Rank, Fitness, kfsr, krsr, kfmm, krmm, kfmx, krmx, kfc, krc, kfq, krq, eLoop, eDF, kfdd, Sd, stimUpSR, S0, R0, X0, Q0
19, -1.8329, 3.6256, 0.006091, 0.01, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0016365, 2.3769, 0.0049795, 0.10182, 0.069134, 4.0981, 86.94, 0.029889, 2.7669, 0.20713,0.51256
20, -1.8334, 3.0887, 0.0033701, 0.01, 2.4767, 0.19772, 2.2983, 10, 10.538, 0.002325, 2.3769, 0.0049795, 0.10182, 0.064893, 4.0981, 86.94, 0.029889, 2.7669, 0.20713,0.51256
21, -1.8365, 3.0887, 0.0044502, 0.01, 1.8456, 0.19772, 3.1481, 10, 10.538, 0.0015632, 2.8335, 0.0049795, 0.10182, 0.062114, 4.0981, 100, 0.029889, 2.7669, 0.25847,0.51684
22, -1.8369, 3.0887, 0.00535, 0.01, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0015632, 2.3769, 0.0049795, 0.10182, 0.064893, 4.0981, 86.94, 0.029889, 2.7669, 0.20713,0.51256
23, -1.8396, 3.0887, 0.0054078, 0.01, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0015632, 2.3769, 0.0049795, 0.085404, 0.064893, 3.1007, 86.94, 0.029889, 2.7669, 0.20713,0.51256
24, -1.8403, 3.0887, 0.003092, 0.01, 1.9247, 0.19772, 2.3917, 10, 10.538, 0.0015632, 2.3769, 0.0049795, 0.10182, 0.064893, 6.0191, 86.94, 0.029889, 2.7669, 0.20713,0.51256
25, -1.8408, 3.0887, 0.003568, 0.01, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0020684, 2.3769, 0.0049795, 0.10441, 0.064893, 4.0981, 86.94, 0.029889, 2.7669, 0.20713,0.31315
26, -1.8426, 3.0887, 0.0044502, 0.01, 1.9307, 0.21461, 2.2983, 10, 10.538, 0.0015632, 2.3769, 0.0049795, 0.14879, 0.044796, 4.0981, 100, 0.029889, 2.7669, 0.20713,0.51256
27, -1.8429, 3.0887, 0.0044502, 0.01, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0023337, 2.3769, 0.0049795, 0.10182, 0.064893, 4.0981, 79.237, 0.037353, 2.7669, 0.20713,0.51256
28, -1.8442, 3.0887, 0.004372, 0.01, 1.9247, 0.2804, 2.9093, 10, 10.538, 0.0015378, 2.3769, 0.0049795, 0.10182, 0.0586, 4.0981, 86.94, 0.029889, 2.7478, 0.20713,0.51256
29, -1.8446, 3.0887, 0.0044502, 0.01, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0015632, 2.1817, 0.0049795, 0.10182, 0.064893, 4.0981, 86.94, 0.029889, 2.7669, 0.21915,0.51256
30, -1.8449, 3.0887, 0.0044502, 0.01, 1.9247, 0.19772, 2.4244, 10, 10.538, 0.0015632, 2.4889, 0.0049795, 0.06054, 0.064893, 4.515, 86.94, 0.029889, 2.7669, 0.20713,0.51256
31, -1.8451, 2.4152, 0.0040441, 0.01, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0015632, 1.2544, 0.0049795, 0.088807, 0.095157, 4.0981, 86.94, 0.029889, 2.7669, 0.20713,0.34418
32, -1.8460, 2.277, 0.0041037, 0.010959, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0015632, 2.3962, 0.0049795, 0.10182, 0.064893, 3.196, 86.94, 0.030356, 2.7669, 0.20713,0.51256
33, -1.8462, 4.2101, 0.0044502, 0.01, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0020966, 2.3769, 0.0049795, 0.10182, 0.033631, 4.0981, 86.94, 0.029889, 2.7669, 0.20713,0.64087
34, -1.8478, 3.0887, 0.0059401, 0.01, 2.4971, 0.19772, 2.2983, 10, 10.538, 0.0015632, 2.3769, 0.0049795, 0.10182, 0.065585, 4.0981, 100, 0.029889, 2.7669, 0.20713,0.51256
35, -1.8479, 2.5404, 0.0044502, 0.011528, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0015632, 2.3769, 0.0049795, 0.10182, 0.064893, 3.285, 69.573, 0.029889, 2.7669, 0.20713,0.51256
36, -1.8481, 3.0887, 0.0044502, 0.01, 1.4142, 0.19772, 2.2983, 10, 10.538, 0.0015632, 2.3769, 0.0049795, 0.10182, 0.064893, 4.0981, 77.2, 0.029889, 2.7669, 0.20713,0.70419
37, -1.8525, 3.0887, 0.0044502, 0.01, 2.1869, 0.15302, 2.2983, 10, 10.538, 0.0015632, 2.3769, 0.0049795, 0.080271, 0.064893, 4.0981, 100, 0.029889, 2.7669, 0.2786,0.68029
38, -1.8556, 3.0887, 0.0044502, 0.01, 1.9247, 0.17862, 2.2983, 10, 10.538, 0.0015632, 2.2499, 0.0049795, 0.11358, 0.048578, 4.0981, 86.94, 0.029889, 2.7669, 0.20713,0.51256
39, -1.8562, 3.5744, 0.0044502, 0.01, 1.4589, 0.19772, 2.2983, 10, 10.538, 0.001, 1.6492, 0.0049795, 0.10182, 0.081134, 3.0559, 57.432, 0.029889, 2.7669, 0.20713,0.51256
40, -1.8564, 3.0887, 0.0041919, 0.015526, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0015632, 2.3769, 0.0049795, 0.10182, 0.051511, 4.0981, 86.94, 0.027352, 2.7669, 0.20713,0.51256
41, -1.8565, 3.0887, 0.0041037, 0.010946, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0015632, 1.5637, 0.0049795, 0.10182, 0.064893, 4.0981, 44.502, 0.022072, 2.7669, 0.20713,0.51256
42, -1.8572, 3.0887, 0.0044502, 0.01, 1.4589, 0.19772, 2.4357, 10, 10.538, 0.0015632, 2.3769, 0.0049795, 0.10182, 0.064893, 4.0981, 100, 0.029889, 2.7669, 0.20713,0.51256
43, -1.8582, 4.1055, 0.002754, 0.012125, 1.9247, 0.11474, 1.6616, 10, 10.538, 0.0015632, 2.3769, 0.0049795, 0.10182, 0.064893, 4.0981, 86.94, 0.029889, 2.7669, 0.20731,0.48304
44, -1.8607, 3.0887, 0.0041037, 0.015526, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0019855, 2.3769, 0.0049795, 0.13017, 0.064893, 4.0981, 100, 0.024717, 2.7669, 0.20713,0.51256
45, -1.8612, 3.0887, 0.0041037, 0.015526, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0015632, 2.3769, 0.0049795, 0.10182, 0.064893, 2.8145, 86.94, 0.030533, 2.7669, 0.20713,0.52124
46, -1.8614, 3.0887, 0.0041037, 0.015526, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0013282, 2.3769, 0.0049795, 0.10182, 0.051705, 4.0981, 86.94, 0.030356, 2.7669, 0.20713,0.51256
47, -1.8615, 3.0887, 0.0039707, 0.01, 1.7309, 0.19772, 2.2983, 10, 10.538, 0.0015632, 2.3769, 0.0049795, 0.10182, 0.064893, 2.7866, 86.94, 0.036186, 2.7669, 0.20713,0.51256
48, -1.8631, 3.0887, 0.0061106, 0.014401, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0015632, 1.331, 0.0049795, 0.10182, 0.077088, 4.0981, 86.94, 0.036539, 2.7669, 0.20713,0.2983
49, -1.8644, 3.0887, 0.0041037, 0.015526, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0015632, 1.8744, 0.0049795, 0.11059, 0.064893, 4.0981, 86.94, 0.030356, 2.7669, 0.20713,0.51256
50, -1.8650, 3.0887, 0.0051209, 0.014803, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0015632, 2.3769, 0.0049795, 0.10182, 0.064893, 4.0981, 86.94, 0.029889, 2.7669, 0.20713,0.75594
51, -1.8655, 4.3423, 0.0041037, 0.015526, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0015632, 2.3769, 0.0049795, 0.10182, 0.054948, 4.0981, 86.94, 0.030991, 2.7669, 0.17984,0.51256
52, -1.8662, 2.0496, 0.0044502, 0.01, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0015632, 2.3769, 0.0049795, 0.10879, 0.085168, 4.0981, 86.94, 0.029889, 2.7669, 0.25462,0.51256
53, -1.8666, 3.0887, 0.0041037, 0.015526, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0015632, 2.6118, 0.0049795, 0.10182, 0.064893, 4.0981, 86.94, 0.030356, 2.7669, 0.20713,0.51256
54, -1.8666, 3.0887, 0.0041037, 0.015526, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0015632, 2.3769, 0.0049795, 0.10182, 0.064893, 4.0981, 86.94, 0.030356, 2.7669, 0.20713,0.51256
55, -1.8666, 3.0887, 0.0041037, 0.015526, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0015632, 1.2339, 0.0049795, 0.10182, 0.064893, 4.0981, 86.94, 0.030356, 2.7669, 0.20713,0.51256
56, -1.8673, 3.0887, 0.0044502, 0.01, 1.9247, 0.17669, 2.2983, 10, 10.538, 0.0015632, 2.3769, 0.0049795, 0.10182, 0.046195, 4.0981, 86.94, 0.029889, 2.7669, 0.20713,0.51256
57, -1.8673, 3.0887, 0.0041037, 0.015526, 1.9247, 0.18209, 2.2983, 10, 10.538, 0.0015632, 2.3769, 0.0049795, 0.10182, 0.049106, 4.0981, 86.94, 0.030356, 2.7669, 0.20713,0.51256
58, -1.8679, 3.0887, 0.0041037, 0.015526, 1.9247, 0.18826, 2.2983, 10, 10.538, 0.0018344, 2.5786, 0.0049795, 0.10182, 0.064893, 5.4676, 86.94, 0.030356, 2.7669, 0.20614,0.51256
59, -1.8680, 3.0887, 0.0041037, 0.012406, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0015632, 4.2288, 0.0049795, 0.073549, 0.11069, 4.0981, 86.94, 0.025242, 2.7669, 0.20713,0.51256
60, -1.8700, 3.0887, 0.0041037, 0.017252, 2.4526, 0.19772, 2.0973, 10, 10.538, 0.0015632, 3.1821, 0.0049795, 0.073549, 0.096321, 4.0981, 86.94, 0.029316, 2.7669, 0.18805,0.51256
61, -1.8705, 4.4075, 0.0041037, 0.010275, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0015632, 3.1821, 0.0049795, 0.073549, 0.096321, 4.0981, 73.664, 0.025242, 2.7669, 0.20713,0.40764
62, -1.8711, 3.0887, 0.0041037, 0.01802, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0015632, 2.3769, 0.0049795, 0.14049, 0.064893, 4.0981, 44.287, 0.030356, 2.7581, 0.20713,0.51256
63, -1.8715, 3.0887, 0.0041037, 0.0136, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0015632, 3.1821, 0.0049795, 0.073549, 0.096321, 4.0981, 100, 0.025242, 2.7669, 0.20713,0.51256
64, -1.8736, 3.0887, 0.0041037, 0.018382, 2.7008, 0.19772, 2.2983, 10, 10.538, 0.0015632, 3.5584, 0.0049795, 0.037886, 0.096321, 4.0981, 86.94, 0.025242, 2.7669, 0.20713,0.51256
65, -1.8737, 3.0887, 0.0041037, 0.015526, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.001, 2.3769, 0.0049795, 0.10182, 0.083946, 4.0981, 86.94, 0.030356, 2.7669, 0.20713,0.51256
66, -1.8755, 3.0887, 0.0032031, 0.01, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0015632, 3.4126, 0.0049795, 0.10182, 0.064893, 4.0981, 86.94, 0.029889, 2.7669, 0.20951,0.51256
67, -1.8755, 1.8969, 0.0041037, 0.015526, 1.7631, 0.19772, 1.9983, 10, 10.538, 0.0015632, 2.3769, 0.0049795, 0.10182, 0.053693, 5.449, 43.48, 0.030356, 2.7669, 0.20713,0.51256
68, -1.8759, 3.0887, 0.0041037, 0.018002, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0015632, 2.3769, 0.0049795, 0.10182, 0.064893, 2.6009, 86.94, 0.030356, 2.7669, 0.20713,0.51256
69, -1.8771, 3.6557, 0.0041037, 0.013968, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0015632, 1.642, 0.0049795, 0.10182, 0.065506, 3.4554, 86.94, 0.030356, 2.7669, 0.20713,0.47878
70, -1.8773, 2.8048, 0.0041037, 0.015526, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0015632, 2.3769, 0.0049795, 0.082668, 0.092212, 4.0981, 86.94, 0.030356, 2.7669, 0.20713,0.34463
71, -1.8778, 3.0887, 0.0041037, 0.015526, 2.263, 0.19772, 2.2983, 10, 10.538, 0.0015632, 2.3769, 0.0049795, 0.10182, 0.092944, 4.0981, 60.447, 0.030356, 2.7669, 0.2136,0.51256
72, -1.8798, 3.0887, 0.0041037, 0.015526, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0015632, 2.3769, 0.0049795, 0.10182, 0.064893, 4.0981, 86.94, 0.033623, 2.7669, 0.20713,0.51256
73, -1.8816, 3.0887, 0.0041037, 0.017388, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0015632, 2.3769, 0.0049795, 0.10182, 0.070227, 4.0981, 86.94, 0.030356, 2.7669, 0.20713,0.51256
74, -1.8841, 3.0887, 0.0041037, 0.018382, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0022342, 3.1821, 0.0049783, 0.073549, 0.049578, 4.0981, 100, 0.025242, 2.7669, 0.20713,0.44234
75, -1.8863, 3.0887, 0.0041037, 0.015753, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0013306, 3.1821, 0.0049795, 0.073549, 0.096321, 4.0981, 49.318, 0.025242, 2.7669, 0.20713,0.51256
76, -1.8864, 3.0887, 0.0044502, 0.01, 1.9247, 0.19772, 2.2983, 10, 10.49, 0.0015632, 2.3769, 0.0049795, 0.10182, 0.064893, 4.0981, 86.94, 0.041307, 2.7669, 0.20713,0.63214
77, -1.8869, 3.0887, 0.0041037, 0.01, 1.9247, 0.19772, 2.1264, 9.7191, 10.538, 0.0016211, 2.519, 0.0049795, 0.10182, 0.09428, 4.0981, 86.94, 0.019434, 2.7669, 0.26513,0.51256
78, -1.8872, 2.5266, 0.0044502, 0.010693, 1.2542, 0.19772, 2.2983, 10, 10.538, 0.0015632, 2.3769, 0.0049795, 0.10182, 0.064893, 4.0397, 86.94, 0.029889, 2.7669, 0.20713,0.51256
79, -1.8872, 3.0887, 0.0044502, 0.014941, 1.9247, 0.19772, 2.5078, 10, 10.538, 0.0015632, 2.3769, 0.0049795, 0.10182, 0.064893, 4.0981, 86.94, 0.029889, 2.7669, 0.20713,0.74376
80, -1.8897, 3.0887, 0.0057315, 0.015526, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0015632, 2.3769, 0.0049795, 0.10182, 0.064893, 4.0981, 86.94, 0.030356, 2.7669, 0.20713,0.51256
81, -1.8907, 2.9332, 0.0041037, 0.018382, 2.2758, 0.19772, 2.2983, 10, 10.538, 0.0015632, 3.1821, 0.0049795, 0.073549, 0.096321, 4.0981, 85.96, 0.025242, 2.7669, 0.20713,0.51256
82, -1.8907, 3.0887, 0.0040656, 0.018256, 1.9247, 0.19772, 2.2746, 10, 10.538, 0.0015632, 2.3769, 0.0049795, 0.10182, 0.064893, 4.0981, 86.94, 0.030356, 2.7669, 0.20713,0.51256
83, -1.8914, 3.0887, 0.0044502, 0.01, 1.9247, 0.19772, 2.6144, 10, 10.538, 0.0015632, 2.3769, 0.0049795, 0.10182, 0.064893, 5.4318, 86.94, 0.029889, 2.7669, 0.20713,0.60294
84, -1.8921, 3.0887, 0.006649, 0.01, 2.5973, 0.19772, 2.2983, 10, 10.538, 0.0021855, 2.3769, 0.0049795, 0.13038, 0.064893, 4.0981, 86.94, 0.029889, 2.7669, 0.20713,0.51256
85, -1.8932, 3.0887, 0.0041037, 0.018382, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0015632, 3.1821, 0.004877, 0.079955, 0.13017, 2.7657, 86.94, 0.025242, 2.7669, 0.20713,0.63034
86, -1.8941, 3.0885, 0.0037444, 0.015526, 1.4306, 0.19772, 2.2983, 10, 10.538, 0.0018401, 2.3769, 0.0049795, 0.10182, 0.05541, 4.0981, 86.94, 0.022106, 2.7669, 0.21302,0.51256
87, -1.8954, 3.0887, 0.005692, 0.015526, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0015632, 2.3769, 0.0049795, 0.10182, 0.084677, 4.0981, 86.94, 0.030356, 2.7669, 0.20713,0.51256
88, -1.8954, 3.0887, 0.0058607, 0.026534, 1.9247, 0.19772, 3.2115, 10, 10.538, 0.0012011, 3.1821, 0.0044822, 0.089605, 0.096321, 4.0981, 86.94, 0.025242, 2.7669, 0.30045,0.51256
89, -1.8960, 3.0887, 0.0041037, 0.018382, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0015632, 3.1821, 0.0049795, 0.073549, 0.078723, 4.0981, 86.94, 0.025242, 2.7669, 0.20713,0.51256
90, -1.8962, 3.0887, 0.0041037, 0.018382, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0011651, 3.1821, 0.0049795, 0.10203, 0.096321, 4.0981, 74.999, 0.025242, 2.7669, 0.20713,0.51256
91, -1.8963, 4.6021, 0.0041037, 0.015606, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0016585, 2.3769, 0.0053778, 0.10182, 0.064893, 4.0981, 86.94, 0.030356, 2.7669, 0.20713,0.51256
92, -1.8970, 3.0887, 0.0041037, 0.015526, 1.9247, 0.19772, 2.7291, 10, 10.538, 0.0015632, 2.3769, 0.0049795, 0.10182, 0.064893, 4.0981, 86.94, 0.02867, 2.7669, 0.21923,0.28899
93, -1.8978, 3.0887, 0.005161, 0.01, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0015632, 3.1821, 0.0049795, 0.078246, 0.096321, 4.0981, 86.94, 0.025242, 2.7669, 0.20713,0.59001
94, -1.8982, 3.0887, 0.0041037, 0.016243, 1.5497, 0.19772, 2.2983, 10, 10.538, 0.0015632, 2.3769, 0.0049795, 0.10182, 0.064893, 4.0981, 86.94, 0.030356, 2.7669, 0.20713,0.51256
95, -1.8996, 3.0887, 0.0041037, 0.018382, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.001, 3.1821, 0.0049795, 0.073549, 0.096321, 4.0981, 86.94, 0.025242, 2.7748, 0.20713,0.51256
96, -1.8998, 3.0887, 0.0041037, 0.015526, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0015632, 1.8417, 0.0049795, 0.10182, 0.064893, 4.0981, 86.94, 0.037416, 2.7669, 0.20713,0.51256
97, -1.9012, 3.0887, 0.0041037, 0.018382, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0015632, 3.1821, 0.0049663, 0.073549, 0.096321, 4.0981, 86.94, 0.025242, 2.7669, 0.20713,0.51256
98, -1.9019, 3.0887, 0.0041037, 0.018382, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0011958, 2.9789, 0.0049795, 0.073549, 0.094103, 4.0981, 100, 0.025242, 2.7669, 0.20713,0.51256
99, -1.9028, 3.0887, 0.0041037, 0.018382, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0010443, 3.1821, 0.0049795, 0.073549, 0.096321, 4.0981, 86.94, 0.025242, 2.7669, 0.20713,0.51256
100, -1.9028, 3.0887, 0.0041037, 0.018382, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0015632, 3.1821, 0.0049795, 0.073549, 0.096321, 4.0981, 86.94, 0.025242, 2.7669, 0.20713,0.51256
101, -1.9028, 3.0887, 0.0041037, 0.018382, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0019493, 2.8518, 0.0049795, 0.073549, 0.096321, 4.0981, 86.94, 0.025242, 2.7669, 0.20713,0.51256
102, -1.9030, 3.0887, 0.0041037, 0.018382, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0015632, 3.1821, 0.0049795, 0.073549, 0.096321, 4.0981, 86.94, 0.029673, 2.7669, 0.20713,0.51256
103, -1.9032, 3.0753, 0.0041037, 0.018382, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0011952, 3.4519, 0.0049795, 0.073549, 0.096321, 4.0981, 86.94, 0.025242, 2.7669, 0.20713,0.51256
104, -1.9036, 3.0682, 0.0057391, 0.015526, 1.9247, 0.19772, 2.7753, 10, 10.538, 0.0015632, 2.3769, 0.0049795, 0.10182, 0.064893, 4.0981, 86.94, 0.030356, 2.7669, 0.24093,0.62157
105, -1.9043, 3.0887, 0.0041037, 0.016796, 1.5312, 0.19772, 2.2983, 10, 10.538, 0.0015632, 2.3769, 0.0049795, 0.10182, 0.064893, 4.0981, 86.94, 0.030356, 2.7669, 0.20713,0.51256
106, -1.9043, 3.0887, 0.0034528, 0.018642, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0015632, 2.9681, 0.0049795, 0.10182, 0.064893, 4.0981, 86.94, 0.028984, 2.7669, 0.20713,0.51256
107, -1.9052, 3.0887, 0.0041037, 0.018382, 1.9247, 0.19772, 2.2588, 10, 10.538, 0.0015632, 1.6389, 0.0049795, 0.073549, 0.10857, 4.0981, 49.989, 0.025242, 2.7669, 0.20713,0.51256
108, -1.9095, 3.8628, 0.0041037, 0.018382, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0020094, 4.6928, 0.0049795, 0.073549, 0.096321, 4.0981, 86.94, 0.037861, 2.7669, 0.1772,0.51256
109, -1.9097, 3.0887, 0.0041037, 0.026532, 2.6027, 0.19772, 2.2983, 10, 10.538, 0.0015632, 3.1821, 0.0049795, 0.073549, 0.096321, 4.0981, 86.94, 0.025242, 2.7669, 0.20713,0.51256
110, -1.9109, 3.0887, 0.0041037, 0.015526, 1.3492, 0.19772, 2.2983, 10, 10.538, 0.0015632, 2.3769, 0.0049795, 0.10182, 0.064893, 4.0981, 86.94, 0.030356, 2.7669, 0.20713,0.51256
111, -1.9115, 3.0887, 0.0031353, 0.015526, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0015632, 2.3769, 0.0049795, 0.10182, 0.064893, 4.0981, 49.918, 0.030356, 2.7669, 0.20713,0.51256
112, -1.9131, 1.9385, 0.0041037, 0.01124, 1.9247, 0.2211, 2.3638, 10, 10.538, 0.0015632, 2.3769, 0.0053028, 0.10182, 0.061774, 4.0981, 86.94, 0.030356, 2.7669, 0.20713,0.51256
113, -1.9134, 4.0269, 0.0041037, 0.018382, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0015632, 3.1821, 0.0049795, 0.073549, 0.096321, 4.0981, 86.94, 0.025242, 2.7669, 0.20713,0.51256
114, -1.9149, 3.0887, 0.004043, 0.018382, 1.9247, 0.17211, 2.2983, 10, 10.538, 0.0015632, 3.1821, 0.0049795, 0.073549, 0.096321, 4.0981, 86.94, 0.03684, 2.7669, 0.20713,0.51256
115, -1.9161, 3.0887, 0.0041037, 0.018382, 1.9247, 0.19772, 2.2983, 10, 10.538, 0.0015632, 3.1821, 0.0049795, 0.073549, 0.11665, 4.0981, 50.778, 0.024062, 2.7669, 0.20713,0.51256
116, -1.9195, 1.6893, 0.0044502, 0.01, 1.9247, 0.28866, 2.2983, 10, 10.538, 0.0015632, 1.7324, 0.0049795, 0.10182, 0.085117, 4.0981, 86.94, 0.029889, 2.7669, 0.20713,0.51256
