Rank, Fitness, kfsr, krsr, kfmm, krmm, kf1x, kr1x, kfc, krc, krmmTriCoop, kx2, krx2, S0, R0, X0, X0_stimScale
84, -0.1983, 0.089128, 1.896, 0.020672, 2.3291, 0.9314, 51.349, 6.5455, 0.18413, 0.89585, 0.020765, 0.11974, 0.013507, 154.42, 22.68, 7.6359
85, -0.1983, 0.089128, 1.896, 0.020672, 2.3291, 0.9314, 51.349, 6.5455, 0.18887, 0.89585, 0.020765, 0.11974, 0.013507, 154.42, 22.68, 7.6359
86, -0.1984, 0.089128, 1.896, 0.020672, 2.4385, 0.9314, 51.349, 6.5455, 0.18887, 0.89585, 0.020765, 0.11974, 0.013507, 154.42, 22.68, 7.6359
87, -0.1984, 0.089128, 1.896, 0.020672, 2.4547, 0.9314, 51.349, 6.5455, 0.24446, 0.89585, 0.020765, 0.11974, 0.013507, 154.42, 22.68, 7.6359
88, -0.1984, 0.089128, 1.896, 0.020672, 2.5467, 0.9314, 51.349, 6.5455, 0.20628, 0.89585, 0.020765, 0.11974, 0.013507, 154.42, 22.68, 7.6359
89, -0.1984, 0.077388, 1.598, 0.020672, 2.3291, 0.9314, 58.243, 6.2445, 0.18887, 0.89585, 0.020765, 0.1, 0.017129, 128.15, 16.977, 5.2178
90, -0.1985, 0.089128, 1.598, 0.022199, 2.3291, 0.63129, 51.349, 6.2445, 0.13493, 0.89585, 0.020765, 0.11974, 0.013507, 167.21, 16.977, 7.0069
91, -0.1985, 0.089128, 1.896, 0.020672, 2.5877, 0.9314, 51.349, 6.5455, 0.18887, 0.89585, 0.020765, 0.11974, 0.013507, 154.42, 21.935, 7.6359
92, -0.1985, 0.089128, 1.598, 0.020672, 1.9716, 0.73504, 47.292, 8.7722, 0.18887, 0.89585, 0.020765, 0.11974, 0.013507, 154.42, 12.663, 7.6359
93, -0.1987, 0.089128, 1.598, 0.020672, 2.3291, 1.1596, 54.98, 6.2445, 0.18887, 0.52019, 0.020765, 0.11974, 0.013507, 154.42, 16.977, 5.2178
94, -0.1987, 0.089128, 1.598, 0.020672, 2.3291, 0.9314, 56.581, 7.7145, 0.18887, 0.98015, 0.020765, 0.11423, 0.013507, 154.42, 16.977, 5.2178
95, -0.1991, 0.089128, 1.598, 0.022133, 2.3291, 0.68369, 51.349, 6.2445, 0.20817, 0.89585, 0.020765, 0.11974, 0.013507, 154.42, 21.25, 5.2178
96, -0.1993, 0.089128, 1.598, 0.020672, 2.3291, 0.9314, 51.349, 6.2445, 0.18887, 0.89585, 0.020765, 0.11974, 0.013507, 154.42, 20.831, 5.2178
97, -0.1993, 0.089128, 1.598, 0.021367, 2.9797, 0.9314, 48.059, 6.2445, 0.18887, 0.89585, 0.020765, 0.11974, 0.013507, 139.16, 16.977, 7.6188
98, -0.1995, 0.089128, 1.598, 0.020672, 2.7657, 0.9314, 35.753, 5.8293, 0.11391, 0.74682, 0.015532, 0.1, 0.013507, 154.42, 15.744, 3.5945
99, -0.1999, 0.089128, 1.896, 0.020672, 2.3291, 0.9314, 51.349, 7.59, 0.23106, 0.78259, 0.014412, 0.11974, 0.012322, 154.42, 22.68, 7.6359
100, -0.2004, 0.089128, 1.896, 0.024413, 2.3291, 0.9314, 51.349, 6.5455, 0.23911, 0.89585, 0.014043, 0.1, 0.013507, 154.42, 22.68, 7.6359
101, -0.2009, 0.10705, 1.598, 0.018044, 2.3291, 1.0961, 51.349, 3.3884, 0.18887, 0.89585, 0.020765, 0.1, 0.013507, 154.42, 16.977, 5.2178
102, -0.2009, 0.089128, 1.896, 0.030774, 2.8468, 0.9314, 51.349, 6.5455, 0.18887, 0.89585, 0.027066, 0.11974, 0.013507, 154.42, 22.68, 7.6359
103, -0.2012, 0.089128, 1.896, 0.013856, 2.3291, 0.9314, 51.349, 6.5455, 0.18887, 0.80584, 0.020765, 0.13564, 0.013507, 154.42, 22.68, 7.6359
104, -0.2012, 0.089128, 1.896, 0.020672, 2.3291, 0.9314, 51.349, 6.5455, 0.18887, 1.1416, 0.020765, 0.11974, 0.013507, 154.42, 22.68, 8.2995
105, -0.2013, 0.089128, 1.598, 0.016379, 1.1983, 1.2669, 51.349, 6.2445, 0.18887, 0.89585, 0.012177, 0.10801, 0.013507, 154.42, 16.22, 5.2178
106, -0.2014, 0.089128, 1.598, 0.020672, 1.748, 0.9314, 51.349, 6.2445, 0.18887, 0.89585, 0.020765, 0.1, 0.013507, 154.42, 16.977, 7.6359
107, -0.2015, 0.078517, 1.896, 0.020672, 2.3291, 0.9314, 42.842, 6.5455, 0.18887, 0.89585, 0.020765, 0.11974, 0.013507, 154.42, 25.515, 7.6359
108, -0.2016, 0.089128, 1.896, 0.020672, 2.3291, 0.9314, 51.349, 6.5455, 0.20286, 0.89585, 0.016524, 0.15436, 0.013507, 154.42, 22.68, 7.6359
109, -0.2021, 0.089128, 1.896, 0.017285, 2.3291, 1.3829, 51.349, 6.5455, 0.18887, 0.89585, 0.01362, 0.11974, 0.013507, 134.07, 26.55, 7.6359
110, -0.2025, 0.089128, 1.896, 0.024685, 1.9095, 0.9314, 51.349, 7.2974, 0.11124, 0.89585, 0.010383, 0.11974, 0.013507, 154.42, 22.68, 7.6359
111, -0.2027, 0.089128, 1.598, 0.020672, 3.2795, 0.9314, 51.349, 6.2445, 0.18887, 0.89585, 0.020765, 0.11974, 0.013507, 154.42, 21.324, 5.2178
112, -0.2028, 0.089128, 1.896, 0.020672, 2.3291, 0.9314, 51.349, 6.5455, 0.18887, 0.89585, 0.020765, 0.1, 0.013507, 154.42, 22.68, 7.6359
113, -0.2031, 0.089128, 1.896, 0.020672, 2.3291, 0.9314, 51.349, 6.5455, 0.18887, 0.89585, 0.020765, 0.11974, 0.013507, 154.42, 19.984, 7.6359
114, -0.2033, 0.089128, 1.598, 0.021776, 2.4959, 0.9314, 51.349, 6.2891, 0.18887, 0.52355, 0.020765, 0.11974, 0.013507, 154.42, 16.977, 5.2178
115, -0.2034, 0.089128, 1.598, 0.020672, 2.3291, 0.9314, 76.029, 6.2445, 0.18887, 0.89585, 0.020765, 0.11974, 0.013507, 154.42, 23.47, 5.2178
116, -0.2037, 0.089128, 1.896, 0.020672, 2.3291, 0.9314, 44.401, 6.5455, 0.18887, 0.89585, 0.027575, 0.11974, 0.013507, 154.42, 22.68, 7.6359
117, -0.2038, 0.11897, 1.598, 0.020672, 2.3291, 1.3219, 51.349, 6.2445, 0.18887, 0.89585, 0.020765, 0.11974, 0.01, 154.42, 16.977, 7.6359
118, -0.2040, 0.089128, 1.896, 0.020672, 2.3291, 0.79841, 51.349, 7.8578, 0.18887, 0.89585, 0.020765, 0.11974, 0.013507, 154.42, 22.68, 7.6359
119, -0.2041, 0.11568, 2.1096, 0.020672, 2.3291, 0.9314, 30.746, 6.5455, 0.18887, 0.89585, 0.015098, 0.11974, 0.011078, 154.42, 22.68, 7.6359
120, -0.2052, 0.089128, 1.896, 0.010354, 2.3291, 0.9314, 51.349, 6.5455, 0.18887, 0.89585, 0.020765, 0.12146, 0.013507, 154.42, 22.68, 8.6032
121, -0.2052, 0.089128, 1.598, 0.020672, 2.3291, 1.1107, 51.349, 6.2445, 0.18887, 0.89585, 0.020765, 0.11974, 0.013507, 154.42, 16.977, 7.6359
122, -0.2053, 0.089128, 1.598, 0.020672, 1.6438, 0.9314, 51.349, 9.0946, 0.18887, 0.89585, 0.020765, 0.11974, 0.012419, 154.42, 16.977, 5.2178
123, -0.2053, 0.089128, 1.896, 0.020672, 2.3291, 0.9314, 51.349, 6.5455, 0.18887, 0.89585, 0.02887, 0.11974, 0.013507, 154.42, 25.217, 7.6359
124, -0.2058, 0.089128, 1.598, 0.020672, 2.3291, 0.9314, 51.349, 6.2445, 0.18887, 1.0609, 0.020765, 0.11974, 0.013507, 154.42, 19.579, 7.6359
125, -0.2058, 0.089128, 1.598, 0.020672, 2.3291, 0.9314, 59.068, 6.2445, 0.18887, 0.78141, 0.020765, 0.14114, 0.013507, 154.42, 16.977, 7.6359
126, -0.2061, 0.089128, 1.896, 0.020672, 2.3291, 0.9314, 51.349, 6.5455, 0.18887, 0.89585, 0.016374, 0.11974, 0.013507, 154.42, 22.68, 9.0753
127, -0.2061, 0.089128, 1.896, 0.020672, 2.3291, 0.9314, 51.349, 6.5455, 0.18887, 0.89585, 0.020765, 0.16058, 0.013507, 154.42, 22.68, 7.6359
128, -0.2063, 0.11873, 1.598, 0.020672, 2.3291, 0.56685, 45.887, 6.8147, 0.18887, 0.89585, 0.020765, 0.11974, 0.012722, 154.42, 16.977, 5.2178
129, -0.2066, 0.089128, 1.598, 0.02527, 2.3291, 1.2884, 51.349, 6.2445, 0.18887, 1.2059, 0.013082, 0.11974, 0.013507, 154.42, 16.977, 5.2178
130, -0.2066, 0.089128, 1.598, 0.020672, 2.3291, 0.9314, 62.123, 6.2445, 0.18887, 0.89585, 0.020765, 0.11974, 0.013507, 174.78, 16.977, 7.6359
131, -0.2068, 0.089128, 1.896, 0.020672, 2.3291, 0.9314, 51.349, 7.3726, 0.18887, 1.063, 0.020765, 0.11974, 0.013507, 154.42, 22.68, 7.6359
132, -0.2068, 0.089128, 1.896, 0.017679, 2.3291, 0.9314, 51.349, 6.5455, 0.18887, 0.89585, 0.017892, 0.11974, 0.013507, 154.42, 22.68, 4.5454
133, -0.2071, 0.089128, 1.598, 0.020672, 2.3291, 0.74778, 51.349, 6.2445, 0.18887, 0.89585, 0.020765, 0.11974, 0.013507, 154.42, 16.977, 5.2178
134, -0.2072, 0.089128, 1.598, 0.020672, 2.3291, 1.03, 51.349, 7.1778, 0.18887, 0.89585, 0.020765, 0.11974, 0.013507, 154.42, 16.977, 5.2178
135, -0.2076, 0.089128, 1.896, 0.024322, 2.3291, 0.9314, 51.349, 7.3382, 0.18887, 0.89585, 0.023621, 0.11974, 0.013507, 154.42, 22.68, 7.6359
136, -0.2076, 0.089128, 1.598, 0.020672, 2.3291, 0.47199, 51.349, 6.2445, 0.18887, 0.89585, 0.020765, 0.11974, 0.017262, 154.42, 16.977, 5.2178
137, -0.2079, 0.089128, 1.598, 0.020672, 2.3291, 0.80632, 51.349, 6.2445, 0.18887, 0.89585, 0.016003, 0.11974, 0.013507, 154.42, 16.977, 4.2809
138, -0.2080, 0.073196, 1.598, 0.029097, 2.3291, 0.9314, 52.137, 6.2445, 0.18887, 0.89585, 0.020765, 0.11974, 0.013507, 209.65, 16.977, 5.2178
139, -0.2084, 0.089128, 1.896, 0.020672, 2.3291, 0.8184, 51.349, 6.5455, 0.18887, 0.89585, 0.020765, 0.11974, 0.013507, 154.42, 22.68, 7.6359
140, -0.2086, 0.089128, 1.598, 0.011817, 2.3291, 0.9314, 51.349, 6.2445, 0.18887, 0.89585, 0.020765, 0.11974, 0.013507, 154.42, 13.481, 7.6359
141, -0.2086, 0.089128, 1.896, 0.020672, 2.3291, 0.9314, 60.666, 6.5455, 0.18887, 0.89585, 0.018264, 0.13174, 0.013507, 160.86, 21.283, 7.6359
142, -0.2090, 0.089128, 1.896, 0.020672, 2.3291, 0.9314, 54.379, 6.5455, 0.18887, 0.89585, 0.020765, 0.11974, 0.013507, 154.42, 27.989, 7.6359
143, -0.2091, 0.089128, 1.598, 0.020672, 2.3291, 0.9314, 73.033, 4.7192, 0.17276, 0.94381, 0.020765, 0.11974, 0.015843, 154.42, 16.977, 5.2178
144, -0.2093, 0.089128, 1.598, 0.014223, 2.3291, 0.9314, 51.349, 6.2445, 0.18887, 0.89585, 0.020765, 0.11974, 0.013507, 154.42, 13.183, 5.2178
145, -0.2094, 0.11605, 1.598, 0.029141, 2.9904, 0.9314, 51.349, 6.2445, 0.18887, 0.78902, 0.020765, 0.14843, 0.013507, 154.42, 9.4363, 7.6359
146, -0.2095, 0.089128, 1.598, 0.022196, 2.3291, 0.9314, 51.349, 7.5911, 0.18887, 0.89585, 0.030631, 0.11974, 0.013507, 154.42, 16.977, 5.2178
