Rank, Fitness, kfsr, krsr, kfmm, krmm, kf1x, kr1x, kfc, krc, krmmTriCoop, kx2, krx2, S0, R0, X0, X0_stimScale
0, -0.2304, 0.18512, 0.59325, 0.0021657, 868.76, 0.025582, 944.1, 0.13216, 0.020502, 0.44269, 182.89, 77.479, 0.09985, 0.014094, 36.165, 1.8117, 1000, 0.52705
1, -0.2309, 0.18512, 0.59325, 0.0021229, 868.76, 0.025582, 944.1, 0.13216, 0.016397, 0.44269, 162.64, 69.559, 0.09985, 0.014094, 27.21, 1.8117, 965.87, 0.52705
2, -0.2361, 0.18512, 0.59325, 0.0015349, 868.76, 0.025582, 944.1, 0.13216, 0.020502, 0.44269, 243.62, 69.559, 0.09985, 0.016397, 40.204, 1.8117, 965.87, 0.52705
3, -0.2366, 0.18512, 0.59325, 0.0016618, 868.76, 0.025582, 944.1, 0.13216, 0.020502, 0.45307, 260.53, 69.559, 0.09985, 0.014094, 58.784, 1.8117, 965.87, 0.55459
4, -0.2397, 0.18512, 0.59325, 0.0015349, 868.76, 0.025582, 982.85, 0.13216, 0.020502, 0.44269, 243.62, 69.559, 0.09985, 0.016186, 40.204, 1.8117, 965.87, 0.52705
5, -0.2411, 0.18512, 0.59325, 0.0015349, 868.76, 0.025582, 944.1, 0.13216, 0.020502, 0.44269, 243.62, 67.052, 0.09985, 0.014094, 57.45, 1.8117, 965.87, 0.52705
6, -0.2415, 0.18512, 0.59325, 0.0015349, 868.76, 0.025582, 944.1, 0.13216, 0.020502, 0.44269, 243.62, 69.559, 0.09985, 0.014094, 42.152, 1.8117, 965.87, 0.52705
7, -0.2416, 0.18512, 0.59325, 0.0015349, 868.76, 0.025582, 944.1, 0.13216, 0.020502, 0.44269, 243.62, 69.559, 0.09985, 0.014094, 40.204, 1.8117, 965.87, 0.52705
8, -0.2417, 0.18512, 0.59325, 0.0015349, 868.76, 0.025582, 944.1, 0.13216, 0.020444, 0.44269, 243.62, 69.559, 0.09985, 0.014094, 41.74, 1.8117, 965.87, 0.52705
9, -0.2417, 0.18512, 0.59325, 0.0015349, 868.76, 0.025582, 944.1, 0.13216, 0.020502, 0.44235, 243.62, 69.559, 0.09985, 0.014094, 40.204, 1.8117, 965.87, 0.52705
