Rank, Fitness, kfsr, krsr, kfmm, krmm, kfmx, krmx, kfc, krc, kfq, krq, eLoop, eDF, kfdd, Sd, stimUpSR, S0, R0, X0, Q0
27, -2.2280, 0.26454, 0.032393, 1.8598, 0.93958, 2.8598, 232.64, 7.1844, 0.031184, 0.5908, 29, 2.2961, 1.8547, 0.36667, 3.0483, 13.76, 0.037117, 2.5452, 0.02298,0.05
28, -2.2297, 0.26454, 0.029176, 1.8598, 0.93958, 2.8598, 187.6, 5.1168, 0.025443, 0.55424, 29, 2.0617, 1.8547, 0.27216, 3.0483, 13.76, 0.037117, 2.5452, 0.02298,0.05
29, -2.2320, 0.26454, 0.029176, 1.8598, 0.93958, 2.8598, 187.6, 5.1168, 0.031184, 0.5908, 16.687, 2.0617, 2.585, 0.36667, 2.7688, 13.76, 0.037117, 2.5452, 0.02298,0.05
30, -2.2360, 0.26454, 0.029176, 1.8598, 0.93958, 2.8598, 187.6, 5.1168, 0.031184, 0.5908, 29, 2.0617, 1.8547, 0.36667, 2.0099, 13.775, 0.037117, 2.5452, 0.02298,0.05
31, -2.2370, 0.26454, 0.029176, 1.8598, 0.93958, 2.8598, 187.6, 6.5981, 0.031184, 0.5908, 15.208, 2.0617, 1.8547, 0.36667, 2.0004, 13.76, 0.037117, 2.5452, 0.02298,0.054533
32, -2.2376, 0.26454, 0.029176, 1.8598, 0.93958, 2.8598, 187.6, 5.1168, 0.031184, 0.6914, 29, 1.9907, 2.5627, 0.36667, 3.0483, 13.76, 0.037117, 2.5452, 0.02298,0.05
33, -2.2383, 0.26454, 0.032997, 1.8598, 0.82904, 2.8598, 187.6, 6.7576, 0.031184, 0.83508, 18.408, 2.0617, 1.8547, 0.36667, 3.0483, 13.76, 0.037117, 2.5452, 0.02298,0.05
34, -2.2406, 0.26454, 0.029176, 1.8598, 0.93958, 2.8598, 158.43, 5.1168, 0.031184, 0.5908, 29, 2.0617, 1.8547, 0.36667, 1.6018, 13.76, 0.037117, 2.5452, 0.02298,0.059278
35, -2.2427, 0.26454, 0.029176, 1.8598, 0.93958, 2.8598, 187.6, 5.1168, 0.027435, 0.5908, 29, 2.0617, 1.8547, 0.36667, 3.0483, 13.76, 0.037117, 2.5452, 0.02298,0.05
36, -2.2442, 0.26454, 0.029134, 1.8598, 0.93958, 2.8598, 187.6, 6.1126, 0.031184, 0.53427, 29, 2.0617, 1.8547, 0.36667, 3.0483, 13.76, 0.036351, 2.5452, 0.02298,0.05
37, -2.2458, 0.26454, 0.029176, 1.8678, 0.93958, 2.8598, 187.6, 5.1168, 0.031184, 0.5908, 29, 1.6167, 1.8547, 0.36667, 3.0483, 13.76, 0.037117, 2.5452, 0.02298,0.05
38, -2.2471, 0.26454, 0.029176, 1.8598, 0.93958, 2.8598, 187.6, 5.1168, 0.031184, 0.5908, 24.841, 1.6908, 1.8547, 0.36667, 3.0483, 13.76, 0.037117, 2.7607, 0.02298,0.05
39, -2.2474, 0.26454, 0.036386, 1.8598, 0.93958, 2.8598, 187.6, 5.1168, 0.031184, 0.59527, 35.023, 1.8509, 2.6188, 0.36667, 3.0483, 13.76, 0.050106, 2.5452, 0.02298,0.064733
40, -2.2480, 0.26454, 0.029176, 1.8598, 0.93958, 2.8598, 187.6, 5.1168, 0.031184, 0.5908, 29, 2.0617, 2.7165, 0.36667, 3.0483, 13.76, 0.038188, 2.5452, 0.02298,0.05
41, -2.2485, 0.26454, 0.029176, 1.8598, 0.93958, 2.8598, 187.6, 5.1168, 0.031184, 0.43923, 29, 2.0617, 1.8547, 0.36667, 2.1067, 13.76, 0.037117, 2.5452, 0.02298,0.05
42, -2.2497, 0.26454, 0.029176, 1.8598, 0.93958, 2.8598, 187.6, 5.1168, 0.031184, 0.57286, 29, 2.0617, 2.6578, 0.36667, 3.0483, 13.76, 0.037117, 2.5452, 0.02298,0.05
43, -2.2536, 0.26454, 0.029176, 1.8598, 0.93958, 2.8598, 187.6, 5.1168, 0.031184, 0.5908, 29, 2.0617, 2.2499, 0.52181, 3.0483, 13.76, 0.037117, 2.5452, 0.02298,0.070892
44, -2.2536, 0.26454, 0.029176, 1.8598, 0.93958, 2.8598, 187.6, 5.1168, 0.031184, 0.5908, 29, 1.6299, 1.8547, 0.36667, 3.0483, 13.76, 0.037117, 2.5452, 0.023864,0.073302
45, -2.2539, 0.26454, 0.029176, 1.8598, 0.93958, 2.8598, 187.6, 5.2893, 0.03055, 0.54705, 31.434, 2.0617, 1.8547, 0.5487, 3.0483, 13.76, 0.037117, 2.5452, 0.02298,0.05
46, -2.2546, 0.26454, 0.029176, 1.8598, 0.93958, 2.8598, 202.92, 5.1168, 0.031184, 0.5908, 29, 2.0617, 1.8547, 0.46363, 2.179, 13.76, 0.037117, 2.5452, 0.02298,0.05
47, -2.2569, 0.26454, 0.029176, 1.7818, 0.93958, 2.8598, 187.6, 5.1168, 0.031184, 0.5908, 29, 1.8467, 1.8547, 0.54419, 3.248, 13.76, 0.037117, 2.5452, 0.02298,0.05
48, -2.2572, 0.26454, 0.029176, 1.8598, 0.93958, 2.8598, 187.6, 5.1168, 0.027827, 0.5908, 29, 2.0617, 1.8547, 0.36667, 3.0483, 13.76, 0.037117, 2.5452, 0.02298,0.05
49, -2.2578, 0.26454, 0.029176, 1.8598, 0.93958, 2.8598, 187.6, 5.1168, 0.031184, 0.5908, 29, 2.0617, 1.8547, 0.36667, 2.1768, 13.76, 0.037117, 2.5452, 0.02298,0.05
50, -2.2580, 0.26454, 0.029176, 1.8598, 0.93958, 2.8598, 187.6, 5.1168, 0.031184, 0.5908, 29, 2.0617, 2.5559, 0.36667, 3.0483, 16.559, 0.037117, 2.5452, 0.02298,0.05
51, -2.2615, 0.26454, 0.029176, 1.8598, 0.93958, 2.8598, 187.6, 5.1168, 0.031184, 0.5908, 29, 1.6717, 1.8547, 0.36667, 3.0483, 13.76, 0.037117, 2.5452, 0.02298,0.05
52, -2.2619, 0.26454, 0.029176, 1.8598, 0.93958, 2.8598, 187.6, 5.1168, 0.031184, 0.5908, 29, 2.0617, 2.5258, 0.36667, 3.0483, 16.632, 0.037117, 2.5452, 0.02298,0.05
53, -2.2644, 0.26454, 0.029176, 1.8598, 0.93958, 2.8598, 187.6, 5.1168, 0.031184, 0.5908, 29, 2.0617, 1.8547, 0.36667, 2.2603, 14.985, 0.037117, 2.5452, 0.02298,0.05
54, -2.2659, 0.26454, 0.029176, 1.8598, 0.94397, 2.8598, 187.6, 5.1168, 0.031184, 0.5908, 29, 1.6908, 1.8547, 0.36667, 3.0483, 13.76, 0.037117, 2.5452, 0.02298,0.05
55, -2.2669, 0.26454, 0.029176, 1.8598, 0.93958, 2.8598, 187.6, 6.1099, 0.031184, 0.5908, 29, 2.0617, 1.8547, 0.36667, 3.0483, 13.76, 0.037117, 2.5452, 0.02298,0.05
56, -2.2678, 0.26454, 0.029176, 1.8598, 0.93958, 2.8598, 187.6, 6.1489, 0.031184, 0.5908, 29, 2.0617, 1.8547, 0.36667, 3.0483, 13.76, 0.037117, 2.5452, 0.02298,0.05
57, -2.2694, 0.26454, 0.029176, 1.8598, 0.93958, 2.8598, 187.6, 5.0456, 0.024951, 0.60617, 29, 2.0617, 1.8547, 0.28768, 3.467, 13.76, 0.037117, 2.5452, 0.02298,0.05
58, -2.2696, 0.26454, 0.029176, 1.8598, 0.93958, 2.8598, 187.6, 5.1168, 0.031184, 0.5908, 29, 2.0617, 2.6587, 0.36667, 3.0483, 13.76, 0.037117, 2.5452, 0.024435,0.05
59, -2.2713, 0.26454, 0.029176, 1.8598, 0.93958, 2.8598, 187.6, 5.8013, 0.031184, 0.78004, 29, 2.0617, 1.8639, 0.36667, 3.0483, 13.76, 0.037117, 2.5452, 0.02298,0.05
60, -2.2715, 0.26454, 0.029176, 1.8598, 0.93958, 2.2593, 133.37, 5.1168, 0.031184, 0.5908, 29, 2.0617, 1.8547, 0.19814, 1.5935, 13.76, 0.037117, 2.5452, 0.02298,0.05
61, -2.2737, 0.26454, 0.029176, 1.8598, 0.93958, 2.8598, 187.6, 6.1993, 0.031184, 0.5908, 29, 2.0617, 1.8547, 0.36762, 3.0483, 13.76, 0.037117, 2.5556, 0.02298,0.05
62, -2.2737, 0.26454, 0.027389, 1.8598, 0.93958, 2.8598, 187.64, 5.1168, 0.031184, 0.5908, 31.836, 2.0617, 2.4138, 0.53664, 3.0483, 13.76, 0.037117, 2.5452, 0.02298,0.05
63, -2.2742, 0.26454, 0.029176, 1.8598, 0.93958, 1.6884, 108.78, 5.1168, 0.028016, 0.5908, 29, 2.0617, 1.8547, 0.36667, 3.0483, 17.152, 0.037117, 2.5452, 0.02298,0.05
64, -2.2761, 0.26454, 0.029176, 1.8598, 0.93958, 2.8598, 187.6, 6.4026, 0.031184, 0.5908, 29, 2.0617, 1.8547, 0.3821, 3.0483, 13.76, 0.037117, 2.5452, 0.02298,0.05
65, -2.2768, 0.26454, 0.029176, 1.8598, 0.93958, 2.8598, 187.6, 6.3391, 0.031184, 0.44385, 29, 2.0617, 1.8547, 0.36667, 3.0483, 13.76, 0.037117, 2.5452, 0.02298,0.05
66, -2.2770, 0.26454, 0.029176, 1.8598, 0.93958, 2.8598, 187.6, 5.1168, 0.031184, 0.5908, 29, 2.0617, 1.8547, 0.36667, 2.3173, 13.76, 0.037117, 2.5452, 0.02298,0.05
67, -2.2770, 0.26454, 0.029176, 1.994, 0.97743, 3.5638, 232.8, 5.8753, 0.031184, 0.5908, 29, 2.0617, 1.8547, 0.36667, 3.0483, 13.76, 0.037117, 2.5452, 0.02298,0.05
68, -2.2803, 0.26454, 0.029176, 1.8598, 0.93958, 3.2097, 187.6, 5.1168, 0.031184, 0.5908, 29, 2.0617, 1.8547, 0.36667, 2.352, 13.76, 0.037117, 2.5452, 0.02298,0.05
69, -2.2807, 0.26454, 0.029176, 1.8598, 0.93958, 2.8598, 183.1, 5.1168, 0.031184, 0.5908, 29, 2.0617, 2.3783, 0.36667, 3.0483, 17.838, 0.037117, 2.5452, 0.02298,0.05
70, -2.2809, 0.26454, 0.029176, 1.8598, 0.74633, 2.8598, 187.6, 5.1168, 0.031184, 0.5908, 29, 2.0617, 1.8547, 0.36667, 1.7656, 19.525, 0.037117, 2.5452, 0.02298,0.05
71, -2.2810, 0.26454, 0.029176, 1.8598, 0.93958, 2.8598, 187.6, 5.6927, 0.031184, 0.5908, 23.786, 2.0617, 1.8547, 0.36667, 3.0483, 13.76, 0.037117, 2.5452, 0.02298,0.051485
72, -2.2832, 0.26454, 0.029176, 1.8598, 0.93958, 2.787, 187.6, 5.1168, 0.031184, 0.5908, 39.478, 2.0617, 2.4462, 0.36667, 3.0483, 13.76, 0.037117, 2.5452, 0.02298,0.05
73, -2.2834, 0.26454, 0.029176, 1.8598, 0.93958, 2.8598, 187.6, 6.4287, 0.031184, 0.65885, 29, 2.0617, 1.8547, 0.36667, 3.0483, 13.76, 0.037117, 2.5452, 0.02298,0.05
74, -2.2846, 0.26454, 0.029176, 1.8598, 0.8872, 2.8598, 187.6, 5.6655, 0.031184, 0.5908, 29, 2.0617, 1.4107, 0.36667, 2.1747, 19.151, 0.037117, 2.5452, 0.02298,0.05
75, -2.2851, 0.26454, 0.029176, 1.8598, 0.93958, 2.8598, 187.6, 5.1168, 0.031184, 0.5908, 29, 2.0617, 2.3721, 0.36667, 3.0483, 13.76, 0.037117, 2.5452, 0.02298,0.069039
76, -2.2867, 0.26454, 0.029176, 1.8598, 0.93958, 2.8598, 191.72, 5.1168, 0.031184, 0.5908, 29, 2.0617, 2.0595, 0.51183, 3.0483, 15.077, 0.037117, 2.5452, 0.02298,0.05
77, -2.2867, 0.26454, 0.029176, 1.9234, 0.93958, 2.8598, 187.6, 5.1168, 0.031184, 0.5908, 29, 2.0617, 2.4354, 0.36667, 3.0483, 13.76, 0.037117, 2.5452, 0.02298,0.065249
78, -2.2881, 0.26454, 0.025501, 1.8598, 0.93958, 2.1871, 187.6, 5.1168, 0.031184, 0.4304, 29, 2.0617, 2.5783, 0.36667, 1.8699, 13.76, 0.037117, 2.5452, 0.02298,0.05
79, -2.2882, 0.26454, 0.029176, 1.8598, 0.93958, 2.8598, 187.6, 5.2959, 0.030692, 0.8059, 22.803, 2.0617, 1.8191, 0.4653, 3.0483, 13.76, 0.037117, 2.5452, 0.02298,0.05
80, -2.2885, 0.26454, 0.029176, 1.8598, 0.82436, 2.8166, 187.6, 5.1168, 0.031184, 0.32759, 29, 2.0617, 2.7087, 0.36667, 3.0483, 13.76, 0.037117, 2.5452, 0.02298,0.05
81, -2.2899, 0.26454, 0.029176, 1.8598, 0.93958, 3.2392, 187.6, 5.1168, 0.026841, 0.5908, 29, 2.0617, 1.8547, 0.36667, 3.0483, 10.922, 0.03712, 2.5452, 0.02298,0.05
82, -2.2910, 0.26454, 0.029176, 1.8598, 0.93958, 2.8598, 187.6, 5.1168, 0.024126, 0.5908, 38.482, 2.0617, 1.8547, 0.36667, 2.5357, 13.76, 0.037117, 2.5452, 0.02298,0.05
83, -2.2911, 0.26454, 0.029176, 1.8598, 0.93958, 2.2363, 126.75, 5.1168, 0.031184, 0.5908, 29, 2.0617, 2.4491, 0.36667, 3.0483, 13.76, 0.037117, 2.5452, 0.02298,0.05
84, -2.2918, 0.26454, 0.029176, 1.8598, 0.93958, 1.7221, 187.6, 5.1168, 0.031184, 0.5908, 36.928, 2.0617, 2.5339, 0.36667, 3.0483, 13.76, 0.037117, 3.0021, 0.02298,0.05
85, -2.2922, 0.26454, 0.029176, 1.8598, 0.93958, 3.1258, 187.6, 5.1168, 0.031184, 0.73464, 29, 2.0617, 1.8547, 0.34597, 2.4236, 13.76, 0.037117, 2.5452, 0.02298,0.05
86, -2.2928, 0.25454, 0.029176, 1.8598, 0.93958, 2.8598, 187.6, 5.1168, 0.031184, 0.5908, 29, 2.0617, 2.6279, 0.34465, 3.0483, 13.76, 0.037117, 2.5452, 0.02298,0.065214
87, -2.2931, 0.26454, 0.029176, 1.8598, 0.93958, 2.8598, 187.6, 5.1168, 0.031184, 0.5908, 29, 2.0617, 2.0198, 0.50414, 3.0483, 13.76, 0.037117, 2.5452, 0.02298,0.05
88, -2.2933, 0.26454, 0.029176, 1.8598, 0.93958, 2.8598, 187.6, 4.7895, 0.031184, 0.5187, 29, 2.0617, 1.8547, 0.36667, 1.7083, 19.314, 0.037117, 2.5452, 0.02298,0.05
89, -2.2934, 0.26454, 0.029176, 1.8598, 0.93958, 2.8598, 187.6, 5.1168, 0.031184, 0.5908, 29, 1.7732, 1.8547, 0.36667, 3.0483, 13.76, 0.037117, 2.5452, 0.02298,0.05
90, -2.2940, 0.26454, 0.029176, 1.8598, 0.93958, 2.8598, 187.6, 5.1168, 0.031619, 0.5908, 35.087, 2.0617, 1.8547, 0.20218, 1.7005, 16.212, 0.037117, 2.5452, 0.02298,0.070411
91, -2.2946, 0.26454, 0.029176, 1.8598, 0.68348, 2.8598, 187.6, 5.1168, 0.031184, 0.50343, 29, 2.0617, 1.8547, 0.36667, 1.6954, 13.76, 0.037117, 2.5452, 0.02298,0.05
92, -2.2952, 0.26454, 0.029176, 1.8598, 0.93958, 2.8598, 187.6, 5.1168, 0.031184, 0.69867, 29, 2.0617, 1.8547, 0.36667, 2.4461, 13.76, 0.037117, 2.5452, 0.02298,0.05
93, -2.2969, 0.34767, 0.038449, 1.8598, 0.93958, 2.7502, 187.6, 5.1168, 0.031184, 0.5908, 31.341, 2.0617, 1.8547, 0.24986, 2.0083, 13.76, 0.037117, 2.5452, 0.02298,0.067534
94, -2.2980, 0.26454, 0.029176, 1.8598, 0.71591, 2.8598, 187.6, 5.1168, 0.031184, 0.67642, 29, 2.0617, 1.8547, 0.36667, 1.8338, 13.76, 0.037117, 2.5452, 0.02298,0.05
95, -2.2994, 0.26454, 0.028828, 1.8598, 1.0202, 2.8598, 187.6, 5.1168, 0.031184, 0.5908, 29, 2.0617, 1.8547, 0.49033, 3.0483, 13.76, 0.037117, 2.5452, 0.02298,0.05
96, -2.2996, 0.26454, 0.029176, 1.6858, 0.93958, 2.8598, 187.6, 5.1168, 0.031184, 0.5908, 29, 2.0617, 2.12, 0.36667, 3.0483, 13.76, 0.037117, 2.5452, 0.02298,0.065862
97, -2.3003, 0.26454, 0.029176, 1.8598, 0.93958, 2.8598, 187.6, 5.1168, 0.028976, 0.52212, 20.74, 2.0617, 1.8547, 0.36667, 3.0483, 13.76, 0.037117, 2.5452, 0.02298,0.05
98, -2.3009, 0.26454, 0.029176, 1.8598, 0.93958, 2.8598, 187.6, 5.3252, 0.031184, 0.5908, 32.842, 2.0617, 1.8547, 0.36667, 2.8052, 13.76, 0.037117, 2.5452, 0.02298,0.05
99, -2.3019, 0.26454, 0.029176, 1.8598, 0.93958, 2.8598, 187.6, 5.1168, 0.031184, 0.5908, 29, 2.0617, 2.2619, 0.36667, 3.0483, 13.76, 0.037117, 2.5452, 0.02298,0.05
100, -2.3025, 0.26454, 0.029176, 1.8598, 0.93958, 2.8598, 187.6, 5.1168, 0.034307, 0.53841, 40.085, 1.4688, 1.8547, 0.36667, 3.0483, 13.76, 0.036887, 2.5452, 0.02298,0.05
101, -2.3035, 0.26454, 0.029176, 1.8598, 0.93958, 2.8598, 187.6, 5.1168, 0.031184, 0.5908, 29, 1.817, 1.8547, 0.37303, 3.0483, 13.76, 0.037117, 2.5452, 0.02298,0.05
102, -2.3044, 0.26454, 0.029176, 1.8598, 0.93958, 2.8598, 148.87, 5.1168, 0.031184, 0.5908, 29, 2.0617, 1.8547, 0.36667, 1.8563, 13.76, 0.037117, 2.5452, 0.02298,0.05
103, -2.3069, 0.26454, 0.027598, 1.8598, 0.93958, 2.8598, 177.77, 5.1168, 0.020796, 0.5908, 29, 3.081, 1.5692, 0.36667, 2.8345, 13.76, 0.037117, 2.5452, 0.02298,0.05
104, -2.3077, 0.26454, 0.029176, 1.8598, 0.93958, 2.8598, 187.6, 5.1168, 0.031184, 0.5908, 29, 1.8185, 1.8547, 0.36667, 3.0483, 13.76, 0.037117, 2.5452, 0.02298,0.059014
105, -2.3077, 0.26454, 0.029176, 1.8598, 0.93958, 2.8598, 187.6, 5.1168, 0.031184, 0.50195, 29, 2.0617, 2.2268, 0.36667, 3.0483, 13.76, 0.037117, 2.5452, 0.02298,0.05
106, -2.3083, 0.26454, 0.029176, 1.8598, 0.93958, 2.8598, 187.6, 5.1168, 0.031184, 0.5908, 29, 2.0617, 1.8547, 0.46632, 3.0483, 13.76, 0.037117, 2.6061, 0.02298,0.05
107, -2.3085, 0.26454, 0.037225, 1.8598, 0.93958, 2.8598, 187.6, 5.1168, 0.028195, 0.80539, 29, 2.0617, 1.8547, 0.36667, 2.5617, 13.76, 0.043599, 2.5452, 0.02298,0.05
108, -2.3087, 0.26454, 0.029176, 1.8598, 0.93958, 2.8598, 190.88, 5.1168, 0.031184, 0.5908, 29, 2.0617, 2.256, 0.36667, 3.0483, 13.76, 0.037117, 2.5452, 0.02298,0.05
109, -2.3089, 0.26454, 0.029176, 1.8598, 0.93958, 2.8598, 187.6, 5.1168, 0.031184, 0.68804, 29, 2.0617, 1.8547, 0.36667, 1.7893, 13.76, 0.037117, 2.5452, 0.025267,0.05
110, -2.3108, 0.25723, 0.029176, 1.8598, 0.93958, 3.1047, 187.6, 5.1168, 0.031184, 0.5908, 29, 2.0617, 1.8547, 0.36667, 2.6081, 13.76, 0.037117, 2.5452, 0.02298,0.05
111, -2.3137, 0.26454, 0.029176, 1.8598, 0.93958, 2.8598, 187.6, 5.5634, 0.031184, 0.82069, 29, 2.0617, 1.8547, 0.38379, 3.2672, 13.76, 0.037117, 2.5452, 0.02298,0.05
112, -2.3148, 0.26454, 0.029176, 1.6797, 0.93958, 2.8598, 187.6, 5.8931, 0.031184, 0.7892, 16.245, 2.0617, 1.8547, 0.36667, 3.0483, 13.76, 0.037117, 2.5452, 0.02298,0.05
113, -2.3151, 0.19222, 0.022673, 2.1339, 0.93958, 2.8598, 187.6, 5.1168, 0.031184, 0.71986, 34.874, 2.0617, 1.8547, 0.51128, 3.0483, 13.76, 0.037117, 2.8819, 0.02298,0.05
114, -2.3158, 0.26454, 0.026109, 1.8598, 0.93958, 2.8598, 187.6, 5.1168, 0.024531, 0.5908, 29, 2.0617, 1.8547, 0.36667, 3.0483, 13.76, 0.037117, 2.5452, 0.02298,0.054961
115, -2.3160, 0.26454, 0.029176, 1.6819, 0.93958, 2.8598, 187.6, 5.1168, 0.031184, 0.5908, 27.577, 2.0617, 1.8547, 0.44569, 3.0483, 13.76, 0.037117, 2.5452, 0.02298,0.05
116, -2.3161, 0.26454, 0.029176, 1.8598, 0.93958, 3.459, 187.6, 5.1168, 0.031184, 0.5908, 29, 2.0617, 1.8547, 0.36667, 2.398, 13.76, 0.037117, 2.5452, 0.02298,0.05
117, -2.3167, 0.26454, 0.029176, 1.8598, 0.95925, 2.8598, 187.6, 5.1168, 0.031184, 0.5908, 29, 2.0617, 1.8547, 0.51112, 3.0483, 13.76, 0.037117, 2.5452, 0.02298,0.05
118, -2.3181, 0.26454, 0.029176, 1.8598, 0.93958, 3.1764, 187.6, 5.1168, 0.031184, 0.5908, 33.014, 2.0617, 1.8547, 0.48918, 3.0483, 13.76, 0.037117, 2.5452, 0.02298,0.05
