Rank, Fitness, kfsr, krsr, kfmm, krmm, kfmx, krmx, kfc, krc, kfq, krq, eLoop, eDF, kfdd, Sd, stimUpSR, S0, R0, X0, Q0
10, -1.5953, 1.0821, 0.1302, 0.24038, 0.035394, 2.1517, 0.05335, 7.6061, 0.67263, 0.011998, 0.38048, 0.076162, 0.0066852, 0.36417, 1.8173, 14.712, 0.035038, 1.9528, 0.022794,0.15334
11, -1.5960, 1.0821, 0.1302, 0.24038, 0.035394, 2.1517, 0.05335, 7.6061, 0.67263, 0.013531, 0.48701, 0.076645, 0.0066852, 0.36417, 1.0644, 14.712, 0.035038, 1.95, 0.022794,0.15334
12, -1.5961, 1.0821, 0.1302, 0.21418, 0.035394, 1.1702, 0.05335, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.0066852, 0.36417, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
13, -1.5963, 1.0821, 0.1302, 0.24038, 0.044115, 2.1517, 0.055058, 7.6061, 0.6962, 0.018085, 0.38048, 0.076645, 0.0066852, 0.36417, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
14, -1.5968, 1.0821, 0.1302, 0.24038, 0.035394, 1.9844, 0.045871, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.0055579, 0.36417, 1.8173, 14.712, 0.035038, 1.9314, 0.022794,0.15334
15, -1.5976, 1.0821, 0.1302, 0.24038, 0.035394, 1.1206, 0.05335, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.0066852, 0.27297, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
16, -1.5976, 1.0821, 0.1302, 0.18098, 0.039562, 2.1517, 0.073879, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.0042142, 0.36417, 1.8173, 14.712, 0.034016, 2.0275, 0.022794,0.15334
17, -1.5979, 1.0821, 0.1302, 0.24038, 0.035394, 2.1517, 0.05335, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.0079234, 0.36417, 1.8173, 14.712, 0.035038, 1.9606, 0.022794,0.13242
18, -1.5983, 1.0821, 0.1302, 0.1771, 0.051897, 2.1517, 0.05335, 7.6061, 0.67263, 0.018085, 0.38048, 0.087657, 0.0066852, 0.36417, 1.8173, 13.981, 0.035038, 2.0275, 0.022794,0.15334
19, -1.5984, 1.0821, 0.1302, 0.24038, 0.035394, 2.1517, 0.05335, 7.6061, 0.67263, 0.018085, 0.30757, 0.076645, 0.0066852, 0.33246, 2.2776, 14.712, 0.035038, 1.97, 0.022794,0.15334
20, -1.5995, 1.0821, 0.1302, 0.24038, 0.035394, 2.1517, 0.05335, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.0068034, 0.36417, 1.8173, 14.712, 0.035038, 1.9738, 0.022794,0.15334
21, -1.5999, 1.0821, 0.1302, 0.24038, 0.037249, 1.2161, 0.05335, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.0066852, 0.49277, 2.6094, 14.712, 0.035038, 2.0275, 0.022794,0.17416
22, -1.6004, 1.0821, 0.1797, 0.24038, 0.035394, 2.1517, 0.065475, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.0066852, 0.36417, 2.1739, 14.712, 0.046444, 2.0275, 0.022794,0.15334
23, -1.6008, 1.0821, 0.1302, 0.24038, 0.035394, 1.1984, 0.05335, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.0066852, 0.36417, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
24, -1.6009, 1.0821, 0.1302, 0.24038, 0.035394, 1.2005, 0.05335, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.0066852, 0.36417, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
25, -1.6013, 1.0821, 0.1302, 0.24038, 0.040179, 2.1517, 0.05335, 7.6061, 0.69102, 0.018085, 0.38048, 0.076645, 0.0066852, 0.36417, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
26, -1.6018, 1.0821, 0.1302, 0.24038, 0.035394, 1.0895, 0.05335, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.0066852, 0.36417, 1.8173, 15.305, 0.035038, 2.0275, 0.022794,0.15334
27, -1.6018, 1.0821, 0.1302, 0.24038, 0.035394, 1.1781, 0.05335, 7.6061, 0.67263, 0.018085, 0.19801, 0.076645, 0.0088703, 0.1864, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
28, -1.6019, 1.0821, 0.1302, 0.25515, 0.035394, 2.1588, 0.05335, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.0066852, 0.36417, 1.8173, 14.712, 0.035038, 1.9205, 0.022794,0.15334
29, -1.6021, 1.0821, 0.1302, 0.24038, 0.035394, 1.2298, 0.05335, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.0066852, 0.36417, 1.2176, 14.712, 0.035038, 2.0275, 0.022794,0.11695
30, -1.6021, 1.0821, 0.1302, 0.24038, 0.035394, 1.2319, 0.05335, 7.6061, 0.67263, 0.018085, 0.28114, 0.076645, 0.0066852, 0.36417, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.13062
31, -1.6028, 1.0821, 0.1302, 0.24038, 0.035394, 1.2477, 0.05335, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.0066852, 0.36417, 2.3675, 14.712, 0.035038, 2.0275, 0.022794,0.15334
32, -1.6030, 1.0821, 0.1302, 0.24038, 0.045917, 2.1517, 0.078267, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.0066852, 0.36417, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
33, -1.6031, 1.0821, 0.1302, 0.24038, 0.035394, 2.1517, 0.05335, 7.6061, 0.67263, 0.018085, 0.38048, 0.077908, 0.0066852, 0.22916, 1.6088, 14.712, 0.035038, 1.9856, 0.022794,0.14763
34, -1.6031, 1.0821, 0.1302, 0.24038, 0.035394, 1.2525, 0.05335, 7.6061, 0.67263, 0.009059, 0.38048, 0.076645, 0.0066852, 0.36417, 2.0804, 14.712, 0.035038, 2.0275, 0.022794,0.087792
35, -1.6033, 1.0821, 0.1302, 0.24038, 0.043492, 2.1517, 0.079928, 7.6061, 0.67263, 0.023626, 0.38048, 0.076645, 0.0066852, 0.36417, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
36, -1.6034, 1.0821, 0.1302, 0.24038, 0.035394, 1.2637, 0.05335, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.0066852, 0.24865, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
37, -1.6036, 1.0821, 0.1302, 0.14671, 0.035394, 1.6355, 0.05335, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.0066852, 0.36417, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
38, -1.6036, 1.0821, 0.1302, 0.24038, 0.035394, 2.1517, 0.05335, 7.6061, 0.69005, 0.018085, 0.38048, 0.076645, 0.004185, 0.36417, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
39, -1.6037, 1.0821, 0.1302, 0.24038, 0.035394, 2.1517, 0.05335, 7.2791, 0.67263, 0.018085, 0.38048, 0.076645, 0.0066852, 0.42758, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.093044
40, -1.6037, 1.0821, 0.1302, 0.24038, 0.049226, 2.1517, 0.065261, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.0066852, 0.36417, 1.8173, 12.092, 0.035038, 2.0275, 0.022794,0.15334
41, -1.6039, 1.0821, 0.1302, 0.24038, 0.035394, 1.2805, 0.05335, 7.6061, 0.67263, 0.018085, 0.2587, 0.076645, 0.0066852, 0.36417, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
42, -1.6045, 1.0821, 0.15661, 0.24038, 0.035394, 2.1517, 0.05335, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.0066852, 0.36417, 2.5203, 14.712, 0.042421, 2.0275, 0.022794,0.15334
43, -1.6046, 1.0821, 0.1302, 0.24038, 0.035394, 1.2969, 0.05335, 7.6061, 0.67263, 0.018085, 0.31737, 0.076645, 0.0066852, 0.36417, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
44, -1.6052, 1.0821, 0.14877, 0.24038, 0.035394, 2.1517, 0.05335, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.0066852, 0.36417, 1.8173, 14.712, 0.038522, 2.0275, 0.022794,0.15334
45, -1.6058, 1.0821, 0.1302, 0.24038, 0.035394, 1.7381, 0.069718, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.0066852, 0.36417, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
46, -1.6060, 1.0821, 0.1302, 0.24038, 0.035394, 1.3354, 0.05335, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.0066852, 0.36417, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
47, -1.6061, 1.0821, 0.1302, 0.24038, 0.035394, 2.1517, 0.05335, 7.6061, 0.70844, 0.018085, 0.38048, 0.076645, 0.0066852, 0.36417, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.17444
48, -1.6061, 1.0821, 0.1302, 0.21625, 0.035394, 1.4361, 0.05335, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.0066852, 0.36417, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
49, -1.6064, 1.0821, 0.1302, 0.24038, 0.046269, 1.5842, 0.05335, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.0066852, 0.36417, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
50, -1.6065, 1.0821, 0.1302, 0.32625, 0.035394, 2.1517, 0.05335, 7.6061, 0.67263, 0.016019, 0.35347, 0.076645, 0.0066852, 0.36417, 1.9174, 14.712, 0.035038, 1.947, 0.022794,0.15334
51, -1.6070, 1.0821, 0.1302, 0.16226, 0.035394, 2.1517, 0.056711, 7.6061, 0.71919, 0.018085, 0.38048, 0.076645, 0.0066852, 0.36417, 1.4654, 14.712, 0.035038, 2.0275, 0.022794,0.15334
52, -1.6070, 1.0821, 0.1302, 0.24038, 0.035394, 1.3649, 0.05335, 7.6061, 0.67263, 0.022852, 0.38048, 0.076645, 0.0066852, 0.36417, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
53, -1.6071, 1.0821, 0.1302, 0.24038, 0.035394, 2.1517, 0.05335, 7.6061, 0.69363, 0.018085, 0.38048, 0.076645, 0.0099786, 0.25876, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
54, -1.6072, 1.0821, 0.1302, 0.24038, 0.035394, 3.1155, 0.05335, 7.6061, 0.67263, 0.018085, 0.19078, 0.076645, 0.0066852, 0.36417, 1.8173, 14.712, 0.035038, 1.8981, 0.022794,0.15334
55, -1.6074, 1.0821, 0.1302, 0.24038, 0.035394, 2.1517, 0.05335, 7.6061, 0.70912, 0.018085, 0.36733, 0.076645, 0.007552, 0.36417, 1.6879, 14.712, 0.035038, 2.0275, 0.022794,0.15334
56, -1.6075, 1.0821, 0.15328, 0.24038, 0.035394, 2.1517, 0.05335, 7.6061, 0.67263, 0.024087, 0.38048, 0.076645, 0.0066852, 0.36417, 1.8173, 14.712, 0.041524, 2.0275, 0.022794,0.15334
57, -1.6076, 1.0577, 0.1302, 0.18867, 0.035394, 2.1517, 0.05335, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.0066852, 0.36417, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
58, -1.6081, 1.0378, 0.1302, 0.24038, 0.035394, 1.3479, 0.05335, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.0066852, 0.36417, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
59, -1.6082, 1.0821, 0.1302, 0.24038, 0.035394, 2.1517, 0.07946, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.00495, 0.36417, 1.0083, 14.712, 0.035038, 2.0275, 0.022794,0.15334
60, -1.6085, 1.0821, 0.1302, 0.24038, 0.035394, 1.3432, 0.05335, 7.6061, 0.67263, 0.015708, 0.38048, 0.076645, 0.0091356, 0.53591, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
61, -1.6088, 1.0821, 0.1302, 0.20389, 0.042501, 2.1517, 0.05335, 7.6061, 0.67263, 0.018085, 0.38048, 0.086589, 0.0066852, 0.36417, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
62, -1.6089, 1.05, 0.1302, 0.24038, 0.035394, 2.1517, 0.05335, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.004282, 0.36417, 1.5528, 14.712, 0.035038, 2.0275, 0.022794,0.15334
63, -1.6093, 1.0821, 0.1302, 0.24038, 0.035394, 2.1517, 0.05335, 7.6061, 0.71251, 0.018085, 0.46104, 0.076645, 0.0066852, 0.48151, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.18562
64, -1.6095, 1.0821, 0.1302, 0.24038, 0.035394, 2.1517, 0.079964, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.0066852, 0.28589, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
65, -1.6095, 1.0821, 0.1302, 0.24038, 0.035394, 2.1517, 0.079929, 7.6061, 0.67263, 0.019893, 0.38048, 0.076645, 0.0066852, 0.36417, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
66, -1.6096, 1.0821, 0.1302, 0.24038, 0.035394, 2.1517, 0.079687, 7.6061, 0.67263, 0.019161, 0.38048, 0.076645, 0.0066852, 0.36417, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
67, -1.6096, 1.0821, 0.1302, 0.24038, 0.035394, 2.1517, 0.079693, 7.6061, 0.67263, 0.018085, 0.36944, 0.076645, 0.0066852, 0.36417, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
68, -1.6098, 1.0821, 0.1302, 0.24038, 0.035394, 2.1517, 0.05335, 7.1752, 0.67263, 0.018085, 0.38048, 0.076645, 0.0066852, 0.36417, 2.6312, 14.712, 0.035038, 2.0275, 0.022794,0.15334
69, -1.6100, 1.0821, 0.1302, 0.24038, 0.035394, 1.4259, 0.054494, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.008701, 0.36417, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.1035
70, -1.6101, 1.0821, 0.1302, 0.24038, 0.035394, 1.6536, 0.060307, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.0063649, 0.36417, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
71, -1.6104, 1.0821, 0.1302, 0.24038, 0.035394, 1.4662, 0.05335, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.0066852, 0.36417, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
72, -1.6105, 1.0821, 0.1302, 0.24038, 0.035394, 2.1517, 0.078306, 7.6061, 0.67263, 0.013563, 0.38048, 0.076645, 0.0066852, 0.36417, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
73, -1.6105, 1.0821, 0.1302, 0.24038, 0.040713, 2.1517, 0.05335, 7.6061, 0.67263, 0.018085, 0.38048, 0.083181, 0.0044941, 0.36935, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
74, -1.6105, 1.0821, 0.1302, 0.24038, 0.035394, 1.6565, 0.060165, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.0066852, 0.36417, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
75, -1.6105, 1.0821, 0.1302, 0.24038, 0.035394, 1.2703, 0.05335, 7.6061, 0.67263, 0.018085, 0.38048, 0.087202, 0.0066852, 0.36417, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
76, -1.6106, 1.0821, 0.1302, 0.24038, 0.035394, 2.1517, 0.078088, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.0066852, 0.29192, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
77, -1.6109, 1.0821, 0.1302, 0.24038, 0.035394, 2.1517, 0.078766, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.0075336, 0.36417, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
78, -1.6111, 1.0821, 0.1302, 0.24038, 0.035394, 2.1517, 0.060257, 7.6061, 0.71404, 0.016974, 0.36429, 0.076645, 0.0066852, 0.36417, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.11159
79, -1.6111, 1.0821, 0.1302, 0.13431, 0.035394, 2.4666, 0.05335, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.0066852, 0.36417, 1.8173, 13.468, 0.035038, 2.0275, 0.022794,0.15334
80, -1.6113, 1.0821, 0.1302, 0.24038, 0.035394, 2.1517, 0.076926, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.0066852, 0.36417, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
81, -1.6113, 1.0821, 0.1302, 0.24038, 0.035394, 2.1517, 0.075918, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.0060694, 0.36417, 1.1298, 14.712, 0.035038, 2.0275, 0.022794,0.15334
82, -1.6115, 1.0821, 0.1302, 0.24038, 0.035394, 2.1517, 0.076633, 7.6061, 0.67263, 0.018085, 0.56559, 0.076645, 0.0066852, 0.36417, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
83, -1.6116, 1.0821, 0.1302, 0.24038, 0.035394, 1.937, 0.054856, 7.6061, 0.67263, 0.026569, 0.38048, 0.076645, 0.0066852, 0.36417, 1.8173, 14.712, 0.035038, 2.0119, 0.022794,0.15334
84, -1.6117, 1.0821, 0.1302, 0.24038, 0.035394, 2.1517, 0.078041, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.0078863, 0.36417, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
85, -1.6119, 1.0958, 0.1302, 0.24038, 0.035394, 1.204, 0.05335, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.0066852, 0.46767, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
86, -1.6120, 1.0821, 0.1302, 0.24038, 0.035394, 2.1517, 0.075706, 7.6061, 0.67263, 0.018085, 0.31181, 0.076645, 0.0066852, 0.36417, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.17017
87, -1.6121, 1.0821, 0.1302, 0.24038, 0.039767, 2.1517, 0.069822, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.0066852, 0.36417, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
88, -1.6122, 1.0821, 0.1302, 0.24038, 0.035394, 2.1517, 0.075481, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.0066852, 0.36417, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
89, -1.6122, 1.042, 0.1302, 0.24038, 0.035394, 2.1517, 0.05335, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.0066852, 0.36417, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
90, -1.6123, 1.0821, 0.1302, 0.24038, 0.040628, 2.1517, 0.068508, 7.6061, 0.67263, 0.019721, 0.35429, 0.076645, 0.0066852, 0.29268, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
91, -1.6123, 1.0821, 0.1302, 0.24038, 0.035394, 2.1517, 0.05335, 7.6061, 0.71556, 0.018085, 0.38048, 0.076645, 0.0066852, 0.36417, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
92, -1.6123, 1.0821, 0.1302, 0.24038, 0.035394, 2.1517, 0.075201, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.0066852, 0.2817, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
93, -1.6124, 1.0821, 0.1302, 0.24038, 0.035394, 1.5281, 0.05335, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.0066852, 0.36417, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
94, -1.6125, 1.0821, 0.1302, 0.24038, 0.035394, 2.1517, 0.074957, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.0066852, 0.44068, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
95, -1.6126, 1.0821, 0.1302, 0.24038, 0.045138, 2.1517, 0.063161, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.006171, 0.36417, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
96, -1.6128, 1.0821, 0.1302, 0.24038, 0.035394, 2.1517, 0.074525, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.0066852, 0.36417, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
97, -1.6128, 1.0821, 0.1302, 0.24038, 0.035394, 2.1517, 0.071933, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.0048083, 0.36417, 2.7062, 14.712, 0.035038, 2.0275, 0.022794,0.15334
98, -1.6128, 1.0821, 0.1302, 0.24038, 0.035394, 2.1517, 0.074392, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.0066852, 0.25262, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
99, -1.6131, 1.0821, 0.1302, 0.30282, 0.035394, 2.1517, 0.05335, 7.3814, 0.67263, 0.018085, 0.38048, 0.076645, 0.0066852, 0.39056, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
100, -1.6131, 1.0821, 0.1302, 0.12037, 0.035394, 2.1517, 0.05335, 7.6061, 0.67263, 0.018085, 0.46971, 0.076645, 0.0066852, 0.36417, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
101, -1.6132, 1.0821, 0.1302, 0.24038, 0.035394, 2.1517, 0.05335, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.0049327, 0.36417, 1.8258, 14.712, 0.033881, 2.0275, 0.022794,0.15334
102, -1.6133, 1.0821, 0.1302, 0.24038, 0.035394, 1.5557, 0.05335, 7.6061, 0.67263, 0.011539, 0.38048, 0.076645, 0.0066852, 0.36417, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
103, -1.6135, 1.0821, 0.1302, 0.24038, 0.035394, 2.1517, 0.073344, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.0066852, 0.36417, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
104, -1.6135, 1.0821, 0.1302, 0.17434, 0.048849, 2.1517, 0.05335, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.0066852, 0.36417, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
105, -1.6139, 1.0821, 0.1302, 0.1216, 0.035394, 2.1517, 0.05335, 7.6061, 0.67226, 0.018085, 0.38048, 0.076645, 0.0066852, 0.36417, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
106, -1.6139, 1.0821, 0.1302, 0.18138, 0.031641, 2.1517, 0.064747, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.0066852, 0.36417, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.17169
107, -1.6140, 1.0821, 0.1302, 0.29534, 0.035394, 2.1517, 0.05335, 7.2631, 0.67263, 0.018085, 0.38048, 0.076645, 0.0066852, 0.36417, 1.8173, 14.712, 0.035038, 2.0515, 0.022794,0.15334
108, -1.6140, 1.0821, 0.1302, 0.24038, 0.035394, 1.5068, 0.05335, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.009309, 0.36417, 1.0808, 14.712, 0.035038, 2.0275, 0.022794,0.15334
109, -1.6142, 1.0821, 0.1302, 0.24038, 0.035394, 1.5904, 0.05335, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.0066852, 0.36417, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.15334
110, -1.6143, 1.0821, 0.1302, 0.13429, 0.035394, 2.1517, 0.05335, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.0066852, 0.39507, 1.8173, 14.712, 0.035038, 2.0275, 0.022794,0.097345
111, -1.6144, 1.0821, 0.1302, 0.24038, 0.035394, 2.1517, 0.05335, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.0066852, 0.36417, 1.8173, 14.712, 0.034, 2.0275, 0.022794,0.15334
112, -1.6144, 1.0821, 0.1302, 0.24038, 0.035394, 2.1517, 0.05335, 7.6061, 0.67263, 0.014509, 0.24352, 0.076645, 0.0066852, 0.36417, 1.8173, 14.712, 0.033956, 2.0275, 0.022794,0.15334
113, -1.6145, 1.0821, 0.1302, 0.24038, 0.035394, 2.1517, 0.05335, 7.6061, 0.67263, 0.018085, 0.38048, 0.076645, 0.0066852, 0.36417, 1.8173, 14.712, 0.03394, 2.0275, 0.022794,0.15334
