Rank, Fitness, kfsr, krsr, kfmm, krmm, kf1x, kr1x, kfc, krc, krmmTriCoop, kx2, krx2, S0, R0, X0, X0_stimScale
68, -0.1709, 0.036342, 229.34, 0.0034115, 361.08, 0.045687, 3.2437, 1.8378, 0.15577, 1.6505, 0.011598, 0.84429, 6.915, 224.84, 17.948, 2.4459
69, -0.1710, 0.036342, 229.34, 0.0034115, 402.05, 0.04863, 3.2437, 2.1427, 0.15577, 1.6505, 0.011598, 0.84429, 6.915, 224.84, 13.611, 2.4459
70, -0.1710, 0.036342, 229.34, 0.0034115, 361.08, 0.045687, 3.2437, 2.1427, 0.15577, 1.6505, 0.015766, 0.84429, 6.915, 224.84, 13.611, 2.4459
71, -0.1712, 0.0437, 272.43, 0.0034115, 513.48, 0.044297, 3.5212, 2.1283, 0.15577, 1.6505, 0.014705, 0.91209, 6.915, 224.84, 15.94, 2.4459
72, -0.1712, 0.036342, 229.34, 0.0021161, 361.08, 0.045687, 3.2437, 2.1427, 0.18812, 1.6505, 0.011598, 0.87593, 6.915, 224.84, 13.611, 2.4459
73, -0.1714, 0.036342, 199.66, 0.0034115, 361.08, 0.032448, 3.2437, 1.9271, 0.15577, 1.6505, 0.011598, 0.84429, 6.915, 224.84, 15.94, 2.4075
74, -0.1715, 0.036342, 199.66, 0.0036781, 494.68, 0.032448, 2.7282, 1.7295, 0.15577, 1.6505, 0.011598, 0.75927, 6.915, 224.84, 14.545, 2.4459
75, -0.1715, 0.049446, 228.19, 0.0023651, 361.08, 0.032448, 3.2437, 1.9271, 0.15577, 1.6505, 0.011598, 0.84429, 6.8717, 224.84, 9.6658, 2.4459
76, -0.1716, 0.036342, 229.34, 0.0034115, 361.08, 0.045687, 3.2437, 2.1427, 0.15577, 1.8675, 0.011598, 0.88715, 6.915, 224.84, 13.611, 2.4459
77, -0.1716, 0.036342, 199.66, 0.0037646, 534.4, 0.032448, 3.2437, 1.9271, 0.15577, 1.6505, 0.01, 0.86709, 6.915, 224.84, 15.94, 2.4459
78, -0.1722, 0.036342, 199.66, 0.0034115, 361.08, 0.032448, 3.2437, 1.9271, 0.15577, 1.6505, 0.011598, 0.86446, 6.915, 224.84, 15.94, 2.4459
79, -0.1723, 0.045517, 199.66, 0.0034115, 475.79, 0.032448, 3.2437, 1.8267, 0.15577, 1.6505, 0.01, 0.84429, 6.915, 182.98, 15.94, 2.4459
80, -0.1723, 0.036342, 199.66, 0.0034115, 361.08, 0.032448, 3.2437, 1.8929, 0.15577, 1.6505, 0.011598, 0.84429, 6.915, 224.84, 15.94, 2.4459
81, -0.1723, 0.036342, 221.85, 0.0034115, 361.08, 0.045687, 3.2437, 1.8968, 0.15577, 1.6505, 0.011598, 0.84429, 6.915, 234.66, 13.611, 2.518
82, -0.1726, 0.036342, 229.34, 0.0034115, 361.08, 0.045687, 3.2437, 2.1427, 0.10251, 1.6505, 0.011598, 0.88694, 6.915, 224.84, 13.611, 2.4459
83, -0.1727, 0.026872, 229.34, 0.0034115, 361.08, 0.045687, 1.702, 2.1427, 0.15577, 1.7244, 0.011598, 0.56025, 6.915, 224.84, 12.373, 2.4459
84, -0.1727, 0.036342, 236.67, 0.0034115, 361.08, 0.045687, 4.0163, 2.1427, 0.18343, 1.6505, 0.011598, 1.0857, 6.915, 270.94, 13.611, 2.4459
85, -0.1728, 0.036342, 199.66, 0.0034115, 361.08, 0.032448, 3.2437, 1.9271, 0.1, 1.6505, 0.01, 0.84429, 6.915, 224.84, 15.94, 2.4459
86, -0.1728, 0.036342, 199.66, 0.003578, 406.52, 0.032448, 3.2437, 1.9271, 0.16363, 1.6505, 0.01, 0.84429, 6.915, 224.84, 15.94, 2.4459
87, -0.1728, 0.036342, 199.66, 0.0034115, 361.08, 0.032448, 3.2437, 1.9271, 0.14928, 1.6505, 0.01, 0.84429, 6.915, 224.84, 15.94, 2.4459
88, -0.1728, 0.036342, 199.66, 0.0034115, 361.08, 0.032448, 3.2437, 1.9271, 0.18264, 1.6505, 0.01, 0.84429, 6.915, 224.84, 15.94, 2.4459
89, -0.1728, 0.036342, 199.66, 0.0034115, 361.08, 0.032448, 3.2437, 1.9271, 0.22558, 1.6505, 0.01, 0.84429, 6.915, 224.84, 15.94, 2.4459
90, -0.1728, 0.036342, 199.66, 0.0034115, 256.87, 0.032448, 3.2437, 1.9271, 0.15577, 2.337, 0.011598, 0.84429, 6.915, 224.84, 15.94, 2.4459
91, -0.1729, 0.036342, 199.66, 0.0034115, 361.08, 0.032448, 2.7882, 1.9271, 0.15577, 1.6505, 0.011598, 1.0835, 6.915, 224.84, 15.94, 2.4459
92, -0.1729, 0.036342, 199.66, 0.0019264, 361.08, 0.032448, 3.2437, 1.9271, 0.15577, 2.0951, 0.011598, 0.84429, 6.915, 224.84, 15.94, 2.4459
93, -0.1729, 0.036342, 199.66, 0.0034115, 376.67, 0.032448, 3.2437, 1.9271, 0.15577, 1.9768, 0.011598, 0.84429, 6.915, 224.84, 15.94, 2.4459
94, -0.1730, 0.036342, 199.66, 0.0034115, 361.08, 0.032292, 3.2437, 1.9271, 0.15577, 1.6505, 0.011598, 0.84429, 6.915, 224.84, 15.94, 2.4459
95, -0.1730, 0.036342, 199.66, 0.0048064, 361.08, 0.032448, 3.2437, 1.8946, 0.15577, 1.6505, 0.011598, 0.81795, 6.915, 224.84, 15.94, 2.4459
96, -0.1731, 0.036342, 199.66, 0.0043114, 361.08, 0.032448, 3.2437, 1.9271, 0.15577, 1.6505, 0.010879, 0.84429, 6.915, 224.84, 15.94, 2.4459
97, -0.1731, 0.036342, 199.66, 0.0034115, 361.08, 0.032448, 3.2437, 1.9271, 0.1, 1.7392, 0.011598, 0.84429, 6.915, 224.84, 15.94, 2.4459
98, -0.1732, 0.036342, 199.66, 0.0034115, 361.08, 0.032448, 3.2437, 1.9271, 0.15577, 1.6505, 0.01129, 0.84429, 6.915, 224.84, 15.94, 2.4459
99, -0.1732, 0.036342, 229.34, 0.0034115, 361.08, 0.045687, 3.2437, 2.1087, 0.15577, 1.6505, 0.011598, 0.85935, 6.915, 224.84, 13.611, 2.4459
100, -0.1733, 0.036342, 199.66, 0.0034115, 458.74, 0.032448, 3.2437, 1.9271, 0.15577, 1.6661, 0.011598, 0.84429, 6.915, 224.84, 15.94, 2.4459
101, -0.1733, 0.036342, 199.66, 0.0024639, 361.08, 0.032448, 3.2437, 1.9271, 0.15577, 1.6505, 0.011598, 0.84429, 6.915, 224.84, 15.94, 2.4459
102, -0.1733, 0.036342, 199.66, 0.0034115, 361.08, 0.032448, 3.2437, 1.9271, 0.11271, 1.6505, 0.011598, 0.84429, 6.915, 224.84, 15.94, 2.4459
103, -0.1733, 0.036342, 199.66, 0.0034115, 361.08, 0.032448, 3.2437, 1.9271, 0.11533, 1.6505, 0.011598, 0.84429, 6.915, 224.84, 15.94, 2.4459
104, -0.1733, 0.036342, 199.66, 0.0034115, 421.3, 0.032448, 3.2437, 1.9271, 0.15577, 1.6505, 0.011598, 0.84429, 6.915, 224.84, 15.94, 2.4459
105, -0.1733, 0.036342, 199.66, 0.0034115, 361.08, 0.032448, 3.2437, 1.9271, 0.12332, 1.6505, 0.011598, 0.84429, 6.915, 224.84, 15.94, 2.4459
106, -0.1733, 0.036342, 199.66, 0.0034115, 367.41, 0.032448, 3.2437, 1.9271, 0.15577, 1.6505, 0.011598, 0.84429, 6.915, 224.84, 15.94, 2.4459
107, -0.1733, 0.036342, 199.66, 0.0034115, 361.08, 0.032448, 3.2437, 1.9271, 0.15577, 1.6505, 0.011598, 0.84429, 6.915, 224.84, 15.94, 2.4459
108, -0.1733, 0.036342, 199.66, 0.0034115, 361.08, 0.032448, 3.2437, 1.9271, 0.16726, 1.6505, 0.011598, 0.84429, 6.915, 224.84, 15.94, 2.4459
109, -0.1733, 0.036342, 199.66, 0.0034115, 361.08, 0.032448, 3.2437, 1.9271, 0.19566, 1.6505, 0.011598, 0.84429, 6.915, 224.84, 15.94, 2.4459
110, -0.1733, 0.036342, 199.66, 0.0041402, 361.08, 0.032448, 3.2437, 1.9271, 0.15577, 1.6505, 0.011598, 0.84429, 6.915, 224.84, 15.94, 2.4459
111, -0.1733, 0.036342, 199.66, 0.0034115, 361.08, 0.032448, 3.2437, 1.9271, 0.21305, 1.6505, 0.011598, 0.84429, 6.915, 224.84, 15.94, 2.4459
112, -0.1733, 0.036342, 199.66, 0.0045364, 361.08, 0.032448, 3.2437, 1.9271, 0.15577, 1.6505, 0.011598, 0.84429, 6.915, 224.84, 15.94, 2.4459
113, -0.1733, 0.036342, 199.66, 0.0039637, 361.08, 0.032448, 3.2437, 1.9271, 0.19764, 1.6505, 0.011598, 0.84429, 6.915, 224.84, 15.94, 2.4459
114, -0.1733, 0.036342, 199.66, 0.0048991, 361.08, 0.032448, 3.2437, 1.9271, 0.15577, 1.6505, 0.011598, 0.84429, 6.915, 224.84, 15.94, 2.4459
115, -0.1733, 0.036342, 199.66, 0.0034115, 241.39, 0.032448, 3.2437, 1.9271, 0.19359, 1.6505, 0.011598, 0.84429, 6.915, 224.84, 15.94, 2.4459
116, -0.1733, 0.036342, 199.66, 0.0034115, 361.08, 0.022739, 2.9006, 1.9271, 0.1, 1.6505, 0.010125, 0.84429, 7.8421, 224.84, 14.21, 2.4459
117, -0.1734, 0.034465, 199.66, 0.0034115, 361.08, 0.032448, 2.0427, 1.9271, 0.11179, 1.6792, 0.013327, 0.84429, 6.915, 224.84, 12.512, 2.4459
118, -0.1734, 0.036342, 199.66, 0.0034115, 361.08, 0.032448, 2.2911, 1.9271, 0.19917, 1.27, 0.011598, 0.84429, 6.915, 224.84, 11.674, 2.4459
119, -0.1735, 0.036342, 315.11, 0.0034115, 361.08, 0.045687, 2.8267, 2.1427, 0.15577, 1.6505, 0.011598, 0.89875, 6.915, 304.06, 13.611, 2.4459
120, -0.1736, 0.036342, 229.34, 0.0034115, 361.08, 0.045687, 2.9937, 2.1427, 0.1, 1.6505, 0.011598, 0.84429, 6.915, 224.84, 13.611, 2.4459
121, -0.1736, 0.036342, 199.66, 0.0034115, 361.08, 0.032448, 3.2437, 1.9271, 0.21451, 1.6505, 0.012462, 0.84429, 6.915, 224.84, 15.94, 2.4459
122, -0.1736, 0.036342, 199.66, 0.0034115, 361.08, 0.022739, 3.2437, 2.0825, 0.15577, 1.6505, 0.010125, 1.0467, 7.8421, 224.84, 15.94, 2.4459
123, -0.1736, 0.036342, 199.66, 0.0034115, 361.08, 0.032448, 3.2437, 1.9271, 0.1, 1.5224, 0.011598, 0.84429, 6.915, 224.84, 15.94, 2.4459
124, -0.1737, 0.036342, 199.66, 0.0034115, 361.08, 0.028829, 3.2437, 1.9271, 0.15577, 1.6505, 0.011598, 0.74837, 6.915, 224.84, 15.94, 2.4459
125, -0.1737, 0.036342, 229.34, 0.0038314, 422.35, 0.043606, 3.2437, 2.1427, 0.11012, 1.4838, 0.01, 0.84429, 6.915, 224.84, 13.611, 2.4459
126, -0.1737, 0.036342, 199.66, 0.0034115, 231.87, 0.032448, 3.4031, 1.9271, 0.15577, 1.3368, 0.01, 0.84429, 6.915, 224.84, 15.94, 2.4459
127, -0.1738, 0.036342, 268.89, 0.0024709, 361.08, 0.032448, 2.5702, 2.7407, 0.15577, 1.6505, 0.011598, 0.84429, 6.915, 224.84, 15.94, 2.4459
128, -0.1739, 0.036342, 199.66, 0.0034115, 361.08, 0.032448, 3.4411, 1.9271, 0.15577, 1.6505, 0.011598, 0.84429, 6.915, 224.84, 15.94, 2.4459
129, -0.1740, 0.036342, 199.66, 0.0034115, 361.08, 0.026595, 3.2437, 1.9271, 0.15577, 1.6505, 0.010125, 0.88524, 7.5071, 224.84, 15.94, 2.4459
130, -0.1740, 0.036342, 226.22, 0.0044832, 361.08, 0.030539, 3.2437, 1.9271, 0.15577, 1.6505, 0.010125, 0.84429, 7.8421, 224.84, 15.94, 2.4459
131, -0.1740, 0.036342, 199.66, 0.0034115, 361.08, 0.030639, 3.2437, 1.9271, 0.15577, 1.6505, 0.011598, 0.84429, 6.915, 224.84, 15.94, 2.4459
132, -0.1740, 0.036342, 199.66, 0.0043837, 242.34, 0.032871, 3.2437, 1.9271, 0.15577, 1.6505, 0.01, 0.84429, 6.915, 224.84, 15.94, 2.4459
133, -0.1741, 0.036342, 202.43, 0.0034115, 361.08, 0.024719, 3.3674, 1.8991, 0.15577, 1.6505, 0.010125, 0.84429, 7.8421, 224.84, 15.94, 2.4459
134, -0.1741, 0.036342, 199.66, 0.0034115, 354.62, 0.032448, 3.2437, 1.9271, 0.15577, 1.6505, 0.011598, 0.9125, 6.915, 224.84, 15.94, 2.4459
135, -0.1741, 0.033535, 210.93, 0.0049862, 533.41, 0.022739, 2.1619, 1.9271, 0.1, 1.6505, 0.010125, 0.84429, 7.8421, 224.84, 15.94, 2.4459
136, -0.1742, 0.036342, 199.66, 0.0021252, 361.08, 0.022739, 3.2437, 1.9271, 0.15577, 1.6505, 0.010125, 0.88234, 7.8421, 224.84, 15.94, 2.4459
137, -0.1744, 0.036342, 199.66, 0.0034115, 361.08, 0.032448, 3.5186, 1.9271, 0.15577, 1.6505, 0.011598, 0.99962, 6.915, 224.84, 19.466, 2.4459
138, -0.1744, 0.034567, 199.66, 0.0034115, 387.8, 0.022739, 3.2437, 1.9271, 0.15577, 1.6505, 0.010125, 1.1749, 7.8421, 255.78, 15.94, 2.4459
139, -0.1744, 0.036342, 229.34, 0.0034115, 361.08, 0.045687, 3.2437, 2.1427, 0.15577, 1.3373, 0.015446, 0.84429, 6.915, 224.84, 13.611, 2.4459
140, -0.1744, 0.036342, 199.66, 0.0034115, 338.77, 0.022739, 3.2437, 1.9271, 0.16989, 1.6505, 0.010125, 0.84429, 7.8421, 224.84, 15.182, 2.4459
141, -0.1745, 0.036342, 199.66, 0.0034115, 361.08, 0.032275, 3.2437, 1.9271, 0.16104, 1.2784, 0.011598, 0.84429, 6.915, 224.84, 15.94, 2.4459
142, -0.1745, 0.042349, 229.34, 0.0034115, 361.08, 0.045687, 3.2437, 2.1427, 0.15577, 1.3141, 0.011598, 0.84429, 6.915, 199.18, 13.611, 2.4459
143, -0.1746, 0.036342, 199.66, 0.0043831, 277.88, 0.032448, 3.2437, 1.9271, 0.15577, 1.3086, 0.011598, 0.84429, 6.915, 224.84, 15.94, 2.4459
144, -0.1746, 0.036342, 199.66, 0.0034115, 361.08, 0.032448, 3.2437, 1.9005, 0.15577, 1.6505, 0.011598, 0.7594, 6.915, 221.12, 15.94, 2.4459
145, -0.1746, 0.036342, 229.34, 0.0034115, 361.08, 0.031197, 3.2437, 2.1427, 0.15577, 1.6505, 0.01, 0.84429, 6.915, 224.84, 19.28, 2.4459
146, -0.1747, 0.036342, 199.66, 0.0024856, 361.08, 0.032448, 3.5146, 1.9271, 0.15577, 2.4625, 0.01, 0.84429, 6.915, 224.84, 15.94, 2.4459
