Rank, Fitness, kfsr, krsr, kfmm, krmm, kfmx, krmx, kfc, krc, kfxx, krxx, eLoop, eDF, kfdd, stimUpSR, S0, R0, X0
20, -10.5874, 1.199, 64.843, 0.3839, 0.54278, 1.7829, 148.89, 8.0391, 1.9089, 2.3449, 0.019797, 0.0013226, 0.011491, 0.5023, 3.6766, 4.9768, 88.072, 0.1
21, -10.5889, 1.199, 64.843, 0.3839, 0.54278, 1.7829, 148.89, 7.4457, 1.9089, 1.4308, 0.011423, 0.001622, 0.0092736, 0.5023, 3.6766, 4.9768, 97.662, 0.1
22, -10.5889, 1.199, 65.153, 0.25785, 0.41273, 1.7829, 148.89, 7.4457, 1.9089, 2.3449, 0.018794, 0.001622, 0.0051852, 0.5023, 3.6766, 4.9768, 88.072, 0.1
23, -10.5914, 1.199, 65.153, 0.25785, 0.37137, 1.971, 148.89, 7.4457, 1.9089, 2.3449, 0.019797, 0.0020769, 0.007715, 0.5023, 3.6766, 4.9768, 88.072, 0.1
24, -10.5922, 1.199, 65.153, 0.31835, 0.39291, 1.7829, 148.89, 7.7503, 1.9089, 2.3449, 0.019797, 0.001622, 0.0086371, 0.5023, 3.6766, 4.9768, 88.072, 0.1
25, -10.5979, 1.199, 64.843, 0.3839, 0.54278, 1.7829, 148.89, 7.4457, 1.9089, 2.3449, 0.015711, 0.001622, 0.007715, 0.5023, 3.6766, 4.9768, 88.072, 0.1
26, -10.6005, 1.199, 65.153, 0.25785, 0.39291, 1.4252, 148.89, 10, 1.9089, 2.3373, 0.019797, 0.001622, 0.007715, 0.5023, 3.6766, 4.9768, 88.072, 0.1
27, -10.6011, 1.7939, 96.882, 0.36845, 0.54278, 2.2591, 206.95, 7.4457, 1.9089, 2.3449, 0.01767, 0.001622, 0.007715, 0.5023, 3.6766, 4.9768, 92.915, 0.1
28, -10.6035, 1.199, 65.153, 0.23995, 0.39291, 1.7829, 148.89, 7.4457, 1.9089, 2.3449, 0.019797, 0.0024058, 0.007715, 0.27937, 3.6766, 4.9768, 88.072, 0.1
29, -10.6139, 1.199, 65.153, 0.30958, 0.37004, 1.7829, 148.89, 7.4457, 1.9089, 2.3449, 0.019797, 0.001622, 0.007715, 0.5023, 3.6766, 4.9768, 88.072, 0.1
30, -10.6149, 1.199, 65.153, 0.25785, 0.39291, 1.7829, 155.72, 7.4457, 1.9089, 2.3449, 0.019797, 0.001622, 0.0046751, 0.5023, 3.6766, 4.9768, 88.072, 0.1
31, -10.6167, 1.199, 65.153, 0.33049, 0.39291, 1.7829, 148.89, 7.4457, 1.9089, 2.3449, 0.019797, 0.001622, 0.007715, 0.5023, 3.6766, 4.9768, 88.072, 0.1
32, -10.6181, 1.7606, 65.153, 0.25785, 0.39291, 1.7829, 148.89, 7.4457, 1.9089, 1.9397, 0.019797, 0.001622, 0.007715, 0.5023, 3.6766, 3.5401, 88.072, 0.1
33, -10.6188, 1.199, 57.926, 0.31046, 0.54278, 1.7829, 148.89, 5.7989, 1.9089, 2.3449, 0.019797, 0.001622, 0.0073469, 0.70186, 3.6766, 4.9768, 88.072, 0.1
34, -10.6212, 1.199, 64.843, 0.3839, 0.54278, 1.7829, 148.89, 7.4457, 1.9089, 2.3449, 0.01639, 0.0011333, 0.0057539, 0.5023, 3.6766, 4.7248, 88.072, 0.1
35, -10.6246, 1.199, 65.153, 0.25785, 0.30118, 1.7829, 148.89, 7.4457, 1.9089, 2.3449, 0.019797, 0.001622, 0.007715, 0.5023, 3.6766, 4.9768, 88.072, 0.1
36, -10.6265, 1.199, 64.843, 0.3839, 0.54278, 1.7829, 148.89, 7.4457, 2.0446, 2.3449, 0.019797, 0.001622, 0.007715, 0.5023, 3.6766, 4.9768, 88.072, 0.1
37, -10.6299, 1.0219, 65.153, 0.31071, 0.3193, 2.6473, 148.89, 7.4457, 1.9089, 2.3449, 0.019797, 0.0016354, 0.007715, 0.39561, 3.6766, 4.9768, 88.072, 0.1
38, -10.6355, 1.2617, 64.843, 0.3839, 0.54278, 1.7829, 148.89, 7.4457, 1.9089, 2.3449, 0.019797, 0.001, 0.0076032, 0.5023, 3.6766, 4.9768, 88.072, 0.1
39, -10.6434, 1.199, 64.843, 0.3839, 0.57555, 1.7829, 178.46, 7.4457, 1.9089, 2.8909, 0.019797, 0.001622, 0.007715, 0.5023, 3.6766, 4.9768, 88.072, 0.1
40, -10.6447, 1.199, 65.153, 0.25785, 0.39291, 1.7829, 148.89, 7.4457, 1.9089, 2.3449, 0.023522, 0.0012751, 0.0043453, 0.35756, 3.6766, 4.9768, 88.072, 0.1
41, -10.6487, 1.199, 64.843, 0.3839, 0.54278, 1.7829, 148.89, 6.7752, 1.9089, 2.3449, 0.019797, 0.001622, 0.0059732, 0.5023, 3.6766, 4.9768, 88.725, 0.1
42, -10.6497, 1.199, 64.843, 0.3839, 0.54278, 2.2789, 219.88, 7.4457, 1.9089, 2.3449, 0.017193, 0.001622, 0.007715, 0.5023, 3.6766, 4.9768, 88.072, 0.1
43, -10.6543, 1.2857, 65.153, 0.25785, 0.39291, 1.7829, 148.89, 7.4457, 1.9089, 2.3449, 0.019797, 0.001622, 0.01118, 0.5023, 3.6766, 4.9768, 88.072, 0.1
44, -10.6592, 1.199, 65.153, 0.25785, 0.39291, 1.7829, 148.89, 7.4457, 1.429, 2.3449, 0.029226, 0.0012874, 0.010192, 0.5023, 3.6766, 4.9768, 88.072, 0.1
45, -10.6607, 1.199, 65.153, 0.25785, 0.39291, 1.7829, 148.89, 7.4457, 1.9089, 2.3449, 0.019797, 0.001622, 0.007715, 0.5023, 3.6766, 4.8306, 88.072, 0.1
46, -10.6621, 1.199, 65.153, 0.25785, 0.4792, 1.7829, 148.89, 7.4457, 1.9089, 2.3449, 0.019797, 0.001622, 0.007715, 0.5023, 3.6766, 4.9768, 88.072, 0.1
47, -10.6639, 1.199, 64.789, 0.3839, 0.54278, 1.7676, 143.92, 7.4457, 1.9089, 2.3449, 0.026952, 0.001622, 0.007715, 0.5023, 3.6766, 4.9768, 88.072, 0.1
48, -10.6643, 0.89231, 48.007, 0.31071, 0.34798, 2.6473, 219.45, 7.4457, 1.9089, 2.3449, 0.019797, 0.001622, 0.007715, 0.39561, 3.6766, 4.9768, 88.072, 0.1
49, -10.6671, 1.199, 65.153, 0.25785, 0.39291, 1.4309, 102.17, 7.4457, 1.9031, 2.3449, 0.019797, 0.001622, 0.007715, 0.5023, 3.6766, 4.9768, 88.072, 0.1
50, -10.6702, 1.199, 64.843, 0.3839, 0.54278, 1.7829, 148.89, 7.4457, 1.9089, 2.0962, 0.019797, 0.001622, 0.007715, 0.5023, 3.6766, 4.9768, 88.072, 0.1
51, -10.6709, 1.0219, 65.153, 0.44432, 0.34798, 3.4021, 214.1, 7.4457, 1.9089, 2.3449, 0.019797, 0.002396, 0.0074566, 0.39561, 3.6766, 4.9768, 88.072, 0.1
52, -10.6733, 1.0219, 65.153, 0.31071, 0.44385, 2.6473, 148.89, 7.4457, 2.0807, 2.3449, 0.019797, 0.001622, 0.007715, 0.39561, 3.4809, 4.9768, 88.072, 0.1
53, -10.6735, 1.0219, 53.037, 0.31071, 0.34798, 2.6473, 148.89, 7.4457, 1.9089, 1.7079, 0.019797, 0.001622, 0.007715, 0.39561, 3.6766, 4.9768, 88.072, 0.1
54, -10.6742, 1.199, 64.843, 0.3839, 0.54278, 1.7829, 201.4, 7.4457, 1.9089, 2.9583, 0.019797, 0.0014294, 0.007715, 0.33793, 3.6766, 4.9768, 88.072, 0.1
55, -10.6785, 1.199, 48.139, 0.25785, 0.39291, 2.0237, 200.88, 10, 1.9089, 2.3449, 0.019797, 0.001622, 0.007715, 0.5023, 3.6766, 3.4413, 88.072, 0.1
56, -10.6802, 1.0219, 65.153, 0.31071, 0.34798, 2.6473, 148.89, 7.2196, 1.9089, 2.3449, 0.019797, 0.001622, 0.007715, 0.39561, 3.6766, 4.9768, 88.072, 0.1
57, -10.6812, 1.0219, 65.153, 0.31071, 0.34798, 2.6473, 148.89, 7.4457, 1.9089, 2.3449, 0.020147, 0.001622, 0.007715, 0.39561, 3.6766, 4.9768, 88.072, 0.1
58, -10.6820, 1.199, 64.843, 0.3839, 0.54278, 1.7829, 148.89, 7.4457, 2.1987, 2.3449, 0.019797, 0.001622, 0.007715, 0.66963, 3.6766, 4.9768, 89.866, 0.1
59, -10.6829, 1.199, 64.843, 0.32174, 0.54278, 1.7829, 148.89, 7.4457, 1.9089, 2.3449, 0.019797, 0.001622, 0.007715, 0.5023, 3.6766, 5.4023, 88.072, 0.1
60, -10.6833, 1.0219, 65.153, 0.31071, 0.34798, 2.6473, 148.89, 7.4457, 1.9089, 2.3449, 0.019797, 0.001622, 0.0055197, 0.39561, 3.6766, 4.9768, 88.072, 0.1
61, -10.6833, 1.0219, 65.153, 0.31071, 0.34798, 2.6473, 148.89, 7.4457, 1.9089, 2.3449, 0.019797, 0.001622, 0.007715, 0.39561, 3.6766, 4.9768, 88.072, 0.1
62, -10.6833, 1.0219, 65.153, 0.31071, 0.34798, 2.6473, 148.89, 7.4457, 1.9089, 2.3449, 0.019797, 0.001622, 0.010332, 0.39561, 3.6766, 4.9768, 88.072, 0.1
63, -10.6833, 1.0219, 65.153, 0.31071, 0.34798, 2.6473, 148.89, 7.4457, 1.9089, 2.3449, 0.019797, 0.001622, 0.011509, 0.39561, 3.6766, 4.9768, 88.072, 0.1
64, -10.6834, 1.0219, 65.153, 0.31071, 0.34798, 2.6473, 148.89, 7.4457, 1.9089, 2.3449, 0.019797, 0.001, 0.007715, 0.39561, 3.6766, 4.9768, 88.072, 0.1
65, -10.6837, 1.0219, 65.153, 0.31071, 0.34798, 2.6473, 148.89, 7.4457, 1.9089, 2.3449, 0.019797, 0.001622, 0.007715, 0.32823, 3.6766, 4.9768, 88.072, 0.1
66, -10.6839, 1.0219, 65.153, 0.31071, 0.34798, 2.5105, 148.89, 7.4457, 1.9089, 2.3449, 0.019797, 0.001622, 0.007715, 0.39561, 3.6766, 4.9768, 88.072, 0.1
67, -10.6858, 1.199, 64.843, 0.3839, 0.54278, 1.7829, 148.89, 7.4457, 1.9089, 2.3449, 0.019797, 0.001622, 0.007715, 0.5023, 3.6766, 4.9768, 83.183, 0.1
68, -10.6860, 1.0219, 65.153, 0.31071, 0.34798, 2.6473, 148.89, 7.0777, 1.9089, 2.3449, 0.019797, 0.001622, 0.007715, 0.28422, 3.6766, 4.9768, 88.072, 0.1
69, -10.6883, 1.199, 65.153, 0.25785, 0.39291, 2.276, 148.89, 5.6611, 1.9089, 1.2344, 0.019797, 0.0023358, 0.010117, 0.5023, 3.6766, 4.9768, 118.81, 0.1
70, -10.6883, 1.199, 64.843, 0.26127, 0.28115, 1.7829, 148.89, 7.4457, 1.9089, 2.3449, 0.019797, 0.001622, 0.007715, 0.5023, 3.6766, 4.9768, 88.072, 0.1
71, -10.6934, 1.0219, 65.153, 0.44188, 0.34798, 2.7457, 148.89, 7.7549, 1.9089, 2.3449, 0.019797, 0.001622, 0.007715, 0.39561, 3.6766, 4.9768, 88.072, 0.1
72, -10.6956, 1.0817, 64.843, 0.3839, 0.52719, 1.7829, 148.89, 7.4457, 1.9089, 2.3449, 0.01, 0.001711, 0.007715, 0.5023, 3.6766, 4.9768, 88.072, 0.1
73, -10.6963, 1.199, 64.843, 0.50835, 0.54278, 1.7829, 148.89, 7.4457, 1.9089, 2.3449, 0.019797, 0.001622, 0.007715, 0.5023, 3.6766, 4.9768, 88.072, 0.1
74, -10.6969, 1.0219, 65.153, 0.31071, 0.46689, 2.6473, 148.89, 7.4457, 1.9089, 2.2486, 0.019797, 0.001622, 0.007715, 0.39561, 3.496, 4.9768, 88.072, 0.1
75, -10.6992, 1.199, 64.843, 0.3839, 0.54278, 1.7829, 148.89, 7.4457, 1.9089, 2.3362, 0.019797, 0.001622, 0.010469, 0.5023, 3.6766, 4.9768, 83.024, 0.1
76, -10.7005, 1.199, 65.153, 0.25785, 0.39291, 1.7829, 148.89, 7.4457, 1.9089, 2.3449, 0.025731, 0.001622, 0.007715, 0.56038, 3.6766, 4.9768, 88.072, 0.1
77, -10.7013, 1.0219, 65.153, 0.31071, 0.34798, 3.2904, 148.89, 7.4457, 1.9089, 2.3449, 0.028576, 0.001622, 0.011068, 0.39561, 3.6766, 4.9768, 88.072, 0.1
78, -10.7030, 1.199, 65.153, 0.25785, 0.39291, 1.9645, 183.1, 7.4457, 1.9089, 2.3449, 0.019797, 0.001622, 0.007715, 0.42633, 3.6766, 4.9768, 88.072, 0.1
79, -10.7084, 1.199, 65.153, 0.35946, 0.39291, 1.7829, 182.96, 10, 1.9089, 2.3449, 0.019797, 0.001622, 0.008921, 0.5023, 3.6766, 4.9768, 88.072, 0.1
80, -10.7092, 1.199, 65.153, 0.25785, 0.32302, 1.7829, 148.89, 7.4457, 1.9089, 2.3449, 0.025585, 0.001622, 0.007715, 0.43378, 3.6766, 4.9768, 88.072, 0.1
81, -10.7124, 1.199, 64.843, 0.3839, 0.54278, 1.805, 148.89, 7.4457, 1.9089, 2.6595, 0.019797, 0.001622, 0.007715, 0.72512, 3.6766, 4.9768, 88.072, 0.1
82, -10.7139, 1.0219, 65.153, 0.31071, 0.25708, 2.6473, 148.89, 7.4457, 1.9089, 2.3449, 0.019797, 0.001622, 0.0073968, 0.39561, 3.4433, 4.9768, 91.734, 0.1
83, -10.7141, 1.0219, 65.153, 0.31071, 0.34798, 2.0124, 201.91, 7.4457, 1.202, 2.3449, 0.019797, 0.001622, 0.0067654, 0.39561, 3.6766, 4.9768, 88.072, 0.1
84, -10.7144, 1.0219, 65.153, 0.31071, 0.34798, 1.5529, 148.89, 7.4457, 1.1603, 2.3449, 0.019797, 0.001622, 0.00729, 0.39561, 3.6766, 4.9768, 88.072, 0.1
85, -10.7149, 1.0219, 65.153, 0.31071, 0.34798, 2.6473, 141.16, 7.4457, 1.9089, 2.3449, 0.019797, 0.0015381, 0.011422, 0.39561, 3.6766, 4.9768, 88.072, 0.1
86, -10.7172, 1.199, 65.153, 0.25785, 0.39291, 1.7829, 148.89, 7.4457, 2.4597, 2.3449, 0.019797, 0.001622, 0.007715, 0.70627, 3.6766, 5.4525, 88.072, 0.1
87, -10.7181, 1.0219, 65.153, 0.31071, 0.34798, 2.6473, 148.89, 7.4457, 2.2034, 2.5, 0.019797, 0.0017583, 0.007715, 0.39561, 3.6766, 4.9768, 88.072, 0.1
88, -10.7192, 1.0219, 65.153, 0.31071, 0.34798, 2.6473, 148.89, 7.4457, 1.9089, 2.3449, 0.025586, 0.001622, 0.007715, 0.39561, 3.6766, 4.9768, 88.072, 0.1
89, -10.7213, 1.199, 65.153, 0.25785, 0.38522, 1.7829, 148.89, 6.6541, 1.9089, 2.3449, 0.019797, 0.0018761, 0.0099593, 0.55717, 3.6766, 4.9768, 88.072, 0.1
90, -10.7228, 1.7109, 84.349, 0.25762, 0.39291, 1.7829, 148.89, 7.4457, 1.9089, 2.2891, 0.019797, 0.001622, 0.007715, 0.5023, 3.6766, 4.9768, 88.072, 0.1
91, -10.7230, 1.0219, 65.153, 0.31071, 0.34798, 2.6473, 166.52, 7.4457, 1.9089, 2.3449, 0.019797, 0.0021967, 0.007715, 0.39561, 3.6766, 4.9768, 88.072, 0.1
92, -10.7259, 1.199, 64.843, 0.3839, 0.54278, 1.7829, 112.57, 7.4457, 1.9089, 2.3449, 0.019797, 0.001622, 0.010725, 0.34252, 3.6766, 4.9768, 84.795, 0.1
93, -10.7260, 1.0219, 54.657, 0.31071, 0.34798, 2.6473, 165.12, 7.4457, 1.9089, 2.3449, 0.019797, 0.001622, 0.007715, 0.49098, 3.6766, 4.6501, 88.072, 0.1
94, -10.7301, 1.0219, 65.153, 0.31071, 0.34798, 3.3118, 148.89, 6.5558, 1.9089, 2.3449, 0.019797, 0.001622, 0.007715, 0.39561, 3.6766, 4.9768, 88.072, 0.1
95, -10.7306, 1.199, 69.923, 0.3839, 0.64917, 1.7829, 103.41, 7.4457, 1.9089, 2.0547, 0.019797, 0.001622, 0.007715, 0.5023, 3.6766, 4.9768, 88.072, 0.1
96, -10.7361, 1.199, 64.843, 0.3839, 0.54278, 1.7829, 148.89, 7.4457, 1.9089, 2.7121, 0.019797, 0.001622, 0.007715, 0.41071, 3.6766, 4.9768, 88.072, 0.1
97, -10.7423, 1.199, 65.153, 0.25785, 0.39291, 1.8786, 148.89, 7.4457, 1.9089, 1.9413, 0.019797, 0.001622, 0.007715, 0.5023, 3.6766, 4.9768, 88.072, 0.1
98, -10.7439, 1.0219, 65.153, 0.31071, 0.37326, 2.6473, 148.89, 7.4457, 1.9089, 2.3449, 0.019797, 0.001622, 0.0098564, 0.24346, 3.6766, 4.9768, 88.072, 0.1
99, -10.7450, 1.0219, 65.153, 0.31071, 0.34798, 2.6473, 148.89, 7.4457, 2.1921, 2.3449, 0.018812, 0.001622, 0.007715, 0.39561, 3.6766, 4.9768, 88.072, 0.1
100, -10.7451, 1.1437, 65.153, 0.16224, 0.34798, 2.6473, 148.89, 7.4457, 1.9089, 1.6573, 0.027196, 0.001622, 0.011267, 0.39561, 3.6766, 4.9768, 104.92, 0.1
101, -10.7474, 1.0219, 66.681, 0.31071, 0.34798, 2.6473, 148.89, 7.4457, 1.9089, 2.3449, 0.019797, 0.001622, 0.007715, 0.39561, 3.6766, 4.9768, 88.072, 0.1
102, -10.7493, 1.0726, 64.843, 0.3839, 0.54278, 1.7829, 148.89, 7.4457, 1.9089, 2.3449, 0.017983, 0.001622, 0.0054193, 0.5023, 3.6766, 5.2028, 99.484, 0.1
103, -10.7494, 1.0219, 65.153, 0.31071, 0.32688, 2.6473, 148.89, 7.4457, 1.9089, 2.3449, 0.015176, 0.0013456, 0.007715, 0.40887, 3.6766, 4.9768, 88.072, 0.1
104, -10.7500, 1.199, 64.843, 0.2936, 0.63593, 1.7829, 148.89, 7.4457, 1.9089, 2.3449, 0.019797, 0.001622, 0.007715, 0.5023, 3.6766, 4.9768, 88.072, 0.1
105, -10.7500, 1.199, 64.843, 0.37156, 0.54278, 1.7829, 148.89, 7.4457, 1.9089, 2.3449, 0.029156, 0.001622, 0.007715, 0.69269, 3.537, 4.9768, 88.072, 0.1
106, -10.7508, 0.95802, 56.995, 0.25785, 0.39291, 1.7829, 123.05, 7.4457, 1.9089, 2.3449, 0.019797, 0.0021433, 0.0072632, 0.5023, 3.6766, 4.9768, 88.072, 0.1
107, -10.7518, 1.199, 64.843, 0.3839, 0.54278, 1.7829, 196.66, 7.4457, 1.9089, 2.2602, 0.019797, 0.001622, 0.007715, 0.5023, 3.6766, 5.295, 91.847, 0.1
108, -10.7526, 1.199, 64.843, 0.3839, 0.74128, 1.7829, 148.89, 8.4667, 1.9089, 2.3449, 0.019797, 0.001622, 0.007715, 0.50961, 3.6766, 4.9768, 88.072, 0.1
109, -10.7551, 1.199, 65.153, 0.25785, 0.39291, 1.7829, 148.89, 8.3739, 1.9089, 2.3449, 0.019797, 0.001622, 0.007715, 0.26924, 3.6766, 5.178, 88.072, 0.1
110, -10.7568, 1.199, 65.153, 0.25785, 0.39291, 1.7829, 148.89, 6.5527, 1.9089, 2.3449, 0.019797, 0.001622, 0.007715, 0.58618, 3.6766, 4.9768, 88.072, 0.1
111, -10.7625, 1.199, 65.153, 0.25785, 0.39291, 1.7829, 148.89, 7.4457, 1.9089, 2.3449, 0.027762, 0.001622, 0.007715, 0.5023, 3.6766, 4.9768, 88.072, 0.1
112, -10.7743, 1.0219, 65.153, 0.31071, 0.23993, 2.6473, 148.89, 7.4457, 1.9089, 2.3449, 0.014357, 0.001622, 0.007715, 0.57077, 3.644, 4.9768, 88.072, 0.1
113, -10.7782, 1.199, 65.153, 0.25785, 0.52609, 1.7829, 148.89, 7.4457, 1.9089, 2.3449, 0.023276, 0.001622, 0.007715, 0.5023, 3.6766, 4.9768, 88.072, 0.1
114, -10.7792, 1.199, 64.843, 0.3839, 0.54278, 2.1567, 148.89, 7.4457, 1.9089, 2.121, 0.019797, 0.001622, 0.007715, 0.5023, 3.97, 4.9768, 88.072, 0.1
115, -10.7805, 1.199, 71.522, 0.3839, 0.54278, 1.8952, 142.65, 7.4457, 1.9089, 2.3449, 0.019797, 0.001622, 0.007715, 0.5023, 3.6766, 4.9768, 88.072, 0.1
116, -10.7850, 1.0219, 65.153, 0.31071, 0.34798, 2.6473, 148.89, 7.4457, 2.0225, 2.3449, 0.01297, 0.0017425, 0.0040858, 0.39561, 3.6766, 4.9768, 88.072, 0.1
117, -10.7853, 1.199, 73.663, 0.3839, 0.54278, 1.7829, 115.21, 7.4457, 1.9089, 2.3449, 0.019797, 0.001622, 0.0065494, 0.26848, 3.6766, 4.9768, 88.072, 0.1
118, -10.7856, 1.199, 65.153, 0.18667, 0.49017, 2.038, 148.89, 5.3688, 1.9089, 3.3741, 0.023172, 0.001622, 0.007715, 0.5023, 3.1871, 4.9768, 88.072, 0.1
119, -10.7860, 1.0219, 65.153, 0.31071, 0.34798, 2.6473, 148.89, 7.4457, 1.9089, 1.9818, 0.019797, 0.0022281, 0.007715, 0.39561, 3.6766, 4.9768, 88.072, 0.1
120, -10.7869, 1.199, 64.843, 0.3839, 0.54278, 1.7829, 148.89, 6.1313, 1.9089, 3.4739, 0.019797, 0.001622, 0.007715, 0.5023, 3.6766, 4.5635, 88.072, 0.1
121, -10.7871, 1.199, 77.147, 0.32677, 0.23145, 1.7829, 148.89, 7.4457, 1.9089, 3.2694, 0.019797, 0.002199, 0.007715, 0.5023, 3.6766, 4.9456, 85.911, 0.1
122, -10.7913, 1.199, 64.843, 0.3839, 0.54278, 1.7829, 148.89, 7.4457, 1.9089, 2.3449, 0.029526, 0.001622, 0.007715, 0.5023, 3.6766, 4.9768, 88.072, 0.1
123, -10.7963, 1.199, 64.843, 0.29716, 0.72692, 1.1959, 148.89, 7.4457, 1.9089, 2.3449, 0.023484, 0.001622, 0.0055352, 0.5023, 4.1275, 6.8717, 88.072, 0.1
124, -10.7967, 1.199, 65.153, 0.25785, 0.39291, 1.7829, 148.89, 7.4457, 1.3489, 1.9386, 0.019797, 0.001622, 0.007715, 0.5023, 3.8912, 4.9768, 88.072, 0.1
125, -10.8011, 1.199, 65.153, 0.25785, 0.39291, 1.7829, 148.89, 7.4457, 1.9089, 2.3449, 0.019797, 0.001622, 0.007715, 0.5023, 3.6766, 5.517, 88.072, 0.1
126, -10.8103, 1.0219, 65.153, 0.31071, 0.39871, 2.6473, 148.89, 7.4457, 1.9089, 2.3449, 0.019797, 0.0019076, 0.007715, 0.47966, 3.6766, 4.9768, 88.072, 0.1
127, -10.8119, 1.0219, 65.153, 0.31071, 0.34798, 2.6473, 148.89, 7.4457, 1.9089, 2.385, 0.019797, 0.0021398, 0.007715, 0.39561, 3.6766, 4.7827, 88.072, 0.1
128, -10.8120, 1.0219, 65.153, 0.1601, 0.29829, 2.2631, 148.89, 7.4457, 1.9089, 2.3449, 0.019797, 0.0023002, 0.007715, 0.39561, 2.9939, 4.9768, 87.605, 0.1
129, -10.8121, 1.199, 64.843, 0.3839, 0.54278, 1.7829, 148.89, 7.4457, 1.9089, 2.3449, 0.026266, 0.001622, 0.007715, 0.5023, 3.6766, 4.8378, 88.072, 0.1
130, -10.8181, 1.1642, 65.153, 0.25785, 0.39291, 1.7829, 148.89, 7.4457, 1.9089, 2.9102, 0.019797, 0.0016937, 0.007715, 0.5023, 3.6766, 4.9768, 88.072, 0.1
