Rank, Fitness, kfsr, krsr, kfmm, krmm, kfmx, krmx, kfc, krc, kfxx, krxx, eLoop, eDF, kfdd, stimUpSR, S0, R0, X0
25, -10.3490, 3.4807, 0.001648, 0.0030816, 11.333, 5.1017, 0.091191, 0.57408, 0.013387, 0.15646, 0.3759, 0.024774, 0.0011659, 0.033057, 8.7127, 0.0090163, 0.31796, 0.26193
26, -10.3503, 3.4807, 0.001648, 0.0030816, 7.1707, 5.1017, 0.091191, 0.57408, 0.013387, 0.15646, 0.48396, 0.024774, 0.001, 0.034561, 11.24, 0.0090163, 0.31796, 0.26193
27, -10.3526, 3.4807, 0.001648, 0.0030816, 11.333, 5.1017, 0.091191, 0.57408, 0.013387, 0.15646, 0.3759, 0.018617, 0.0016319, 0.03331, 11.24, 0.0090163, 0.31796, 0.26193
28, -10.3527, 3.4807, 0.0021762, 0.0030556, 11.333, 5.1017, 0.091191, 0.57408, 0.013387, 0.15646, 0.3759, 0.034621, 0.0011659, 0.034561, 11.24, 0.0090163, 0.31796, 0.26193
29, -10.3527, 3.4807, 0.001648, 0.0042285, 11.625, 5.1017, 0.091191, 0.57408, 0.013387, 0.15646, 0.46633, 0.024774, 0.0011659, 0.034561, 8.5629, 0.0090163, 0.31796, 0.26193
30, -10.3528, 4.2861, 0.001648, 0.0030816, 13.676, 5.1017, 0.1187, 0.57408, 0.013387, 0.15646, 0.3759, 0.024774, 0.0017197, 0.034561, 11.24, 0.0090163, 0.31796, 0.26193
31, -10.3555, 4.2973, 0.001648, 0.0030816, 11.333, 5.8361, 0.097415, 0.57408, 0.013387, 0.15646, 0.3759, 0.024774, 0.0011659, 0.034561, 11.24, 0.0090163, 0.31796, 0.26193
32, -10.3564, 3.4807, 0.001648, 0.0030816, 15.979, 5.1017, 0.091191, 0.57408, 0.013387, 0.15646, 0.3759, 0.024774, 0.0011659, 0.034561, 11.24, 0.0098294, 0.31796, 0.26193
33, -10.3576, 3.4807, 0.001924, 0.0030816, 11.333, 5.1017, 0.091191, 0.57408, 0.013387, 0.15646, 0.3759, 0.028384, 0.0011659, 0.028424, 11.24, 0.0062011, 0.31796, 0.26193
34, -10.3583, 2.8252, 0.001648, 0.0043408, 11.333, 4.4217, 0.091191, 0.57408, 0.016445, 0.15646, 0.19717, 0.024774, 0.0015201, 0.019542, 11.24, 0.0090163, 0.31796, 0.26193
35, -10.3590, 3.7239, 0.001648, 0.0030816, 11.333, 4.0278, 0.091191, 0.57408, 0.013387, 0.15646, 0.30203, 0.024774, 0.001, 0.034561, 11.24, 0.010518, 0.31796, 0.26193
36, -10.3599, 3.4807, 0.001648, 0.0030816, 11.333, 5.1017, 0.091191, 0.57408, 0.013387, 0.15646, 0.41999, 0.018362, 0.0012149, 0.034561, 11.24, 0.0090163, 0.31796, 0.26193
37, -10.3604, 3.4807, 0.001648, 0.0045191, 9.4319, 5.1017, 0.091191, 0.57408, 0.013387, 0.15646, 0.3759, 0.024774, 0.0011659, 0.034561, 6.1195, 0.0090163, 0.31796, 0.23478
38, -10.3627, 3.4807, 0.001648, 0.0030816, 11.333, 5.1017, 0.093874, 0.57408, 0.013387, 0.15646, 0.3759, 0.014099, 0.0011659, 0.034561, 11.24, 0.0090163, 0.31796, 0.26193
39, -10.3632, 3.4807, 0.001648, 0.0030816, 11.333, 5.1017, 0.091191, 0.57408, 0.013387, 0.15646, 0.3759, 0.020776, 0.001, 0.034561, 11.24, 0.0090163, 0.31796, 0.23315
40, -10.3650, 3.4807, 0.0015692, 0.0028074, 11.333, 5.1017, 0.091191, 0.57408, 0.013387, 0.15646, 0.40019, 0.031575, 0.0011659, 0.034561, 11.24, 0.0090163, 0.31796, 0.26193
41, -10.3659, 3.6509, 0.0013848, 0.0030816, 11.333, 5.1017, 0.091191, 0.57408, 0.013387, 0.15646, 0.42781, 0.029128, 0.001, 0.034561, 11.24, 0.0090163, 0.31796, 0.26193
42, -10.3675, 3.4807, 0.001648, 0.0022617, 11.333, 5.1017, 0.091191, 0.57408, 0.013387, 0.15646, 0.3759, 0.032249, 0.0011659, 0.034561, 8.2606, 0.0090163, 0.31796, 0.26193
43, -10.3676, 3.4807, 0.001648, 0.0030816, 9.1989, 5.1017, 0.12001, 0.57408, 0.013387, 0.1575, 0.3759, 0.024774, 0.0011659, 0.034561, 11.24, 0.0090163, 0.31796, 0.26193
44, -10.3680, 3.4807, 0.001648, 0.0030816, 13.219, 5.1017, 0.091191, 0.57408, 0.013387, 0.15646, 0.3759, 0.024774, 0.0012909, 0.034561, 11.24, 0.0090163, 0.31796, 0.26193
45, -10.3681, 3.4807, 0.001648, 0.0030816, 11.333, 5.1017, 0.091191, 0.57408, 0.013387, 0.15646, 0.3759, 0.027624, 0.0013769, 0.034561, 11.24, 0.0090163, 0.31796, 0.26193
46, -10.3682, 3.4807, 0.001648, 0.0030816, 11.333, 5.1017, 0.091191, 0.57408, 0.013387, 0.15646, 0.3759, 0.024774, 0.0011659, 0.034561, 11.24, 0.0090163, 0.31796, 0.26193
47, -10.3682, 3.4807, 0.001648, 0.0030816, 11.333, 5.1017, 0.091191, 0.57408, 0.013387, 0.15646, 0.3759, 0.024774, 0.00127, 0.034561, 11.24, 0.0090163, 0.31796, 0.26193
48, -10.3683, 3.4807, 0.001648, 0.0030816, 11.333, 5.1017, 0.091191, 0.57408, 0.013387, 0.15646, 0.3759, 0.024774, 0.0016846, 0.034561, 11.24, 0.0090163, 0.31796, 0.26193
49, -10.3685, 3.4807, 0.001648, 0.0030816, 11.333, 5.1017, 0.091191, 0.57408, 0.013387, 0.15646, 0.3759, 0.02077, 0.0014135, 0.034561, 11.24, 0.0090163, 0.31796, 0.26193
50, -10.3685, 3.4807, 0.001648, 0.0039555, 11.333, 5.1017, 0.091191, 0.57408, 0.013387, 0.15646, 0.3759, 0.024774, 0.001, 0.034561, 11.24, 0.0090163, 0.31796, 0.26193
51, -10.3689, 3.4807, 0.001648, 0.0030816, 6.0793, 5.1017, 0.091191, 0.57408, 0.013387, 0.15646, 0.3759, 0.024774, 0.0011659, 0.034561, 11.24, 0.0090163, 0.31796, 0.26193
52, -10.3690, 3.4807, 0.001648, 0.0030816, 11.333, 5.7148, 0.091191, 0.57408, 0.013387, 0.15646, 0.3759, 0.024774, 0.001, 0.034561, 11.24, 0.0096766, 0.31796, 0.26193
53, -10.3699, 3.4807, 0.001648, 0.0031102, 11.333, 5.1017, 0.13266, 0.57408, 0.013387, 0.15646, 0.3759, 0.026016, 0.001, 0.034561, 11.24, 0.0098098, 0.31796, 0.26193
54, -10.3708, 2.8519, 0.0017541, 0.0017425, 6.5041, 5.1017, 0.091191, 0.57408, 0.013387, 0.15646, 0.3759, 0.024774, 0.0011659, 0.034561, 15.483, 0.0090163, 0.31796, 0.26193
55, -10.3719, 1.8788, 0.001648, 0.0030816, 11.333, 4.8264, 0.091191, 0.57408, 0.013387, 0.15646, 0.3759, 0.025695, 0.0011659, 0.034561, 11.24, 0.010988, 0.31796, 0.26193
56, -10.3732, 3.4807, 0.0014958, 0.0030816, 10.248, 5.1017, 0.091191, 0.57408, 0.013387, 0.15646, 0.3759, 0.024774, 0.0010406, 0.034561, 11.24, 0.0090163, 0.31796, 0.26193
57, -10.3756, 3.4807, 0.001648, 0.0030816, 11.333, 5.1017, 0.091191, 0.57408, 0.013387, 0.15646, 0.3452, 0.024774, 0.001, 0.034561, 11.24, 0.0090163, 0.31796, 0.26193
58, -10.3779, 3.4807, 0.0013486, 0.0030816, 11.333, 5.1017, 0.091191, 0.57408, 0.013387, 0.15646, 0.3759, 0.024774, 0.0011659, 0.034561, 10.591, 0.0090163, 0.31796, 0.26193
59, -10.3786, 3.4807, 0.001648, 0.0029878, 11.333, 5.1017, 0.091191, 0.57408, 0.013387, 0.15646, 0.3759, 0.018961, 0.0010898, 0.031596, 11.24, 0.0067295, 0.31796, 0.26193
60, -10.3802, 3.4807, 0.001648, 0.0030816, 11.333, 5.1017, 0.088346, 0.57408, 0.014426, 0.15646, 0.3759, 0.024774, 0.0011659, 0.034561, 10.213, 0.0090163, 0.31796, 0.26193
61, -10.3809, 3.4807, 0.001648, 0.0027961, 11.333, 5.1017, 0.091191, 0.57408, 0.013178, 0.15646, 0.3941, 0.024774, 0.0011659, 0.034561, 6.6666, 0.0090163, 0.31796, 0.26193
62, -10.3810, 3.4807, 0.001648, 0.0030816, 16.013, 5.1017, 0.089214, 0.57408, 0.014501, 0.15646, 0.3759, 0.024774, 0.0011659, 0.034561, 11.24, 0.0090163, 0.31796, 0.26193
63, -10.3812, 3.4807, 0.001648, 0.0030816, 11.333, 5.1017, 0.11125, 0.57408, 0.013387, 0.15646, 0.27761, 0.024774, 0.0011659, 0.034561, 11.24, 0.0090163, 0.31796, 0.26193
64, -10.3820, 3.4807, 0.001648, 0.0030816, 11.333, 4.0185, 0.091191, 0.52442, 0.013387, 0.15646, 0.44163, 0.024774, 0.0011659, 0.034561, 11.24, 0.0090163, 0.31796, 0.26193
65, -10.3827, 4.7178, 0.001648, 0.0030816, 9.2509, 5.1017, 0.091191, 0.57408, 0.013387, 0.15646, 0.3759, 0.023796, 0.0011659, 0.034561, 11.24, 0.0080729, 0.31796, 0.26193
66, -10.3834, 3.4807, 0.001648, 0.0030816, 5.9681, 5.1017, 0.091191, 0.57408, 0.013387, 0.15646, 0.45329, 0.033181, 0.0011659, 0.03708, 11.24, 0.0090163, 0.31796, 0.26193
67, -10.3838, 4.5035, 0.001648, 0.0033641, 11.333, 5.1017, 0.091191, 0.57408, 0.012977, 0.15646, 0.52305, 0.032806, 0.0011659, 0.034561, 7.8258, 0.0090163, 0.31796, 0.26193
68, -10.3858, 2.2656, 0.001648, 0.0030816, 9.6051, 5.1017, 0.088254, 0.57408, 0.013387, 0.15646, 0.3759, 0.024774, 0.0011659, 0.034561, 11.24, 0.0097696, 0.31796, 0.26193
69, -10.3864, 3.4807, 0.0024502, 0.0030816, 11.333, 5.1017, 0.091191, 0.57408, 0.013387, 0.15646, 0.3759, 0.024774, 0.001, 0.034561, 11.24, 0.0070239, 0.31796, 0.26193
70, -10.3872, 3.4807, 0.001, 0.0030816, 11.333, 5.1017, 0.091191, 0.57408, 0.014747, 0.15646, 0.3759, 0.024774, 0.0011659, 0.034561, 11.24, 0.0090163, 0.31796, 0.26193
71, -10.3873, 2.1804, 0.0020983, 0.0030816, 11.333, 5.3188, 0.12085, 0.57408, 0.013387, 0.15646, 0.3759, 0.024774, 0.0011659, 0.034561, 11.24, 0.0096956, 0.31796, 0.26193
72, -10.3886, 3.6778, 0.001648, 0.002348, 8.5743, 6.492, 0.091191, 0.57408, 0.013387, 0.15646, 0.44484, 0.024774, 0.0011659, 0.034561, 11.24, 0.006951, 0.31796, 0.26193
73, -10.3928, 3.4807, 0.0015685, 0.0030816, 13.649, 7.2185, 0.11065, 0.57408, 0.013387, 0.15646, 0.3759, 0.024774, 0.0011659, 0.034561, 11.24, 0.0057762, 0.31796, 0.26193
74, -10.3958, 2.0447, 0.001648, 0.0019397, 11.333, 5.1017, 0.091191, 0.57408, 0.013387, 0.15646, 0.3759, 0.024774, 0.0011659, 0.034561, 13.692, 0.0090163, 0.31796, 0.26193
75, -10.3961, 3.4807, 0.001648, 0.0030816, 11.333, 5.1017, 0.091191, 0.47205, 0.013387, 0.16417, 0.3759, 0.024774, 0.0011659, 0.047857, 11.24, 0.0090163, 0.31796, 0.26193
76, -10.3979, 3.4807, 0.001648, 0.0039479, 11.333, 5.1017, 0.091191, 0.57408, 0.013387, 0.15646, 0.27787, 0.024774, 0.0011659, 0.034561, 11.336, 0.0090163, 0.31796, 0.26193
77, -10.4004, 3.4807, 0.001648, 0.0030816, 11.333, 4.4873, 0.091191, 0.57408, 0.013387, 0.15646, 0.3759, 0.024774, 0.0011659, 0.022061, 12.048, 0.0090163, 0.31796, 0.28589
78, -10.4005, 3.4807, 0.001648, 0.0030816, 12.938, 5.1017, 0.11259, 0.57408, 0.012987, 0.15646, 0.3759, 0.016278, 0.0011659, 0.034561, 11.24, 0.0090163, 0.31796, 0.26193
79, -10.4006, 3.4807, 0.001648, 0.0024272, 11.333, 5.1017, 0.091191, 0.57408, 0.013387, 0.15646, 0.3759, 0.014531, 0.0011659, 0.037382, 11.24, 0.0090163, 0.31796, 0.26193
80, -10.4023, 3.4807, 0.001648, 0.0030816, 11.333, 5.1017, 0.091191, 0.57408, 0.013387, 0.15646, 0.21658, 0.013983, 0.0014195, 0.034561, 11.24, 0.01108, 0.31796, 0.26193
81, -10.4023, 1.9399, 0.001648, 0.0030816, 11.333, 5.1017, 0.091191, 0.57408, 0.013387, 0.15646, 0.3759, 0.024774, 0.0011659, 0.034561, 11.24, 0.0090163, 0.31796, 0.26193
82, -10.4036, 3.275, 0.0016452, 0.0030816, 11.333, 5.1017, 0.091191, 0.77238, 0.018446, 0.15646, 0.3759, 0.018165, 0.0011659, 0.024137, 11.24, 0.0090163, 0.31009, 0.26193
83, -10.4093, 3.4807, 0.001648, 0.0030816, 11.333, 6.584, 0.091191, 0.57408, 0.013387, 0.15646, 0.31391, 0.024774, 0.0015376, 0.034561, 11.24, 0.0090163, 0.31796, 0.26193
84, -10.4093, 3.4807, 0.001648, 0.0030816, 11.333, 5.1017, 0.091191, 0.57408, 0.013387, 0.15646, 0.3759, 0.032052, 0.0011659, 0.034561, 11.24, 0.0090163, 0.31796, 0.22277
85, -10.4114, 2.6085, 0.0011976, 0.0018175, 11.333, 4.3932, 0.091191, 0.57408, 0.013387, 0.15646, 0.3759, 0.024774, 0.001, 0.034561, 11.24, 0.0090163, 0.31796, 0.26193
86, -10.4118, 3.4807, 0.001648, 0.0045775, 16.989, 5.1017, 0.091191, 0.50879, 0.013387, 0.15646, 0.3759, 0.024774, 0.0011681, 0.026826, 11.24, 0.0052973, 0.31796, 0.26193
87, -10.4129, 3.4807, 0.001648, 0.0030816, 12.531, 5.1017, 0.091191, 0.53603, 0.013387, 0.15646, 0.3759, 0.024774, 0.0011659, 0.044643, 11.24, 0.011484, 0.31796, 0.26193
88, -10.4143, 4.4492, 0.001648, 0.0030816, 11.333, 6.0986, 0.091191, 0.57408, 0.013387, 0.15646, 0.3759, 0.017613, 0.001, 0.034561, 11.24, 0.0058778, 0.31796, 0.26193
89, -10.4150, 4.6448, 0.001648, 0.0030816, 14.213, 5.1017, 0.091191, 0.57408, 0.013387, 0.15646, 0.3759, 0.024774, 0.0011659, 0.034561, 11.24, 0.012271, 0.31796, 0.28641
90, -10.4154, 4.0734, 0.001648, 0.0030816, 11.333, 3.9818, 0.094097, 0.57408, 0.013387, 0.15646, 0.3759, 0.024774, 0.0011659, 0.034561, 5.9216, 0.0090163, 0.31796, 0.26193
91, -10.4176, 2.1811, 0.001648, 0.0030816, 11.333, 5.1017, 0.091191, 0.57408, 0.013387, 0.15646, 0.27455, 0.024774, 0.0011659, 0.034561, 11.24, 0.0090163, 0.31796, 0.26193
92, -10.4180, 2.7492, 0.001648, 0.0025007, 11.333, 5.1017, 0.13461, 0.57408, 0.013387, 0.15646, 0.53759, 0.024774, 0.0011635, 0.034561, 11.24, 0.0090163, 0.31796, 0.26193
93, -10.4198, 3.2233, 0.0021916, 0.0030816, 9.0871, 5.1017, 0.13662, 0.57408, 0.013387, 0.15646, 0.3759, 0.027202, 0.0011659, 0.034561, 11.24, 0.0090163, 0.31796, 0.26193
94, -10.4325, 3.4807, 0.001648, 0.0038293, 11.333, 5.4639, 0.091191, 0.57408, 0.010847, 0.15646, 0.3759, 0.024774, 0.0011659, 0.034561, 11.24, 0.0090163, 0.31796, 0.21067
95, -10.4337, 3.4807, 0.001648, 0.0030816, 11.333, 5.1017, 0.072245, 0.57408, 0.013387, 0.15646, 0.3759, 0.02366, 0.0011659, 0.034561, 11.24, 0.0090163, 0.31796, 0.26193
96, -10.4346, 3.4807, 0.001648, 0.0030816, 11.333, 5.1017, 0.091191, 0.57408, 0.015118, 0.15646, 0.3759, 0.025661, 0.0011659, 0.034561, 11.24, 0.0090163, 0.31796, 0.26193
97, -10.4392, 3.4807, 0.001648, 0.0020883, 11.333, 5.1017, 0.091191, 0.57408, 0.013387, 0.15646, 0.20424, 0.024774, 0.0011659, 0.034561, 7.5451, 0.0090163, 0.31796, 0.26193
98, -10.4410, 3.4807, 0.001648, 0.0030816, 11.333, 5.1017, 0.11326, 0.57408, 0.013387, 0.15646, 0.3759, 0.024774, 0.0011659, 0.034561, 14.265, 0.0074244, 0.31796, 0.26193
99, -10.4412, 3.4807, 0.001648, 0.0030816, 11.333, 5.1017, 0.070794, 0.57408, 0.013387, 0.15646, 0.3759, 0.024774, 0.0014457, 0.034561, 11.24, 0.0090163, 0.31796, 0.26193
100, -10.4423, 5.016, 0.001648, 0.0039391, 11.333, 5.1017, 0.091191, 0.45604, 0.011677, 0.17218, 0.20549, 0.024774, 0.0011659, 0.034561, 11.24, 0.0090163, 0.31796, 0.26193
101, -10.4496, 3.4807, 0.001648, 0.0030816, 11.333, 5.1017, 0.091191, 0.57408, 0.013387, 0.15191, 0.3759, 0.03553, 0.0011659, 0.034561, 7.0987, 0.0069834, 0.31796, 0.26193
102, -10.4500, 3.4807, 0.001648, 0.0030816, 8.5115, 5.1017, 0.07876, 0.57408, 0.013387, 0.15646, 0.3759, 0.033224, 0.0011659, 0.034561, 11.24, 0.0090163, 0.31796, 0.2791
103, -10.4530, 2.53, 0.001648, 0.0030816, 9.6592, 5.2655, 0.091191, 0.57408, 0.013387, 0.15646, 0.3759, 0.024774, 0.0011659, 0.041518, 11.24, 0.0090163, 0.31796, 0.26193
104, -10.4539, 3.4807, 0.001, 0.0030816, 11.723, 4.1494, 0.091191, 0.57408, 0.013387, 0.15646, 0.47569, 0.027949, 0.0010901, 0.034561, 11.24, 0.0079471, 0.31796, 0.26193
105, -10.4549, 3.4807, 0.001648, 0.0030816, 11.333, 5.1017, 0.091191, 0.57408, 0.014961, 0.15646, 0.3759, 0.024774, 0.0011659, 0.037776, 11.24, 0.0090163, 0.31796, 0.26193
106, -10.4622, 3.9456, 0.001648, 0.0044582, 11.875, 5.1017, 0.091191, 0.57408, 0.01, 0.15646, 0.3759, 0.024774, 0.0011659, 0.034561, 11.24, 0.0064677, 0.31796, 0.19481
107, -10.4652, 2.9174, 0.001648, 0.0030816, 11.333, 7.0085, 0.091191, 0.62979, 0.013387, 0.15646, 0.47527, 0.024774, 0.0011659, 0.034561, 11.94, 0.0090163, 0.31796, 0.26193
108, -10.4657, 3.4807, 0.001648, 0.0046167, 11.333, 5.1017, 0.091191, 0.57408, 0.013387, 0.15646, 0.3759, 0.024774, 0.0014002, 0.044808, 11.24, 0.0090163, 0.31796, 0.26193
109, -10.4657, 3.4807, 0.0021751, 0.0030816, 10.493, 5.9474, 0.071713, 0.57408, 0.013387, 0.15646, 0.35669, 0.024774, 0.0011659, 0.034561, 11.24, 0.0090163, 0.31796, 0.26193
110, -10.4673, 3.4807, 0.001648, 0.0030816, 14.085, 5.1017, 0.096898, 0.57408, 0.013387, 0.15646, 0.3759, 0.015881, 0.001, 0.034561, 11.24, 0.0062502, 0.31796, 0.26193
111, -10.4726, 3.4807, 0.001648, 0.0029986, 11.333, 5.1017, 0.091191, 0.57408, 0.013387, 0.15646, 0.3759, 0.024774, 0.0011659, 0.045929, 15.988, 0.0090163, 0.31796, 0.26193
112, -10.4730, 3.4807, 0.001648, 0.0030816, 11.333, 3.8284, 0.091191, 0.57408, 0.013387, 0.15646, 0.27541, 0.034988, 0.0011659, 0.034561, 11.24, 0.0090163, 0.31796, 0.26193
113, -10.4797, 4.6595, 0.0022933, 0.0030816, 11.333, 5.1017, 0.091191, 0.57408, 0.013387, 0.15646, 0.3759, 0.024774, 0.0011659, 0.050164, 11.24, 0.0090163, 0.31796, 0.26193
114, -10.4800, 3.4807, 0.001648, 0.0030816, 11.333, 6.6238, 0.091191, 0.57358, 0.013387, 0.17544, 0.3759, 0.024774, 0.0011659, 0.030831, 11.24, 0.0090163, 0.31796, 0.26193
115, -10.4801, 3.4807, 0.001648, 0.0030816, 11.333, 5.1017, 0.11984, 0.66443, 0.013387, 0.15646, 0.3759, 0.024774, 0.0011659, 0.034561, 11.24, 0.01329, 0.31796, 0.26193
116, -10.4822, 4.9768, 0.001648, 0.0018371, 11.333, 5.1017, 0.091191, 0.57408, 0.015768, 0.15646, 0.3759, 0.024774, 0.0011659, 0.034561, 11.24, 0.0090163, 0.31796, 0.26193
117, -10.4831, 3.8224, 0.001648, 0.0030816, 11.333, 3.8872, 0.091191, 0.41123, 0.010588, 0.15646, 0.3759, 0.024774, 0.0013816, 0.034561, 11.24, 0.0090163, 0.31796, 0.26193
118, -10.4858, 3.4807, 0.001648, 0.0030816, 11.333, 5.1017, 0.091746, 0.57408, 0.013387, 0.15646, 0.41051, 0.024774, 0.0011659, 0.049164, 6.6787, 0.0090163, 0.31796, 0.26193
119, -10.4879, 3.4807, 0.001648, 0.0030816, 14.782, 5.1017, 0.063308, 0.57408, 0.013387, 0.15646, 0.3759, 0.024774, 0.0011659, 0.034561, 11.24, 0.0090163, 0.31796, 0.26193
120, -10.4896, 3.4807, 0.001648, 0.0030816, 11.333, 5.1017, 0.091191, 0.62119, 0.013387, 0.15646, 0.3759, 0.024774, 0.0013484, 0.034561, 11.24, 0.008674, 0.31796, 0.26193
121, -10.4925, 3.4807, 0.0013747, 0.0032576, 11.333, 5.1017, 0.091191, 0.57408, 0.013387, 0.16912, 0.3759, 0.024774, 0.0011659, 0.034561, 11.24, 0.0090163, 0.31796, 0.26193
122, -10.5018, 3.4807, 0.001648, 0.0030816, 10.264, 5.1017, 0.091191, 0.57408, 0.013387, 0.15646, 0.3759, 0.022899, 0.0011659, 0.034561, 9.672, 0.005524, 0.31796, 0.26193
123, -10.5028, 3.4807, 0.001648, 0.0030816, 10.456, 5.1017, 0.091191, 0.57408, 0.013387, 0.19137, 0.19816, 0.024774, 0.0011659, 0.034561, 11.24, 0.013348, 0.31796, 0.22646
