Rank, Fitness, kfsr, krsr, kfmm, krmm, kfmx, krmx, kfc, krc, kfxx, krxx, eLoop, eDF, kfdd, stimUpSR, S0, R0, X0
479, -1.2015, 2.1212, 0.1953, 0.19176, 0.012755, 0.37603, 11.623, 0.39847, 110.96, 1.6447, 1.53, 0.015381, 0.0035166, 0.41105, 3.9596, 0.0047993, 4.315, 0.11488
480, -1.2024, 2.1212, 0.18747, 0.27053, 0.012332, 0.30982, 11.163, 0.39847, 141.83, 0.81539, 2.1961, 0.0221, 0.0051449, 0.46546, 4.4349, 0.0054978, 6.2541, 0.096416
481, -1.2034, 2.8078, 0.1953, 0.19176, 0.012461, 0.30982, 9.0189, 0.39847, 141.83, 0.88538, 1.9384, 0.020801, 0.0076325, 0.46546, 4.4349, 0.0047993, 5.7113, 0.096416
482, -1.2047, 2.1212, 0.1953, 0.19176, 0.012332, 0.30982, 9.0189, 0.39847, 141.83, 1.0027, 1.53, 0.020801, 0.0051449, 0.46546, 4.4349, 0.0047993, 6.3852, 0.096416
483, -1.2065, 3.0714, 0.1953, 0.19176, 0.01, 0.37603, 11.623, 0.39847, 141.83, 1.1679, 1.972, 0.020801, 0.0051449, 0.46428, 3.9596, 0.0047993, 6.2541, 0.096416
484, -1.2066, 1.6636, 0.1953, 0.26668, 0.011904, 0.24805, 11.623, 0.49252, 100.98, 1.1679, 1.53, 0.023555, 0.0051449, 0.46428, 3.9596, 0.0047993, 8.8386, 0.096416
485, -1.2067, 2.1212, 0.1953, 0.26928, 0.012332, 0.30982, 9.0189, 0.39847, 141.83, 0.81539, 1.53, 0.030106, 0.0051449, 0.46546, 4.4349, 0.0047993, 6.2541, 0.096416
486, -1.2073, 2.1212, 0.1953, 0.19176, 0.012332, 0.37603, 11.623, 0.20421, 110.96, 1.6447, 1.511, 0.0073966, 0.0051449, 0.46428, 3.9596, 0.003593, 4.7068, 0.096416
487, -1.2074, 2.1212, 0.1953, 0.13238, 0.012332, 0.37603, 11.623, 0.39847, 141.83, 1.1679, 1.5538, 0.020801, 0.0055948, 0.46428, 3.9596, 0.0047993, 4.441, 0.096416
488, -1.2077, 1.2511, 0.1953, 0.19176, 0.012332, 0.37603, 11.623, 0.39847, 107.92, 1.6572, 1.53, 0.020801, 0.0051449, 0.46428, 3.9596, 0.0047993, 6.2541, 0.096416
489, -1.2116, 2.1212, 0.1953, 0.19176, 0.012332, 0.30982, 9.0189, 0.30136, 141.83, 0.81539, 1.53, 0.024656, 0.0051449, 0.46546, 2.8897, 0.0047993, 6.2541, 0.096416
490, -1.2130, 2.9259, 0.1953, 0.19176, 0.012332, 0.30982, 9.0189, 0.39847, 141.83, 0.81539, 1.53, 0.021524, 0.0051449, 0.46546, 4.4349, 0.0039271, 6.2541, 0.096416
491, -1.2146, 2.1212, 0.1953, 0.25776, 0.012332, 0.30982, 9.0189, 0.39847, 171.51, 0.81539, 1.8235, 0.020801, 0.0051449, 0.60752, 4.4349, 0.0047993, 6.2541, 0.096416
492, -1.2150, 2.1212, 0.16849, 0.13876, 0.012332, 0.35542, 9.0189, 0.39847, 141.83, 0.81539, 1.53, 0.030947, 0.0051449, 0.4582, 4.4349, 0.0046296, 6.2541, 0.096416
493, -1.2170, 2.9819, 0.1953, 0.19176, 0.012332, 0.37603, 13.721, 0.39847, 110.96, 1.6447, 1.53, 0.014104, 0.0072924, 0.46428, 3.9596, 0.0047993, 6.5387, 0.096416
494, -1.2178, 2.1212, 0.1953, 0.19176, 0.012332, 0.37603, 11.623, 0.39847, 165.78, 1.1526, 1.53, 0.020801, 0.0051449, 0.46428, 3.9596, 0.0071369, 7.0557, 0.098954
495, -1.2184, 2.812, 0.1953, 0.16544, 0.012332, 0.30982, 13.014, 0.39847, 134.39, 0.81539, 1.53, 0.020801, 0.0051449, 0.56031, 4.4349, 0.0047993, 5.5108, 0.096416
496, -1.2184, 2.7304, 0.1953, 0.18884, 0.012332, 0.30982, 8.3276, 0.39847, 141.83, 0.86727, 1.53, 0.015421, 0.0051449, 0.46546, 4.4349, 0.0047993, 6.2541, 0.10096
497, -1.2194, 2.1212, 0.12745, 0.19176, 0.011274, 0.30982, 9.3493, 0.39847, 141.83, 0.81539, 1.1424, 0.020801, 0.0036659, 0.45731, 4.4349, 0.0036778, 6.2541, 0.096416
498, -1.2200, 2.1212, 0.25481, 0.19176, 0.012332, 0.37603, 11.623, 0.39847, 110.96, 1.6447, 1.53, 0.016441, 0.0051449, 0.46428, 3.9596, 0.0047993, 4.5416, 0.096416
499, -1.2208, 2.1212, 0.17199, 0.19176, 0.016627, 0.19088, 9.0189, 0.3669, 141.83, 1.2141, 1.53, 0.020801, 0.0051449, 0.46546, 4.4349, 0.0047993, 6.2541, 0.096416
500, -1.2224, 2.1212, 0.1953, 0.19176, 0.012332, 0.37603, 11.623, 0.39847, 141.83, 1.1679, 0.99825, 0.020801, 0.0051449, 0.61589, 3.9596, 0.0047993, 6.3036, 0.11731
501, -1.2224, 2.1212, 0.1953, 0.19176, 0.012171, 0.30982, 9.0189, 0.39847, 137.92, 0.81539, 1.53, 0.025072, 0.0051449, 0.31906, 3.5652, 0.0033394, 6.2541, 0.096416
502, -1.2231, 1.5829, 0.21005, 0.19176, 0.012332, 0.37603, 5.9429, 0.39847, 142.61, 1.1679, 1.53, 0.024588, 0.0051449, 0.46428, 4.0967, 0.0046958, 7.9431, 0.096416
503, -1.2240, 2.1212, 0.1953, 0.20092, 0.01, 0.30982, 5.7199, 0.39847, 130.52, 0.86164, 1.53, 0.020801, 0.003757, 0.46546, 4.4349, 0.0047993, 6.2541, 0.096416
504, -1.2241, 2.9854, 0.1953, 0.19176, 0.01, 0.30982, 9.0189, 0.39847, 141.83, 0.81539, 1.53, 0.020801, 0.0051449, 0.46546, 4.4349, 0.0047993, 5.0636, 0.096416
505, -1.2268, 2.1212, 0.1953, 0.23222, 0.011199, 0.37603, 11.623, 0.39847, 110.96, 1.636, 1.53, 0.014104, 0.0051449, 0.46428, 3.9596, 0.0047993, 4.5416, 0.080416
506, -1.2279, 2.1212, 0.15731, 0.19176, 0.012332, 0.30982, 9.0189, 0.39847, 200.76, 0.81539, 1.53, 0.020801, 0.0065804, 0.46546, 4.4349, 0.0040277, 6.2541, 0.096416
507, -1.2293, 2.1212, 0.1953, 0.24079, 0.01, 0.37603, 13.084, 0.39847, 141.83, 0.73588, 1.53, 0.026622, 0.0051449, 0.46428, 3.9596, 0.0047993, 6.2541, 0.096416
508, -1.2317, 2.1212, 0.1953, 0.19176, 0.012332, 0.37603, 11.623, 0.45971, 136.96, 1.6447, 0.96032, 0.014104, 0.0032337, 0.43044, 3.5095, 0.0047993, 4.5416, 0.11477
509, -1.2324, 2.1212, 0.1953, 0.19176, 0.011996, 0.37877, 11.623, 0.39847, 78.046, 1.6447, 1.53, 0.014104, 0.0051449, 0.46428, 5.0596, 0.0047993, 4.5416, 0.096416
510, -1.2337, 2.6645, 0.1953, 0.19176, 0.012332, 0.37603, 11.623, 0.39847, 110.96, 1.6447, 1.53, 0.014104, 0.0051449, 0.46428, 3.9596, 0.0047993, 6.3214, 0.085893
511, -1.2337, 2.1212, 0.1953, 0.21709, 0.015339, 0.37603, 11.623, 0.24861, 110.96, 1.6447, 1.53, 0.014104, 0.0028074, 0.46428, 2.6624, 0.0047993, 4.5416, 0.096416
512, -1.2346, 2.8812, 0.1953, 0.19176, 0.012332, 0.30982, 9.0189, 0.39847, 137.28, 0.81539, 1.53, 0.020801, 0.0040291, 0.66485, 4.4349, 0.0047993, 6.2541, 0.096416
513, -1.2361, 2.1212, 0.1953, 0.19176, 0.012332, 0.30982, 9.0189, 0.39847, 187.37, 0.81539, 2.1467, 0.020801, 0.0051449, 0.46546, 4.4349, 0.0047993, 6.2541, 0.096416
514, -1.2398, 2.1212, 0.1953, 0.19176, 0.012332, 0.30982, 9.0189, 0.39847, 141.83, 0.81539, 1.53, 0.020801, 0.0028288, 0.37493, 4.4349, 0.0047993, 6.2541, 0.096416
515, -1.2415, 2.1212, 0.1953, 0.19176, 0.012332, 0.37603, 11.623, 0.39847, 110.96, 0.95208, 1.6882, 0.014104, 0.0051449, 0.46428, 3.9596, 0.0047993, 3.9219, 0.096416
516, -1.2420, 2.1212, 0.1953, 0.19176, 0.012332, 0.37603, 11.999, 0.37511, 141.83, 1.1679, 1.53, 0.020801, 0.0051449, 0.46428, 5.1176, 0.00585, 6.2541, 0.096416
517, -1.2423, 2.1212, 0.16951, 0.19176, 0.012332, 0.20556, 11.623, 0.39847, 110.96, 1.4251, 1.53, 0.01101, 0.0051449, 0.37527, 4.4028, 0.0047993, 4.5416, 0.096064
518, -1.2435, 2.1212, 0.1953, 0.19176, 0.012332, 0.30982, 9.0189, 0.39847, 141.83, 0.93473, 1.53, 0.020801, 0.0051449, 0.46546, 4.4349, 0.0047993, 6.2541, 0.096416
519, -1.2442, 2.1212, 0.20306, 0.19176, 0.012332, 0.30982, 8.8082, 0.39847, 141.83, 0.93682, 1.53, 0.020801, 0.0059429, 0.46546, 4.4349, 0.005965, 6.2541, 0.096416
520, -1.2451, 2.1212, 0.1953, 0.19176, 0.012332, 0.49093, 11.623, 0.39847, 106.79, 1.1679, 1.53, 0.020801, 0.0038574, 0.46428, 3.9596, 0.0058438, 8.8327, 0.096416
521, -1.2474, 2.1212, 0.1953, 0.2234, 0.012332, 0.44624, 9.0189, 0.39847, 141.83, 0.81539, 1.53, 0.030376, 0.0072789, 0.46546, 4.4349, 0.0047993, 5.8907, 0.096416
522, -1.2492, 2.1212, 0.13706, 0.19176, 0.012332, 0.47306, 11.623, 0.39847, 141.83, 1.6793, 1.53, 0.016785, 0.0051449, 0.46428, 5.5108, 0.0047993, 5.7728, 0.086313
523, -1.2498, 2.1212, 0.1953, 0.19176, 0.012332, 0.26616, 9.0189, 0.39847, 136.04, 0.81539, 1.53, 0.020801, 0.0051449, 0.46546, 4.0243, 0.0047993, 6.0396, 0.096416
524, -1.2499, 2.1212, 0.1953, 0.19176, 0.012332, 0.30982, 9.0189, 0.23831, 141.83, 0.81539, 1.53, 0.020801, 0.0051449, 0.46546, 4.4349, 0.0047993, 6.2541, 0.096416
525, -1.2516, 2.1212, 0.26488, 0.19176, 0.012332, 0.37603, 11.623, 0.21638, 77.008, 1.1679, 1.53, 0.017486, 0.0051449, 0.46428, 3.9596, 0.0053584, 6.2541, 0.089286
526, -1.2532, 2.1212, 0.1953, 0.19176, 0.012332, 0.54665, 11.623, 0.39847, 113.19, 1.1679, 1.4102, 0.020801, 0.0044332, 0.46428, 5.2016, 0.0047993, 4.3882, 0.096416
527, -1.2542, 2.1212, 0.1953, 0.21368, 0.012332, 0.37603, 11.623, 0.39847, 110.96, 1.6447, 1.1981, 0.014104, 0.0051449, 0.46428, 3.9596, 0.002479, 6.3731, 0.096416
528, -1.2577, 2.1212, 0.1953, 0.19176, 0.012522, 0.37603, 11.623, 0.3799, 110.96, 1.6447, 1.53, 0.014104, 0.0051449, 0.46428, 3.9596, 0.0047993, 3.4882, 0.098974
529, -1.2582, 2.1212, 0.1953, 0.19176, 0.012332, 0.37603, 11.623, 0.47435, 141.83, 1.1679, 1.53, 0.010571, 0.0051449, 0.46428, 3.9596, 0.0063091, 6.2541, 0.096416
530, -1.2587, 2.1212, 0.1953, 0.19176, 0.012332, 0.22474, 16.146, 0.51358, 141.83, 1.1679, 1.2846, 0.020801, 0.0025804, 0.46428, 3.9596, 0.0047993, 4.6268, 0.096416
531, -1.2587, 2.1212, 0.1125, 0.19176, 0.012332, 0.29132, 9.0189, 0.39847, 141.83, 1.0907, 1.53, 0.020801, 0.0051449, 0.46546, 5.0294, 0.0047993, 6.2541, 0.096416
532, -1.2597, 2.1212, 0.1953, 0.19176, 0.012332, 0.30982, 4.9237, 0.28987, 141.83, 0.81539, 1.53, 0.020801, 0.0044145, 0.46546, 4.4349, 0.0047993, 6.2541, 0.096416
533, -1.2599, 1.5202, 0.1953, 0.19176, 0.01584, 0.37707, 11.623, 0.39847, 141.83, 0.89999, 1.53, 0.020801, 0.0051449, 0.46428, 3.9596, 0.0047993, 6.2541, 0.096416
534, -1.2616, 2.1212, 0.1953, 0.258, 0.012332, 0.30982, 9.0189, 0.39847, 141.83, 0.81539, 1.53, 0.023392, 0.0051449, 0.46546, 4.4349, 0.0047993, 6.2541, 0.096416
535, -1.2625, 2.1212, 0.1953, 0.12233, 0.013791, 0.33358, 11.623, 0.39847, 140.28, 2.2617, 1.53, 0.014104, 0.0051449, 0.46428, 3.9596, 0.0047993, 4.5416, 0.096416
536, -1.2630, 2.4916, 0.1953, 0.19176, 0.01, 0.46816, 5.9439, 0.39847, 110.96, 1.6447, 1.53, 0.0082513, 0.004267, 0.46428, 5.7329, 0.0047993, 4.5416, 0.096416
537, -1.2631, 1.7917, 0.1953, 0.19176, 0.012332, 0.37603, 11.623, 0.39847, 141.83, 0.75226, 1.53, 0.020801, 0.0051449, 0.46428, 3.9596, 0.0047993, 6.2541, 0.096416
538, -1.2632, 2.1212, 0.1953, 0.19176, 0.012332, 0.30982, 9.0189, 0.39847, 141.83, 1.0606, 0.79971, 0.020801, 0.0051449, 0.46546, 2.8009, 0.0047993, 6.2541, 0.096416
539, -1.2655, 2.1212, 0.1953, 0.17166, 0.012332, 0.37603, 14.28, 0.39847, 110.96, 1.6447, 1.53, 0.019711, 0.0051449, 0.39539, 5.0747, 0.0047993, 4.5416, 0.096416
540, -1.2658, 2.1212, 0.1953, 0.19176, 0.012332, 0.42054, 9.0189, 0.39847, 141.83, 0.81539, 1.827, 0.020801, 0.0051449, 0.46546, 4.4349, 0.0047993, 6.2541, 0.096416
541, -1.2667, 1.2899, 0.1953, 0.19176, 0.012332, 0.37603, 16.66, 0.52616, 141.83, 1.1679, 1.53, 0.025633, 0.0051449, 0.46428, 3.9596, 0.0047993, 6.2541, 0.096416
542, -1.2691, 1.6235, 0.1953, 0.19176, 0.012332, 0.37603, 11.623, 0.39847, 77.421, 1.6447, 1.53, 0.010233, 0.0051449, 0.46428, 3.9596, 0.0047993, 4.5416, 0.096416
543, -1.2702, 2.1212, 0.1953, 0.19176, 0.012332, 0.30982, 9.0189, 0.27125, 141.83, 0.81539, 1.53, 0.020801, 0.0051449, 0.60293, 4.4349, 0.0047993, 6.2541, 0.096416
544, -1.2706, 2.1212, 0.1953, 0.20025, 0.012332, 0.30982, 9.0189, 0.39847, 195.36, 0.81539, 0.99906, 0.025174, 0.0051449, 0.46546, 2.9084, 0.0047993, 6.2541, 0.096416
545, -1.2730, 2.1212, 0.1953, 0.19176, 0.012332, 0.37603, 11.623, 0.39847, 141.83, 1.1679, 1.53, 0.014177, 0.0051449, 0.64327, 3.9596, 0.005949, 7.9458, 0.096416
546, -1.2742, 2.1212, 0.1953, 0.19176, 0.012332, 0.30982, 9.0189, 0.39847, 141.83, 0.81539, 1.7793, 0.025767, 0.0051449, 0.46546, 4.4349, 0.0047993, 6.2541, 0.096416
547, -1.2762, 2.1212, 0.098443, 0.19176, 0.012332, 0.37603, 11.623, 0.39847, 110.96, 1.6447, 1.5, 0.014104, 0.0054495, 0.46986, 3.9596, 0.0047993, 4.5416, 0.096416
548, -1.2778, 2.1212, 0.1953, 0.17965, 0.012332, 0.44687, 11.623, 0.39847, 141.83, 0.60292, 1.53, 0.020801, 0.0042364, 0.47136, 3.9596, 0.0047993, 4.6942, 0.096416
549, -1.2782, 2.5457, 0.1953, 0.19176, 0.012332, 0.30982, 9.0189, 0.39847, 141.83, 0.81539, 1.658, 0.020801, 0.00435, 0.46546, 4.5145, 0.0047034, 7.68, 0.096416
550, -1.2791, 2.1212, 0.1953, 0.19176, 0.012284, 0.30982, 9.0189, 0.39847, 141.83, 0.81539, 1.53, 0.020801, 0.0049493, 0.46546, 4.4349, 0.0068103, 6.2541, 0.097921
551, -1.2813, 2.6081, 0.1953, 0.19176, 0.01, 0.30982, 9.0189, 0.39847, 141.83, 0.81539, 1.53, 0.020801, 0.0051449, 0.46546, 4.4349, 0.0047993, 6.2541, 0.096416
552, -1.2813, 2.1212, 0.1759, 0.19176, 0.012332, 0.38796, 11.623, 0.39847, 110.96, 0.90177, 1.53, 0.014104, 0.0051449, 0.46428, 3.9596, 0.0069, 4.5416, 0.096416
553, -1.2816, 2.1212, 0.1953, 0.28721, 0.01394, 0.30982, 9.6495, 0.39847, 141.83, 0.81539, 1.53, 0.020801, 0.0051449, 0.46546, 4.4349, 0.0047993, 6.2541, 0.096416
554, -1.2822, 2.1212, 0.1953, 0.26934, 0.01, 0.28375, 9.0189, 0.39847, 141.83, 0.81539, 1.53, 0.020801, 0.0051449, 0.46546, 4.4349, 0.0047993, 6.2541, 0.096416
555, -1.2825, 2.1212, 0.2039, 0.19176, 0.01, 0.45217, 9.0189, 0.39847, 141.83, 0.81539, 1.53, 0.020801, 0.0051449, 0.46546, 4.4349, 0.0047993, 5.8682, 0.096416
556, -1.2838, 1.6049, 0.1953, 0.19176, 0.012332, 0.37603, 11.623, 0.39847, 110.96, 1.6447, 1.53, 0.014104, 0.0063742, 0.46428, 3.9596, 0.0047993, 4.5416, 0.096416
557, -1.2841, 2.1212, 0.11675, 0.19176, 0.011346, 0.37603, 11.623, 0.33572, 141.83, 1.1679, 2.2294, 0.020801, 0.0036472, 0.46428, 3.9596, 0.0047993, 6.2541, 0.096416
558, -1.2852, 2.1212, 0.1953, 0.19176, 0.012332, 0.30982, 9.0189, 0.39847, 141.83, 0.81539, 1.53, 0.027942, 0.0051449, 0.46546, 4.4349, 0.0047993, 6.2541, 0.096416
559, -1.2854, 2.1212, 0.1953, 0.19176, 0.012332, 0.30982, 9.0189, 0.39847, 141.83, 0.81539, 1.53, 0.020801, 0.0035326, 0.46546, 4.4349, 0.0051165, 8.0885, 0.096416
560, -1.2858, 2.1212, 0.1953, 0.2275, 0.010375, 0.30982, 10.137, 0.39847, 141.83, 0.81539, 1.53, 0.020801, 0.0051449, 0.55478, 4.4349, 0.0047993, 3.9674, 0.096416
561, -1.2862, 2.1212, 0.1953, 0.24951, 0.012332, 0.30982, 9.0189, 0.41555, 141.83, 0.81539, 1.53, 0.022179, 0.0051449, 0.46546, 4.4349, 0.0047993, 6.2541, 0.096416
562, -1.2864, 2.3109, 0.1953, 0.19176, 0.012332, 0.30982, 9.0189, 0.39847, 141.83, 0.81539, 1.53, 0.020801, 0.0051449, 0.38749, 4.4349, 0.0047993, 6.2541, 0.096416
563, -1.2886, 3.0952, 0.20868, 0.20108, 0.012332, 0.30982, 9.0189, 0.39847, 141.83, 0.81539, 1.53, 0.020801, 0.0051449, 0.46546, 4.4349, 0.0047993, 6.2541, 0.096416
564, -1.2917, 2.1212, 0.1953, 0.19176, 0.012332, 0.30982, 9.0189, 0.39847, 141.83, 0.81539, 1.9379, 0.020801, 0.0051449, 0.46546, 4.4349, 0.0048632, 6.2541, 0.096416
565, -1.2934, 2.1212, 0.1953, 0.19176, 0.012332, 0.37603, 11.623, 0.39847, 198.13, 1.1679, 1.53, 0.013661, 0.0051449, 0.66526, 3.0126, 0.0047993, 8.6024, 0.096416
566, -1.2939, 2.1212, 0.1953, 0.19176, 0.012332, 0.37603, 14.485, 0.39847, 155.72, 1.6447, 1.53, 0.014104, 0.0051449, 0.43084, 3.7706, 0.0035596, 4.5416, 0.096416
567, -1.2977, 2.1212, 0.1953, 0.19176, 0.012332, 0.44247, 11.623, 0.39847, 76.933, 1.6447, 1.53, 0.014104, 0.0073782, 0.564, 5.209, 0.0047993, 4.5416, 0.11295
568, -1.2989, 2.1212, 0.1953, 0.19176, 0.01, 0.25077, 11.623, 0.39847, 110.96, 1.7487, 2.1683, 0.014104, 0.0051449, 0.46428, 2.7497, 0.0047993, 4.5416, 0.096416
569, -1.3007, 2.1212, 0.1953, 0.23391, 0.012332, 0.30982, 9.0189, 0.39847, 141.83, 0.81539, 1.53, 0.020801, 0.0051449, 0.46546, 4.4349, 0.0047993, 6.2541, 0.096416
570, -1.3016, 2.1212, 0.1953, 0.19176, 0.012332, 0.30982, 9.0189, 0.39847, 141.83, 0.81539, 1.53, 0.020801, 0.0051449, 0.46546, 4.4349, 0.0047993, 6.2541, 0.11798
571, -1.3026, 2.1212, 0.21233, 0.19176, 0.01, 0.30728, 9.0189, 0.39847, 141.83, 0.81539, 1.53, 0.030814, 0.0051449, 0.46546, 4.4349, 0.0047993, 8.2388, 0.096416
572, -1.3027, 2.1212, 0.1953, 0.19176, 0.012332, 0.30982, 9.0189, 0.39847, 141.83, 0.81539, 1.53, 0.028882, 0.0051449, 0.42105, 4.4349, 0.0047993, 8.9312, 0.096416
573, -1.3034, 2.1212, 0.1953, 0.13059, 0.017077, 0.37603, 11.623, 0.58906, 147.1, 0.77891, 1.53, 0.022918, 0.0051449, 0.46428, 4.0318, 0.0047993, 6.2541, 0.096416
574, -1.3038, 3.1742, 0.1953, 0.14436, 0.012332, 0.26267, 11.623, 0.30146, 110.96, 1.838, 2.208, 0.0087891, 0.0051449, 0.46428, 2.7412, 0.0047993, 4.5416, 0.096416
575, -1.3038, 2.1212, 0.1953, 0.19176, 0.01, 0.37752, 9.0189, 0.41733, 141.83, 0.81539, 1.53, 0.020801, 0.0051449, 0.46546, 4.4349, 0.0047993, 6.2541, 0.096416
576, -1.3043, 2.9218, 0.1953, 0.19176, 0.012332, 0.30982, 9.0484, 0.39847, 141.83, 0.81539, 1.53, 0.019235, 0.0051449, 0.40424, 4.4349, 0.0047993, 6.2541, 0.096416
577, -1.3070, 2.1212, 0.1953, 0.19176, 0.012332, 0.18373, 9.0189, 0.21682, 141.83, 0.81539, 1.53, 0.020801, 0.0051449, 0.46546, 4.4349, 0.0047993, 8.6905, 0.096416
578, -1.3072, 1.1909, 0.1953, 0.19176, 0.01, 0.37603, 10.456, 0.39847, 206.37, 1.1679, 1.53, 0.020801, 0.0050993, 0.46428, 3.9596, 0.0047993, 6.2541, 0.096416
579, -1.3081, 2.1212, 0.1953, 0.19176, 0.012332, 0.37603, 16.846, 0.39847, 141.83, 1.1679, 1.53, 0.020801, 0.0051449, 0.43705, 3.9596, 0.0062028, 6.2541, 0.086384
580, -1.3087, 2.1212, 0.1953, 0.1012, 0.012332, 0.37603, 11.623, 0.39847, 110.96, 2.3422, 1.53, 0.014104, 0.0051449, 0.46428, 4.2015, 0.0047993, 4.5416, 0.096416
581, -1.3095, 2.1212, 0.1336, 0.19176, 0.012332, 0.239, 12.069, 0.37979, 141.83, 1.1679, 1.53, 0.020801, 0.0030778, 0.46428, 4.8789, 0.0065611, 6.2541, 0.096416
582, -1.3096, 2.1212, 0.1953, 0.19176, 0.012332, 0.30982, 9.0189, 0.39503, 141.83, 0.81539, 1.53, 0.015543, 0.0051449, 0.43252, 2.9732, 0.0047993, 6.2541, 0.096416
583, -1.3111, 2.1212, 0.15632, 0.19176, 0.012332, 0.37603, 11.623, 0.39847, 110.96, 1.6447, 2.2043, 0.0081632, 0.0051449, 0.6787, 3.9596, 0.0047993, 3.1772, 0.080764
584, -1.3115, 2.1212, 0.1953, 0.19176, 0.012332, 0.21946, 9.0189, 0.39847, 141.83, 0.81539, 1.6585, 0.020801, 0.0051449, 0.46546, 4.4349, 0.0064075, 6.2541, 0.096416
585, -1.3188, 2.1212, 0.1953, 0.19176, 0.012332, 0.30982, 9.0189, 0.39847, 141.83, 0.81539, 1.53, 0.020801, 0.0051449, 0.46546, 3.0521, 0.0054051, 6.2541, 0.096416
586, -1.3194, 2.1212, 0.1953, 0.19176, 0.012332, 0.30982, 5.3686, 0.39847, 159.79, 0.81539, 1.53, 0.020801, 0.0051449, 0.46546, 4.4349, 0.0047993, 6.2541, 0.096416
587, -1.3222, 2.1212, 0.1953, 0.19176, 0.012332, 0.3193, 11.623, 0.19981, 97.592, 1.1679, 1.53, 0.020801, 0.0051449, 0.46428, 5.355, 0.005054, 8.9265, 0.096416
588, -1.3222, 2.1212, 0.1953, 0.19176, 0.017377, 0.30982, 9.0189, 0.39847, 141.83, 0.81539, 1.7128, 0.022719, 0.0051449, 0.46546, 4.4349, 0.0052134, 6.2541, 0.096416
589, -1.3224, 2.1212, 0.1953, 0.19176, 0.012332, 0.30982, 11.711, 0.39847, 141.83, 0.81539, 1.53, 0.020801, 0.0063108, 0.46546, 4.4349, 0.0054906, 6.2541, 0.11653
590, -1.3227, 2.7354, 0.1953, 0.19176, 0.012332, 0.37603, 11.623, 0.46161, 107.27, 1.6447, 1.53, 0.019167, 0.0051449, 0.46428, 5.4933, 0.0036411, 4.5416, 0.096416
591, -1.3231, 2.1212, 0.1953, 0.19176, 0.012332, 0.31417, 9.0189, 0.39847, 206.05, 0.81539, 1.53, 0.014748, 0.0051449, 0.46546, 4.4349, 0.0049118, 6.2541, 0.096416
592, -1.3239, 2.1212, 0.1953, 0.26659, 0.01, 0.44816, 11.623, 0.39847, 141.83, 1.1679, 1.461, 0.020801, 0.0051449, 0.46428, 4.1252, 0.0047993, 6.2541, 0.11789
593, -1.3244, 2.1212, 0.1953, 0.19176, 0.012332, 0.30982, 9.0189, 0.39847, 141.83, 0.81539, 2.037, 0.020801, 0.0074863, 0.31557, 4.4349, 0.0064978, 6.2541, 0.096416
594, -1.3270, 2.1212, 0.24392, 0.19176, 0.012332, 0.30982, 9.0189, 0.39847, 141.83, 0.81539, 1.9418, 0.020801, 0.0051449, 0.46546, 4.4349, 0.0047993, 6.2541, 0.1114
595, -1.3287, 2.1212, 0.1953, 0.19176, 0.012332, 0.31833, 9.0189, 0.34891, 141.83, 0.81539, 1.53, 0.020801, 0.0039758, 0.46546, 4.4349, 0.0047993, 4.4963, 0.096416
596, -1.3291, 2.1212, 0.1953, 0.19176, 0.012332, 0.1943, 11.623, 0.39847, 110.96, 1.6447, 1.9383, 0.014104, 0.0029888, 0.40337, 3.9596, 0.0047993, 4.5416, 0.096416
597, -1.3307, 2.948, 0.1953, 0.16264, 0.012332, 0.30982, 11.495, 0.51054, 141.83, 0.81539, 1.53, 0.020801, 0.0052827, 0.46546, 4.4349, 0.0047993, 6.2541, 0.096416
598, -1.3316, 2.1212, 0.1953, 0.19176, 0.012332, 0.30982, 8.4829, 0.39847, 139.3, 0.81539, 1.53, 0.020801, 0.0051449, 0.67888, 4.4349, 0.0047993, 5.6369, 0.096416
599, -1.3332, 2.1212, 0.1953, 0.11299, 0.01, 0.30982, 9.0189, 0.39847, 141.83, 0.81539, 1.53, 0.020801, 0.0051449, 0.25895, 4.4349, 0.0047993, 6.2541, 0.10208
600, -1.3332, 1.6693, 0.1953, 0.19176, 0.012332, 0.37603, 10.713, 0.22131, 110.96, 1.0232, 1.53, 0.014104, 0.0051449, 0.31413, 3.9596, 0.0047993, 4.5416, 0.099201
601, -1.3335, 2.1212, 0.1953, 0.19176, 0.012332, 0.17865, 9.0189, 0.33851, 118.71, 0.81539, 1.4191, 0.020801, 0.002972, 0.46546, 4.4349, 0.0047993, 8.9802, 0.096416
602, -1.3338, 3.1056, 0.1953, 0.19176, 0.012332, 0.37603, 11.623, 0.39847, 141.83, 1.1679, 1.53, 0.020801, 0.0051449, 0.46428, 3.3436, 0.0047993, 6.2541, 0.096416
603, -1.3347, 2.1212, 0.1953, 0.19176, 0.013479, 0.37603, 8.4286, 0.40482, 103.02, 1.6447, 1.53, 0.016127, 0.0051449, 0.46428, 5.2721, 0.0047993, 4.5416, 0.098937
604, -1.3350, 2.1212, 0.1953, 0.19176, 0.012332, 0.37603, 14.915, 0.39847, 129.91, 1.6447, 1.53, 0.014104, 0.0051449, 0.46428, 3.9596, 0.0035352, 4.5416, 0.096416
605, -1.3381, 2.1212, 0.1953, 0.19176, 0.017571, 0.25764, 11.623, 0.39847, 110.96, 1.6447, 1.53, 0.014104, 0.0051449, 0.46428, 3.9596, 0.0047993, 4.5416, 0.096416
