Rank, Fitness, kfsr, krsr, kfmm, krmm, kf1x, kr1x, kfc, krc, krmmTriCoop, kx2, krx2, S0, R0, X0, X0_stimScale
39, -0.1362, 0.001, 0.026697, 0.012724, 0.031189, 10, 203.72, 0.17046, 0.10038, 0.88484, 0.27238, 12.277, 3.3963, 14.249, 106.08, 5.0995
40, -0.1364, 0.001, 0.020093, 0.010695, 0.031189, 10, 203.72, 0.17046, 0.10038, 0.88484, 0.27238, 12.277, 3.3963, 14.249, 96.376, 5.0995
41, -0.1365, 0.001, 0.020093, 0.010015, 0.031189, 10, 203.72, 0.17046, 0.10038, 0.88484, 0.27238, 12.277, 2.9446, 14.249, 106.08, 4.7227
42, -0.1366, 0.001, 0.020093, 0.010695, 0.031189, 10, 203.72, 0.17046, 0.10038, 0.84499, 0.27238, 14.48, 2.8678, 14.249, 106.08, 5.0995
43, -0.1366, 0.001, 0.024532, 0.010695, 0.022779, 10, 203.72, 0.17046, 0.10038, 0.88484, 0.27238, 12.277, 3.3963, 14.249, 106.08, 5.0995
44, -0.1367, 0.001, 0.023923, 0.010695, 0.031189, 10, 203.72, 0.17046, 0.1, 0.88484, 0.27238, 12.277, 3.3963, 14.249, 106.08, 5.0995
45, -0.1367, 0.001, 0.020093, 0.010695, 0.031189, 10, 203.72, 0.17046, 0.10038, 0.88484, 0.25927, 12.95, 3.3963, 14.249, 53.557, 5.0995
46, -0.1367, 0.001, 0.020093, 0.010695, 0.031189, 10, 203.72, 0.17046, 0.12153, 0.88484, 0.27238, 12.277, 2.4735, 14.249, 106.08, 5.0995
47, -0.1370, 0.001, 0.020093, 0.011757, 0.023819, 10, 203.72, 0.1436, 0.10038, 0.88484, 0.27238, 12.277, 3.3963, 14.249, 65.765, 5.0995
48, -0.1372, 0.001, 0.023815, 0.010695, 0.031189, 10, 203.72, 0.17046, 0.12808, 0.88484, 0.27238, 12.277, 3.3963, 14.249, 106.08, 5.0995
49, -0.1374, 0.001, 0.020093, 0.010695, 0.031189, 10, 203.72, 0.17046, 0.13289, 1.1715, 0.27238, 12.277, 3.3963, 14.249, 100.93, 5.0995
50, -0.1374, 0.001, 0.020093, 0.013599, 0.031189, 10, 215.82, 0.17046, 0.10038, 0.73906, 0.25144, 12.277, 3.3963, 14.249, 94.842, 5.0995
51, -0.1375, 0.001, 0.018843, 0.015287, 0.040368, 10, 203.72, 0.17046, 0.1, 0.88484, 0.27238, 14.318, 3.3963, 14.249, 65.322, 5.0995
52, -0.1376, 0.001, 0.020093, 0.010695, 0.031189, 10, 203.72, 0.17046, 0.10038, 0.88484, 0.27238, 12.277, 2.2814, 14.249, 106.08, 5.0995
53, -0.1377, 0.001, 0.020093, 0.013274, 0.017357, 10, 203.72, 0.17046, 0.10038, 1.0483, 0.27238, 10.107, 3.3963, 12.467, 73.156, 5.0995
54, -0.1378, 0.001, 0.023131, 0.011989, 0.031189, 8.0779, 188.61, 0.17046, 0.10038, 1.0961, 0.27697, 12.277, 4.9188, 14.249, 92.617, 5.0995
55, -0.1379, 0.001, 0.020093, 0.010695, 0.031189, 9.6142, 203.72, 0.17046, 0.10038, 1.2325, 0.27238, 12.277, 3.3963, 14.249, 106.08, 5.0995
56, -0.1380, 0.001, 0.025148, 0.010695, 0.031189, 10, 203.72, 0.18658, 0.10038, 0.88484, 0.27238, 12.277, 3.3963, 14.249, 106.08, 5.0995
57, -0.1384, 0.001, 0.021543, 0.012255, 0.031189, 10, 203.72, 0.17046, 0.10038, 0.88484, 0.3527, 12.277, 3.3963, 14.249, 106.08, 4.8972
58, -0.1385, 0.001, 0.020093, 0.010695, 0.031189, 10, 203.72, 0.17046, 0.1, 1.2111, 0.355, 13.266, 3.3963, 14.249, 106.08, 5.0995
59, -0.1388, 0.001, 0.020093, 0.010695, 0.031495, 10, 203.72, 0.17046, 0.10038, 0.88484, 0.27238, 15.407, 3.3963, 14.249, 106.08, 4.1966
60, -0.1389, 0.0011873, 0.026811, 0.010695, 0.031189, 10, 203.72, 0.17046, 0.10038, 0.88484, 0.27238, 12.277, 3.3963, 14.249, 106.08, 5.0995
61, -0.1390, 0.001, 0.027077, 0.010695, 0.031189, 10, 233.19, 0.21801, 0.13031, 0.88484, 0.27238, 12.277, 3.3963, 14.249, 103.84, 5.0995
62, -0.1391, 0.001, 0.020093, 0.010695, 0.031189, 10, 242.5, 0.17046, 0.10038, 0.88484, 0.27238, 12.277, 3.3963, 14.249, 106.08, 5.0995
63, -0.1392, 0.001, 0.020093, 0.010695, 0.031189, 10, 203.72, 0.17046, 0.10038, 1.1912, 0.3477, 12.277, 3.3963, 14.249, 106.08, 4.9903
64, -0.1393, 0.0011867, 0.020093, 0.0054537, 0.031189, 10, 203.72, 0.17046, 0.10038, 0.88484, 0.27238, 12.277, 3.3963, 12.947, 93.579, 5.0995
65, -0.1393, 0.001, 0.020093, 0.012238, 0.020579, 10, 203.72, 0.17046, 0.10038, 0.88484, 0.38774, 12.277, 2.6545, 14.249, 106.08, 5.0995
66, -0.1394, 0.001, 0.020093, 0.010695, 0.031189, 10, 203.72, 0.17046, 0.1, 1.0598, 0.26029, 12.277, 3.3963, 14.249, 106.08, 4.4036
67, -0.1395, 0.001, 0.020093, 0.010695, 0.031189, 9.0044, 203.72, 0.17046, 0.10038, 0.88484, 0.27238, 12.277, 3.3963, 14.249, 106.08, 5.0995
68, -0.1396, 0.001, 0.023347, 0.010695, 0.027762, 10, 203.72, 0.17046, 0.10038, 0.88484, 0.35735, 12.277, 3.033, 15.015, 72.665, 5.0995
69, -0.1399, 0.001, 0.027961, 0.010695, 0.031189, 10, 203.72, 0.17046, 0.10038, 0.88484, 0.27238, 12.277, 3.3963, 14.249, 106.08, 5.0995
70, -0.1400, 0.001, 0.020093, 0.010695, 0.031189, 10, 203.72, 0.17046, 0.10038, 0.88484, 0.27238, 15.824, 3.3963, 14.249, 106.08, 5.0995
71, -0.1401, 0.001, 0.020093, 0.010695, 0.031189, 10, 203.72, 0.17046, 0.10038, 1.2766, 0.27238, 12.277, 3.3963, 14.249, 106.08, 5.0995
72, -0.1404, 0.001, 0.020093, 0.010695, 0.031189, 10, 203.72, 0.13276, 0.10038, 0.88484, 0.27238, 9.0059, 3.3963, 14.249, 106.08, 5.0995
73, -0.1406, 0.001, 0.022679, 0.010695, 0.033844, 10, 203.72, 0.17046, 0.10038, 0.88484, 0.27238, 16.197, 3.3963, 14.249, 106.08, 5.0995
74, -0.1407, 0.001, 0.020093, 0.010695, 0.027106, 10, 203.72, 0.17046, 0.10038, 1.2462, 0.27238, 12.277, 3.3963, 14.249, 106.08, 5.0995
75, -0.1408, 0.001, 0.020093, 0.005807, 0.031189, 10, 203.72, 0.17046, 0.10038, 0.88484, 0.27238, 17.119, 3.3963, 14.249, 106.08, 5.0995
76, -0.1409, 0.001, 0.020093, 0.010695, 0.02623, 10, 203.72, 0.17046, 0.10038, 0.88484, 0.15039, 12.277, 3.0751, 14.249, 106.08, 5.0995
77, -0.1409, 0.001, 0.020093, 0.013701, 0.031189, 10, 203.72, 0.17046, 0.10038, 1.2654, 0.27238, 12.277, 3.3963, 14.249, 106.08, 5.0995
78, -0.1411, 0.0011064, 0.020093, 0.010695, 0.032119, 10, 203.72, 0.17046, 0.10038, 0.88484, 0.27238, 12.277, 2.2125, 13.792, 106.08, 5.0995
79, -0.1411, 0.001, 0.020093, 0.0091688, 0.031189, 10, 172.15, 0.191, 0.10038, 0.88484, 0.34522, 12.277, 2.2884, 14.249, 106.08, 5.0995
80, -0.1411, 0.001, 0.020093, 0.010695, 0.031189, 10, 203.72, 0.17046, 0.10038, 0.79496, 0.27238, 12.277, 2.2935, 14.249, 106.08, 5.0995
81, -0.1413, 0.001, 0.027998, 0.010695, 0.031189, 10, 203.72, 0.17046, 0.10038, 0.88484, 0.27238, 12.277, 3.8062, 14.249, 106.08, 5.0995
82, -0.1414, 0.001, 0.020093, 0.010695, 0.018155, 10, 203.72, 0.17046, 0.1, 0.88484, 0.27238, 12.277, 3.3963, 13.858, 106.08, 5.0995
83, -0.1416, 0.001, 0.020093, 0.010695, 0.031189, 10, 234.57, 0.17046, 0.10038, 0.88484, 0.27238, 12.277, 3.3963, 14.249, 106.08, 5.0995
84, -0.1416, 0.0010313, 0.020093, 0.0077941, 0.031189, 10, 203.72, 0.14269, 0.11073, 0.88484, 0.27238, 12.277, 4.2933, 14.249, 86.462, 3.8868
85, -0.1416, 0.001, 0.020093, 0.010695, 0.031189, 10, 203.72, 0.17046, 0.10038, 0.88484, 0.27238, 12.277, 3.1553, 14.249, 106.08, 5.0995
86, -0.1419, 0.001, 0.024201, 0.010695, 0.032714, 10, 203.72, 0.17046, 0.10038, 0.88484, 0.27238, 15.598, 3.3963, 14.249, 106.08, 5.0995
87, -0.1420, 0.001, 0.020093, 0.014304, 0.031189, 10, 203.72, 0.17046, 0.14703, 1.2105, 0.27238, 12.277, 3.3963, 14.249, 106.08, 5.0995
88, -0.1421, 0.001, 0.028801, 0.010695, 0.031189, 10, 203.72, 0.17046, 0.10038, 0.88484, 0.27238, 12.277, 3.3963, 14.249, 106.08, 5.0995
89, -0.1421, 0.001, 0.020093, 0.0099623, 0.031189, 10, 203.72, 0.17046, 0.10038, 0.88484, 0.27238, 12.277, 3.3963, 14.249, 106.08, 4.905
90, -0.1423, 0.001, 0.020093, 0.010695, 0.031189, 10, 203.72, 0.1614, 0.10038, 0.88484, 0.27238, 12.277, 3.3963, 14.249, 106.08, 5.0995
91, -0.1424, 0.001, 0.020093, 0.005821, 0.031189, 10, 203.72, 0.17046, 0.10038, 1.2468, 0.40036, 11.606, 3.3963, 14.249, 106.08, 5.0995
92, -0.1424, 0.001, 0.020093, 0.010695, 0.031189, 10, 233.34, 0.17046, 0.10038, 0.88484, 0.14066, 12.277, 3.3963, 14.249, 106.08, 5.0995
93, -0.1425, 0.001, 0.020093, 0.010695, 0.031189, 10, 203.72, 0.17046, 0.10038, 0.88484, 0.27238, 12.277, 3.3963, 13.979, 106.08, 5.0995
94, -0.1426, 0.001, 0.020093, 0.010695, 0.031189, 10, 203.72, 0.17046, 0.10038, 1.1053, 0.27238, 12.277, 3.3963, 14.249, 106.08, 5.0995
95, -0.1427, 0.001, 0.020093, 0.010695, 0.031189, 9.4545, 203.72, 0.17046, 0.10038, 0.88484, 0.27238, 12.277, 3.3963, 14.249, 106.08, 5.0995
96, -0.1427, 0.001, 0.025036, 0.010695, 0.01943, 10, 203.72, 0.17046, 0.10038, 0.88484, 0.37418, 12.277, 3.3963, 14.249, 106.08, 5.0995
97, -0.1427, 0.001, 0.020093, 0.010695, 0.031189, 10, 203.72, 0.16216, 0.10872, 0.88484, 0.21183, 12.277, 3.3963, 14.249, 106.08, 5.0995
98, -0.1428, 0.001, 0.020093, 0.010695, 0.031189, 10, 203.72, 0.17046, 0.10038, 0.88484, 0.27238, 12.277, 2.7538, 14.249, 106.08, 4.4059
99, -0.1429, 0.001, 0.020093, 0.010695, 0.031189, 10, 203.72, 0.13539, 0.10038, 0.88484, 0.27238, 12.277, 3.3963, 14.249, 106.08, 5.0995
100, -0.1429, 0.001, 0.020093, 0.010695, 0.031189, 10, 203.72, 0.17046, 0.10973, 0.88484, 0.27238, 13.419, 3.3963, 14.249, 106.08, 5.0995
101, -0.1429, 0.001, 0.020093, 0.0064435, 0.03809, 10, 203.72, 0.17046, 0.10038, 0.88484, 0.27177, 18.379, 3.3963, 14.249, 106.08, 5.0995
102, -0.1429, 0.001, 0.020093, 0.010695, 0.041276, 10, 203.72, 0.17046, 0.10038, 1.1232, 0.23832, 12.277, 3.3963, 14.249, 106.08, 5.0995
103, -0.1430, 0.001, 0.020093, 0.0088753, 0.031688, 10, 203.72, 0.14581, 0.10038, 0.88484, 0.32081, 12.277, 3.3963, 14.249, 106.08, 5.0995
104, -0.1430, 0.0011229, 0.020093, 0.010695, 0.031189, 10, 203.72, 0.17046, 0.10038, 0.88484, 0.27238, 15.224, 3.3963, 14.249, 106.08, 5.0995
105, -0.1431, 0.001, 0.020093, 0.010695, 0.031189, 10, 217.98, 0.17046, 0.10038, 0.88484, 0.27238, 12.277, 3.3963, 14.249, 106.08, 5.0995
106, -0.1432, 0.001, 0.020093, 0.010695, 0.017205, 9.5805, 203.72, 0.17046, 0.10038, 0.88484, 0.38941, 12.277, 3.3963, 14.249, 106.08, 5.0995
107, -0.1433, 0.001, 0.020093, 0.010695, 0.031189, 9.1971, 203.72, 0.17046, 0.10038, 0.88484, 0.27238, 12.277, 3.3963, 14.249, 106.08, 5.0995
108, -0.1433, 0.001, 0.020093, 0.010695, 0.031189, 10, 203.72, 0.17046, 0.10038, 1.0988, 0.27238, 12.277, 3.3963, 14.249, 106.08, 5.0995
109, -0.1434, 0.001, 0.020093, 0.010812, 0.030519, 10, 203.72, 0.16358, 0.10038, 0.88484, 0.27238, 12.277, 3.3963, 14.249, 106.08, 5.0995
110, -0.1435, 0.001, 0.020093, 0.010695, 0.031189, 10, 203.72, 0.17046, 0.10038, 1.1841, 0.27238, 11.923, 3.3963, 14.249, 106.08, 5.0995
111, -0.1436, 0.001, 0.020093, 0.010695, 0.031189, 10, 217.77, 0.17046, 0.11586, 0.88484, 0.27238, 12.277, 3.4132, 14.249, 106.08, 5.0995
112, -0.1436, 0.001, 0.020093, 0.010695, 0.031189, 10, 203.72, 0.17046, 0.1, 0.74388, 0.27238, 12.277, 3.1092, 14.249, 106.08, 5.0995
113, -0.1438, 0.001, 0.020093, 0.010695, 0.031189, 10, 203.72, 0.17046, 0.1, 0.88484, 0.27238, 12.277, 3.2661, 14.249, 106.08, 5.0995
114, -0.1438, 0.0012631, 0.020093, 0.010695, 0.037916, 10, 203.72, 0.17046, 0.10038, 0.88787, 0.35698, 12.277, 2.5622, 14.249, 106.08, 5.0995
115, -0.1439, 0.001, 0.020093, 0.010695, 0.031189, 10, 214.23, 0.17046, 0.10038, 0.88484, 0.37302, 12.277, 3.3963, 14.249, 106.08, 5.0995
116, -0.1439, 0.001, 0.027926, 0.0056637, 0.031189, 10, 203.72, 0.17046, 0.10038, 0.88484, 0.27238, 12.64, 3.3963, 14.249, 106.08, 5.0995
117, -0.1441, 0.001, 0.020093, 0.010695, 0.037418, 10, 203.72, 0.17046, 0.10038, 1.0578, 0.27238, 12.277, 3.3963, 14.249, 106.08, 5.0995
118, -0.1441, 0.001, 0.020093, 0.010279, 0.031189, 10, 203.72, 0.17046, 0.10038, 1.0568, 0.27238, 12.277, 3.3963, 14.249, 106.08, 5.0995
119, -0.1441, 0.001, 0.023405, 0.015853, 0.031189, 10, 203.72, 0.17046, 0.1, 0.88484, 0.27238, 14.76, 3.3963, 14.249, 111.61, 5.0995
120, -0.1441, 0.001, 0.020093, 0.010695, 0.031189, 10, 203.72, 0.17046, 0.12335, 0.88484, 0.403, 12.277, 3.3963, 13.467, 106.08, 4.5722
121, -0.1442, 0.001, 0.021194, 0.010695, 0.015942, 10, 203.72, 0.17046, 0.10038, 0.88484, 0.27238, 12.277, 3.3963, 14.249, 106.08, 5.0995
122, -0.1443, 0.001, 0.020093, 0.010695, 0.031189, 10, 203.72, 0.17046, 0.10038, 0.88484, 0.27238, 13.124, 3.8838, 14.249, 97.663, 5.0995
123, -0.1445, 0.001, 0.020093, 0.014939, 0.031189, 10, 203.72, 0.17046, 0.10498, 1.0994, 0.27238, 12.277, 3.3963, 14.249, 106.08, 5.0995
124, -0.1448, 0.001, 0.020093, 0.010431, 0.031189, 10, 203.72, 0.17046, 0.10038, 0.88484, 0.27238, 13.92, 3.3963, 14.249, 106.08, 5.0995
125, -0.1448, 0.001, 0.019934, 0.010695, 0.031829, 10, 203.72, 0.16603, 0.10038, 0.88484, 0.27238, 12.277, 3.3963, 14.249, 106.08, 5.0995
126, -0.1451, 0.001, 0.026257, 0.0057104, 0.031189, 10, 203.72, 0.17046, 0.10038, 0.88484, 0.35593, 12.277, 3.3963, 14.249, 106.08, 5.0995
127, -0.1451, 0.001, 0.020093, 0.010695, 0.023115, 10, 203.72, 0.17046, 0.10038, 1.1558, 0.27238, 12.277, 3.3963, 14.249, 106.08, 5.0995
128, -0.1452, 0.001, 0.020215, 0.010695, 0.031189, 10, 203.72, 0.17046, 0.10038, 0.97975, 0.27238, 12.277, 3.3963, 14.249, 106.08, 5.0995
129, -0.1452, 0.001, 0.020093, 0.010695, 0.042127, 10, 203.72, 0.17046, 0.10038, 0.88484, 0.27238, 12.549, 3.3963, 14.249, 106.08, 5.0995
130, -0.1453, 0.001, 0.020093, 0.0058595, 0.031189, 10, 203.72, 0.17046, 0.10038, 0.88484, 0.27238, 12.277, 3.3963, 14.249, 106.08, 5.0995
131, -0.1455, 0.001, 0.020093, 0.0065039, 0.016029, 10, 203.72, 0.17046, 0.10038, 0.88484, 0.27238, 12.277, 3.3963, 14.249, 106.08, 5.0995
132, -0.1455, 0.001, 0.020093, 0.0073955, 0.031189, 10, 203.72, 0.17046, 0.13838, 0.88484, 0.27238, 12.277, 3.3963, 14.249, 106.08, 5.0995
133, -0.1456, 0.001, 0.020093, 0.0068376, 0.031189, 10, 203.72, 0.17046, 0.10038, 0.88484, 0.27238, 12.277, 3.3963, 14.249, 106.08, 5.0995
134, -0.1456, 0.001, 0.020093, 0.010695, 0.01764, 10, 203.72, 0.17046, 0.10038, 0.88484, 0.27238, 12.55, 3.3963, 14.249, 106.08, 5.0995
135, -0.1457, 0.001, 0.020093, 0.010695, 0.022795, 10, 195.53, 0.17046, 0.10038, 1.1415, 0.27238, 13.138, 3.543, 14.249, 106.08, 5.0995
136, -0.1458, 0.0010029, 0.020093, 0.010695, 0.031189, 10, 203.72, 0.17046, 0.10038, 0.88484, 0.33959, 12.277, 3.3963, 14.249, 106.08, 4.2203
137, -0.1458, 0.001, 0.020093, 0.0077713, 0.031189, 10, 203.72, 0.17046, 0.10038, 0.88484, 0.27238, 12.277, 3.3963, 14.249, 106.08, 5.0995
138, -0.1459, 0.001, 0.020093, 0.010695, 0.031189, 10, 203.72, 0.17046, 0.10725, 0.88484, 0.3523, 12.277, 3.3963, 14.249, 106.08, 5.0995
139, -0.1460, 0.001, 0.020093, 0.010695, 0.02812, 10, 203.72, 0.17046, 0.10038, 0.88484, 0.36671, 12.277, 3.3963, 14.249, 106.08, 5.0995
140, -0.1460, 0.001, 0.020093, 0.010695, 0.031189, 10, 203.72, 0.17046, 0.10038, 0.88484, 0.33792, 12.277, 3.3963, 14.249, 106.08, 5.0995
141, -0.1460, 0.001, 0.020093, 0.0082741, 0.031189, 10, 203.72, 0.17046, 0.10038, 0.88484, 0.27238, 12.277, 3.3963, 14.249, 106.08, 5.0995
142, -0.1460, 0.0012566, 0.020093, 0.0088888, 0.041545, 10, 197.12, 0.17046, 0.10038, 0.70577, 0.27238, 13.859, 2.6431, 14.249, 106.08, 5.0995
143, -0.1461, 0.001, 0.020093, 0.010695, 0.031189, 10, 203.72, 0.17046, 0.1, 0.88484, 0.38722, 12.277, 3.3963, 14.249, 106.08, 5.0995
144, -0.1461, 0.001, 0.020093, 0.010695, 0.031189, 10, 203.72, 0.17046, 0.1, 0.88484, 0.39262, 12.277, 3.3963, 14.249, 106.08, 5.0995
145, -0.1462, 0.001, 0.020093, 0.010695, 0.031189, 10, 203.72, 0.17046, 0.10038, 0.92422, 0.27238, 12.277, 3.3963, 14.249, 106.08, 5.0995
146, -0.1462, 0.001, 0.020093, 0.010695, 0.031189, 10, 203.72, 0.17046, 0.1, 0.88484, 0.27238, 12.277, 3.3963, 14.249, 106.08, 5.0995
147, -0.1462, 0.001, 0.020093, 0.010695, 0.031189, 10, 203.72, 0.17046, 0.10038, 0.88484, 0.40452, 12.277, 3.3963, 14.249, 106.08, 5.0995
148, -0.1463, 0.001, 0.020093, 0.010695, 0.031189, 10, 203.72, 0.17046, 0.14055, 0.88484, 0.28727, 12.277, 3.3963, 14.249, 106.08, 5.0995
149, -0.1464, 0.001, 0.020093, 0.010695, 0.016711, 10, 203.72, 0.17046, 0.14927, 0.88484, 0.27238, 12.277, 3.3963, 14.249, 106.08, 5.0995
150, -0.1464, 0.001, 0.020093, 0.0069916, 0.031189, 10, 203.72, 0.17046, 0.10038, 0.88484, 0.20753, 12.277, 3.3963, 14.249, 106.08, 5.0995
151, -0.1465, 0.001, 0.020093, 0.010695, 0.043939, 10, 203.72, 0.17046, 0.10038, 0.89436, 0.27238, 12.277, 3.3963, 14.249, 106.08, 5.0995
152, -0.1466, 0.001, 0.020093, 0.010695, 0.03812, 10, 203.72, 0.17046, 0.11157, 0.88484, 0.27238, 12.277, 3.3963, 14.249, 106.08, 5.0995
