Rank, Fitness, kfsr, krsr, kfmm, krmm, kfmx, krmx, kfc, krc, kfxx, krxx, sig, eDF, kfdd, stimUpSR, S0, R0, X0
23, -0.4576, 1.2802, 0.004749, 1.1304, 749.55, 0.25196, 0.013337, 9.0941, 0.016869, 0.63774, 0.011222, 30.936, 0.25861, 1, 12.58, 0.001, 0.58195, 63.273
24, -0.4577, 1.2802, 0.0048119, 1.5243, 749.55, 0.25196, 0.013337, 9.0941, 0.016869, 0.45589, 0.015003, 26.336, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
25, -0.4577, 1.2802, 0.004749, 0.84293, 749.55, 0.25196, 0.013337, 9.0941, 0.016869, 0.44605, 0.015003, 26.336, 0.26022, 1, 22.215, 0.001, 0.58195, 63.273
26, -0.4577, 1.2802, 0.004749, 1.1304, 749.55, 0.25196, 0.013337, 9.0941, 0.016869, 0.45692, 0.015003, 31.115, 0.26022, 1, 12.433, 0.001, 0.58195, 63.273
27, -0.4577, 1.2802, 0.004749, 1.1304, 985.48, 0.25196, 0.013337, 9.0941, 0.016869, 0.4502, 0.015003, 26.336, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
28, -0.4577, 1.2802, 0.004749, 1.1304, 749.55, 0.25196, 0.010433, 9.0941, 0.016869, 0.63774, 0.015003, 26.336, 0.26022, 1, 26.749, 0.001, 0.58195, 63.273
29, -0.4577, 1.2802, 0.004749, 1.1304, 973.44, 0.25196, 0.013337, 9.0941, 0.016869, 0.63774, 0.011574, 25.487, 0.34055, 1, 24.299, 0.001, 0.58195, 63.273
30, -0.4578, 1.2802, 0.004749, 1.1304, 749.55, 0.25196, 0.013337, 9.0941, 0.016869, 0.63774, 0.011691, 26.336, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
31, -0.4578, 1.4359, 0.0046314, 1.1304, 493.08, 0.36299, 0.013337, 10, 0.014367, 0.34057, 0.015003, 26.336, 0.27378, 1, 24.299, 0.001, 0.52323, 45.792
32, -0.4578, 1.2802, 0.0039552, 1.1304, 749.55, 0.25196, 0.013337, 9.0941, 0.016869, 0.79987, 0.019429, 31.469, 0.26022, 1, 24.299, 0.001, 0.52506, 63.273
33, -0.4578, 1.2802, 0.004749, 1.4404, 741.74, 0.25196, 0.012254, 9.0941, 0.016869, 0.92413, 0.015003, 26.336, 0.26022, 1, 16.966, 0.001, 0.58195, 63.273
34, -0.4578, 1.2802, 0.004749, 1.1304, 749.55, 0.25196, 0.010363, 9.0941, 0.016869, 0.63774, 0.015003, 26.336, 0.23915, 1, 24.299, 0.001, 0.58195, 63.273
35, -0.4578, 1.2802, 0.004749, 1.1304, 847.66, 0.25196, 0.013337, 9.0941, 0.016869, 0.63774, 0.012122, 26.336, 0.26022, 1, 27.836, 0.001, 0.58195, 63.273
36, -0.4579, 1.2802, 0.004749, 1.5113, 749.55, 0.25196, 0.013337, 9.0941, 0.016869, 0.70535, 0.01, 26.336, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
37, -0.4579, 1.2802, 0.004749, 1.1304, 749.55, 0.25196, 0.01298, 9.0941, 0.016869, 0.63774, 0.015003, 26.336, 0.26022, 1, 19.904, 0.001, 0.58195, 63.273
38, -0.4580, 1.2802, 0.004749, 1.1304, 749.55, 0.25196, 0.019793, 9.0941, 0.023248, 0.94738, 0.015003, 26.336, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
39, -0.4580, 1.4136, 0.004749, 0.75548, 749.55, 0.25196, 0.01, 9.0941, 0.020808, 0.63774, 0.015003, 26.336, 0.26022, 0.85704, 24.299, 0.001, 0.58195, 63.273
40, -0.4580, 1.2802, 0.004749, 1.1304, 859.48, 0.25196, 0.013337, 9.0941, 0.016869, 0.5258, 0.015003, 26.336, 0.26022, 1, 26.296, 0.001, 0.58195, 63.273
41, -0.4580, 1.2802, 0.004749, 0.65191, 749.55, 0.25196, 0.013337, 9.0941, 0.016869, 0.63774, 0.015003, 14.015, 0.26022, 1, 24.299, 0.001, 0.57786, 63.273
42, -0.4581, 1.2802, 0.004804, 0.61945, 749.55, 0.25196, 0.013337, 9.0941, 0.016869, 0.63774, 0.015003, 26.336, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
43, -0.4581, 1.2802, 0.004749, 1.1304, 749.55, 0.25196, 0.013337, 9.0941, 0.016869, 0.63774, 0.013505, 26.336, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
44, -0.4581, 1.2802, 0.004749, 1.1304, 749.55, 0.25196, 0.013337, 8.9178, 0.016869, 0.63774, 0.015003, 36.159, 0.15401, 1, 24.299, 0.001, 0.58195, 63.273
45, -0.4582, 1.2802, 0.004749, 1.1304, 749.55, 0.25196, 0.013337, 9.0941, 0.016869, 0.63774, 0.013791, 26.336, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
46, -0.4582, 1.2802, 0.004749, 1.1304, 749.55, 0.25196, 0.013337, 9.0941, 0.016869, 0.57344, 0.015003, 26.336, 0.26022, 1, 27.005, 0.001, 0.58195, 63.273
47, -0.4582, 1.42, 0.004749, 1.5882, 749.55, 0.21359, 0.013337, 9.0941, 0.016869, 0.63774, 0.015003, 26.336, 0.14565, 1, 24.299, 0.001, 0.51877, 63.273
48, -0.4582, 1.2802, 0.004749, 1.1304, 749.55, 0.25196, 0.013337, 9.0941, 0.017333, 0.82694, 0.015003, 26.336, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
49, -0.4582, 1.2802, 0.004749, 1.1304, 749.55, 0.25196, 0.013337, 9.0941, 0.016869, 0.63774, 0.014106, 26.336, 0.26022, 1, 21.654, 0.001, 0.58195, 63.273
50, -0.4583, 1.2802, 0.004749, 1.1304, 749.55, 0.19349, 0.012942, 9.0941, 0.016869, 0.63774, 0.015003, 26.336, 0.26022, 1, 30.936, 0.001, 0.58195, 82.411
51, -0.4583, 1.235, 0.004749, 1.1304, 600.42, 0.25196, 0.013337, 9.0941, 0.016869, 0.63774, 0.015003, 26.336, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
52, -0.4583, 1.2802, 0.004749, 0.74323, 749.55, 0.25196, 0.013337, 9.0941, 0.016869, 0.59685, 0.015003, 26.336, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
53, -0.4583, 1.2802, 0.004749, 1.1304, 749.55, 0.25196, 0.013337, 9.0941, 0.016869, 0.59928, 0.015003, 26.336, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
54, -0.4583, 1.2802, 0.004749, 1.6658, 749.55, 0.25196, 0.01, 9.0941, 0.016869, 0.8114, 0.015003, 26.336, 0.13135, 1, 24.299, 0.001, 0.58195, 63.273
55, -0.4583, 1.2802, 0.004749, 0.57568, 998.03, 0.25196, 0.01, 9.0941, 0.016869, 0.63774, 0.015003, 26.336, 0.26022, 1, 26.514, 0.001, 0.58195, 63.273
56, -0.4583, 1.2802, 0.004749, 0.70686, 909.39, 0.25196, 0.01, 9.0941, 0.016869, 0.63774, 0.015003, 26.336, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
57, -0.4583, 1.2802, 0.004749, 0.61583, 749.55, 0.25196, 0.01, 9.0941, 0.016869, 0.63774, 0.015003, 26.336, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
58, -0.4584, 1.2802, 0.004749, 1.1304, 749.55, 0.25196, 0.01, 9.0941, 0.016869, 0.63774, 0.015003, 26.336, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
59, -0.4584, 1.2802, 0.004749, 1.1304, 749.55, 0.25196, 0.01, 9.0941, 0.016869, 0.63774, 0.015003, 26.336, 0.23574, 1, 24.299, 0.001, 0.58195, 63.273
60, -0.4584, 1.2802, 0.004749, 1.1304, 749.55, 0.25196, 0.013337, 9.0941, 0.016869, 0.61757, 0.015003, 26.336, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
61, -0.4584, 1.2802, 0.004749, 1.6531, 749.55, 0.25196, 0.01, 9.0941, 0.016869, 0.63774, 0.015003, 26.336, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
62, -0.4584, 1.2802, 0.004749, 1.1304, 844.95, 0.25196, 0.013337, 9.0941, 0.016869, 0.63774, 0.014753, 26.336, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
63, -0.4584, 1.2802, 0.004749, 0.7201, 749.55, 0.25196, 0.013337, 9.0941, 0.016869, 0.63774, 0.015003, 26.336, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
64, -0.4584, 1.2802, 0.004749, 1.1304, 1000, 0.25196, 0.013337, 9.0941, 0.016869, 0.63774, 0.015003, 26.336, 0.31809, 1, 18.246, 0.001, 0.58195, 63.273
65, -0.4584, 1.2802, 0.004749, 1.1304, 862.09, 0.25196, 0.013337, 9.0941, 0.016869, 0.63774, 0.015003, 26.336, 0.37479, 1, 24.299, 0.001, 0.58195, 63.273
66, -0.4584, 1.2802, 0.004749, 1.1304, 749.55, 0.25196, 0.013337, 9.0941, 0.016869, 0.63774, 0.015003, 26.336, 0.39005, 1, 24.299, 0.001, 0.58195, 63.273
67, -0.4584, 1.2802, 0.004749, 0.84892, 749.55, 0.25196, 0.013337, 9.0941, 0.016869, 0.63774, 0.015003, 26.336, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
68, -0.4584, 1.2802, 0.004749, 1.1304, 1000, 0.25196, 0.013337, 9.0941, 0.016869, 0.63774, 0.015003, 26.336, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
69, -0.4584, 1.2802, 0.004749, 1.1304, 679.72, 0.25196, 0.013337, 9.0941, 0.016869, 0.63774, 0.015003, 26.336, 0.39007, 1, 24.299, 0.001, 0.58195, 63.273
70, -0.4584, 1.2802, 0.004749, 1.1304, 909.98, 0.25196, 0.013337, 9.0941, 0.016869, 0.63774, 0.015003, 26.336, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
71, -0.4584, 1.2802, 0.004749, 1.1304, 749.55, 0.25196, 0.013337, 9.0941, 0.016869, 0.63774, 0.015003, 26.336, 0.30766, 1, 24.299, 0.001, 0.58195, 63.273
72, -0.4584, 1.2802, 0.004749, 1.1304, 791.02, 0.25196, 0.013337, 9.0941, 0.016869, 0.63774, 0.015003, 26.336, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
73, -0.4584, 1.2802, 0.004749, 1.1304, 749.55, 0.25196, 0.013337, 9.0941, 0.016869, 0.63774, 0.015003, 26.336, 0.26718, 1, 24.299, 0.001, 0.58195, 63.273
74, -0.4584, 1.2802, 0.004749, 1.1304, 749.55, 0.25196, 0.013337, 9.0941, 0.016869, 0.63774, 0.015003, 26.336, 0.26022, 1, 29.578, 0.001, 0.58195, 63.273
75, -0.4584, 1.2802, 0.004749, 1.1304, 749.55, 0.25196, 0.013337, 9.0941, 0.016869, 0.63774, 0.015003, 26.336, 0.26022, 1, 19.61, 0.001, 0.58195, 63.273
76, -0.4584, 1.2802, 0.004749, 1.1304, 749.55, 0.25196, 0.013337, 9.0941, 0.016869, 0.63774, 0.015003, 26.336, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
77, -0.4584, 1.2802, 0.004749, 1.1304, 749.55, 0.25196, 0.013337, 9.0941, 0.016869, 0.63774, 0.015003, 26.336, 0.26022, 1, 19.205, 0.001, 0.58195, 63.273
78, -0.4584, 1.2802, 0.004749, 1.1304, 687.68, 0.25196, 0.013337, 9.0941, 0.016869, 0.63774, 0.015003, 26.336, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
79, -0.4584, 1.2802, 0.004749, 1.364, 787.55, 0.25196, 0.013337, 9.0941, 0.016869, 0.63774, 0.015003, 26.336, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
80, -0.4584, 1.2802, 0.004749, 1.3176, 749.55, 0.25196, 0.013337, 9.0941, 0.016869, 0.63774, 0.015003, 26.336, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
81, -0.4584, 1.2802, 0.004749, 1.3456, 749.55, 0.25196, 0.013337, 9.0941, 0.016869, 0.63774, 0.015003, 26.336, 0.26022, 1, 28.592, 0.001, 0.58195, 63.273
82, -0.4584, 1.2802, 0.004749, 1.3778, 749.55, 0.25196, 0.013337, 9.0941, 0.016869, 0.63774, 0.015003, 26.336, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
83, -0.4584, 1.2802, 0.004749, 1.1304, 599.98, 0.25196, 0.013337, 9.0941, 0.016869, 0.63774, 0.015003, 26.336, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
84, -0.4584, 1.2802, 0.004749, 1.1304, 624.42, 0.25196, 0.013337, 9.0941, 0.016869, 0.63774, 0.015003, 26.336, 0.2223, 1, 24.136, 0.001, 0.58195, 63.273
85, -0.4584, 1.2802, 0.004749, 1.1304, 749.55, 0.25196, 0.013337, 9.0941, 0.016869, 0.63774, 0.015003, 25.906, 0.28523, 1, 24.299, 0.001, 0.58195, 63.273
86, -0.4584, 1.2802, 0.004749, 1.1304, 553.08, 0.25196, 0.013337, 9.0941, 0.016869, 0.63774, 0.015003, 26.336, 0.20544, 1, 24.299, 0.001, 0.58195, 63.273
87, -0.4584, 1.2802, 0.004749, 0.64496, 627.23, 0.25196, 0.013337, 9.0941, 0.016869, 0.63774, 0.015003, 25.614, 0.18173, 1, 24.299, 0.001, 0.58195, 63.273
88, -0.4584, 1.2802, 0.004749, 1.1304, 912.21, 0.25196, 0.013337, 9.0941, 0.016869, 0.63774, 0.015003, 24.206, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
89, -0.4584, 1.2802, 0.004749, 1.1304, 746.77, 0.19088, 0.013337, 9.0941, 0.016869, 0.87874, 0.015003, 26.336, 0.30235, 1, 22.408, 0.001, 0.52974, 63.273
90, -0.4585, 1.2802, 0.004749, 1.3767, 749.55, 0.25196, 0.01, 9.0941, 0.016869, 0.63774, 0.015003, 15.832, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
91, -0.4585, 1.2802, 0.004749, 1.1304, 914.03, 0.25196, 0.013337, 9.0941, 0.016869, 0.63774, 0.015003, 18.878, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
92, -0.4585, 1.2802, 0.004749, 1.1304, 749.55, 0.25196, 0.013337, 9.0941, 0.016869, 0.63774, 0.015003, 17.888, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
93, -0.4585, 1.2802, 0.004749, 1.1304, 749.55, 0.25196, 0.01, 9.0941, 0.016869, 0.63774, 0.015003, 14.209, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
94, -0.4585, 1.2802, 0.004749, 1.1496, 749.55, 0.25196, 0.013337, 9.0941, 0.016869, 0.63774, 0.015401, 26.336, 0.26022, 1, 21.646, 0.001, 0.58195, 63.273
95, -0.4585, 1.2802, 0.004749, 1.1304, 749.55, 0.25196, 0.01, 9.0941, 0.016869, 0.49997, 0.015003, 21.171, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
96, -0.4585, 1.2802, 0.004749, 1.1304, 749.55, 0.25196, 0.013337, 9.0941, 0.016869, 0.63774, 0.015003, 16.942, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
97, -0.4585, 1.2802, 0.004749, 1.1304, 749.55, 0.25196, 0.013337, 9.0941, 0.016869, 0.67139, 0.015003, 26.336, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
98, -0.4586, 1.2802, 0.004749, 1.1304, 749.55, 0.25196, 0.013337, 9.0941, 0.02064, 0.63774, 0.015003, 19.22, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
99, -0.4586, 1.2802, 0.004749, 1.1304, 749.55, 0.25196, 0.013337, 9.0941, 0.016869, 0.63774, 0.015003, 13.66, 0.14091, 1, 24.299, 0.001, 0.58195, 63.273
100, -0.4586, 1.2802, 0.004749, 1.6611, 679.71, 0.25196, 0.013337, 9.0941, 0.016869, 0.6913, 0.015003, 26.336, 0.26022, 1, 28.598, 0.001, 0.58195, 63.273
101, -0.4587, 1.2802, 0.004749, 1.6092, 450.65, 0.25196, 0.013483, 9.0941, 0.016869, 0.63774, 0.015003, 26.336, 0.29341, 1, 24.299, 0.001, 0.58195, 63.273
102, -0.4587, 1.2802, 0.004749, 1.1304, 749.55, 0.25196, 0.013337, 9.0941, 0.016869, 0.73221, 0.015003, 26.336, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
103, -0.4588, 1.2802, 0.004749, 1.1304, 749.55, 0.25196, 0.013337, 9.0941, 0.016869, 0.63774, 0.01641, 26.336, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
104, -0.4588, 1.2802, 0.004749, 0.85485, 749.55, 0.25196, 0.013337, 9.0941, 0.016869, 0.63774, 0.016861, 39.158, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
105, -0.4588, 1.2802, 0.004749, 1.3359, 749.55, 0.25196, 0.013337, 9.0941, 0.016869, 0.77035, 0.015003, 25.177, 0.33635, 1, 24.299, 0.001, 0.58195, 63.273
106, -0.4588, 1.2802, 0.004749, 1.1304, 749.55, 0.25196, 0.013337, 9.0941, 0.020881, 0.63774, 0.015003, 26.336, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
107, -0.4588, 1.2802, 0.004749, 1.0197, 749.55, 0.25196, 0.013337, 9.0941, 0.01663, 0.63774, 0.015003, 26.336, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
108, -0.4588, 1.2802, 0.004749, 1.4898, 749.55, 0.25196, 0.01, 9.0941, 0.016935, 0.63774, 0.018693, 26.336, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
109, -0.4589, 1.2802, 0.0032485, 1.1304, 604.38, 0.363, 0.013337, 9.0941, 0.025252, 0.63774, 0.015003, 26.336, 0.32854, 1, 24.299, 0.001, 0.58195, 63.273
110, -0.4589, 1.2802, 0.004749, 1.1304, 1000, 0.25196, 0.013337, 9.0941, 0.016869, 0.93343, 0.011674, 26.336, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
111, -0.4589, 1.2802, 0.004749, 0.69357, 746.35, 0.25196, 0.013337, 9.0941, 0.016599, 0.63774, 0.015003, 26.336, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
112, -0.4589, 1.2802, 0.004749, 1.1304, 749.55, 0.25196, 0.01, 9.0941, 0.016869, 0.74433, 0.021772, 26.336, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
113, -0.4590, 1.2802, 0.004749, 1.1304, 749.55, 0.25196, 0.013337, 9.0941, 0.016869, 0.82916, 0.015003, 26.336, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
114, -0.4590, 1.2802, 0.004749, 0.70683, 749.55, 0.25462, 0.013337, 9.0941, 0.016192, 0.63774, 0.015003, 26.336, 0.26022, 1, 31.132, 0.001, 0.58195, 63.273
115, -0.4591, 1.2802, 0.004749, 1.1541, 749.55, 0.25196, 0.014743, 9.0941, 0.016869, 0.57845, 0.015003, 26.336, 0.26022, 1, 24.299, 0.001, 0.58195, 65.143
116, -0.4591, 1.2802, 0.004749, 1.2687, 959.81, 0.25196, 0.013337, 9.0941, 0.016869, 0.63774, 0.017629, 26.336, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
117, -0.4591, 1.2802, 0.004749, 1.1304, 749.55, 0.29351, 0.013337, 10, 0.016869, 0.63774, 0.015003, 30.507, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
118, -0.4592, 1.4705, 0.004749, 1.1304, 749.55, 0.25196, 0.016006, 9.0941, 0.016869, 0.63774, 0.015609, 26.336, 0.26022, 1, 31.829, 0.001, 0.5489, 63.273
119, -0.4592, 1.2802, 0.004749, 1.1304, 749.55, 0.25196, 0.013337, 9.0941, 0.016869, 0.92635, 0.015003, 26.336, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
120, -0.4592, 1.2802, 0.004749, 1.1304, 749.55, 0.25196, 0.013337, 9.0941, 0.016869, 0.9381, 0.015003, 25.46, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
121, -0.4593, 1.2802, 0.004749, 1.1304, 749.55, 0.25196, 0.013337, 9.0941, 0.016869, 0.63774, 0.018269, 26.336, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
122, -0.4593, 1.2802, 0.004749, 1.1304, 749.55, 0.25196, 0.013337, 9.0941, 0.016869, 0.63774, 0.015003, 27.991, 0.26022, 1, 24.299, 0.001, 0.58195, 65.836
123, -0.4593, 1.2802, 0.004749, 1.1304, 613.06, 0.25196, 0.013337, 9.0941, 0.016869, 0.7309, 0.018147, 26.336, 0.28716, 1, 24.299, 0.001, 0.58195, 63.273
124, -0.4593, 1.2802, 0.0048716, 0.89336, 749.55, 0.25196, 0.010692, 10, 0.021634, 0.63774, 0.015003, 26.336, 0.26948, 0.81696, 24.299, 0.001, 0.58195, 63.273
125, -0.4594, 1.8331, 0.0061075, 1.2394, 749.55, 0.25196, 0.011015, 9.0941, 0.016869, 0.63774, 0.015003, 26.336, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
126, -0.4594, 1.2802, 0.004749, 1.1304, 749.55, 0.25196, 0.013337, 9.0941, 0.016869, 0.63774, 0.019027, 32.449, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
127, -0.4595, 1.2802, 0.004749, 0.77775, 749.55, 0.25196, 0.013337, 9.0941, 0.016869, 0.63774, 0.019132, 26.336, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
128, -0.4595, 1.2802, 0.004749, 1.1304, 749.55, 0.25196, 0.013337, 9.0941, 0.016869, 0.93339, 0.01765, 26.336, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
129, -0.4596, 1.2802, 0.004749, 1.0173, 749.55, 0.22986, 0.01, 9.0941, 0.016869, 0.63774, 0.014816, 26.336, 0.26022, 1, 20.682, 0.001, 0.58195, 63.273
130, -0.4596, 1.2802, 0.004695, 1.1304, 749.55, 0.25196, 0.013337, 9.0941, 0.016869, 0.63774, 0.015003, 13.241, 0.23416, 1, 24.299, 0.001, 0.58195, 63.273
131, -0.4597, 1.2802, 0.0053574, 1.1304, 1000, 0.25196, 0.013337, 10, 0.016869, 0.88642, 0.015003, 26.336, 0.26022, 1, 18.405, 0.001, 0.58195, 63.273
132, -0.4598, 1.2802, 0.004749, 1.661, 749.55, 0.25196, 0.013337, 9.0941, 0.016869, 0.63774, 0.020013, 26.336, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
133, -0.4598, 1.2802, 0.004749, 1.1304, 956.86, 0.25196, 0.013337, 9.0941, 0.016869, 0.63774, 0.020055, 26.336, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
134, -0.4599, 1.2802, 0.004749, 1.1304, 617.04, 0.25196, 0.013337, 9.0941, 0.016869, 0.63774, 0.020268, 26.336, 0.26022, 1, 24.299, 0.001, 0.58195, 63.273
135, -0.4599, 1.2802, 0.004749, 1.1304, 749.55, 0.25196, 0.013337, 9.0941, 0.016869, 0.63774, 0.015003, 34.921, 0.26022, 0.92786, 33.693, 0.001, 0.58195, 63.273
