Rank, Fitness, kfsr, krsr, kfmm, krmm, kfmx, krmx, kfc, krc, kfxx, krxx, sig, eDF, kfdd, stimUpSR, S0, R0, X0
94, -4.0001, 1.554, 0.0014921, 0.0031783, 204.51, 3.0047, 0.067425, 0.29096, 63.093, 2.3173, 5.993, 35.179, 0.00056061, 0.44423, 2.1568, 0.01, 0.21052, 58.562
95, -4.0001, 1.554, 0.0014921, 0.0040466, 204.51, 3.0047, 0.067425, 0.27794, 63.093, 2.3173, 5.993, 47.567, 0.00056061, 0.44423, 2.2222, 0.01, 0.21591, 58.562
96, -4.0001, 1.554, 0.001, 0.0031783, 204.51, 2.2323, 0.071385, 0.2212, 93.994, 3.2025, 5.993, 47.567, 0.00032039, 0.44423, 2.1568, 0.01, 0.22298, 58.562
97, -4.0001, 1.554, 0.0014921, 0.0031783, 204.51, 3.3984, 0.067425, 0.19562, 63.093, 1.65, 5.993, 47.567, 0.00056061, 0.44423, 2.1568, 0.01, 0.2955, 58.562
98, -4.0001, 1.0129, 0.0014315, 0.0031783, 215.82, 3.8082, 0.067425, 0.2935, 87.757, 2.3173, 8.5196, 37.842, 0.0007863, 0.44423, 2.1568, 0.01, 0.2955, 58.562
99, -4.0001, 1.554, 0.0014058, 0.0031783, 161.79, 3.0047, 0.067425, 0.2212, 63.093, 2.5514, 5.993, 47.567, 0.00056061, 0.44423, 2.1568, 0.01, 0.23869, 58.562
100, -4.0001, 1.554, 0.0014921, 0.0031783, 122.15, 3.0047, 0.067425, 0.15712, 63.093, 2.3173, 5.993, 47.567, 0.00056061, 0.44423, 2.1568, 0.01, 0.2955, 58.562
101, -4.0001, 1.554, 0.0014921, 0.0031783, 204.51, 3.0047, 0.067425, 0.2212, 63.093, 1.5438, 8.09, 47.567, 0.00056061, 0.44423, 2.1568, 0.01, 0.2955, 58.562
102, -4.0001, 1.554, 0.0014921, 0.0031783, 204.51, 3.1483, 0.04348, 0.2212, 54.4, 1.2918, 5.993, 47.567, 0.00056061, 0.44423, 2.1568, 0.01, 0.2955, 58.562
103, -4.0001, 1.554, 0.0014921, 0.0027523, 109.14, 3.3051, 0.04354, 0.2212, 79.825, 2.8693, 5.993, 50.24, 0.00056061, 0.44423, 2.1568, 0.01, 0.2955, 70.339
104, -4.0001, 1.554, 0.0014921, 0.0031783, 204.51, 3.0047, 0.067425, 0.2212, 87.971, 2.3173, 5.993, 50.279, 0.00056061, 0.44423, 2.1568, 0.01, 0.2955, 58.562
105, -4.0001, 1.3426, 0.0014921, 0.0031783, 204.51, 3.0047, 0.067425, 0.2212, 63.093, 3.1696, 5.993, 47.567, 0.00056061, 0.44423, 2.1568, 0.01, 0.19922, 58.562
106, -4.0001, 1.554, 0.0014921, 0.0031783, 303.77, 3.0047, 0.067425, 0.22543, 55.112, 2.3173, 5.993, 47.567, 0.00056061, 0.44423, 2.8559, 0.01, 0.22887, 58.562
107, -4.0001, 1.554, 0.0014921, 0.0031783, 182.93, 3.0047, 0.067425, 0.21529, 63.093, 1.2283, 5.993, 47.567, 0.00056061, 0.44423, 2.4872, 0.01, 0.2955, 58.562
108, -4.0001, 1.554, 0.0014921, 0.0031783, 204.51, 3.0047, 0.067425, 0.16067, 63.093, 2.3173, 5.993, 47.567, 0.00056061, 0.44423, 2.1568, 0.01, 0.2955, 58.562
