Rank, Fitness, kfsr, krsr, kfmm, krmm, kfmx, krmx, kfc, krc, kfxx, krxx, sig, eDF, kfdd, stimUpSR, S0, R0, X0
0, -1.2299, 0.01683, 0.0039594, 0.0085003, 0.071253, 1.1411, 0.046911, 2.5135, 0.01, 2.6281, 2.7044, 64.759, 0.75041, 0.17723, 64.199, 0.1, 9.5352, 0.3453
1, -1.2567, 0.01683, 0.0039594, 0.0085003, 0.12681, 1.1411, 0.054661, 2.5135, 0.01, 2.6281, 2.7044, 54.019, 1, 0.17723, 43.134, 0.1, 10.311, 0.33065
2, -1.2632, 0.01683, 0.0039594, 0.0085003, 0.12681, 1.1411, 0.051662, 2.5135, 0.012869, 2.6281, 2.7044, 70.016, 0.85233, 0.17723, 64.199, 0.1, 10.143, 0.33065
3, -1.3186, 0.01683, 0.0057831, 0.0053318, 0.12681, 1.7074, 0.080298, 3.6903, 0.01, 3.0579, 2.7044, 54.019, 0.85233, 0.17723, 36.089, 0.1, 12.658, 0.33065
4, -1.3219, 0.01683, 0.0032675, 0.0085003, 0.16652, 1.1411, 0.056087, 1.9131, 0.01, 2.6281, 2.7044, 54.019, 0.85233, 0.18798, 68.454, 0.1, 9.1015, 0.3272
5, -1.3225, 0.011487, 0.0039594, 0.0085003, 0.12681, 1.6395, 0.080298, 2.5135, 0.01, 2.6281, 2.7044, 54.019, 0.85233, 0.17723, 64.199, 0.1, 9.3405, 0.33065
6, -1.3418, 0.01683, 0.0058152, 0.0085003, 0.12681, 1.1411, 0.080298, 3.0794, 0.01, 2.6281, 2.7044, 54.019, 0.85233, 0.23842, 64.199, 0.1, 16.524, 0.33065
7, -1.3624, 0.01683, 0.0039594, 0.0085003, 0.085715, 1.488, 0.080298, 2.5135, 0.01, 2.6281, 2.7044, 54.019, 0.85233, 0.14934, 91.589, 0.1, 9.9187, 0.33065
8, -1.3791, 0.01683, 0.0036183, 0.0059269, 0.12681, 1.1411, 0.053627, 3.2779, 0.01, 2.6281, 2.7044, 54.019, 0.85233, 0.17723, 64.199, 0.1, 11.116, 0.33065
9, -1.4011, 0.02375, 0.0039594, 0.0085003, 0.12681, 1.2491, 0.080298, 2.5135, 0.01, 2.6281, 2.7044, 41.378, 0.85233, 0.17723, 64.199, 0.1, 8.8856, 0.33065
10, -1.4037, 0.01683, 0.0051442, 0.0085003, 0.12681, 1.1411, 0.080298, 2.5135, 0.01, 2.6281, 2.7044, 54.019, 0.85233, 0.24438, 64.199, 0.1, 13.01, 0.33065
11, -1.4142, 0.010539, 0.0039594, 0.0085003, 0.18628, 1.6093, 0.098859, 2.6863, 0.01, 1.7268, 2.7044, 30.308, 0.85233, 0.17723, 64.199, 0.1, 8.6245, 0.3341
12, -1.4473, 0.01683, 0.00456, 0.0085003, 0.12681, 1.1411, 0.080298, 2.8325, 0.01, 2.6281, 2.7044, 54.019, 0.85233, 0.17723, 64.199, 0.1, 16.524, 0.33065
