Rank, Fitness, kfsr, krsr, kfmm, krmm, kfmx, krmx, kfc, krc, kfq, krq, eLoop, eDF, kfdd, Sd, stimUpSR, S0, R0, X0, Q0
11, -11.1823, 1.0518, 0.88624, 0.1, 1.3417, 0.026526, 38.52, 0.10709, 0.21241, 4.7105, 0.46319, 0.61269, 0.0056603, 0.081757, 0.65451, 6.2947, 0.12184, 328.11, 0.023015,0.085189
12, -11.1826, 1.0518, 0.88624, 0.1, 1.4467, 0.027891, 38.52, 0.10709, 0.21241, 4.8615, 0.3398, 0.61269, 0.00484, 0.14488, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.08175
13, -11.1826, 1.0518, 0.88624, 0.1, 1.8424, 0.020685, 28.716, 0.10709, 0.21241, 4.7105, 0.3398, 0.61269, 0.0056603, 0.14488, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.065501
14, -11.1829, 1.0518, 0.88624, 0.1, 1.3417, 0.020685, 34.06, 0.10709, 0.21241, 4.7105, 0.3398, 0.54952, 0.0056603, 0.14488, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.08175
15, -11.1830, 1.0926, 0.88624, 0.1, 1.7667, 0.021849, 38.52, 0.10709, 0.21241, 3.7944, 0.36559, 0.61269, 0.0056603, 0.18928, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.068204
16, -11.1838, 1.0518, 0.88624, 0.1, 1.3417, 0.020685, 38.52, 0.10709, 0.21241, 4.7105, 0.3398, 0.45798, 0.0056603, 0.092704, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.08175
17, -11.1839, 1.0518, 0.88624, 0.1, 1.3417, 0.020685, 38.52, 0.10709, 0.21241, 4.7105, 0.29773, 0.49208, 0.0056027, 0.19821, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.08175
18, -11.1842, 1.0518, 0.88624, 0.1, 1.627, 0.028027, 38.52, 0.10709, 0.21241, 3.7693, 0.30387, 0.61269, 0.0056603, 0.14488, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.08175
19, -11.1848, 1.0518, 0.88624, 0.1, 1.3417, 0.020685, 38.52, 0.10709, 0.21241, 2.774, 0.3398, 0.49583, 0.0056603, 0.14488, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.08175
20, -11.1858, 1.0518, 0.65445, 0.1, 1.6376, 0.020685, 31.424, 0.10709, 0.21241, 4.7105, 0.3398, 0.61269, 0.0056603, 0.12232, 0.65451, 6.7966, 0.12184, 251.46, 0.023015,0.08175
21, -11.1866, 1.0518, 0.88624, 0.1, 1.3417, 0.02542, 38.52, 0.10709, 0.21241, 4.7105, 0.48184, 0.61269, 0.0056603, 0.18281, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.08175
22, -11.1867, 1.0518, 0.74885, 0.1, 1.3417, 0.026494, 38.52, 0.10709, 0.21241, 4.7105, 0.3398, 0.53459, 0.0056603, 0.1028, 0.65451, 6.7966, 0.15356, 221.2, 0.023015,0.071075
23, -11.1867, 1.0518, 0.88624, 0.1, 1.3417, 0.020685, 38.52, 0.10709, 0.21241, 4.0159, 0.3398, 0.50674, 0.0056603, 0.14488, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.08175
24, -11.1870, 1.0518, 0.88624, 0.1, 1.3417, 0.026107, 38.52, 0.10709, 0.21241, 4.7105, 0.17479, 0.61269, 0.0056603, 0.14488, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.08175
25, -11.1876, 1.0518, 0.88624, 0.1, 1.3417, 0.020685, 32.011, 0.10709, 0.21241, 4.7105, 0.3398, 0.61269, 0.0056603, 0.14488, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.086561
26, -11.1877, 1.0518, 0.88624, 0.1, 1.3417, 0.026369, 38.52, 0.10709, 0.21241, 4.7105, 0.3398, 0.61269, 0.0056603, 0.18378, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.08175
27, -11.1877, 1.0518, 0.88624, 0.1, 1.3417, 0.026375, 38.52, 0.10709, 0.21241, 4.7105, 0.3398, 0.61269, 0.0056603, 0.13617, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.08175
28, -11.1885, 1.0518, 0.88624, 0.1, 1.3417, 0.020685, 38.52, 0.10709, 0.21241, 4.7105, 0.3398, 0.61269, 0.0056603, 0.14488, 0.65451, 6.7966, 0.12184, 328.11, 0.024709,0.08175
29, -11.1886, 1.0518, 0.88624, 0.1, 1.5033, 0.028247, 38.52, 0.10709, 0.21241, 4.7105, 0.3398, 0.61269, 0.0056603, 0.14488, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.08175
30, -11.1886, 1.0518, 0.88624, 0.1, 1.3417, 0.021536, 31.339, 0.10709, 0.21241, 4.7105, 0.3398, 0.61269, 0.0056603, 0.14488, 0.69112, 6.7966, 0.12184, 328.11, 0.023015,0.08175
31, -11.1909, 1.0518, 0.88624, 0.1, 1.3417, 0.020685, 38.52, 0.10709, 0.21241, 4.7105, 0.3398, 0.5233, 0.0056603, 0.14488, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.05
32, -11.1917, 1.0518, 0.88624, 0.1, 1.3417, 0.027411, 43.806, 0.10709, 0.21241, 6.8348, 0.3398, 0.61269, 0.0048181, 0.14488, 0.65451, 6.94, 0.12184, 328.11, 0.023015,0.05
33, -11.1917, 1.0518, 0.88624, 0.1, 1.3417, 0.02384, 38.52, 0.10709, 0.21241, 4.7105, 0.3398, 0.61269, 0.0056603, 0.14488, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.08175
34, -11.1925, 1.0518, 0.88624, 0.1, 1.3417, 0.027316, 38.52, 0.10709, 0.21241, 4.5953, 0.3398, 0.61269, 0.0053874, 0.14488, 0.65451, 6.0531, 0.12184, 328.11, 0.023823,0.08175
35, -11.1929, 1.0518, 0.88624, 0.1, 1.3417, 0.020685, 38.52, 0.15571, 0.21241, 4.7105, 0.3398, 0.5345, 0.0056603, 0.14488, 0.57947, 6.7966, 0.086838, 328.11, 0.023015,0.08175
36, -11.1939, 1.0518, 0.88624, 0.1, 1.3417, 0.020685, 38.52, 0.10709, 0.21241, 4.7105, 0.3398, 0.52674, 0.0056603, 0.14488, 0.81079, 6.7966, 0.12184, 328.11, 0.023015,0.08175
37, -11.1943, 1.0518, 0.88624, 0.1, 1.3417, 0.020685, 38.52, 0.10709, 0.21241, 6.7736, 0.3398, 0.61269, 0.0048196, 0.14085, 0.65451, 6.7966, 0.12184, 328.11, 0.023576,0.08175
38, -11.1946, 1.0518, 0.88624, 0.1, 1.4745, 0.020685, 38.52, 0.10709, 0.21241, 4.7105, 0.3398, 0.57734, 0.0040592, 0.14488, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.08175
39, -11.1953, 1.0518, 0.87817, 0.1, 1.3417, 0.026446, 38.52, 0.10709, 0.21241, 3.003, 0.3398, 0.61269, 0.0056603, 0.13569, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.060924
40, -11.1956, 1.0518, 0.88624, 0.1, 1.3417, 0.023273, 38.52, 0.10709, 0.21241, 4.7105, 0.41181, 0.61269, 0.0056603, 0.14488, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.08175
41, -11.1974, 1.0518, 0.88624, 0.1, 1.3417, 0.023081, 38.52, 0.10709, 0.21241, 4.7105, 0.3398, 0.61269, 0.0056603, 0.16423, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.05
42, -11.1975, 1.0518, 0.88624, 0.1, 1.3417, 0.020685, 27.994, 0.10709, 0.21241, 4.7105, 0.47171, 0.61269, 0.0056603, 0.14488, 0.54133, 6.7966, 0.12184, 328.11, 0.023015,0.08175
43, -11.1978, 1.0518, 0.88624, 0.1, 1.3417, 0.023037, 38.52, 0.10709, 0.21241, 4.7105, 0.3398, 0.61269, 0.0056603, 0.097561, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.08175
44, -11.1979, 1.0518, 0.88624, 0.1, 1.3417, 0.020685, 28.094, 0.10709, 0.21241, 4.7105, 0.3398, 0.61269, 0.0056603, 0.14488, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.08175
45, -11.1979, 1.0518, 0.88624, 0.1, 1.3417, 0.027876, 38.52, 0.10709, 0.21241, 4.7105, 0.3398, 0.61269, 0.0061724, 0.14488, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.08175
46, -11.1987, 1.0518, 0.88624, 0.10483, 1.3417, 0.023475, 38.52, 0.10709, 0.21241, 4.7105, 0.3398, 0.61269, 0.0056603, 0.21209, 0.63958, 6.7966, 0.12184, 328.11, 0.023015,0.071406
47, -11.1989, 1.0518, 0.88624, 0.1, 1.3417, 0.024295, 30.942, 0.10709, 0.21353, 3.7902, 0.3398, 0.61269, 0.0056603, 0.14488, 0.65451, 6.7966, 0.12184, 303.72, 0.023015,0.05
48, -11.1993, 1.0518, 0.88624, 0.1, 1.3417, 0.020685, 38.52, 0.10709, 0.21241, 4.7105, 0.3398, 0.61269, 0.0047281, 0.14764, 0.65451, 6.7966, 0.12184, 328.11, 0.025065,0.095376
49, -11.1996, 1.0518, 0.88624, 0.1, 1.3417, 0.028586, 38.52, 0.10709, 0.21241, 4.7105, 0.3398, 0.61269, 0.0056603, 0.15555, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.08175
50, -11.1996, 1.0518, 0.88624, 0.1, 1.3417, 0.028587, 38.52, 0.10709, 0.21241, 4.7105, 0.3398, 0.61269, 0.0056603, 0.14488, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.08175
51, -11.2005, 1.0518, 0.88624, 0.1, 1.3417, 0.020685, 38.52, 0.12405, 0.27195, 3.8482, 0.26257, 0.61269, 0.0056603, 0.091306, 0.66899, 6.7966, 0.13656, 328.11, 0.023015,0.08175
52, -11.2021, 1.0518, 0.88624, 0.1, 1.3417, 0.020685, 38.52, 0.10709, 0.21241, 2.8455, 0.3398, 0.55374, 0.0056603, 0.14488, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.082098
53, -11.2024, 1.0518, 0.88624, 0.1, 1.3417, 0.024365, 38.52, 0.10709, 0.21241, 4.7105, 0.3398, 0.49085, 0.0056603, 0.14488, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.08175
54, -11.2027, 1.0519, 0.88624, 0.1, 1.3417, 0.025123, 38.52, 0.10709, 0.21241, 4.7105, 0.38263, 0.61269, 0.0034079, 0.14488, 0.65451, 5.8279, 0.14763, 254.78, 0.023015,0.065085
55, -11.2037, 1.0518, 0.91333, 0.1, 1.3417, 0.020685, 38.52, 0.10709, 0.21241, 4.7105, 0.3398, 0.48699, 0.0068186, 0.14488, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.08175
56, -11.2049, 1.0518, 0.88624, 0.1, 1.3417, 0.025171, 38.52, 0.10709, 0.21903, 4.7105, 0.3398, 0.61269, 0.0073502, 0.17105, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.08175
57, -11.2055, 1.0518, 0.88624, 0.1, 1.3417, 0.020685, 38.52, 0.11025, 0.21241, 5.4977, 0.49452, 0.61269, 0.0056603, 0.14488, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.08175
58, -11.2057, 1.0518, 0.88624, 0.1, 1.3988, 0.020685, 38.52, 0.10709, 0.21241, 4.7105, 0.3398, 0.57189, 0.0054573, 0.14488, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.088246
59, -11.2061, 1.0518, 0.88624, 0.1, 1.3417, 0.028849, 38.52, 0.10709, 0.21241, 6.7341, 0.43033, 0.61269, 0.0056603, 0.14488, 0.65451, 6.8886, 0.12184, 328.11, 0.023015,0.08175
60, -11.2062, 1.0518, 0.88624, 0.10835, 1.3417, 0.020685, 34.473, 0.10709, 0.21241, 4.7105, 0.35081, 0.61269, 0.0056603, 0.14488, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.08175
61, -11.2064, 1.0518, 0.88624, 0.1, 1.3417, 0.020685, 38.52, 0.10709, 0.21241, 4.7105, 0.3639, 0.59461, 0.0029182, 0.14488, 0.76162, 6.7966, 0.12184, 328.11, 0.023015,0.08175
62, -11.2066, 1.0518, 0.88624, 0.1, 1.3417, 0.020685, 36.885, 0.10709, 0.21241, 4.8226, 0.3398, 0.61269, 0.0041034, 0.14488, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.08175
63, -11.2070, 1.0518, 0.88624, 0.1, 1.3417, 0.020685, 38.52, 0.10709, 0.21241, 4.7105, 0.3398, 0.56723, 0.0054618, 0.13092, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.08175
64, -11.2071, 1.0518, 0.88624, 0.1, 1.3417, 0.020685, 24.604, 0.10709, 0.21241, 4.6762, 0.3398, 0.72209, 0.0056603, 0.14488, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.08175
65, -11.2071, 1.0518, 0.94823, 0.1, 1.3417, 0.020685, 33.385, 0.10709, 0.21241, 4.7875, 0.3398, 0.61269, 0.0056603, 0.10403, 0.65451, 6.7966, 0.13176, 328.11, 0.023015,0.058578
66, -11.2075, 1.0518, 0.88624, 0.1, 1.3417, 0.030513, 38.52, 0.10709, 0.21241, 4.7105, 0.46814, 0.64979, 0.0056603, 0.14488, 0.65451, 6.8352, 0.12184, 328.11, 0.023015,0.08175
67, -11.2077, 1.0518, 0.88624, 0.1, 1.3417, 0.015787, 23.435, 0.10709, 0.21241, 4.7105, 0.3398, 0.61269, 0.0083303, 0.14488, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.08175
68, -11.2079, 1.0518, 0.88624, 0.1, 1.3417, 0.020685, 36.342, 0.10709, 0.21241, 4.7105, 0.3398, 0.61269, 0.0050498, 0.14488, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.08175
69, -11.2085, 1.0518, 0.88624, 0.1, 1.2835, 0.020685, 38.52, 0.10709, 0.21241, 4.7105, 0.43934, 0.55781, 0.0056603, 0.14981, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.11109
70, -11.2085, 1.0518, 0.88624, 0.1, 1.3417, 0.020685, 38.52, 0.10709, 0.25407, 4.7105, 0.3398, 0.61269, 0.0056603, 0.14488, 0.65451, 6.7966, 0.13905, 328.11, 0.024255,0.08175
71, -11.2092, 1.0518, 0.88624, 0.1, 1.3417, 0.020685, 38.52, 0.10709, 0.20267, 4.0558, 0.3398, 0.61269, 0.0056603, 0.14488, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.08175
72, -11.2093, 1.0518, 0.88624, 0.1, 1.7523, 0.020585, 38.52, 0.10709, 0.21241, 4.7105, 0.34386, 0.61269, 0.0038836, 0.15319, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.08175
73, -11.2103, 1.0518, 0.88624, 0.1, 1.827, 0.020685, 28.497, 0.10709, 0.21241, 4.7105, 0.3398, 0.58649, 0.0068255, 0.14488, 0.88939, 6.7966, 0.12184, 328.11, 0.023015,0.08175
74, -11.2106, 1.0518, 0.88624, 0.1, 1.3417, 0.02198, 38.52, 0.10709, 0.21241, 4.7105, 0.3398, 0.61269, 0.0056603, 0.14488, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.08175
75, -11.2107, 1.0518, 0.88624, 0.1, 1.3417, 0.020685, 38.52, 0.10709, 0.21241, 4.7105, 0.31522, 0.61269, 0.0056603, 0.088134, 0.65451, 6.7966, 0.12712, 328.11, 0.023015,0.060032
76, -11.2110, 1.5639, 1.2774, 0.1, 1.3417, 0.020685, 38.52, 0.10709, 0.21241, 3.1795, 0.3398, 0.61269, 0.0056603, 0.14488, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.09769
77, -11.2116, 1.0518, 0.88624, 0.1, 1.3417, 0.020685, 34.114, 0.10709, 0.21241, 4.7105, 0.3398, 0.61269, 0.0077367, 0.19116, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.08175
78, -11.2117, 1.0518, 0.85793, 0.1, 1.3417, 0.020685, 38.52, 0.10709, 0.21241, 4.7105, 0.3398, 0.61269, 0.0056603, 0.14488, 0.62708, 6.7966, 0.12184, 328.11, 0.023015,0.08175
79, -11.2117, 1.0518, 0.88624, 0.1, 1.3417, 0.020685, 38.52, 0.10709, 0.21241, 5.7428, 0.3398, 0.61269, 0.0056603, 0.14488, 0.65451, 6.7966, 0.12489, 328.11, 0.023015,0.08175
80, -11.2121, 1.0518, 0.88624, 0.1, 1.3417, 0.020685, 26.4, 0.10709, 0.21241, 4.7105, 0.3398, 0.61269, 0.0056603, 0.14488, 0.41087, 6.7966, 0.12184, 328.11, 0.023015,0.08175
81, -11.2121, 1.0518, 0.88624, 0.1, 1.3417, 0.029934, 38.52, 0.10709, 0.21241, 4.7105, 0.3398, 0.61269, 0.0056603, 0.14488, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.08175
82, -11.2122, 1.0518, 0.8591, 0.1, 1.3417, 0.020685, 38.52, 0.10709, 0.21241, 4.7105, 0.3398, 0.61269, 0.0056603, 0.11581, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.08175
83, -11.2125, 1.0518, 0.88624, 0.10803, 1.3774, 0.030179, 38.52, 0.085878, 0.17733, 4.2126, 0.3398, 0.61269, 0.0056603, 0.14488, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.08175
84, -11.2126, 1.0518, 0.88624, 0.1, 1.3417, 0.020685, 38.52, 0.11577, 0.21241, 4.7105, 0.3398, 0.61269, 0.0056603, 0.14488, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.08175
85, -11.2129, 1.0518, 0.88624, 0.1, 1.3417, 0.020685, 38.52, 0.10709, 0.21241, 4.7105, 0.3398, 0.38418, 0.0056603, 0.11641, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.08175
86, -11.2133, 1.0518, 0.88624, 0.1, 1.3417, 0.020685, 38.52, 0.11332, 0.20803, 5.1031, 0.3398, 0.61269, 0.0056603, 0.07505, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.08175
87, -11.2139, 1.0518, 0.8866, 0.1, 1.3417, 0.025607, 38.52, 0.10709, 0.21241, 2.9415, 0.3398, 0.61269, 0.0031526, 0.14488, 0.65451, 7.3771, 0.12184, 328.11, 0.023015,0.070636
88, -11.2140, 1.0518, 0.97441, 0.1, 1.3417, 0.020685, 38.52, 0.13549, 0.23132, 6.6393, 0.3398, 0.61269, 0.0056603, 0.14488, 0.55926, 6.7966, 0.12184, 328.11, 0.023015,0.08175
89, -11.2142, 1.0518, 0.88624, 0.1, 1.1617, 0.020685, 38.52, 0.10709, 0.21241, 5.7833, 0.3398, 0.41536, 0.0056603, 0.16863, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.08175
90, -11.2143, 1.0518, 0.88624, 0.1, 1.3417, 0.020685, 38.52, 0.10709, 0.21241, 4.7105, 0.3398, 0.61269, 0.0056603, 0.14488, 0.65451, 6.7966, 0.12184, 335.64, 0.023015,0.08175
91, -11.2147, 1.0518, 0.88624, 0.1, 1.3417, 0.020685, 38.52, 0.10709, 0.21241, 4.7105, 0.3398, 0.57927, 0.0056603, 0.14636, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.08175
92, -11.2148, 1.0518, 0.88624, 0.1, 1.3417, 0.030184, 38.52, 0.10709, 0.21241, 4.541, 0.3398, 0.61269, 0.0056603, 0.14488, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.08175
93, -11.2148, 1.0518, 0.88624, 0.1, 1.3417, 0.019449, 38.52, 0.11216, 0.21241, 4.7105, 0.3398, 0.61269, 0.0056603, 0.18319, 0.95294, 6.7966, 0.12184, 328.11, 0.023015,0.08175
94, -11.2150, 1.0518, 0.88624, 0.1, 1.3417, 0.029491, 38.52, 0.10709, 0.21241, 4.7105, 0.3398, 0.61269, 0.0067542, 0.14488, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.08175
95, -11.2151, 1.0518, 0.88624, 0.1, 1.3417, 0.020685, 26.352, 0.10709, 0.21241, 4.7105, 0.23505, 0.61269, 0.0056603, 0.14488, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.08175
96, -11.2151, 1.0518, 0.84028, 0.1, 1.3417, 0.020685, 38.52, 0.10709, 0.21241, 4.7105, 0.3398, 0.61269, 0.0056603, 0.14488, 0.65451, 6.7966, 0.12184, 328.11, 0.023079,0.08175
97, -11.2151, 1.0518, 0.88624, 0.1, 1.3417, 0.020685, 38.52, 0.1161, 0.21241, 6.9644, 0.30585, 0.61269, 0.0056603, 0.17165, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.08175
98, -11.2154, 1.0518, 0.88624, 0.1, 1.5235, 0.029708, 38.52, 0.10709, 0.21241, 4.7105, 0.39823, 0.61269, 0.0083431, 0.14488, 0.46038, 6.0048, 0.12184, 328.11, 0.023015,0.08175
99, -11.2154, 1.0518, 0.84392, 0.1, 1.3417, 0.020685, 38.52, 0.10709, 0.21241, 6.5529, 0.3398, 0.61269, 0.0056603, 0.14488, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.12154
100, -11.2158, 1.0518, 0.96812, 0.1, 1.6848, 0.027119, 38.52, 0.11321, 0.21241, 6.567, 0.3398, 0.51024, 0.0056603, 0.14488, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.08175
101, -11.2159, 1.0808, 0.88624, 0.1, 1.3417, 0.020685, 38.52, 0.10709, 0.21241, 4.7105, 0.3398, 0.61269, 0.0056603, 0.081816, 0.84746, 6.7966, 0.12184, 328.11, 0.023015,0.08175
102, -11.2160, 1.0518, 0.88624, 0.1, 1.3417, 0.020685, 38.52, 0.15797, 0.21241, 5.5738, 0.3398, 0.61269, 0.0056603, 0.14488, 0.65451, 6.7966, 0.096178, 328.11, 0.023015,0.08175
103, -11.2161, 1.0518, 0.88624, 0.1, 1.5213, 0.026473, 31.501, 0.10709, 0.21241, 4.7105, 0.32986, 0.61269, 0.0032009, 0.084816, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.08175
104, -11.2162, 1.0518, 0.86831, 0.1, 1.3417, 0.020685, 38.52, 0.10709, 0.21241, 4.7105, 0.19013, 0.61269, 0.0056603, 0.14488, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.12132
105, -11.2167, 1.1213, 0.88624, 0.1, 1.3417, 0.020685, 38.52, 0.10709, 0.21761, 4.0635, 0.3398, 0.61269, 0.0052028, 0.10156, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.061337
106, -11.2167, 1.0518, 0.88624, 0.1, 1.3417, 0.020685, 38.52, 0.10709, 0.21241, 4.7105, 0.3398, 0.61269, 0.0028422, 0.14488, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.08175
107, -11.2170, 1.0518, 0.88624, 0.14636, 1.8203, 0.030423, 38.52, 0.10709, 0.21241, 4.7192, 0.17911, 0.61269, 0.0038567, 0.14488, 0.85521, 6.7966, 0.12184, 328.11, 0.023015,0.089252
108, -11.2171, 1.0518, 0.88624, 0.1, 1.3417, 0.030293, 38.52, 0.10709, 0.21241, 4.7105, 0.3398, 0.61269, 0.0056603, 0.14488, 0.74984, 6.7966, 0.12184, 328.11, 0.023015,0.07194
109, -11.2172, 1.0518, 0.88624, 0.1, 1.0554, 0.020685, 40.4, 0.10709, 0.21241, 4.7105, 0.3398, 0.46724, 0.0042456, 0.14488, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.093548
110, -11.2180, 1.0518, 0.88624, 0.1, 1.3417, 0.020685, 36.951, 0.10709, 0.21241, 4.7105, 0.3398, 0.61269, 0.0056603, 0.14488, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.08175
111, -11.2181, 1.0518, 0.88624, 0.1, 1.3417, 0.020685, 38.52, 0.10709, 0.21241, 2.6919, 0.3398, 0.61269, 0.003112, 0.14488, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.08175
112, -11.2182, 1.1178, 0.88624, 0.1, 1.3417, 0.020032, 19.557, 0.10709, 0.21241, 6.4294, 0.3398, 0.61269, 0.0076152, 0.082945, 0.9494, 6.7966, 0.099705, 328.11, 0.023015,0.08175
113, -11.2188, 1.431, 1.1918, 0.1, 1.4535, 0.020685, 38.52, 0.10709, 0.21241, 6.6483, 0.3398, 0.61269, 0.0056603, 0.14488, 0.85946, 6.7966, 0.12184, 328.11, 0.023015,0.08175
114, -11.2189, 1.0518, 0.88624, 0.1, 1.3417, 0.020685, 38.52, 0.10709, 0.21241, 4.7105, 0.3398, 0.61269, 0.0032377, 0.14488, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.08175
115, -11.2189, 1.0518, 0.88624, 0.1, 1.3417, 0.020685, 38.52, 0.10926, 0.21241, 4.7105, 0.39826, 0.61269, 0.006558, 0.14488, 0.65451, 6.7966, 0.12184, 328.11, 0.023015,0.08175
