Rank, Fitness, kfsr, krsr, kfmm, krmm, kfmx, krmx, kfc, krc, kfq, krq, eLoop, eDF, kfdd, Sd, stimUpSR, S0, R0, X0, Q0
22, -13.2073, 1.2393, 8.2466, 0.26918, 0.011796, 1.8036, 0.046225, 8.2223, 0.08952, 0.0092092, 0.10575, 0.86762, 0.79599, 0.038306, 0.7578, 61.243, 3.0576, 61.407, 0.01659,0.030545
23, -13.2171, 1.2393, 8.2466, 0.26918, 0.011999, 1.6813, 0.046225, 8.2223, 0.08952, 0.012448, 0.10575, 0.86762, 0.79599, 0.038306, 0.7578, 61.243, 3.103, 61.407, 0.016687,0.025774
24, -13.2199, 1.2393, 8.2466, 0.16706, 0.011796, 1.6813, 0.046225, 8.2223, 0.08952, 0.0092092, 0.10575, 0.64953, 0.79599, 0.038306, 0.7578, 61.243, 3.111, 61.407, 0.017052,0.037628
25, -13.2300, 1.2393, 8.2466, 0.26918, 0.011796, 0.97999, 0.046225, 8.2223, 0.08952, 0.013296, 0.10575, 0.86762, 0.79599, 0.038306, 0.7578, 61.243, 4.0579, 35.404, 0.017052,0.025774
26, -13.2343, 1.4723, 8.4805, 0.26918, 0.011796, 1.6813, 0.046225, 8.2223, 0.08952, 0.0092092, 0.10575, 0.86762, 0.79599, 0.038306, 0.80423, 61.243, 2.725, 61.407, 0.016183,0.025774
27, -13.2395, 1.2393, 8.2466, 0.26918, 0.011796, 1.6813, 0.046225, 8.2223, 0.08952, 0.0092092, 0.10575, 0.86762, 0.79599, 0.038306, 0.557, 61.243, 3.9093, 34.625, 0.017052,0.025774
28, -13.2412, 1.2393, 8.2466, 0.26918, 0.011796, 1.9738, 0.025929, 8.2223, 0.08952, 0.0092092, 0.10575, 0.65757, 0.79599, 0.038306, 0.7578, 61.243, 3.0801, 61.407, 0.017052,0.025774
29, -13.2424, 1.2393, 8.2466, 0.34084, 0.01, 1.6813, 0.046225, 10, 0.08952, 0.0092092, 0.10575, 0.86762, 0.79599, 0.038306, 0.7578, 40.397, 2.725, 61.407, 0.015334,0.016115
30, -13.2430, 1.2393, 8.2466, 0.15395, 0.011796, 1.6813, 0.046225, 8.2223, 0.08952, 0.0092092, 0.10575, 0.86762, 0.88421, 0.026576, 0.7578, 61.243, 2.992, 61.407, 0.017052,0.025774
31, -13.2459, 1.3467, 8.2466, 0.15249, 0.011796, 1.6813, 0.046225, 8.2223, 0.08952, 0.0092092, 0.10575, 0.86762, 0.44301, 0.038306, 0.7578, 61.243, 2.725, 61.407, 0.017052,0.025774
32, -13.2488, 1.2393, 8.2466, 0.26918, 0.011796, 1.6813, 0.046225, 8.2223, 0.08952, 0.0092092, 0.10575, 0.66502, 0.4579, 0.038306, 0.8162, 61.243, 2.9457, 61.407, 0.017052,0.032985
33, -13.2488, 1.2393, 8.2466, 0.26918, 0.012864, 1.6813, 0.046225, 10, 0.08952, 0.0092092, 0.10575, 0.86762, 0.79599, 0.038306, 0.82501, 61.243, 3.1549, 61.407, 0.017052,0.025774
34, -13.2538, 1.2393, 8.2466, 0.14291, 0.011796, 1.6813, 0.046225, 8.2223, 0.08952, 0.0092092, 0.10575, 0.86762, 0.79599, 0.038306, 0.7578, 61.243, 2.9161, 61.407, 0.017052,0.035734
35, -13.2557, 1.2393, 8.2466, 0.26918, 0.011796, 0.98779, 0.046225, 8.2223, 0.08952, 0.0092092, 0.10575, 0.86762, 0.79599, 0.038306, 0.7578, 31.06, 3.0153, 61.407, 0.017052,0.031001
36, -13.2564, 1.2393, 7.8034, 0.26918, 0.011796, 1.6813, 0.046225, 5.7299, 0.08952, 0.0092092, 0.10575, 0.86762, 0.79599, 0.038306, 0.54739, 61.243, 2.725, 61.407, 0.015431,0.018936
37, -13.2564, 1.3033, 8.2466, 0.17414, 0.015249, 1.6813, 0.046225, 8.2223, 0.08952, 0.0092092, 0.10575, 0.86762, 0.79599, 0.038306, 0.7578, 61.243, 2.725, 61.407, 0.017052,0.025774
38, -13.2574, 1.5649, 9.4303, 0.26918, 0.011796, 1.6813, 0.046225, 9.6568, 0.10978, 0.0092092, 0.10575, 0.86762, 0.79599, 0.038306, 0.7578, 43.754, 2.725, 61.407, 0.014761,0.025774
39, -13.2588, 1.2393, 8.2466, 0.35583, 0.011796, 1.6813, 0.046225, 8.0449, 0.061364, 0.0092092, 0.10575, 0.88236, 0.79599, 0.038306, 0.65475, 61.243, 3.1916, 61.407, 0.017052,0.025774
40, -13.2591, 1.2393, 8.2466, 0.26918, 0.011796, 1.6813, 0.046225, 10, 0.08952, 0.0092092, 0.10575, 0.86762, 0.79599, 0.038306, 0.89269, 61.243, 2.725, 61.407, 0.015852,0.025774
41, -13.2593, 1.2393, 8.2466, 0.26918, 0.011796, 1.6813, 0.046225, 8.2223, 0.08952, 0.0093414, 0.10575, 0.68711, 0.79599, 0.038306, 0.7578, 61.243, 2.9395, 61.407, 0.017052,0.018182
42, -13.2599, 1.3891, 8.2466, 0.26918, 0.011796, 1.6674, 0.046225, 8.2223, 0.07864, 0.0092092, 0.075214, 0.6852, 0.79599, 0.038306, 0.7578, 61.243, 2.725, 61.407, 0.017052,0.014871
43, -13.2599, 1.7529, 10.787, 0.26918, 0.011796, 1.6813, 0.046225, 8.2223, 0.08952, 0.0092092, 0.10575, 0.70386, 0.79599, 0.038306, 0.7578, 61.243, 2.725, 61.407, 0.017052,0.025774
44, -13.2616, 1.2393, 6.0113, 0.26918, 0.011796, 1.6813, 0.046225, 8.2223, 0.08952, 0.006501, 0.10575, 0.86762, 0.79599, 0.038306, 0.7578, 61.243, 2.725, 44.152, 0.017052,0.025774
45, -13.2623, 1.2393, 8.2466, 0.26918, 0.011796, 1.6813, 0.035403, 9.4613, 0.08952, 0.0092092, 0.10575, 0.86762, 0.79599, 0.038306, 0.7578, 61.243, 3.1791, 61.407, 0.017052,0.025774
46, -13.2631, 1.2393, 8.2466, 0.26918, 0.011796, 1.6813, 0.046225, 8.2223, 0.08952, 0.0092092, 0.10575, 0.73851, 0.79599, 0.038306, 1.0102, 61.243, 2.725, 61.407, 0.015931,0.02785
47, -13.2639, 1.0701, 8.2466, 0.26918, 0.011796, 1.6813, 0.046225, 8.2223, 0.08952, 0.0092092, 0.10575, 0.63729, 0.79599, 0.038306, 0.7578, 61.243, 3.7589, 61.407, 0.017052,0.025774
48, -13.2642, 1.2393, 8.2466, 0.26918, 0.011796, 1.6813, 0.046225, 8.2223, 0.08952, 0.0092092, 0.10575, 0.80653, 0.79599, 0.038306, 0.52322, 66.53, 3.0607, 61.407, 0.017052,0.025774
49, -13.2645, 1.3953, 8.2466, 0.30991, 0.011796, 1.6813, 0.046225, 10, 0.08952, 0.0092092, 0.10575, 0.62107, 0.79599, 0.036466, 0.7578, 35.562, 2.725, 61.407, 0.017052,0.025774
50, -13.2654, 1.4516, 8.2466, 0.26918, 0.011796, 1.6813, 0.046225, 8.2223, 0.08952, 0.010659, 0.10575, 0.86762, 1.0463, 0.038306, 0.7578, 68.767, 3.4859, 41.207, 0.017052,0.025774
51, -13.2655, 1.2393, 8.2466, 0.26918, 0.014426, 1.6813, 0.046225, 8.2223, 0.08952, 0.0092092, 0.10575, 0.86762, 0.79599, 0.038306, 0.7578, 61.243, 2.9382, 60.433, 0.017052,0.025774
52, -13.2659, 1.2393, 8.2466, 0.26918, 0.011796, 0.89036, 0.046225, 10, 0.08952, 0.0092092, 0.10575, 0.86762, 0.79599, 0.038306, 0.7578, 61.243, 2.725, 61.407, 0.016159,0.025774
53, -13.2661, 1.2393, 8.0148, 0.26918, 0.011796, 1.6813, 0.035211, 10, 0.08952, 0.0092092, 0.10575, 0.86762, 0.79599, 0.038306, 0.7578, 61.243, 3.1036, 61.407, 0.017052,0.025774
54, -13.2676, 1.2393, 7.6244, 0.26918, 0.011796, 1.6813, 0.060193, 8.2223, 0.08952, 0.0092092, 0.10575, 0.86762, 1.179, 0.038306, 0.7578, 30.913, 2.725, 61.407, 0.017052,0.025774
55, -13.2676, 1.4605, 8.2466, 0.26918, 0.010401, 1.6813, 0.039751, 8.2223, 0.08952, 0.0092092, 0.10575, 0.86762, 0.79599, 0.038306, 0.7578, 61.243, 2.725, 31.445, 0.017052,0.025774
56, -13.2679, 1.2393, 8.2466, 0.30388, 0.011796, 1.6813, 0.046225, 10, 0.08952, 0.0092092, 0.10575, 0.86762, 0.79599, 0.038306, 0.7578, 61.243, 2.725, 61.407, 0.015994,0.025774
57, -13.2686, 1.2264, 8.2466, 0.18268, 0.011796, 1.2808, 0.046225, 10, 0.08952, 0.0092092, 0.10575, 0.86762, 0.79599, 0.038306, 0.7578, 61.243, 3.3675, 61.407, 0.017052,0.025774
58, -13.2686, 1.2393, 8.2466, 0.26918, 0.011796, 1.6813, 0.052664, 8.2223, 0.08952, 0.0092092, 0.10575, 0.86762, 0.63966, 0.038306, 0.7578, 61.243, 3.112, 61.407, 0.017052,0.025774
59, -13.2689, 1.2393, 8.2466, 0.26918, 0.01, 1.6813, 0.06191, 8.2223, 0.08952, 0.013587, 0.10575, 0.86762, 0.79599, 0.038306, 0.7578, 68.278, 3.5457, 53.656, 0.017052,0.025774
60, -13.2689, 1.2393, 8.2466, 0.26918, 0.011796, 1.6813, 0.046225, 8.2223, 0.066667, 0.0092092, 0.10575, 0.86762, 0.79599, 0.038306, 0.7578, 61.243, 3.2857, 61.407, 0.017052,0.025774
61, -13.2693, 1.2393, 8.2466, 0.26918, 0.012929, 1.6813, 0.046225, 8.2223, 0.08952, 0.0065426, 0.10575, 0.86762, 0.79599, 0.038306, 0.7578, 61.243, 2.9918, 61.407, 0.017052,0.025774
62, -13.2700, 1.3099, 8.2466, 0.26918, 0.011796, 1.6813, 0.046225, 10, 0.08952, 0.0092092, 0.10575, 0.86762, 0.79599, 0.038306, 0.99841, 61.243, 2.725, 61.407, 0.017052,0.025774
63, -13.2707, 1.2393, 8.2466, 0.26918, 0.011796, 1.8743, 0.046225, 8.2223, 0.08952, 0.0092092, 0.10575, 0.86762, 0.83787, 0.038306, 0.7578, 61.243, 3.064, 61.407, 0.017052,0.025774
64, -13.2708, 1.2393, 8.2466, 0.26918, 0.011796, 1.6813, 0.054739, 8.2223, 0.08952, 0.0092092, 0.10575, 0.86762, 0.79599, 0.038306, 0.62848, 61.243, 3.05, 61.407, 0.017052,0.025774
65, -13.2710, 1.4039, 8.2466, 0.26918, 0.011796, 1.8396, 0.046225, 8.2223, 0.062517, 0.0092092, 0.10575, 0.86762, 0.79599, 0.038306, 0.52621, 61.243, 2.725, 61.407, 0.017052,0.025774
66, -13.2711, 1.2393, 8.2466, 0.26918, 0.011796, 1.6813, 0.046225, 8.2223, 0.08952, 0.0092092, 0.10575, 0.86762, 0.79599, 0.038306, 0.7578, 61.243, 3.0354, 61.407, 0.017052,0.025774
67, -13.2711, 1.2393, 8.2466, 0.26918, 0.011796, 1.6813, 0.046225, 8.2223, 0.08952, 0.0092092, 0.10575, 0.86762, 0.79599, 0.038306, 0.7578, 61.243, 3.1128, 61.407, 0.017052,0.025774
68, -13.2713, 1.3515, 8.2466, 0.26918, 0.011796, 1.6813, 0.046225, 8.2223, 0.08952, 0.0092092, 0.10575, 0.86762, 0.79599, 0.038306, 0.7578, 34.175, 2.725, 61.407, 0.017052,0.025774
69, -13.2718, 1.2393, 8.2466, 0.26918, 0.011796, 1.6813, 0.046225, 8.2223, 0.08952, 0.0092092, 0.10575, 0.72257, 0.55914, 0.038306, 0.7578, 61.243, 3.2694, 61.407, 0.017052,0.025774
70, -13.2722, 1.2393, 8.2466, 0.26918, 0.011796, 1.6813, 0.046225, 8.2223, 0.090185, 0.0092092, 0.075852, 0.86762, 0.79599, 0.038306, 0.7578, 61.243, 3.1155, 61.407, 0.017052,0.025774
71, -13.2723, 1.2393, 8.2466, 0.26918, 0.011796, 1.6813, 0.046225, 8.2223, 0.08952, 0.0092092, 0.10575, 0.86762, 0.85171, 0.038306, 0.7578, 61.243, 3.1216, 61.407, 0.017052,0.032287
72, -13.2725, 1.2393, 8.2466, 0.26918, 0.011796, 1.6813, 0.046225, 8.2223, 0.08952, 0.0064541, 0.10575, 0.86762, 0.79599, 0.038306, 0.7578, 61.243, 3.1327, 61.407, 0.017052,0.025774
73, -13.2725, 1.2393, 8.2466, 0.26918, 0.011796, 1.6813, 0.046225, 8.2223, 0.061839, 0.0092092, 0.10575, 0.86762, 0.79599, 0.038306, 0.7578, 61.243, 2.725, 61.407, 0.016492,0.025774
74, -13.2734, 1.2393, 8.2466, 0.26918, 0.017458, 2.3552, 0.046225, 8.2223, 0.08952, 0.0092092, 0.10575, 0.96058, 0.79599, 0.038306, 0.54713, 61.243, 3.2314, 61.407, 0.017052,0.025774
75, -13.2737, 1.2393, 8.2466, 0.26918, 0.011796, 1.6813, 0.046225, 8.2223, 0.08952, 0.0092092, 0.10575, 0.86762, 0.79599, 0.038306, 0.7578, 61.243, 3.0037, 61.407, 0.017052,0.032789
76, -13.2756, 1.2393, 8.2466, 0.26918, 0.011796, 0.87174, 0.046225, 8.2223, 0.08952, 0.0092092, 0.10575, 0.86762, 0.79599, 0.038306, 0.7578, 61.243, 3.1752, 61.407, 0.017052,0.025774
77, -13.2760, 1.3943, 8.2466, 0.26918, 0.011796, 1.6813, 0.067834, 8.2223, 0.071851, 0.0092092, 0.10575, 0.86762, 0.79599, 0.038306, 0.7578, 61.243, 2.725, 61.407, 0.017052,0.025774
78, -13.2761, 1.3519, 8.2466, 0.26918, 0.01, 1.6813, 0.046225, 8.2223, 0.077181, 0.0092092, 0.10575, 0.86762, 0.79599, 0.038306, 0.7578, 61.243, 2.725, 61.407, 0.017052,0.025774
79, -13.2765, 1.3524, 8.2466, 0.26918, 0.011796, 1.6813, 0.046225, 8.2223, 0.08952, 0.011045, 0.10575, 0.86762, 0.79599, 0.038306, 0.7578, 48.681, 2.725, 61.407, 0.017052,0.025774
80, -13.2766, 1.2393, 8.4643, 0.26918, 0.011796, 1.6813, 0.046225, 9.07, 0.08952, 0.0092092, 0.10575, 0.86762, 0.79599, 0.038306, 0.7578, 61.243, 3.3503, 61.407, 0.017052,0.023164
81, -13.2766, 1.2393, 8.2466, 0.26918, 0.011796, 1.6813, 0.049556, 8.2223, 0.08952, 0.0092092, 0.10575, 0.86762, 0.79599, 0.038306, 0.7578, 61.243, 3.1713, 61.407, 0.017052,0.025774
82, -13.2795, 1.2393, 8.2466, 0.26918, 0.011796, 1.6813, 0.046225, 8.2223, 0.08952, 0.0092092, 0.10575, 0.86762, 0.79599, 0.038306, 0.7578, 61.243, 2.964, 61.407, 0.017052,0.025774
83, -13.2795, 1.2393, 8.2466, 0.26918, 0.011796, 1.9778, 0.046225, 8.2223, 0.08952, 0.0092092, 0.10575, 0.86762, 0.79599, 0.038306, 0.7578, 62.943, 2.972, 61.407, 0.017052,0.025774
84, -13.2797, 1.2393, 8.2466, 0.26918, 0.011796, 1.6813, 0.046225, 8.2223, 0.08952, 0.0092092, 0.10575, 0.86762, 0.79599, 0.038306, 0.7578, 61.243, 2.9629, 61.407, 0.017052,0.025774
85, -13.2799, 1.2393, 8.2466, 0.26918, 0.01, 1.6813, 0.046225, 8.2223, 0.08952, 0.010933, 0.10575, 0.86762, 0.79599, 0.038306, 0.76736, 54.233, 2.725, 61.407, 0.015995,0.025774
86, -13.2800, 1.2393, 8.2466, 0.26918, 0.01, 1.6813, 0.046225, 8.2223, 0.065662, 0.0092092, 0.10575, 0.86762, 0.79599, 0.044582, 0.7578, 34.977, 2.725, 61.407, 0.017052,0.025774
87, -13.2800, 1.2393, 7.6767, 0.22062, 0.011796, 1.6813, 0.046225, 8.2223, 0.08952, 0.0092092, 0.098086, 0.86762, 0.79599, 0.038306, 0.7578, 61.243, 2.725, 62.146, 0.017052,0.025774
88, -13.2804, 1.2393, 8.2466, 0.24636, 0.011796, 1.6813, 0.046225, 8.2223, 0.08952, 0.0092092, 0.10575, 0.86762, 0.79599, 0.037051, 0.7578, 30.894, 2.725, 61.407, 0.017052,0.015055
89, -13.2805, 1.2393, 8.2466, 0.26918, 0.011796, 1.6813, 0.046225, 8.2223, 0.08952, 0.0092092, 0.10575, 0.86762, 0.79599, 0.038306, 0.7578, 61.243, 2.9586, 61.407, 0.017052,0.025774
90, -13.2808, 1.2393, 8.2466, 0.26918, 0.011796, 1.6813, 0.046225, 9.9746, 0.08952, 0.0092092, 0.074787, 1.1441, 0.79599, 0.038306, 0.7578, 61.243, 3.0868, 61.407, 0.017052,0.025774
91, -13.2809, 1.8561, 11.397, 0.26918, 0.011796, 0.97733, 0.046225, 8.2223, 0.08952, 0.0092092, 0.10575, 0.86762, 0.79599, 0.038306, 0.7578, 61.243, 2.725, 61.407, 0.017052,0.034748
92, -13.2815, 1.2393, 7.4087, 0.26918, 0.011796, 1.6813, 0.039827, 8.2223, 0.08952, 0.011483, 0.075474, 0.80797, 0.79599, 0.038306, 1.087, 61.243, 2.725, 61.407, 0.017052,0.025774
93, -13.2820, 1.3464, 8.2466, 0.26918, 0.011796, 1.6813, 0.046225, 8.2223, 0.08952, 0.0092092, 0.10575, 0.86762, 0.79599, 0.038306, 0.7578, 61.243, 2.7235, 61.407, 0.017052,0.025774
94, -13.2823, 1.2393, 7.5558, 0.26918, 0.011796, 1.6813, 0.046225, 8.2223, 0.08952, 0.0092092, 0.10575, 0.86762, 0.79599, 0.038306, 0.7578, 61.243, 2.725, 61.407, 0.017052,0.025774
95, -13.2825, 1.2393, 8.2466, 0.26918, 0.011796, 1.6813, 0.046225, 8.2223, 0.08952, 0.0092092, 0.10575, 0.86762, 0.79777, 0.028261, 0.7578, 83.191, 3.2185, 61.407, 0.017052,0.025774
96, -13.2826, 1.2393, 8.2466, 0.2494, 0.011796, 1.0706, 0.046225, 8.2223, 0.08952, 0.0092092, 0.10575, 0.86762, 1.0732, 0.039807, 0.7578, 61.243, 2.725, 61.407, 0.016038,0.036823
97, -13.2827, 1.2393, 8.2466, 0.26918, 0.011796, 1.6813, 0.046225, 8.2223, 0.08952, 0.0092092, 0.10575, 0.86762, 0.79599, 0.038306, 0.7578, 61.243, 2.725, 61.407, 0.015809,0.025774
98, -13.2827, 1.3582, 8.2466, 0.26918, 0.011796, 1.6813, 0.031045, 8.2223, 0.08952, 0.0072403, 0.10575, 0.86474, 0.79599, 0.038306, 0.80196, 61.243, 2.725, 61.407, 0.017052,0.025774
99, -13.2828, 1.1396, 8.2466, 0.26918, 0.011796, 1.6813, 0.046225, 8.2223, 0.08952, 0.0092092, 0.10575, 0.75737, 0.79599, 0.038306, 0.7578, 34.133, 3.096, 61.407, 0.017052,0.025774
100, -13.2831, 1.2393, 8.2466, 0.26918, 0.011796, 1.3522, 0.046225, 8.2223, 0.08952, 0.0092092, 0.10575, 0.62916, 0.79599, 0.038306, 0.7578, 38.035, 2.725, 61.407, 0.017052,0.025774
101, -13.2832, 1.3609, 8.2466, 0.25959, 0.011796, 1.6813, 0.046225, 8.2223, 0.08952, 0.0092092, 0.10575, 0.86762, 0.97144, 0.038306, 0.7578, 61.243, 2.725, 61.407, 0.017052,0.025774
102, -13.2835, 1.2393, 8.2466, 0.26918, 0.011796, 1.6813, 0.046225, 8.2223, 0.08952, 0.0092092, 0.10575, 0.86762, 0.79599, 0.022984, 0.7578, 61.243, 2.725, 61.407, 0.015725,0.025774
103, -13.2836, 1.3298, 8.2466, 0.26918, 0.011796, 1.7153, 0.028431, 8.2223, 0.08952, 0.0092092, 0.10575, 0.86762, 0.79599, 0.038306, 0.7578, 61.243, 2.725, 61.407, 0.017052,0.025774
104, -13.2839, 1.2393, 7.506, 0.26918, 0.011796, 1.622, 0.046225, 8.2223, 0.08952, 0.0092092, 0.10575, 0.86762, 0.79599, 0.046194, 0.71451, 61.243, 2.725, 61.407, 0.017052,0.025774
105, -13.2840, 1.2393, 7.1538, 0.17368, 0.011796, 1.6813, 0.046225, 8.2223, 0.08952, 0.0092092, 0.071852, 0.86762, 0.79599, 0.038306, 0.71799, 61.243, 2.6602, 61.407, 0.017052,0.025774
106, -13.2841, 1.2393, 8.2466, 0.26918, 0.011796, 1.6813, 0.046225, 8.2223, 0.08952, 0.0067137, 0.10575, 0.81352, 0.79599, 0.038306, 0.7578, 46.959, 3.2304, 61.407, 0.017052,0.025774
107, -13.2841, 1.2393, 7.6994, 0.26918, 0.011796, 1.6813, 0.046225, 8.2223, 0.08952, 0.0092092, 0.093384, 0.86762, 0.79599, 0.038306, 0.7578, 61.243, 2.725, 61.407, 0.017052,0.025774
108, -13.2843, 1.2393, 7.6967, 0.26918, 0.011796, 1.6813, 0.046225, 8.2223, 0.08952, 0.0092092, 0.068263, 0.86762, 0.79599, 0.039999, 0.6396, 61.243, 2.725, 61.407, 0.017052,0.025774
109, -13.2845, 1.3593, 8.2466, 0.2847, 0.011796, 1.6813, 0.046225, 8.2223, 0.087622, 0.0092092, 0.10575, 0.86762, 0.79599, 0.038306, 0.7578, 61.243, 2.725, 61.407, 0.017052,0.025774
110, -13.2847, 1.2393, 8.2466, 0.26918, 0.011796, 1.6813, 0.046225, 8.2223, 0.08952, 0.0092092, 0.10575, 0.86762, 0.79599, 0.038306, 0.7578, 61.243, 2.9382, 61.407, 0.017052,0.016138
111, -13.2851, 1.2393, 8.2466, 0.26918, 0.01, 1.6813, 0.046225, 8.2223, 0.08952, 0.0092092, 0.10575, 0.86762, 0.79599, 0.038306, 0.7578, 61.243, 3.1456, 61.407, 0.017052,0.025774
112, -13.2851, 1.2393, 7.4821, 0.26918, 0.011796, 1.6813, 0.046225, 8.2223, 0.08952, 0.011479, 0.10575, 0.86762, 0.79599, 0.038306, 0.7578, 61.243, 2.725, 61.407, 0.017052,0.025774
113, -13.2851, 1.2393, 8.2466, 0.26918, 0.011796, 1.7376, 0.046225, 8.2223, 0.08952, 0.0092092, 0.10575, 0.86762, 0.79599, 0.038306, 0.7578, 61.243, 2.725, 61.407, 0.016022,0.025774
114, -13.2854, 1.3291, 8.2466, 0.26918, 0.01, 1.6813, 0.046225, 8.2223, 0.08952, 0.011059, 0.10575, 1.0917, 0.79599, 0.038306, 0.7578, 61.243, 2.725, 56.824, 0.017052,0.025774
115, -13.2854, 1.3697, 8.2466, 0.26918, 0.011796, 1.6813, 0.046225, 8.2223, 0.08952, 0.0092092, 0.10575, 0.86762, 0.79599, 0.038306, 1.1325, 61.243, 2.725, 61.407, 0.017052,0.031224
