Rank, Fitness, kfsr, krsr, kfmm, krmm, kf1x, kr1x, kfc, krc, krmmTriCoop, kx2, krx2, S0, R0, X0, X0_stimScale
12, -0.3235, 5.8448, 15.082, 0.038917, 0.014707, 0.083082, 0.10397, 7.1057, 0.61612, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.7408
13, -0.3238, 7.3214, 15.082, 0.057161, 0.015293, 0.06634, 0.079901, 8.5603, 0.61612, 10, 0.023414, 0.057865, 0.013913, 46.409, 12.129, 5.7408
14, -0.3240, 7.9831, 15.082, 0.057161, 0.014707, 0.06237, 0.079901, 8.5603, 0.61612, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.7408
15, -0.3247, 5.8448, 15.082, 0.057161, 0.014377, 0.079315, 0.10724, 8.5603, 0.61612, 10, 0.023414, 0.040988, 0.013913, 46.409, 12.129, 5.7408
16, -0.3247, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.079901, 8.5603, 0.61612, 10, 0.016015, 0.050735, 0.013913, 46.409, 12.051, 5.7408
17, -0.3251, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.079901, 9.7513, 0.61612, 10, 0.013215, 0.059468, 0.013913, 46.409, 12.129, 5.7408
18, -0.3254, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.09638, 8.5603, 0.61612, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.7408
19, -0.3261, 5.8448, 15.082, 0.057161, 0.01, 0.083082, 0.094132, 8.5603, 0.30893, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.7408
20, -0.3261, 6.283, 15.082, 0.046459, 0.014707, 0.10341, 0.079901, 8.5603, 0.61612, 10, 0.023414, 0.050735, 0.013913, 46.409, 9.1771, 5.7408
21, -0.3261, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.079901, 8.5603, 0.61612, 10, 0.016611, 0.050735, 0.013913, 46.409, 12.129, 5.7408
22, -0.3264, 5.8448, 15.082, 0.057161, 0.012427, 0.083082, 0.096241, 9.8959, 0.61612, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.7408
23, -0.3266, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.079901, 8.5603, 0.50582, 10, 0.017136, 0.049491, 0.013913, 46.409, 12.129, 5.7408
24, -0.3266, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.079901, 8.5603, 0.61612, 10, 0.017253, 0.050735, 0.013913, 46.409, 12.129, 5.7408
25, -0.3267, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.092207, 8.5603, 0.61612, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.7408
26, -0.3268, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.079901, 8.5603, 0.61612, 10, 0.018149, 0.058047, 0.013913, 46.409, 12.129, 5.7408
27, -0.3268, 8.4334, 19.715, 0.057161, 0.014707, 0.083082, 0.047217, 8.5603, 0.77134, 10, 0.023414, 0.050735, 0.013913, 46.409, 9.2979, 5.7408
28, -0.3269, 5.8448, 16.416, 0.03809, 0.014707, 0.083082, 0.079901, 8.5603, 0.61612, 10, 0.013912, 0.050735, 0.01925, 36.756, 12.129, 8.4073
29, -0.3270, 5.8448, 15.082, 0.041976, 0.014707, 0.083082, 0.10881, 8.5603, 0.61612, 9.4702, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.7408
30, -0.3271, 5.8448, 20.583, 0.057161, 0.014707, 0.083082, 0.079901, 8.5603, 0.61612, 10, 0.023414, 0.050735, 0.016265, 46.409, 12.129, 5.7408
31, -0.3272, 5.8448, 15.082, 0.057161, 0.019933, 0.083082, 0.079901, 8.5603, 0.61612, 10, 0.017704, 0.045202, 0.013913, 46.409, 12.129, 5.7408
32, -0.3272, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.079168, 7.5874, 0.61612, 10, 0.023414, 0.050735, 0.014751, 43.981, 12.129, 5.7408
33, -0.3273, 5.8448, 15.082, 0.057161, 0.015781, 0.083082, 0.090454, 8.5603, 0.61612, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.7408
34, -0.3273, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.09016, 8.5603, 0.61612, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.7408
35, -0.3279, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.088477, 8.5603, 0.61612, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.7408
36, -0.3283, 3.9441, 15.082, 0.057161, 0.014707, 0.083082, 0.054266, 7.7048, 0.61612, 10, 0.023414, 0.050735, 0.013787, 68.664, 10.001, 5.7408
37, -0.3284, 3.9761, 15.082, 0.057161, 0.019558, 0.083082, 0.079901, 8.5603, 0.61612, 10, 0.023414, 0.050735, 0.013913, 60.701, 12.129, 5.7408
38, -0.3284, 5.8448, 15.082, 0.084538, 0.016165, 0.085657, 0.079901, 8.5603, 0.61612, 10, 0.01561, 0.050735, 0.013756, 46.409, 12.129, 5.7408
39, -0.3285, 5.8448, 15.082, 0.057161, 0.01, 0.083082, 0.079901, 8.5603, 0.61612, 10, 0.019304, 0.070899, 0.013913, 46.409, 12.129, 7.0305
40, -0.3286, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.079901, 8.5603, 0.61612, 10, 0.021115, 0.063971, 0.013913, 46.409, 12.129, 5.7408
41, -0.3287, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.11379, 5.2332, 0.61612, 10, 0.023414, 0.05752, 0.013913, 46.409, 12.129, 5.7408
42, -0.3287, 5.8448, 15.082, 0.083473, 0.014707, 0.084322, 0.079901, 8.5603, 0.61612, 10, 0.019264, 0.050735, 0.013913, 46.409, 12.129, 5.7408
43, -0.3292, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.079901, 8.5603, 0.61612, 10, 0.023414, 0.040134, 0.013913, 46.409, 10.082, 5.7408
44, -0.3292, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.084165, 8.5603, 0.61612, 10, 0.023414, 0.053445, 0.013913, 46.409, 12.129, 5.7408
45, -0.3293, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.087103, 10, 0.69598, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.7408
46, -0.3294, 5.8448, 15.082, 0.078364, 0.014707, 0.072438, 0.079901, 8.5603, 0.61612, 10, 0.023414, 0.046926, 0.014331, 46.409, 12.129, 5.7408
47, -0.3295, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.079901, 8.5603, 0.33382, 10, 0.013933, 0.050735, 0.013913, 46.409, 8.9574, 5.7408
48, -0.3298, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.079901, 8.5603, 0.61612, 10, 0.023414, 0.074892, 0.013913, 46.409, 12.129, 5.7408
49, -0.3299, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.079901, 8.5603, 0.81349, 10, 0.023414, 0.073441, 0.013913, 46.409, 12.129, 5.7408
50, -0.3299, 5.8448, 15.082, 0.037833, 0.014707, 0.083082, 0.079901, 8.4478, 0.60623, 10, 0.023414, 0.070238, 0.013913, 46.409, 12.129, 5.7408
51, -0.3299, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.076327, 10, 0.61612, 10, 0.018253, 0.050735, 0.013913, 46.409, 12.129, 5.7408
52, -0.3300, 5.8448, 15.082, 0.057161, 0.012207, 0.083082, 0.079901, 8.5603, 0.61612, 10, 0.023414, 0.071069, 0.013913, 46.409, 12.129, 5.7408
53, -0.3300, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.079901, 8.5603, 0.30933, 10, 0.023414, 0.07099, 0.013913, 46.409, 12.129, 5.7408
54, -0.3301, 5.8448, 15.082, 0.039874, 0.014707, 0.083082, 0.079901, 8.5603, 0.61612, 10, 0.023414, 0.067193, 0.013913, 46.409, 12.129, 5.7408
55, -0.3302, 5.8448, 15.082, 0.051416, 0.012499, 0.083082, 0.079901, 8.5603, 0.33663, 10, 0.023414, 0.06671, 0.013913, 46.409, 12.129, 5.7408
56, -0.3302, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.079901, 8.5603, 0.61385, 10, 0.023414, 0.067087, 0.013913, 46.409, 12.129, 5.7408
57, -0.3304, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.079901, 8.5603, 0.61612, 10, 0.023414, 0.050735, 0.013913, 46.905, 12.129, 5.7408
58, -0.3304, 5.8448, 15.082, 0.053323, 0.015975, 0.083082, 0.079901, 8.5603, 0.61612, 10, 0.017555, 0.032256, 0.013913, 46.409, 12.129, 6.7963
59, -0.3304, 5.8448, 15.082, 0.072434, 0.014707, 0.083082, 0.079901, 8.5603, 0.61612, 10, 0.022613, 0.050735, 0.013913, 46.409, 12.129, 5.7408
60, -0.3304, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.079901, 8.5603, 0.31781, 10, 0.022713, 0.050735, 0.013913, 46.409, 12.129, 5.7408
61, -0.3304, 5.8448, 15.082, 0.063232, 0.014707, 0.092342, 0.079901, 8.5603, 0.61612, 10, 0.023414, 0.048377, 0.013913, 46.409, 10.294, 4.1229
62, -0.3304, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.079901, 7.2477, 0.3696, 10, 0.023414, 0.048534, 0.013913, 46.409, 10.448, 5.7408
63, -0.3306, 4.452, 15.082, 0.057161, 0.014707, 0.083082, 0.079901, 8.5603, 0.61612, 10, 0.023414, 0.050735, 0.01712, 46.409, 12.129, 5.9577
64, -0.3306, 5.8448, 15.082, 0.050338, 0.010534, 0.083082, 0.079901, 8.5603, 0.49197, 10, 0.023414, 0.055897, 0.013913, 46.409, 12.129, 5.7408
65, -0.3307, 5.8448, 15.082, 0.057161, 0.01, 0.083082, 0.079901, 8.5603, 0.65152, 10, 0.023414, 0.055971, 0.013913, 46.409, 12.129, 5.7408
66, -0.3307, 5.8448, 18.822, 0.057161, 0.018056, 0.083082, 0.079901, 5.4419, 0.61612, 10, 0.023414, 0.050735, 0.013913, 55.237, 12.129, 5.3811
67, -0.3308, 5.8448, 15.082, 0.029415, 0.014707, 0.083082, 0.079901, 8.5603, 0.58481, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.7408
68, -0.3308, 5.8448, 15.082, 0.030827, 0.018581, 0.083082, 0.079901, 8.5603, 0.65493, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.7408
69, -0.3308, 5.8448, 15.082, 0.033564, 0.014707, 0.083082, 0.079901, 8.5603, 0.61612, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.7408
70, -0.3308, 5.8448, 15.082, 0.038213, 0.021456, 0.083082, 0.079901, 8.5603, 0.61612, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.7408
71, -0.3308, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.079901, 7.6402, 0.61612, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.7408
72, -0.3308, 5.8448, 15.082, 0.034632, 0.014707, 0.083082, 0.079901, 8.5603, 0.61612, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.7002
73, -0.3308, 5.8448, 15.082, 0.043267, 0.014707, 0.083082, 0.079901, 8.5603, 0.61612, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.7408
74, -0.3309, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.079901, 8.3953, 0.61612, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.7408
75, -0.3309, 5.8448, 15.082, 0.048439, 0.014707, 0.083082, 0.079901, 8.5603, 0.61612, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.7408
76, -0.3309, 5.8448, 15.186, 0.069328, 0.01, 0.083082, 0.079901, 8.5603, 0.61612, 10, 0.023414, 0.055484, 0.013913, 48.926, 12.129, 5.7408
77, -0.3309, 5.8448, 15.082, 0.053075, 0.014707, 0.083082, 0.079901, 8.5603, 0.61612, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.7408
78, -0.3309, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.079901, 9.5805, 0.61612, 10, 0.023414, 0.064734, 0.013913, 46.409, 12.129, 5.7408
79, -0.3309, 5.8448, 15.082, 0.057161, 0.021759, 0.083082, 0.079901, 8.5603, 0.61612, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.7408
80, -0.3309, 5.8448, 15.082, 0.057161, 0.020964, 0.083082, 0.079901, 8.5603, 0.34619, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.7408
81, -0.3309, 5.8448, 15.082, 0.057161, 0.019391, 0.083082, 0.079901, 8.5603, 0.61612, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.7408
82, -0.3309, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.079901, 8.5603, 0.31352, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.7408
83, -0.3309, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.079901, 8.5603, 0.38758, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.7408
84, -0.3309, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.079901, 8.5603, 0.46636, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.7408
85, -0.3309, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.079901, 8.5603, 0.61612, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.7408
86, -0.3309, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.079901, 8.5603, 0.72457, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.7408
87, -0.3309, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.079901, 8.5603, 0.75988, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.7408
88, -0.3309, 5.8448, 15.082, 0.057161, 0.013364, 0.083082, 0.079901, 8.5603, 0.44038, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.7408
89, -0.3309, 5.8448, 15.082, 0.057161, 0.01, 0.083082, 0.079901, 8.5603, 0.61612, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.7408
90, -0.3309, 5.8448, 15.082, 0.058563, 0.016204, 0.083082, 0.079901, 8.5603, 0.61612, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.7408
91, -0.3309, 5.8448, 15.082, 0.059131, 0.014707, 0.083082, 0.079901, 8.5603, 0.61612, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.7408
92, -0.3309, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.079901, 8.5603, 0.61612, 9.9988, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.7408
93, -0.3309, 5.8448, 15.082, 0.059495, 0.014707, 0.083082, 0.079901, 8.5603, 0.61612, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.7408
94, -0.3310, 5.8448, 15.082, 0.066274, 0.014707, 0.083082, 0.079901, 8.5603, 0.61612, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.7408
95, -0.3310, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.079901, 8.5603, 0.61612, 10, 0.023414, 0.049145, 0.013913, 46.409, 12.129, 5.7408
96, -0.3310, 5.8448, 15.082, 0.057161, 0.012622, 0.083082, 0.079901, 8.5603, 0.3364, 10, 0.023522, 0.050735, 0.013913, 46.409, 12.129, 5.7408
97, -0.3310, 5.8448, 15.082, 0.078467, 0.014707, 0.083082, 0.079901, 8.5603, 0.61612, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.7408
98, -0.3310, 5.8448, 15.082, 0.079543, 0.014707, 0.083082, 0.079901, 8.5603, 0.61612, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.7408
99, -0.3310, 5.8448, 15.082, 0.081981, 0.014707, 0.083082, 0.079901, 8.5603, 0.31577, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.7408
100, -0.3311, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.11759, 8.5603, 0.41734, 9.2246, 0.02792, 0.09342, 0.013913, 46.409, 12.129, 5.7408
101, -0.3311, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.079901, 7.093, 0.61612, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.7408
102, -0.3311, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.079901, 8.5603, 0.61612, 10, 0.023718, 0.050735, 0.013913, 46.409, 12.129, 5.7408
103, -0.3311, 5.8448, 14.508, 0.081068, 0.012205, 0.083082, 0.079901, 7.7236, 0.61612, 10, 0.023414, 0.042694, 0.013913, 46.409, 12.129, 5.7408
104, -0.3311, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.079901, 9.0698, 0.61612, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.7408
105, -0.3312, 5.8448, 15.082, 0.029475, 0.014707, 0.083082, 0.079901, 8.5603, 0.58265, 10, 0.023414, 0.042977, 0.013913, 46.409, 12.129, 5.7408
106, -0.3312, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.079901, 8.5603, 0.83804, 10, 0.025097, 0.072447, 0.013913, 46.409, 12.129, 5.7408
107, -0.3313, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.079901, 9.306, 0.61612, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.7408
108, -0.3315, 5.8448, 15.082, 0.057161, 0.017875, 0.083082, 0.079901, 8.5603, 0.61612, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.3862
109, -0.3315, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.079901, 8.5603, 0.5303, 10, 0.023414, 0.039194, 0.013913, 46.409, 12.129, 5.7408
110, -0.3315, 5.8448, 15.082, 0.075869, 0.014707, 0.083082, 0.079901, 8.5603, 0.61612, 10, 0.023414, 0.050735, 0.013868, 46.409, 12.129, 5.7408
111, -0.3315, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.079901, 8.5603, 0.61612, 10, 0.023414, 0.038963, 0.013913, 46.409, 12.129, 5.7408
112, -0.3315, 5.8448, 15.082, 0.03225, 0.0164, 0.086343, 0.079901, 8.5603, 0.89183, 10, 0.023414, 0.068709, 0.013913, 46.409, 12.129, 5.7408
113, -0.3315, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.079901, 8.5603, 0.61612, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 6.4611
114, -0.3316, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.079901, 8.5603, 0.61612, 10, 0.023414, 0.03711, 0.013913, 46.409, 12.129, 5.7408
115, -0.3316, 5.8448, 15.082, 0.057161, 0.014707, 0.077403, 0.079901, 10, 0.61612, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.7408
116, -0.3316, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.079901, 8.5603, 0.61612, 10, 0.023414, 0.036946, 0.013913, 46.409, 12.129, 5.7408
117, -0.3316, 5.7335, 15.082, 0.057161, 0.014707, 0.083082, 0.079901, 8.5603, 0.63889, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.7408
118, -0.3317, 5.8448, 15.082, 0.057161, 0.014707, 0.07903, 0.079901, 8.5603, 0.48513, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.7408
119, -0.3317, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.079901, 8.5603, 0.61562, 10, 0.023414, 0.034964, 0.013913, 46.409, 12.129, 5.7408
120, -0.3318, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.079901, 10, 0.61612, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.7408
121, -0.3318, 5.8448, 15.082, 0.05567, 0.014707, 0.083082, 0.079901, 8.5603, 0.83619, 10, 0.023414, 0.050735, 0.013913, 49.054, 12.129, 5.7408
122, -0.3318, 5.8448, 15.082, 0.057161, 0.01432, 0.083082, 0.11069, 7.8644, 0.61612, 10, 0.035098, 0.05828, 0.013913, 46.409, 12.129, 5.7408
123, -0.3318, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.079901, 8.5603, 0.61612, 10, 0.023414, 0.033179, 0.013913, 46.409, 12.129, 5.7408
124, -0.3319, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.079901, 10, 0.3749, 10, 0.023414, 0.047641, 0.013913, 46.409, 12.129, 5.7408
125, -0.3319, 5.8448, 15.082, 0.057161, 0.015191, 0.083082, 0.10655, 8.5603, 0.61612, 9.2246, 0.026498, 0.09342, 0.013913, 46.409, 12.129, 5.7408
126, -0.3320, 5.8448, 15.082, 0.063446, 0.014707, 0.083082, 0.079901, 10, 0.61612, 10, 0.02366, 0.050735, 0.013913, 46.409, 12.129, 5.7408
127, -0.3321, 5.8448, 15.082, 0.057161, 0.014707, 0.082426, 0.079901, 7.1391, 0.66304, 10, 0.023414, 0.039379, 0.013913, 46.409, 12.129, 5.7408
128, -0.3321, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.11053, 8.5603, 0.61614, 10, 0.029774, 0.050735, 0.013913, 46.409, 12.129, 8.2187
129, -0.3321, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.079901, 8.5603, 0.61612, 10, 0.023414, 0.028263, 0.013913, 46.409, 12.129, 5.7408
130, -0.3323, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.079901, 8.5603, 0.61612, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.1129
131, -0.3323, 5.8448, 15.082, 0.057161, 0.017051, 0.083082, 0.079901, 6.8121, 0.61612, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 6.5419
132, -0.3323, 5.8448, 15.082, 0.057161, 0.012802, 0.078125, 0.079901, 8.5603, 0.61612, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.7408
133, -0.3323, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.079901, 8.5603, 0.61612, 10, 0.025287, 0.050735, 0.013913, 46.409, 12.129, 5.7408
134, -0.3324, 5.8448, 15.082, 0.045329, 0.014707, 0.083082, 0.079901, 8.5603, 0.61612, 10, 0.023414, 0.034256, 0.013913, 46.409, 12.129, 5.2469
135, -0.3327, 5.8448, 15.082, 0.057161, 0.013033, 0.083082, 0.075168, 8.5603, 0.61612, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.7408
136, -0.3328, 5.8448, 15.082, 0.057161, 0.017695, 0.083082, 0.11511, 8.5603, 0.61612, 10, 0.034609, 0.050735, 0.013913, 46.409, 12.684, 5.7408
137, -0.3328, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.075193, 8.5603, 0.85112, 10, 0.023414, 0.049129, 0.013913, 46.409, 12.129, 5.7408
138, -0.3328, 5.8448, 13.838, 0.057161, 0.014707, 0.083082, 0.079901, 8.5603, 0.61612, 10, 0.012804, 0.050735, 0.013913, 46.409, 12.129, 5.7408
139, -0.3330, 5.8448, 15.082, 0.057161, 0.014707, 0.077408, 0.079901, 8.5603, 0.61612, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.7408
140, -0.3330, 5.8448, 14.195, 0.057161, 0.014707, 0.083082, 0.079901, 8.5603, 0.61612, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.7408
141, -0.3331, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.079901, 8.5603, 0.37269, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 6.9228
142, -0.3331, 5.8448, 15.082, 0.057161, 0.014707, 0.083082, 0.079901, 8.5603, 0.61612, 10, 0.026354, 0.050735, 0.013913, 46.409, 12.129, 5.7408
143, -0.3333, 5.8448, 15.082, 0.071025, 0.010577, 0.083082, 0.065145, 10, 0.61612, 10, 0.0217, 0.050735, 0.013913, 46.409, 11.905, 5.7408
144, -0.3333, 7.1581, 15.082, 0.057161, 0.014707, 0.083082, 0.079901, 8.5603, 0.49402, 10, 0.021164, 0.050735, 0.013913, 46.409, 10.96, 5.7408
145, -0.3335, 5.8448, 15.082, 0.074604, 0.014707, 0.083082, 0.079901, 8.5603, 0.61612, 10, 0.0251, 0.050735, 0.013913, 46.409, 12.129, 5.1503
146, -0.3335, 5.8448, 15.082, 0.057161, 0.014707, 0.087445, 0.079901, 8.5603, 0.61612, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.7408
147, -0.3336, 5.8448, 15.082, 0.057161, 0.014707, 0.11611, 0.079901, 8.5603, 0.61612, 10, 0.023414, 0.050735, 0.013913, 46.409, 9.5237, 5.7763
148, -0.3337, 5.4682, 14.897, 0.057161, 0.014707, 0.083082, 0.079901, 10, 0.40007, 10, 0.023414, 0.050735, 0.013913, 46.409, 12.129, 5.7408
149, -0.3338, 5.8448, 14.231, 0.057161, 0.016541, 0.083082, 0.079901, 10, 0.61612, 10, 0.018696, 0.050735, 0.013913, 46.409, 12.129, 6.679
