Rank, Fitness, kfsr, krsr, kfmm, krmm, kf1x, kr1x, kfc, krc, krmmTriCoop, kx2, krx2, S0, R0, X0, X0_stimScale
15, -0.1955, 3.7971, 0.07091, 0.0037996, 13.787, 0.0013099, 0.069708, 1.5082, 0.31276, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
16, -0.1958, 4.9588, 0.10378, 0.0032163, 13.787, 0.001, 0.069708, 1.0845, 0.25965, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
17, -0.1958, 3.7971, 0.10378, 0.0032163, 13.787, 0.0014664, 0.069708, 1.5082, 0.22101, 0.17444, 1.0767, 17.682, 8.3114, 2.9556, 385.69, 2.9488
18, -0.1959, 3.7971, 0.10378, 0.0032163, 19.029, 0.0014664, 0.082377, 1.5082, 0.16236, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
19, -0.1962, 2.6857, 0.10378, 0.0029977, 13.787, 0.0013246, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 20.418, 7.0449, 2.9556, 385.69, 3.341
20, -0.1963, 3.4717, 0.10378, 0.0032163, 13.787, 0.0014664, 0.061933, 2.2265, 0.27713, 0.17444, 1.0767, 25.041, 7.0449, 2.9556, 385.69, 3.341
21, -0.1965, 4.5533, 0.094298, 0.0032163, 16.781, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 15.963, 4.7023, 2.9556, 385.69, 3.341
22, -0.1965, 3.7971, 0.10378, 0.0032163, 13.787, 0.0014664, 0.10317, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 419.53, 3.341
23, -0.1965, 3.7971, 0.058207, 0.0047583, 13.787, 0.0014664, 0.069708, 1.365, 0.27713, 0.17444, 1.0767, 12.488, 7.0449, 2.9556, 385.69, 3.341
24, -0.1966, 3.7971, 0.079747, 0.0032163, 13.787, 0.0014664, 0.074031, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
25, -0.1966, 3.7971, 0.10378, 0.0021444, 13.787, 0.0014664, 0.069708, 1.343, 0.27713, 0.18764, 1.0767, 13.219, 7.0449, 2.9556, 385.69, 2.8899
26, -0.1967, 3.7971, 0.10378, 0.0032163, 13.787, 0.0013987, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 5.7147, 2.9556, 385.69, 3.341
27, -0.1967, 3.9163, 0.10378, 0.0032163, 13.787, 0.0012238, 0.069708, 1.5082, 0.3381, 0.17444, 1.0222, 17.682, 7.0449, 2.9556, 385.69, 3.341
28, -0.1968, 3.7971, 0.10378, 0.0032163, 13.787, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 4.9455, 2.9556, 385.69, 3.341
29, -0.1968, 3.7971, 0.10378, 0.0032163, 13.787, 0.0014664, 0.073798, 1.417, 0.19163, 0.17444, 1.0767, 18.149, 7.0449, 2.9556, 364.42, 3.341
30, -0.1968, 4.796, 0.10378, 0.0024465, 13.787, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 3.9627, 2.9556, 385.69, 3.341
31, -0.1968, 5.1969, 0.10378, 0.0032163, 13.787, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 3.9132, 2.9556, 385.69, 3.341
32, -0.1969, 3.7971, 0.10378, 0.0032163, 12.966, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 3.8503, 2.9556, 385.69, 3.341
33, -0.1969, 3.7971, 0.090231, 0.0032163, 17.731, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 7.1614, 2.9556, 385.69, 3.341
34, -0.1969, 3.7971, 0.088867, 0.0028599, 13.787, 0.0014664, 0.069708, 1.5082, 0.271, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
35, -0.1969, 3.7971, 0.10378, 0.0032163, 13.787, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 5.5217, 2.9556, 385.69, 3.341
36, -0.1970, 3.7971, 0.10192, 0.0032163, 13.787, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.3314
37, -0.1971, 3.6876, 0.10378, 0.0032163, 13.787, 0.0014664, 0.069708, 1.5082, 0.16642, 0.17444, 1.0445, 17.682, 7.0449, 2.9556, 385.69, 3.341
38, -0.1971, 3.7971, 0.10378, 0.0032163, 13.787, 0.0014664, 0.069708, 1.5082, 0.2175, 0.17444, 1.0196, 17.682, 4.8687, 2.9556, 385.69, 3.341
39, -0.1972, 3.0227, 0.10378, 0.0032163, 13.787, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 1.0156, 17.682, 7.0449, 2.9556, 385.69, 3.341
40, -0.1972, 1.9392, 0.10378, 0.0032163, 13.787, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 6.2171, 2.9556, 385.69, 3.341
41, -0.1974, 3.7971, 0.10378, 0.0032163, 18.565, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 6.7523, 2.9556, 385.69, 3.341
42, -0.1975, 3.7971, 0.1026, 0.0032163, 17.063, 0.0013848, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
43, -0.1976, 3.7971, 0.10378, 0.0032163, 13.787, 0.0014664, 0.069708, 1.5082, 0.33787, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
44, -0.1976, 2.7695, 0.10378, 0.0032163, 20.323, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
45, -0.1976, 2.4488, 0.10378, 0.0032163, 17.853, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
46, -0.1976, 3.7971, 0.10378, 0.0019321, 13.787, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
47, -0.1976, 3.7971, 0.10378, 0.0032163, 13.787, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 6.9931, 2.9556, 385.69, 3.341
48, -0.1976, 3.7971, 0.10378, 0.0032163, 19.929, 0.0014664, 0.069708, 1.4785, 0.27713, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
49, -0.1976, 3.7971, 0.10378, 0.0032163, 20.582, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
50, -0.1976, 3.7971, 0.096438, 0.0032163, 13.787, 0.0014664, 0.074775, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 10, 2.9556, 385.69, 3.341
51, -0.1976, 3.7971, 0.10378, 0.0032163, 18.941, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
52, -0.1976, 3.7971, 0.10378, 0.0032163, 19.153, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 19.042, 7.0449, 2.9556, 385.69, 3.341
53, -0.1976, 3.0555, 0.10378, 0.0032163, 13.787, 0.0014664, 0.069708, 1.5053, 0.27713, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
54, -0.1976, 2.7607, 0.10378, 0.0032163, 13.787, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
55, -0.1976, 2.0835, 0.15155, 0.0032163, 13.787, 0.0014664, 0.09573, 1.1661, 0.27713, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
56, -0.1976, 2.8866, 0.10378, 0.0032163, 13.787, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
57, -0.1976, 2.997, 0.10378, 0.0032163, 13.787, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
58, -0.1976, 3.7971, 0.10378, 0.0029394, 13.787, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
59, -0.1976, 3.7971, 0.10378, 0.0032163, 14.955, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
60, -0.1976, 3.7971, 0.10378, 0.0032163, 13.787, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
61, -0.1976, 3.7971, 0.10378, 0.0032163, 13.787, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
62, -0.1976, 3.7971, 0.10378, 0.0032163, 13.787, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
63, -0.1976, 3.7971, 0.10378, 0.0032163, 13.787, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
64, -0.1976, 3.7971, 0.10378, 0.0032163, 13.787, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
65, -0.1976, 3.7971, 0.10378, 0.0032163, 13.787, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
66, -0.1976, 4.1084, 0.10378, 0.0032163, 13.787, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
67, -0.1976, 5.1333, 0.10378, 0.0032163, 13.787, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
68, -0.1976, 3.7971, 0.10378, 0.0032163, 13.787, 0.0014664, 0.069708, 1.5082, 0.35913, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
69, -0.1977, 3.7971, 0.10378, 0.003706, 13.787, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
70, -0.1977, 3.7971, 0.10378, 0.0032163, 11.799, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
71, -0.1977, 3.7971, 0.10378, 0.0044624, 16.103, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
72, -0.1977, 4.8424, 0.10378, 0.0032163, 13.454, 0.0014664, 0.069708, 1.5082, 0.27357, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
73, -0.1977, 3.7971, 0.10378, 0.0045005, 14.334, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
74, -0.1977, 3.7971, 0.10378, 0.0032163, 13.787, 0.0014664, 0.069708, 1.5082, 0.37736, 0.17444, 1.0767, 17.682, 6.9361, 2.9556, 385.69, 3.341
75, -0.1977, 4.9917, 0.10378, 0.0032163, 9.6809, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
76, -0.1977, 3.7971, 0.10378, 0.0032163, 8.0221, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
77, -0.1978, 3.7971, 0.10378, 0.0032163, 13.787, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 0.96578, 17.682, 8.9021, 2.9556, 385.69, 3.341
78, -0.1978, 3.7971, 0.10378, 0.0032163, 14.887, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
79, -0.1978, 3.7971, 0.10378, 0.0032163, 13.787, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 384.72, 3.341
80, -0.1978, 3.4172, 0.10378, 0.0032163, 13.787, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 6.0281, 2.9556, 361.98, 3.341
81, -0.1980, 3.7971, 0.10378, 0.0032163, 13.787, 0.0014664, 0.069708, 1.4667, 0.25851, 0.17444, 1.0767, 17.682, 7.6123, 2.9556, 385.69, 3.341
82, -0.1981, 3.7971, 0.10378, 0.0032163, 9.7207, 0.0014664, 0.068249, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
83, -0.1981, 3.7971, 0.10378, 0.0032163, 13.787, 0.0014664, 0.069708, 1.4188, 0.27713, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
84, -0.1982, 5.4659, 0.10378, 0.0032163, 13.787, 0.0014664, 0.067846, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
85, -0.1982, 3.7971, 0.12238, 0.0032163, 13.787, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 19.289, 6.3279, 2.9556, 385.69, 3.341
86, -0.1982, 5.2787, 0.10378, 0.0032163, 13.787, 0.0010923, 0.069708, 1.0453, 0.27713, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
87, -0.1983, 2.1571, 0.10378, 0.0021908, 15.56, 0.0013284, 0.069708, 1.9787, 0.27713, 0.17444, 0.83889, 16.863, 5.4341, 2.9556, 385.69, 3.341
88, -0.1983, 4.2606, 0.10378, 0.001747, 14.542, 0.0014664, 0.069708, 1.5082, 0.35542, 0.17444, 1.0767, 17.682, 3.8785, 2.9556, 385.69, 3.341
89, -0.1984, 3.9301, 0.10378, 0.0032163, 13.787, 0.0014664, 0.069708, 1.5082, 0.27597, 0.17444, 1.0767, 17.682, 7.9639, 2.9556, 385.69, 3.341
90, -0.1984, 3.7971, 0.10378, 0.0032163, 13.787, 0.001562, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
91, -0.1984, 3.7971, 0.10378, 0.0032163, 13.787, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 20.308, 9.9811, 2.9556, 385.69, 3.341
92, -0.1984, 3.7971, 0.078371, 0.0032163, 13.452, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
93, -0.1989, 3.7971, 0.10378, 0.0046362, 13.787, 0.0014664, 0.07909, 1.5082, 0.27713, 0.17444, 0.94298, 17.682, 7.0449, 2.9556, 385.69, 3.341
94, -0.1989, 3.7971, 0.10378, 0.0022152, 13.787, 0.0012849, 0.070645, 1.5082, 0.2892, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
95, -0.1990, 3.7971, 0.10378, 0.0032163, 16.339, 0.0014664, 0.069708, 1.5082, 0.35132, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 2.8544
96, -0.1990, 3.7971, 0.10378, 0.0032163, 13.787, 0.0014664, 0.069212, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 7.0449, 2.912, 385.69, 3.341
97, -0.1991, 5.5304, 0.10378, 0.0032163, 9.0161, 0.001668, 0.069708, 1.5082, 0.38784, 0.24805, 1.1244, 15.806, 7.0449, 2.9556, 204.63, 3.341
98, -0.1991, 2.7995, 0.10378, 0.0032163, 20.347, 0.0014664, 0.069708, 1.5082, 0.35451, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
99, -0.1992, 3.9395, 0.10378, 0.0032163, 13.787, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 25.249, 7.0449, 2.9556, 330.79, 3.341
100, -0.1992, 3.7971, 0.10378, 0.0032163, 13.787, 0.0014664, 0.069708, 1.5082, 0.13863, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
101, -0.1992, 3.7971, 0.10378, 0.0032163, 13.787, 0.0021298, 0.069708, 2.2221, 0.27713, 0.17444, 1.0767, 17.682, 3.7474, 2.9556, 385.69, 3.341
102, -0.1994, 3.7971, 0.10378, 0.0019666, 13.787, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 0.92198, 13.125, 7.0449, 2.9556, 385.69, 3.341
103, -0.1994, 3.7971, 0.10378, 0.0032163, 7.506, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 8.8623, 2.9556, 385.69, 3.341
104, -0.1995, 3.7971, 0.10378, 0.0046704, 13.787, 0.0012796, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
105, -0.1995, 3.1778, 0.11336, 0.0033578, 13.787, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 18.538, 7.0449, 2.9556, 385.69, 3.341
106, -0.1996, 3.7971, 0.08387, 0.0037681, 13.787, 0.0014664, 0.069708, 1.5082, 0.27713, 0.14171, 0.69566, 17.682, 7.0449, 2.9556, 385.69, 3.341
107, -0.1997, 3.7971, 0.10378, 0.0032163, 13.787, 0.0012308, 0.069708, 1.5082, 0.37349, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
108, -0.1999, 4.9468, 0.080715, 0.0032163, 13.787, 0.0014664, 0.063635, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 8.3846, 2.9556, 385.69, 3.341
109, -0.2001, 4.4759, 0.081541, 0.0032163, 6.999, 0.0014664, 0.070477, 1.5082, 0.34223, 0.17444, 1.0767, 16.747, 7.0449, 2.9556, 385.69, 3.341
110, -0.2001, 2.6427, 0.10378, 0.0032163, 13.787, 0.0014746, 0.069708, 1.3347, 0.27713, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
111, -0.2002, 3.7971, 0.10378, 0.0032163, 13.787, 0.0014664, 0.06154, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
112, -0.2003, 3.7971, 0.10378, 0.0043766, 13.787, 0.0014664, 0.069708, 1.5082, 0.27713, 0.20483, 1.0767, 10.647, 7.0449, 2.9556, 385.69, 3.341
113, -0.2003, 2.7371, 0.10378, 0.0032163, 13.787, 0.0011788, 0.0639, 1.4821, 0.27713, 0.17444, 1.0767, 17.682, 8.1369, 2.9556, 403.57, 3.341
114, -0.2003, 3.7971, 0.10378, 0.0032163, 13.787, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 411.39, 3.341
115, -0.2003, 2.49, 0.10378, 0.0032163, 11.958, 0.001, 0.067124, 1.0171, 0.3133, 0.17444, 1.0767, 17.682, 10, 2.9556, 385.69, 3.341
116, -0.2004, 4.8125, 0.10378, 0.003904, 13.787, 0.0010454, 0.04795, 1.8855, 0.27713, 0.23791, 1.5103, 17.682, 8.7338, 2.9556, 385.69, 3.341
117, -0.2005, 4.1045, 0.10378, 0.0032163, 13.787, 0.0011045, 0.07299, 1.0171, 0.27713, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
118, -0.2005, 5.4248, 0.10378, 0.0032163, 13.787, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 8.568, 2.9556, 385.69, 3.341
119, -0.2005, 3.7971, 0.10378, 0.0032163, 13.787, 0.0016846, 0.069708, 1.5082, 0.27353, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
120, -0.2006, 3.9243, 0.10378, 0.0032163, 13.787, 0.0014664, 0.071329, 1.6296, 0.20249, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
121, -0.2007, 3.7971, 0.10378, 0.0032163, 13.787, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 10, 2.9556, 385.69, 3.341
122, -0.2007, 3.7971, 0.10378, 0.0047667, 13.787, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
123, -0.2008, 3.7971, 0.10378, 0.0040524, 13.787, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 413.82, 3.341
124, -0.2009, 3.7971, 0.10378, 0.0032163, 13.787, 0.0014664, 0.069708, 1.3096, 0.29938, 0.17444, 1.0767, 17.682, 6.7807, 2.9556, 385.69, 3.341
125, -0.2010, 3.7971, 0.10378, 0.0032163, 13.787, 0.0014664, 0.084897, 1.5082, 0.27713, 0.17444, 1.1632, 17.682, 7.0449, 2.9556, 385.69, 3.341
126, -0.2012, 3.3584, 0.058196, 0.0032163, 13.787, 0.0011045, 0.069744, 1.0171, 0.27713, 0.17444, 1.0767, 17.682, 7.0449, 2.6902, 385.69, 3.341
127, -0.2012, 3.7971, 0.10378, 0.0041562, 13.787, 0.0011919, 0.058548, 1.5082, 0.27713, 0.17444, 1.1042, 17.682, 3.6614, 2.9556, 385.69, 3.341
128, -0.2013, 3.7971, 0.10378, 0.0032163, 13.787, 0.0018955, 0.069708, 2.2045, 0.40742, 0.17444, 0.75168, 16.22, 7.0449, 2.9556, 385.69, 3.341
129, -0.2013, 3.7971, 0.090542, 0.0032163, 13.787, 0.0014664, 0.069708, 1.4944, 0.27713, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
130, -0.2014, 3.7971, 0.10378, 0.0032163, 9.4417, 0.0015474, 0.069708, 1.5082, 0.27713, 0.2334, 1.0767, 10.035, 9.443, 2.9556, 385.69, 3.341
131, -0.2014, 3.7971, 0.069759, 0.0026962, 7.9288, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
132, -0.2016, 3.0853, 0.10378, 0.0032163, 13.787, 0.0014664, 0.069708, 1.5082, 0.16896, 0.17444, 1.0767, 22.123, 7.0449, 2.9556, 385.69, 3.341
133, -0.2017, 3.7971, 0.10378, 0.0029328, 13.787, 0.0015288, 0.069708, 1.5082, 0.1532, 0.17444, 1.0767, 17.682, 8.4686, 2.9953, 385.69, 3.341
134, -0.2017, 3.7971, 0.10378, 0.0032163, 13.787, 0.0014664, 0.069708, 1.5082, 0.36841, 0.17444, 1.0767, 17.682, 6.0659, 2.9556, 385.69, 3.341
135, -0.2019, 3.7971, 0.10378, 0.0032163, 13.787, 0.0014664, 0.069708, 1.5082, 0.21083, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
136, -0.2020, 3.7971, 0.131, 0.0032163, 13.787, 0.0014664, 0.069708, 1.5082, 0.21178, 0.17444, 1.0767, 17.682, 5.418, 2.9556, 385.69, 3.341
137, -0.2020, 3.7971, 0.10378, 0.0032163, 13.787, 0.001, 0.088083, 0.9456, 0.27713, 0.17444, 1.0767, 12.834, 7.164, 2.9556, 385.69, 3.341
138, -0.2022, 3.7971, 0.10378, 0.0044242, 13.787, 0.0014664, 0.069708, 1.4695, 0.36273, 0.17444, 1.0767, 19.854, 7.0449, 2.9556, 385.69, 3.341
139, -0.2022, 3.7971, 0.10378, 0.0027139, 13.787, 0.0014664, 0.05661, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.341
140, -0.2023, 3.7971, 0.10378, 0.0032163, 13.787, 0.0014664, 0.069708, 1.5082, 0.27713, 0.17444, 1.0767, 16.209, 8.1081, 2.9556, 385.69, 3.341
141, -0.2024, 3.7971, 0.10378, 0.0032163, 13.787, 0.0014664, 0.051253, 1.5082, 0.15191, 0.17444, 1.0767, 17.682, 7.0449, 2.9556, 385.69, 3.2327
142, -0.2024, 3.3584, 0.10378, 0.0026171, 13.787, 0.0011045, 0.06446, 1.0171, 0.27713, 0.17444, 1.0767, 17.682, 10, 2.9556, 385.69, 3.341
143, -0.2024, 3.7971, 0.075396, 0.0032163, 13.787, 0.0014664, 0.061191, 1.5082, 0.27713, 0.17444, 1.0767, 17.682, 7.6389, 2.9556, 385.69, 3.341
