Rank, Fitness, kfsr, krsr, kfmm, krmm, kfmx, krmx, kfc, krc, kfq, krq, eLoop, eDF, kfdd, Sd, stimUpSR, S0, R0, X0, Q0
11, -1.0618, 0.23281, 0.30208, 2.4596, 0.082279, 0.0016869, 0.027431, 2.4954, 0.056333, 0.0021304, 14.603, 0.87478, 0.0035948, 0.088579, 1.78, 1.9609, 0.034736, 28.69, 0.079668,2.6007
12, -1.0633, 0.23281, 0.30208, 2.4596, 0.091274, 0.0015573, 0.027431, 2.8534, 0.068644, 0.0021304, 21.685, 0.87478, 0.0035948, 0.088579, 1.78, 1.9609, 0.034736, 28.69, 0.079668,2.6007
13, -1.0651, 0.23281, 0.30208, 2.7214, 0.082279, 0.0015664, 0.027431, 2.8534, 0.082304, 0.0021715, 14.603, 0.87478, 0.0035948, 0.088579, 1.78, 1.9609, 0.034736, 28.69, 0.079668,2.6007
14, -1.0660, 0.23281, 0.30208, 2.4596, 0.082279, 0.0015542, 0.027431, 2.8534, 0.07757, 0.0021304, 14.603, 0.87478, 0.0035948, 0.088579, 1.4206, 1.9609, 0.034736, 28.69, 0.079668,2.6007
15, -1.0661, 0.23281, 0.33247, 2.4596, 0.082279, 0.0020442, 0.025853, 2.0666, 0.073837, 0.0031602, 14.603, 0.87478, 0.0035948, 0.088579, 1.6613, 1.9609, 0.034736, 28.69, 0.079668,3.6371
16, -1.0666, 0.23281, 0.30208, 2.4596, 0.082279, 0.0014521, 0.01942, 2.8534, 0.07757, 0.0021304, 20.445, 0.75228, 0.0035948, 0.088579, 1.78, 1.9609, 0.039411, 28.69, 0.079668,2.6007
17, -1.0673, 0.23281, 0.30208, 2.4596, 0.082279, 0.0014521, 0.021849, 2.8534, 0.07757, 0.0011382, 14.603, 0.87478, 0.0035948, 0.088579, 1.78, 1.9609, 0.034736, 30.668, 0.080496,2.6007
18, -1.0681, 0.23281, 0.30208, 2.4596, 0.047485, 0.0014521, 0.027431, 2.8534, 0.046791, 0.0021304, 14.603, 0.87478, 0.0035948, 0.096609, 1.78, 2.0632, 0.034736, 28.69, 0.079668,2.6007
19, -1.0684, 0.23281, 0.35669, 2.4596, 0.082279, 0.0014521, 0.027431, 2.8534, 0.05871, 0.0021304, 14.603, 1.2488, 0.0035948, 0.088579, 1.78, 1.9609, 0.034736, 37.966, 0.079668,2.6007
20, -1.0703, 0.23281, 0.30208, 3.2405, 0.082279, 0.0014521, 0.027431, 2.8534, 0.07757, 0.0021304, 14.603, 0.87478, 0.0035948, 0.088579, 1.78, 2.1351, 0.034736, 28.69, 0.076336,1.3446
21, -1.0711, 0.23281, 0.30208, 2.183, 0.082279, 0.0014521, 0.013977, 2.8534, 0.07757, 0.0021304, 14.603, 0.87478, 0.0035948, 0.088579, 1.78, 1.9609, 0.034736, 28.69, 0.079668,3.3394
22, -1.0715, 0.23281, 0.30208, 2.4596, 0.082279, 0.0014521, 0.01575, 3.1599, 0.089967, 0.0021304, 14.603, 0.87478, 0.0035948, 0.088579, 1.0145, 1.9609, 0.034736, 28.69, 0.079668,2.6007
23, -1.0744, 0.23281, 0.30208, 2.4596, 0.082279, 0.0014521, 0.027431, 2.8534, 0.084863, 0.0021304, 14.603, 0.87478, 0.0035948, 0.073826, 1.78, 1.9609, 0.037884, 28.69, 0.079668,2.6007
24, -1.0754, 0.23281, 0.30208, 1.9209, 0.082279, 0.0014521, 0.015213, 2.8534, 0.07757, 0.0021304, 8.4962, 0.68605, 0.00327, 0.088579, 1.78, 1.9609, 0.034736, 28.69, 0.079668,2.6007
25, -1.0767, 0.23281, 0.30208, 2.4596, 0.082279, 0.0014521, 0.027431, 2.8534, 0.07757, 0.0028376, 14.603, 0.87478, 0.0035948, 0.058834, 1.78, 1.9609, 0.039495, 28.69, 0.079668,2.6007
26, -1.0767, 0.23281, 0.30208, 3.6275, 0.082279, 0.0014521, 0.01405, 2.8534, 0.07757, 0.0021304, 20.766, 0.87478, 0.0035948, 0.088579, 2.2356, 1.9609, 0.034736, 28.69, 0.079668,2.854
27, -1.0768, 0.23281, 0.32252, 2.4596, 0.082279, 0.0014521, 0.027431, 2.8534, 0.07757, 0.002047, 14.603, 0.87556, 0.0035948, 0.088579, 1.78, 1.9609, 0.044622, 28.69, 0.079668,2.6007
28, -1.0773, 0.23281, 0.30208, 2.4596, 0.082279, 0.0017621, 0.030115, 2.8534, 0.07757, 0.0021304, 17.88, 1.1714, 0.0042222, 0.085603, 1.78, 1.9609, 0.034736, 28.69, 0.079668,2.6007
29, -1.0782, 0.23281, 0.30208, 2.4596, 0.082279, 0.0014521, 0.016242, 2.8534, 0.07757, 0.0021304, 14.603, 0.87478, 0.0035948, 0.088579, 1.78, 1.9609, 0.034736, 28.69, 0.079668,2.6007
30, -1.0795, 0.23281, 0.3478, 3.3157, 0.082279, 0.0014521, 0.027431, 2.8534, 0.07757, 0.0021304, 14.603, 0.87478, 0.0035948, 0.088579, 1.78, 2.0109, 0.041589, 28.69, 0.079668,2.6007
31, -1.0796, 0.23281, 0.30208, 2.4596, 0.047842, 0.0015937, 0.027431, 2.8534, 0.07757, 0.0021304, 14.603, 0.87478, 0.0035948, 0.088579, 1.78, 1.9609, 0.034736, 28.69, 0.079668,2.6007
32, -1.0797, 0.23281, 0.30208, 2.4596, 0.067352, 0.0014521, 0.027431, 2.8534, 0.079693, 0.0021304, 14.603, 0.51223, 0.0031608, 0.088579, 1.78, 1.9609, 0.038044, 28.69, 0.079668,2.6007
33, -1.0805, 0.2439, 0.30208, 2.4596, 0.082279, 0.0014645, 0.027431, 2.8534, 0.089046, 0.0021304, 14.603, 0.87478, 0.0035948, 0.088579, 1.78, 1.9609, 0.034736, 28.69, 0.079668,2.6007
34, -1.0817, 0.24214, 0.30208, 2.4596, 0.082279, 0.0014521, 0.027431, 2.8534, 0.07757, 0.0028086, 14.603, 1.1389, 0.0035948, 0.10658, 1.78, 1.9609, 0.037442, 28.69, 0.079668,2.6007
35, -1.0821, 0.24425, 0.30208, 2.4596, 0.043295, 0.0014521, 0.027431, 2.8534, 0.07757, 0.0024361, 14.603, 0.87478, 0.0027103, 0.088579, 1.78, 1.9942, 0.034736, 28.69, 0.079668,2.6007
36, -1.0838, 0.23281, 0.30208, 2.4596, 0.069384, 0.0014521, 0.019161, 2.8156, 0.07757, 0.0018349, 14.603, 0.57064, 0.0035948, 0.12331, 1.78, 2.2139, 0.034736, 28.69, 0.079668,2.7647
37, -1.0840, 0.23281, 0.28118, 2.4596, 0.082279, 0.0014521, 0.027431, 2.8534, 0.066952, 0.0021304, 14.603, 0.87478, 0.0035948, 0.088579, 1.78, 1.9609, 0.034736, 28.69, 0.079668,2.6007
38, -1.0845, 0.23281, 0.30208, 2.4596, 0.082279, 0.0014521, 0.027431, 2.8534, 0.044838, 0.0021304, 14.603, 0.77271, 0.0035948, 0.088579, 1.9052, 1.9609, 0.034736, 29.46, 0.079668,2.6007
39, -1.0850, 0.25291, 0.30208, 2.4596, 0.082279, 0.0014521, 0.027431, 2.8534, 0.11628, 0.0012024, 7.5772, 0.87478, 0.0047918, 0.11948, 1.78, 1.9609, 0.034736, 28.69, 0.079668,2.6007
40, -1.0857, 0.32506, 0.38308, 2.4596, 0.082279, 0.0014521, 0.027431, 2.8534, 0.07813, 0.0021304, 14.603, 0.87478, 0.0035948, 0.088579, 1.78, 1.9609, 0.034736, 28.69, 0.079668,3.7224
41, -1.0869, 0.23281, 0.30208, 2.4596, 0.082279, 0.0014521, 0.027431, 4.0205, 0.07757, 0.0021304, 14.603, 0.87478, 0.0035948, 0.088579, 1.78, 1.9609, 0.034736, 28.69, 0.079668,2.6007
42, -1.0873, 0.23281, 0.30208, 2.4596, 0.082279, 0.0014521, 0.027431, 3.9373, 0.07757, 0.0021304, 14.603, 0.6415, 0.0035948, 0.08567, 1.78, 1.9609, 0.034736, 28.69, 0.079668,2.6007
43, -1.0874, 0.23281, 0.30208, 2.4596, 0.059146, 0.0014521, 0.027431, 4.2644, 0.07757, 0.0021304, 17.694, 0.87478, 0.0035948, 0.088579, 1.78, 1.9609, 0.034736, 28.69, 0.079668,2.6007
44, -1.0877, 0.23281, 0.30208, 2.4596, 0.082279, 0.0014521, 0.027431, 3.9729, 0.07757, 0.0022803, 14.603, 0.87478, 0.0035948, 0.088579, 1.78, 1.9609, 0.034736, 28.69, 0.079668,2.6007
45, -1.0880, 0.23281, 0.30208, 2.534, 0.082279, 0.0014521, 0.019522, 2.8534, 0.080468, 0.0021304, 14.603, 0.87478, 0.0035948, 0.12814, 1.78, 1.9609, 0.034736, 28.69, 0.079668,2.6007
46, -1.0883, 0.23281, 0.28964, 2.4596, 0.082279, 0.0014521, 0.027431, 2.8534, 0.064575, 0.0021304, 14.603, 1.0567, 0.0053611, 0.088579, 1.78, 1.9609, 0.034736, 28.69, 0.079668,2.6007
47, -1.0889, 0.23281, 0.30208, 2.4596, 0.082279, 0.0014521, 0.027431, 3.8671, 0.07757, 0.0021304, 14.603, 0.87478, 0.0030499, 0.10304, 1.78, 1.9609, 0.034736, 28.69, 0.079668,2.6007
48, -1.0890, 0.23281, 0.30208, 2.4596, 0.082279, 0.0014521, 0.025283, 3.5413, 0.03997, 0.0021304, 14.603, 0.87478, 0.0033166, 0.088579, 1.78, 1.9609, 0.034736, 28.69, 0.079668,2.6007
49, -1.0891, 0.23281, 0.3038, 2.4596, 0.082279, 0.0014521, 0.018268, 2.8534, 0.07757, 0.0021304, 14.603, 0.87478, 0.0035948, 0.080747, 1.4539, 1.9609, 0.034736, 28.69, 0.079668,1.7623
50, -1.0892, 0.23281, 0.27628, 2.4596, 0.082279, 0.0014521, 0.027431, 2.8534, 0.07757, 0.0021304, 18.796, 0.87478, 0.0035948, 0.088579, 1.78, 1.9609, 0.034736, 28.69, 0.079668,2.6007
51, -1.0898, 0.23281, 0.30208, 2.4596, 0.082279, 0.0017934, 0.027431, 2.8534, 0.07757, 0.0021304, 14.603, 0.87478, 0.0035948, 0.088579, 1.78, 1.9609, 0.034736, 28.69, 0.079668,2.6007
52, -1.0902, 0.23281, 0.30208, 2.4596, 0.088631, 0.0014521, 0.019771, 2.8534, 0.07757, 0.0020059, 14.603, 0.87478, 0.004498, 0.088579, 2.4093, 1.9609, 0.034736, 28.69, 0.079668,1.6686
53, -1.0909, 0.23281, 0.2695, 2.4183, 0.12259, 0.0014521, 0.027296, 2.8534, 0.07757, 0.0021304, 15.573, 0.87478, 0.0035948, 0.088579, 1.78, 1.9609, 0.032116, 28.69, 0.079668,2.6007
54, -1.0917, 0.23281, 0.30208, 2.4596, 0.074103, 0.0017804, 0.027431, 2.8534, 0.042001, 0.0021304, 14.603, 0.95097, 0.0035948, 0.088579, 1.78, 1.9609, 0.034736, 28.69, 0.079668,2.6007
55, -1.0918, 0.23281, 0.30208, 2.4596, 0.053362, 0.0014521, 0.027431, 4.1395, 0.07757, 0.0021304, 14.603, 0.87478, 0.0035948, 0.088579, 1.78, 1.9609, 0.034736, 28.69, 0.079668,2.6007
56, -1.0919, 0.23281, 0.30208, 2.4596, 0.10875, 0.0014521, 0.026491, 2.8534, 0.07757, 0.0021304, 14.603, 0.87478, 0.0035948, 0.10773, 1.78, 1.9609, 0.034736, 29.229, 0.079668,2.6007
57, -1.0932, 0.22476, 0.30208, 2.4596, 0.082279, 0.0015398, 0.027431, 2.8534, 0.07757, 0.0021304, 8.1493, 0.87478, 0.0035948, 0.088579, 1.78, 1.9609, 0.034736, 28.69, 0.079668,2.6007
58, -1.0939, 0.26048, 0.30208, 2.4596, 0.11018, 0.0014521, 0.027431, 2.8534, 0.07757, 0.0021304, 14.603, 0.87478, 0.0024932, 0.088579, 1.78, 1.9609, 0.035458, 28.69, 0.079668,2.8474
59, -1.0941, 0.23281, 0.27359, 2.4596, 0.082279, 0.0014521, 0.027431, 2.8534, 0.07757, 0.0021304, 14.603, 0.87478, 0.0035948, 0.088579, 1.78, 1.9609, 0.034736, 28.69, 0.079668,1.3204
60, -1.0941, 0.23281, 0.30208, 2.4596, 0.10327, 0.0014521, 0.020479, 2.7886, 0.07757, 0.0021304, 14.603, 0.87478, 0.0025919, 0.092904, 1.78, 1.9609, 0.034736, 28.69, 0.079668,2.9229
61, -1.0943, 0.23281, 0.30208, 2.4596, 0.082279, 0.0014521, 0.027431, 3.6093, 0.07757, 0.0021304, 14.603, 0.87478, 0.0035948, 0.088579, 1.78, 1.9609, 0.034736, 28.69, 0.079668,2.6007
62, -1.0955, 0.23281, 0.30208, 2.4596, 0.071596, 0.0014521, 0.036012, 2.8534, 0.10672, 0.0021304, 14.603, 0.87478, 0.0035948, 0.11744, 1.78, 1.9609, 0.037486, 28.69, 0.079668,2.6007
63, -1.0958, 0.17989, 0.20955, 2.4596, 0.082279, 0.0020478, 0.027431, 3.4424, 0.07757, 0.0021304, 12.663, 0.55, 0.0035948, 0.088579, 1.78, 1.9609, 0.034736, 20.618, 0.079668,3.659
64, -1.0964, 0.23281, 0.30208, 2.4596, 0.1081, 0.0014521, 0.027431, 3.6602, 0.07757, 0.0022923, 10.887, 0.87478, 0.0035948, 0.088579, 1.78, 1.9609, 0.034736, 28.69, 0.079668,2.6007
65, -1.0965, 0.23281, 0.28987, 1.3396, 0.082279, 0.0014521, 0.027431, 2.8534, 0.07757, 0.0028959, 14.603, 1.1545, 0.0035948, 0.088579, 1.78, 1.9609, 0.034736, 28.69, 0.079668,2.6007
66, -1.0969, 0.23281, 0.28022, 2.4596, 0.11683, 0.0014199, 0.032586, 2.8534, 0.052374, 0.0021304, 14.603, 0.87478, 0.0035948, 0.088579, 2.1281, 1.9609, 0.034736, 28.69, 0.079668,2.6007
67, -1.0973, 0.23281, 0.30208, 2.4596, 0.082279, 0.0014521, 0.035347, 2.8534, 0.07757, 0.0021304, 14.603, 0.87478, 0.0025346, 0.076425, 1.6388, 1.9609, 0.041169, 28.69, 0.079668,2.6007
68, -1.0976, 0.23281, 0.28013, 2.4596, 0.082279, 0.0014521, 0.027431, 2.8534, 0.07757, 0.0021304, 14.603, 0.87478, 0.0035948, 0.050094, 1.78, 1.9609, 0.034736, 27.756, 0.079668,2.6007
69, -1.0978, 0.23281, 0.27834, 3.0001, 0.082279, 0.001335, 0.027431, 4.1899, 0.07757, 0.0021304, 14.603, 0.87478, 0.0035948, 0.088579, 1.78, 1.9609, 0.036083, 28.69, 0.079668,2.6007
70, -1.0980, 0.23281, 0.30208, 2.4596, 0.082279, 0.0014772, 0.027431, 2.8534, 0.07757, 0.0021304, 14.603, 0.87478, 0.0035948, 0.088579, 1.78, 1.9609, 0.034736, 28.69, 0.079668,2.6007
71, -1.0985, 0.23281, 0.28614, 2.4596, 0.082279, 0.0014521, 0.027431, 2.8534, 0.08986, 0.0021304, 14.603, 0.94243, 0.0019458, 0.088579, 1.78, 1.9609, 0.034736, 28, 0.079668,2.6007
72, -1.1006, 0.23281, 0.30208, 2.4596, 0.043781, 0.0014521, 0.032489, 3.5296, 0.07757, 0.0021304, 14.603, 0.87478, 0.0035948, 0.054486, 1.78, 1.9609, 0.038345, 28.69, 0.079668,2.6007
73, -1.1007, 0.23281, 0.30208, 2.4596, 0.074625, 0.0014521, 0.023402, 2.8534, 0.07757, 0.0015577, 14.603, 0.87478, 0.0035948, 0.088579, 1.78, 1.9609, 0.034736, 28.69, 0.079668,2.6007
74, -1.1009, 0.23281, 0.30208, 2.4596, 0.055845, 0.0017521, 0.027431, 3.9694, 0.07757, 0.0031375, 14.603, 0.87478, 0.0035948, 0.11222, 1.78, 1.9609, 0.034736, 28.69, 0.079668,3.7914
75, -1.1012, 0.25467, 0.32424, 1.6683, 0.082279, 0.0014521, 0.027431, 2.8534, 0.07757, 0.0024334, 14.603, 0.87478, 0.0035948, 0.086569, 1.78, 1.9609, 0.034736, 28.69, 0.079668,2.6007
76, -1.1013, 0.23281, 0.30208, 2.4596, 0.082279, 0.0018176, 0.027431, 2.8534, 0.07757, 0.0022006, 14.603, 0.87478, 0.0035948, 0.088579, 1.78, 1.9609, 0.034736, 28.69, 0.079668,2.6007
77, -1.1017, 0.23281, 0.30208, 2.4596, 0.082279, 0.0014521, 0.027431, 1.7059, 0.088674, 0.0021304, 14.603, 0.87478, 0.0035948, 0.088579, 1.78, 1.9609, 0.03929, 28.69, 0.079668,2.6007
78, -1.1020, 0.23281, 0.30208, 2.4596, 0.082279, 0.0013445, 0.027431, 2.8534, 0.074629, 0.0021304, 12.291, 0.87478, 0.0035948, 0.088579, 1.0984, 1.9609, 0.034736, 30.764, 0.079668,2.6007
79, -1.1025, 0.23281, 0.30208, 2.4596, 0.082279, 0.0014521, 0.027431, 3.2272, 0.07757, 0.0021304, 14.603, 0.87478, 0.0033393, 0.088579, 2.0505, 1.9609, 0.034736, 28.69, 0.079668,3.0342
80, -1.1045, 0.23281, 0.30208, 1.6937, 0.056988, 0.0014521, 0.024495, 2.8534, 0.07757, 0.0021304, 14.603, 0.87478, 0.002454, 0.088579, 1.78, 1.9609, 0.034736, 28.69, 0.079668,2.5693
81, -1.1062, 0.23281, 0.30208, 1.237, 0.082279, 0.0014521, 0.027431, 2.8534, 0.07757, 0.0021304, 9.4294, 0.73631, 0.0035948, 0.088579, 1.78, 1.9609, 0.034489, 34.684, 0.079668,2.6007
82, -1.1062, 0.23281, 0.30208, 2.4596, 0.082279, 0.0014521, 0.025377, 2.8534, 0.07757, 0.0021304, 14.603, 0.76676, 0.0035948, 0.088579, 1.78, 1.9609, 0.034736, 28.69, 0.079668,2.6007
83, -1.1063, 0.27395, 0.30208, 2.4596, 0.082279, 0.0014521, 0.027431, 2.8534, 0.07757, 0.0021304, 14.603, 0.87478, 0.0035948, 0.088579, 1.78, 1.9609, 0.034736, 26.178, 0.079668,2.6007
84, -1.1066, 0.23281, 0.26934, 2.4596, 0.082279, 0.0014521, 0.033973, 3.4905, 0.056604, 0.0021304, 14.603, 0.82236, 0.0035948, 0.088579, 1.1721, 2.2772, 0.032455, 28.69, 0.079668,2.6007
85, -1.1072, 0.23281, 0.30208, 3.6772, 0.082279, 0.0014521, 0.025369, 2.8534, 0.07757, 0.0021304, 14.603, 0.49041, 0.0044579, 0.088579, 1.78, 1.9609, 0.034736, 28.69, 0.079668,2.6007
86, -1.1090, 0.23281, 0.30208, 3.3913, 0.082279, 0.0014521, 0.026051, 2.8534, 0.063092, 0.0018831, 19.665, 0.87478, 0.0035948, 0.088579, 1.4729, 1.9609, 0.034736, 28.69, 0.079668,2.6412
87, -1.1091, 0.23281, 0.30208, 2.4596, 0.097295, 0.0014521, 0.025512, 2.8534, 0.07757, 0.0015946, 14.603, 0.87478, 0.0035948, 0.088579, 1.78, 1.9609, 0.034736, 28.69, 0.079668,2.2683
88, -1.1092, 0.23281, 0.30208, 2.4596, 0.082279, 0.0014521, 0.027431, 2.9844, 0.07757, 0.0021304, 14.603, 0.87478, 0.0035948, 0.088579, 1.78, 1.9609, 0.034736, 28.69, 0.079668,2.9961
89, -1.1102, 0.23281, 0.30208, 2.4596, 0.082279, 0.0014521, 0.027431, 2.8534, 0.07757, 0.0021304, 14.603, 0.49003, 0.0020849, 0.088579, 1.78, 1.9609, 0.034736, 28.69, 0.079668,2.6007
90, -1.1107, 0.1858, 0.30208, 3.46, 0.082279, 0.0012937, 0.027431, 2.8534, 0.07757, 0.0014792, 14.603, 0.87478, 0.0035948, 0.088579, 1.78, 1.9609, 0.034736, 40.111, 0.083364,2.6007
91, -1.1107, 0.23281, 0.30208, 2.4596, 0.082279, 0.0018355, 0.027431, 2.8534, 0.060613, 0.0021304, 15.544, 0.87478, 0.0035948, 0.088579, 1.78, 1.9609, 0.034736, 28.69, 0.079668,2.6007
92, -1.1113, 0.23281, 0.30208, 2.4596, 0.082279, 0.0014521, 0.027431, 2.8534, 0.046515, 0.0021304, 7.8721, 0.87478, 0.0023458, 0.088579, 1.78, 1.9609, 0.034736, 28.69, 0.079668,2.6007
93, -1.1116, 0.23281, 0.39591, 2.4596, 0.054441, 0.0020222, 0.027431, 2.8534, 0.07757, 0.0021304, 14.603, 0.87478, 0.0021753, 0.088579, 1.5304, 1.9609, 0.034736, 28.69, 0.079668,2.6007
94, -1.1121, 0.23281, 0.30208, 2.4596, 0.082279, 0.0014521, 0.027431, 2.8534, 0.07757, 0.0021304, 14.603, 0.79017, 0.0028545, 0.088579, 1.78, 1.9609, 0.034736, 28.69, 0.079668,2.6007
95, -1.1121, 0.23281, 0.30208, 2.4596, 0.082279, 0.0014521, 0.027431, 2.8534, 0.07757, 0.002954, 14.603, 0.87478, 0.0024857, 0.088579, 2.6443, 1.9609, 0.034736, 28.69, 0.079668,2.6007
96, -1.1121, 0.23281, 0.30208, 2.4596, 0.082279, 0.0014521, 0.027431, 2.8534, 0.039983, 0.0021304, 14.603, 0.90877, 0.0035948, 0.088579, 2.5018, 1.9609, 0.034736, 28.69, 0.079668,2.6007
97, -1.1122, 0.23281, 0.30208, 2.4596, 0.082279, 0.0014521, 0.027431, 2.8534, 0.065144, 0.0021304, 14.603, 0.72856, 0.0035948, 0.088579, 1.1443, 1.9609, 0.034736, 28.69, 0.079668,2.6007
98, -1.1123, 0.23281, 0.30208, 2.4596, 0.082279, 0.0014521, 0.027431, 2.8534, 0.046027, 0.0021304, 14.603, 0.87478, 0.0035948, 0.088579, 1.7708, 1.9609, 0.034736, 28.69, 0.079668,2.6007
99, -1.1123, 0.23281, 0.30208, 2.4596, 0.082279, 0.0014521, 0.027431, 2.8534, 0.041305, 0.0021304, 14.603, 0.92251, 0.0035948, 0.088579, 1.78, 1.9609, 0.034736, 28.69, 0.079668,2.6007
100, -1.1123, 0.23281, 0.30208, 2.4596, 0.082279, 0.0014521, 0.027431, 2.8534, 0.07757, 0.0021425, 14.603, 0.87478, 0.0029516, 0.10355, 1.78, 1.9609, 0.034736, 28.69, 0.079668,2.6007
101, -1.1124, 0.23281, 0.30208, 2.7094, 0.082279, 0.0014521, 0.027431, 2.8534, 0.07757, 0.0021304, 21.327, 0.87478, 0.0035948, 0.088579, 1.78, 1.9609, 0.034736, 28.69, 0.079668,2.6007
102, -1.1125, 0.23281, 0.30208, 2.681, 0.082279, 0.0014521, 0.027431, 2.8534, 0.07757, 0.0021304, 14.603, 0.87478, 0.0035948, 0.088579, 1.78, 1.9609, 0.034736, 28.69, 0.079668,2.6007
103, -1.1125, 0.23281, 0.30208, 2.663, 0.082279, 0.0014521, 0.027431, 2.8534, 0.07757, 0.0021304, 14.603, 0.87478, 0.0035948, 0.088579, 1.78, 1.9609, 0.034736, 28.69, 0.079668,2.6007
104, -1.1126, 0.23281, 0.30208, 2.4596, 0.082279, 0.0014521, 0.027431, 2.8534, 0.07757, 0.0021304, 14.603, 0.87478, 0.0035948, 0.13185, 1.78, 1.9609, 0.034736, 28.69, 0.079668,2.6007
105, -1.1126, 0.23281, 0.30208, 2.4596, 0.082279, 0.0014521, 0.027431, 2.8534, 0.057352, 0.0015132, 16.711, 0.87478, 0.0035948, 0.088579, 1.78, 1.9609, 0.034736, 28.69, 0.079668,2.6007
106, -1.1127, 0.23281, 0.30208, 2.4596, 0.082279, 0.0014521, 0.027431, 2.8534, 0.07757, 0.0021304, 14.603, 0.87478, 0.0035948, 0.12451, 1.78, 1.9609, 0.034736, 28.69, 0.079668,2.6007
107, -1.1128, 0.23281, 0.30208, 2.4596, 0.082279, 0.0014521, 0.027431, 2.8534, 0.07757, 0.0021304, 14.603, 0.70352, 0.0035948, 0.059301, 2.5149, 1.9609, 0.034736, 28.69, 0.079668,2.6007
108, -1.1131, 0.23281, 0.30208, 2.4596, 0.082279, 0.0014521, 0.027431, 2.8534, 0.07757, 0.0021304, 19.879, 0.87478, 0.0035948, 0.093349, 1.78, 1.9609, 0.034736, 28.69, 0.079668,2.6007
109, -1.1131, 0.23281, 0.30208, 2.4596, 0.081574, 0.0014521, 0.027431, 2.8534, 0.07757, 0.0015711, 14.603, 0.87478, 0.0035948, 0.088579, 1.78, 1.9609, 0.034736, 28.69, 0.079668,2.6007
110, -1.1131, 0.23281, 0.30208, 3.4027, 0.082279, 0.0014521, 0.027431, 2.8534, 0.07757, 0.0021304, 14.603, 0.87478, 0.0035948, 0.088579, 1.78, 1.9609, 0.034736, 28.69, 0.079668,2.6007
111, -1.1131, 0.23281, 0.30208, 2.4657, 0.082279, 0.0014521, 0.027431, 2.8534, 0.07757, 0.0021304, 14.603, 0.87478, 0.0035948, 0.089466, 1.78, 1.9609, 0.034736, 28.69, 0.079668,3.1475
112, -1.1131, 0.23281, 0.30208, 2.4596, 0.082279, 0.0014521, 0.027431, 2.8534, 0.07757, 0.0013678, 14.603, 0.87478, 0.0035948, 0.088579, 2.4096, 1.9609, 0.034736, 28.69, 0.079668,2.6007
113, -1.1131, 0.23281, 0.30208, 2.4596, 0.082279, 0.0014521, 0.027431, 2.8534, 0.07757, 0.0021304, 20.083, 0.87478, 0.0035948, 0.088579, 2.0731, 1.9609, 0.034736, 28.69, 0.079668,2.6007
