timePoints,preCluster,postCluster,pre,post
9.5,31.187144743686858,42.777909256899676,100.20941382349058,300.3732619427393
9.600000000000001,31.207227916358352,42.789087531053234,100.22702633648652,300.3741733600175
9.700000000000001,31.226219575452333,42.79955999145761,100.24368169348213,300.3750272590311
9.8,31.244176377467884,42.80936976847322,100.25942956985735,300.3758271507211
9.9,31.26115207498398,42.818557469661414,100.2743170961444,300.37657634114856
10.0,31.277197958460924,42.82716114647519,100.28838924408865,300.3772779290872
10.100000000000001,31.29236276058538,42.83521686796798,100.30168874345503,300.37793485164093
10.200000000000001,31.30669269746615,42.84275831493417,100.31425611828172,300.3785498523282
10.3,31.32023192135406,42.849817298301176,100.32613008267548,300.37912552235974
10.4,31.333022370085512,42.85642392514532,100.33734740955123,300.3796643140039
10.5,31.34510357658934,42.86260628534001,100.34794276434918,300.38016851588316
10.600000000000001,31.356513487912114,42.86839065940894,100.35794942111242,300.38064026965634
10.700000000000001,31.36728809727304,42.87380219303915,100.36739894113157,300.381081623832
10.8,31.377461246332757,42.87886433428033,100.37632100002793,300.38149448910247
10.9,31.3870653527552,42.88359870442849,100.38474402437029,300.38188062807205
11.0,31.396131224782465,42.88802621789277,100.39269502961264,300.38224174492285
11.100000000000001,31.404687881714974,42.89216638412715,100.4001994630464,300.3825794296863
11.200000000000001,31.412762870019428,42.8960370348606,100.40728148058727,300.382895136253
11.3,31.420382512193985,42.899655472729336,100.41396416471792,300.38319027487813
11.4,31.42757163235152,42.90303783608265,100.4202692843015,300.3834661611205
11.5,31.434353622411983,42.90619893988449,100.42621735257367,300.38372400292747
11.600000000000001,31.440750919340125,42.909152981780345,100.43182804516921,300.3839649577766
11.700000000000001,31.446784706684326,42.9119133058882,100.43711993876616,300.38419011359343
11.8,31.452474827389853,42.91449223330369,100.4421104347348,300.38440047503843
11.9,31.457840374901664,42.91690136792126,100.44681627697628,300.3845969882947
12.0,31.46289939053474,42.919151754327096,100.45125328685984,300.3847805538757
12.100000000000001,31.467668566682487,42.92125357773522,100.45543610324457,300.38495200234604
12.200000000000001,31.472164183309676,42.92321627970817,100.45937900293333,300.3851121037137
12.3,31.476401570774183,42.92504902618337,100.46309543010827,300.38526160533473
12.4,31.480395299146704,42.92676036769258,100.46659816221865,300.3854012044306
12.5,31.484158513503683,42.92835793912914,100.46989872763139,300.385531523778
12.600000000000001,31.487704435346693,42.929849194752606,100.47300872111518,300.38565317126785
12.700000000000001,31.49104538273422,42.9312412071215,100.47593894536575,300.3857667236344
12.8,31.494193058718857,42.93254054792277,100.47869966374196,300.3858727168095
12.9,31.497157856522115,42.9337529536046,100.48129999137795,300.3859716187769
13.0,31.499950419973654,42.934884320992325,100.48374926268195,300.38606391040804
13.100000000000001,31.502580593703808,42.935940041243,100.48605611136196,300.3861500314013
13.200000000000001,31.50505770926356,42.93692504797082,100.48822872117732,300.3862303841654
13.3,31.507390068049684,42.93784386129621,100.49027437271158,300.38630533740724
13.4,31.509586147343175,42.93870096210608,100.49220050052236,300.3863752565953
13.5,31.5116537828057,42.9395004814903,100.4940139765767,300.3864404786858
13.600000000000001,31.513600386495323,42.94024609704409,100.49572130135516,300.3865013036603
13.700000000000001,31.515432603841028,42.940941399133294,100.49732830312803,300.3865580243763
13.8,31.517157160515342,42.94158977971817,100.49884088040676,300.38661091750635
13.9,31.518780289366696,42.94219438626871,100.50026449954358,300.386660239783
14.0,31.520307877658322,42.942757987364125,100.50160432381838,300.38670621705865
14.100000000000001,31.521745202803558,42.943283401051374,100.50286498175667,300.38674907918715
14.200000000000001,31.52309761679038,42.94377321275273,100.50405116717974,300.3867890370549
14.3,31.52437007819443,42.94422975016754,100.50516722891587,300.386826280544
14.4,31.525567250416934,42.94465515072696,100.506217256932,300.386860984024
14.5,31.526693229484184,42.94505159202944,100.50720484370123,300.3868933251069
14.600000000000001,31.527752328196183,42.945421066772184,100.50813377166487,300.38692346633337
14.700000000000001,31.52874849250481,42.94576539730041,100.50900750157896,300.38695155635577
14.8,31.529685482095015,42.94608608866244,100.50982933083277,300.38697771797547
14.9,31.530566579717746,42.94638486374825,100.51060213861285,300.3870020917157
15.0,31.531394985048607,42.94666324299726,100.51132873121715,300.38702480160293
15.100000000000001,31.532173928908435,42.94692266250276,100.51201194219962,300.3870459647831
15.200000000000001,31.532906380872504,42.947164187566685,100.51265437602312,300.38706566817416
15.3,31.533595134926465,42.94738915107263,100.51325848315712,300.3870840205008
15.4,31.534242431489318,42.94759869847826,100.51382622866285,300.38710111520686
15.5,31.534850911432667,42.94779391399628,100.5143599286953,300.3871170407409
15.600000000000001,31.535422899288875,42.94797566872544,100.51486162200985,300.38713186816324
15.700000000000001,31.535960606373532,42.94814489434806,100.5153332480652,300.3871456734797
15.8,31.53646596370154,42.948302474043786,100.51577650050478,300.3871585287399
15.9,31.53694081581025,42.94844922020273,100.51619299712453,300.387170500218
16.0,31.537387057164214,42.94858583686022,100.51658439948983,300.387181645347
16.1,31.53780641144877,42.948712985351285,100.51695221939387,300.3871920180766
16.2,31.538200506975347,42.94883134516566,100.51729788498221,300.387201673838
16.3,31.538570681572345,42.948941531564046,100.51762256964909,300.38721066282125
16.400000000000002,31.538918450425964,42.94904409786642,100.51792760231734,300.3872190301651
16.5,31.539245164348337,42.94913951517581,100.51821416775186,300.3872268143046
16.6,31.5395521080334,42.94922831110561,100.51848339272645,300.3872340582771
16.7,31.539840415902198,42.94931095365644,100.51873627222699,300.38724080025924
16.8,31.54011115276543,42.94938787385751,100.51897374018671,300.38724707541195
16.900000000000002,31.54036542686938,42.949459363541614,100.51919676861985,300.38725290754996
17.0,31.540604246959454,42.949525860432914,100.51940624227706,300.38725833237567
17.1,31.540828571412938,42.94958772155931,100.51960300173185,300.3872633790131
17.2,31.54103907981632,42.94964528906849,100.51978764307577,300.38726807537216
17.3,31.54123671673326,42.94969889356808,100.51996099475247,300.3872724484211
17.400000000000002,31.541422274753774,42.949748673890554,100.52012375193165,300.3872765094936
17.5,31.54159651224101,42.94979495255155,100.52027657976218,300.3872802848967
17.6,31.541760158455517,42.949837998513686,100.52042011786635,300.3872837965712
17.7,31.541913734931878,42.94987805552738,100.52055482369614,300.3872870644023
17.8,31.542057813867885,42.949915359486546,100.52068119912825,300.3872901076346
17.900000000000002,31.542193054160595,42.94995003381728,100.52079982206608,300.38729293633776
18.0,31.5423200164636,42.94998224352405,100.52091118425456,300.3872955639738
18.1,31.542439239759833,42.950012202017604,100.52101575843088,300.3872980079541
18.2,31.542551192461733,42.950040075586415,100.52111395544034,300.3873002818462
18.3,31.54265615108605,42.95006602337922,100.52120601783645,300.38730239863554
18.400000000000002,31.54275465397805,42.95009016410765,100.52129241778965,300.3873043680062
18.5,31.54284710653924,42.950112581403346,100.52137351087868,300.38730619677796
18.6,31.54293389589289,42.95013342750913,100.5214496366507,300.3873078973748
18.7,31.543015393466668,42.95015281481719,100.52152112088619,300.3873094789666
18.8,31.54309181668875,42.950170850034596,100.52158815429948,300.3873109502597
18.900000000000002,31.54316350759184,42.950187628685065,100.52165103688876,300.3873123190472
19.0,31.543230775789677,42.95020320464394,100.52171004021841,300.38731358972154
19.1,31.543293898707518,42.950217681505094,100.5217654076211,300.38731477073514
19.200000000000003,31.543353141155162,42.950231137883094,100.5218173713645,300.387315868501
19.3,31.543408720160645,42.95024364894853,100.52186612180779,300.38731688915044
19.400000000000002,31.543460823956316,42.950255287236345,100.52191182405386,300.38731783859953
19.5,31.543509695845906,42.95026608291975,100.52195469150641,300.3873187193134
19.6,31.54355553859719,42.95027610957014,100.5219949020157,300.38731953729126
19.700000000000003,31.543598546267436,42.95028542564623,100.52203262579174,300.3873202973008
19.8,31.543638902128528,42.95029408565011,100.52206802358445,300.3873210037868
19.900000000000002,31.543676706570444,42.95030214276399,100.52210118345396,300.38732166108656
20.0,31.543712153876754,42.95030960009059,100.52213227580575,300.3873222694568
20.1,31.543745393862704,42.95031650084863,100.52216143204498,300.3873228324222
20.200000000000003,31.543776570448163,42.95032290216785,100.52218877840562,300.3873233546408
20.3,31.54380582276445,42.9503288439399,100.52221443692119,300.38732383936576
20.400000000000002,31.543833208950623,42.950334365813,100.52223845859417,300.38732428983053
20.5,31.54385884069542,42.95033950768152,100.52226094138942,300.3873247092885
20.6,31.54388285778223,42.950344310175794,100.5222820079101,300.3873251010531
20.700000000000003,31.54390536748539,42.95034874827813,100.52230175224845,300.3873254630903
20.8,31.543926474477324,42.950352831264084,100.52232026621415,300.3873257961599
20.900000000000002,31.543946281734225,42.950356619851725,100.52233764012888,300.38732610521186
21.0,31.54396489144164,42.95036013990785,100.52235396362053,300.38732639235775
21.1,31.543982285599277,42.95036341732684,100.52236922090873,300.38732665971156
21.200000000000003,31.543998539223022,42.95036647833233,100.52238347779178,300.38732690941464
21.3,31.544013768690675,42.95036934977895,100.52239683634386,300.38732714366023
21.400000000000002,31.544028045871023,42.950372015433466,100.52240935960256,300.3873273611173
21.5,31.544041441276296,42.95037446145418,100.5224211094156,300.3873275606509
21.6,31.544054024661836,42.950376736677256,100.52243214696664,300.3873277462525
21.700000000000003,31.544065865625857,42.950378855314106,100.52244253330134,300.3873279190819
21.8,31.54407693013042,42.95038083115651,100.52245223857028,300.3873280802643
