Rank, Fitness, kfsr, krsr, kfmm, krmm, kfmx, krmx, kfc, krc, kfxx, krxx, sig, eDF, kfdd, stimUpSR, S0, R0, X0
0, -1.9245, 1.701, 0.0016896, 0.10236, 5.6151, 2.8584, 0.027547, 2.204, 0.04863, 0.038433, 762.91, 9.0807, 0.0023751, 0.10664, 2.1259, 0.01, 17.537, 11.611
1, -1.9269, 2.145, 0.0019523, 0.10236, 5.6151, 2.8584, 0.027547, 2.204, 0.067597, 0.03234, 762.91, 9.0807, 0.0023751, 0.15499, 2.1259, 0.01, 17.537, 15.252
2, -1.9342, 1.701, 0.0016896, 0.06417, 5.6151, 2.8584, 0.027547, 2.204, 0.067597, 0.03234, 762.91, 7.5626, 0.0023214, 0.15499, 2.1259, 0.01, 17.537, 15.252
3, -1.9347, 1.701, 0.0016896, 0.056001, 8.3284, 2.8584, 0.027547, 2.204, 0.067597, 0.03234, 762.91, 7.8817, 0.0023751, 0.15499, 2.1259, 0.01, 17.537, 15.252
4, -1.9352, 1.701, 0.0016896, 0.10236, 5.6151, 2.8584, 0.027547, 2.204, 0.067597, 0.03234, 762.91, 7.8934, 0.0023751, 0.15499, 1.901, 0.01, 17.537, 15.252
5, -1.9365, 1.701, 0.0016896, 0.1058, 5.6151, 2.8584, 0.024643, 2.204, 0.067597, 0.03234, 762.91, 7.1277, 0.0023751, 0.15499, 2.1259, 0.01, 17.537, 15.252
6, -1.9393, 1.701, 0.0016896, 0.060017, 5.6151, 2.8584, 0.027547, 2.204, 0.067597, 0.03234, 762.91, 9.0807, 0.0023751, 0.15499, 2.1259, 0.01, 17.537, 15.252
7, -1.9394, 1.701, 0.0016896, 0.063918, 5.6151, 2.8584, 0.027547, 2.204, 0.067597, 0.03234, 762.91, 9.0807, 0.0023751, 0.15499, 2.1259, 0.01, 17.537, 15.252
8, -1.9394, 1.701, 0.0016896, 0.10236, 5.6151, 1.7172, 0.020615, 2.204, 0.096089, 0.03234, 762.91, 9.0807, 0.0023751, 0.15499, 2.1259, 0.01, 17.537, 15.252
9, -1.9396, 1.701, 0.0016896, 0.084209, 5.6151, 2.8584, 0.027547, 2.204, 0.067597, 0.03234, 762.91, 9.0807, 0.0023751, 0.15499, 2.1259, 0.01, 17.537, 15.252
10, -1.9396, 1.701, 0.0016896, 0.084447, 5.6151, 2.8584, 0.027547, 2.204, 0.067597, 0.03234, 762.91, 9.0807, 0.0023751, 0.15499, 2.1259, 0.01, 17.537, 15.252
11, -1.9396, 1.701, 0.0016896, 0.05473, 5.6151, 2.8814, 0.027547, 2.204, 0.067597, 0.03234, 762.91, 9.0807, 0.0023751, 0.15499, 2.1259, 0.01, 17.537, 15.252
12, -1.9397, 1.701, 0.0016896, 0.10236, 5.6151, 2.8584, 0.027547, 2.2289, 0.067597, 0.03234, 762.91, 9.0807, 0.0023751, 0.15499, 2.1259, 0.01, 17.537, 15.252
13, -1.9397, 1.701, 0.0016896, 0.089584, 5.6151, 2.8584, 0.027547, 2.204, 0.067597, 0.03234, 762.91, 9.0807, 0.0023751, 0.15499, 2.1259, 0.01, 17.537, 15.252
14, -1.9397, 1.701, 0.0016896, 0.10236, 6.2922, 2.8584, 0.027547, 2.204, 0.067597, 0.03234, 762.91, 9.0807, 0.0023751, 0.15499, 2.1259, 0.01, 17.537, 15.252
15, -1.9398, 1.701, 0.0016896, 0.10236, 5.6151, 2.8584, 0.027547, 2.204, 0.067597, 0.03234, 762.91, 9.0807, 0.0014011, 0.15499, 2.1259, 0.01, 17.537, 15.252
16, -1.9398, 1.701, 0.0016896, 0.10236, 5.6151, 2.8584, 0.027547, 2.204, 0.067597, 0.03234, 762.91, 9.0807, 0.0014802, 0.15499, 2.2836, 0.01, 17.537, 15.252
17, -1.9398, 1.701, 0.0016896, 0.10236, 5.6151, 2.8584, 0.027547, 2.204, 0.067597, 0.03234, 762.91, 9.0807, 0.0015258, 0.15499, 2.1259, 0.01, 17.537, 15.252
18, -1.9398, 1.701, 0.0016896, 0.10236, 5.6151, 2.8584, 0.027547, 2.204, 0.067597, 0.03234, 762.91, 9.0807, 0.0023751, 0.15499, 3.0412, 0.01, 17.537, 15.252
19, -1.9398, 1.701, 0.0016896, 0.10236, 5.6151, 2.8584, 0.027547, 2.204, 0.067597, 0.03234, 762.91, 9.0807, 0.0023751, 0.15499, 2.1259, 0.01, 17.537, 15.252
20, -1.9398, 1.701, 0.0016896, 0.10236, 5.6151, 2.8584, 0.027547, 2.204, 0.067597, 0.03234, 762.91, 9.0807, 0.0023751, 0.15499, 2.6584, 0.01, 17.537, 15.252
21, -1.9398, 1.701, 0.0016896, 0.10236, 5.6151, 2.8584, 0.027547, 2.204, 0.067597, 0.03234, 762.91, 9.0807, 0.0023751, 0.15499, 1.8318, 0.01, 17.537, 15.252
22, -1.9398, 1.701, 0.0016896, 0.10236, 5.6151, 2.8584, 0.027547, 2.204, 0.067597, 0.03234, 762.91, 9.0807, 0.0029167, 0.15499, 2.1259, 0.01, 17.537, 15.252
23, -1.9398, 1.701, 0.0016896, 0.10236, 5.6151, 2.8584, 0.027547, 2.204, 0.067597, 0.03234, 762.91, 9.0807, 0.0029415, 0.15499, 2.1259, 0.01, 17.537, 15.252
24, -1.9398, 1.701, 0.0016896, 0.10495, 5.6151, 2.8584, 0.027547, 2.204, 0.067597, 0.03234, 762.91, 9.0807, 0.0023751, 0.15499, 1.1935, 0.01, 17.537, 15.252
25, -1.9398, 1.701, 0.0016896, 0.10236, 5.4393, 2.8584, 0.027547, 2.204, 0.067597, 0.03234, 762.91, 9.0807, 0.0028265, 0.15499, 2.1259, 0.01, 17.537, 15.252
26, -1.9398, 1.701, 0.0016896, 0.10236, 5.6151, 2.857, 0.027547, 2.204, 0.067597, 0.03234, 762.91, 9.0807, 0.0023751, 0.15499, 2.1259, 0.01, 17.537, 15.252
27, -1.9398, 1.701, 0.0016896, 0.10236, 5.1651, 2.8584, 0.027547, 2.204, 0.067597, 0.03234, 762.91, 9.0807, 0.0023751, 0.15499, 1.677, 0.01, 17.537, 15.252
28, -1.9399, 1.701, 0.0016896, 0.12135, 5.6151, 2.8584, 0.027547, 2.204, 0.067597, 0.03234, 762.91, 9.0807, 0.0023751, 0.15499, 2.1259, 0.01, 17.537, 15.252
29, -1.9399, 1.701, 0.0016896, 0.12786, 5.6151, 2.8584, 0.027547, 2.204, 0.067597, 0.03234, 762.91, 9.0807, 0.0031293, 0.15499, 1.0845, 0.01, 17.537, 15.252
30, -1.9399, 1.701, 0.0016896, 0.12809, 5.6151, 2.8584, 0.027547, 2.204, 0.067597, 0.03234, 762.91, 9.0807, 0.0023751, 0.15499, 1.4024, 0.01, 17.537, 15.252
31, -1.9399, 1.701, 0.0016896, 0.10236, 3.3758, 2.8584, 0.026487, 2.204, 0.067597, 0.03234, 762.91, 9.0807, 0.0023751, 0.15499, 2.1259, 0.01, 17.537, 15.252
32, -1.9399, 1.701, 0.0016896, 0.10236, 5.6151, 2.8584, 0.027547, 2.204, 0.067597, 0.03234, 762.91, 9.0807, 0.0023751, 0.15499, 2.1259, 0.01, 17.537, 15.249
33, -1.9400, 1.701, 0.0016896, 0.14508, 5.6151, 2.8584, 0.027547, 2.204, 0.067597, 0.03234, 762.91, 9.0807, 0.0023751, 0.15499, 2.1259, 0.01, 17.537, 15.252
34, -1.9400, 1.701, 0.0016896, 0.14692, 5.2978, 2.8584, 0.027547, 2.204, 0.067597, 0.03234, 762.91, 9.0807, 0.0023751, 0.15499, 1.181, 0.01, 17.537, 15.252
35, -1.9400, 1.701, 0.0016896, 0.10236, 2.9837, 2.8584, 0.027547, 2.204, 0.067597, 0.03234, 762.91, 9.0807, 0.0023751, 0.15499, 2.1259, 0.01, 17.537, 15.252
36, -1.9401, 1.701, 0.0016896, 0.10236, 2.9255, 2.8584, 0.027547, 2.204, 0.067597, 0.03234, 762.91, 9.0807, 0.0023751, 0.15499, 2.1259, 0.01, 17.537, 15.252
37, -1.9405, 1.701, 0.0016896, 0.058336, 4.5771, 2.8584, 0.028879, 2.204, 0.067597, 0.03234, 762.91, 9.0807, 0.0023751, 0.15499, 1.2614, 0.01, 17.537, 15.252
38, -1.9410, 1.701, 0.0016896, 0.10236, 8.3496, 2.8584, 0.027547, 2.204, 0.067597, 0.03234, 762.91, 9.4429, 0.0023751, 0.15499, 2.1259, 0.01, 17.537, 15.252
39, -1.9412, 1.701, 0.0016896, 0.10236, 5.6151, 2.8584, 0.027547, 2.204, 0.067121, 0.03234, 762.91, 9.0807, 0.0023751, 0.15499, 2.1259, 0.01, 17.537, 15.252
40, -1.9417, 1.701, 0.0016896, 0.10236, 5.6151, 2.8584, 0.028, 2.2344, 0.067597, 0.03234, 762.91, 9.0807, 0.0023751, 0.15499, 2.1259, 0.01, 17.537, 15.252
41, -1.9420, 1.701, 0.0016896, 0.10236, 5.6151, 2.8584, 0.027547, 2.204, 0.067597, 0.03234, 762.91, 9.5841, 0.0023751, 0.15499, 2.1259, 0.01, 17.537, 15.252
42, -1.9423, 1.701, 0.0016896, 0.10236, 4.1679, 2.8584, 0.027547, 2.204, 0.063342, 0.03234, 842.58, 9.0807, 0.00215, 0.15499, 2.1259, 0.01, 17.686, 16.568
43, -1.9446, 1.701, 0.0016896, 0.10236, 5.6151, 2.8584, 0.027547, 2.204, 0.067597, 0.03234, 762.91, 10.168, 0.0023751, 0.15499, 2.1259, 0.01, 17.537, 15.252
44, -1.9447, 1.701, 0.0016896, 0.10236, 8.4024, 2.8047, 0.022911, 2.204, 0.067597, 0.03234, 762.91, 9.0807, 0.0023751, 0.15499, 2.1259, 0.01, 17.537, 15.252
45, -1.9451, 1.701, 0.0016896, 0.10236, 5.6151, 2.8584, 0.031056, 2.204, 0.067597, 0.03234, 762.91, 9.0807, 0.0023751, 0.15499, 2.1259, 0.01, 17.537, 15.252
46, -1.9452, 1.701, 0.0016896, 0.14718, 5.6151, 2.8584, 0.027547, 2.204, 0.067597, 0.03234, 715.43, 9.0807, 0.0023751, 0.15499, 2.1259, 0.01, 16.777, 15.252
47, -1.9455, 1.701, 0.0016896, 0.10236, 5.6151, 2.8584, 0.027547, 2.204, 0.066501, 0.03234, 762.91, 9.0807, 0.0032443, 0.15499, 2.1321, 0.01, 17.537, 15.252
48, -1.9473, 1.701, 0.0016896, 0.10236, 5.6151, 2.8584, 0.027547, 2.204, 0.067597, 0.03234, 762.91, 10.801, 0.0023751, 0.15499, 2.1259, 0.01, 17.537, 15.252
49, -1.9492, 1.701, 0.0016896, 0.12135, 7.8051, 2.8584, 0.027547, 2.204, 0.067597, 0.03234, 762.91, 11.254, 0.0023751, 0.15499, 2.1259, 0.01, 17.537, 15.252
50, -1.9499, 1.701, 0.0016896, 0.10236, 5.6151, 2.8584, 0.032654, 2.204, 0.067597, 0.03234, 762.91, 9.0807, 0.0023751, 0.15499, 1.9846, 0.01, 17.537, 15.252
