Rank, Fitness, kfsr, krsr, kfmm, krmm, kfmx, krmx, kfc, krc, kfxx, krxx, sig, eDF, kfdd, stimUpSR, S0, R0, X0
0, -1.6826, 0.061217, 0.001, 0.008953, 94.394, 1.2961, 0.028163, 0.98184, 0.01, 0.25818, 830.57, 1.322, 0.0015958, 0.06272, 10.289, 0.005, 45.541, 4.0871
1, -1.6835, 0.061217, 0.0010675, 0.0068598, 82.124, 1.2961, 0.055414, 0.98184, 0.01, 0.25818, 830.57, 1, 0.0015958, 0.081053, 10.289, 0.005, 45.541, 4.0871
2, -1.6840, 0.061217, 0.0010675, 0.008953, 89.298, 1.2961, 0.055414, 0.98184, 0.010073, 0.25818, 830.57, 1.322, 0.0015958, 0.070207, 10.289, 0.005, 45.541, 4.0871
3, -1.6840, 0.061217, 0.0010675, 0.008953, 46.031, 1.2961, 0.055414, 0.98184, 0.01, 0.25818, 830.57, 1, 0.0015958, 0.081053, 13.801, 0.005, 45.541, 4.0871
4, -1.6847, 0.061217, 0.0010664, 0.008953, 82.124, 1.2961, 0.055414, 0.98184, 0.01, 0.25818, 830.57, 1.0602, 0.0015069, 0.081053, 14.813, 0.005, 45.541, 4.0871
5, -1.6862, 0.061217, 0.0010675, 0.008953, 82.124, 1.2961, 0.055414, 0.98184, 0.01, 0.25818, 830.57, 1.154, 0.0015958, 0.081053, 14.901, 0.005, 45.541, 4.0871
6, -1.6867, 0.065732, 0.0010675, 0.008953, 82.124, 1.4792, 0.055414, 0.98184, 0.01, 0.25818, 830.57, 1.322, 0.001, 0.081053, 10.289, 0.005, 45.541, 4.0871
7, -1.6869, 0.061217, 0.0010675, 0.0053409, 82.124, 1.2961, 0.055414, 0.98184, 0.01, 0.25818, 830.57, 1.256, 0.0015958, 0.081053, 10.289, 0.005, 45.541, 4.0871
8, -1.6870, 0.061217, 0.0010675, 0.008953, 82.124, 1.2961, 0.055414, 0.98184, 0.01, 0.25818, 830.57, 1.2019, 0.0015958, 0.081053, 10.289, 0.005, 45.541, 4.0871
9, -1.6871, 0.054461, 0.0010675, 0.0053642, 82.124, 1.2961, 0.063986, 0.98184, 0.01, 0.1917, 516.37, 1.9095, 0.0015958, 0.081053, 10.289, 0.005, 45.541, 3.8735
10, -1.6871, 0.061217, 0.0010675, 0.008953, 82.124, 1.3394, 0.055414, 0.98184, 0.01, 0.25818, 830.57, 1.1175, 0.001, 0.081053, 13.824, 0.005, 45.541, 4.0871
11, -1.6875, 0.061217, 0.0010675, 0.008953, 102.12, 1.3367, 0.055414, 0.98184, 0.01, 0.25818, 830.57, 1.322, 0.0015958, 0.081053, 10.289, 0.005, 45.541, 4.0871
12, -1.6877, 0.061217, 0.0010675, 0.008953, 82.124, 1.2961, 0.055414, 0.98184, 0.01, 0.25818, 822.9, 1.0194, 0.0015958, 0.081053, 10.289, 0.005, 45.541, 4.0871
13, -1.6880, 0.061217, 0.0010675, 0.0052664, 82.124, 1.2961, 0.055414, 0.98184, 0.01, 0.25818, 830.57, 1.322, 0.001, 0.081053, 10.289, 0.005, 45.541, 4.0871
14, -1.6880, 0.061217, 0.0010675, 0.008953, 82.124, 1.2961, 0.052121, 0.98184, 0.01, 0.25818, 830.57, 1.322, 0.001, 0.081053, 10.289, 0.005, 45.541, 4.0871
15, -1.6880, 0.061217, 0.0010675, 0.0054395, 82.124, 1.2961, 0.055414, 0.98184, 0.01, 0.25818, 830.57, 1.322, 0.0015958, 0.081053, 10.289, 0.005, 45.541, 4.0871
16, -1.6881, 0.061217, 0.0010675, 0.008953, 82.124, 1.2961, 0.055414, 0.98184, 0.01, 0.25818, 830.57, 1.2593, 0.001, 0.081053, 10.289, 0.005, 45.541, 4.0871
17, -1.6883, 0.061217, 0.0010675, 0.008953, 82.124, 1.2961, 0.053031, 0.98184, 0.01, 0.25818, 830.57, 1.322, 0.0023895, 0.081053, 14.582, 0.005, 45.541, 4.0871
18, -1.6884, 0.061217, 0.0010675, 0.008953, 119.3, 1.2961, 0.055414, 0.98184, 0.01, 0.25818, 830.57, 1.322, 0.0015958, 0.081053, 10.289, 0.005, 45.541, 4.0871
19, -1.6884, 0.061217, 0.0010675, 0.008953, 117.81, 1.2961, 0.055414, 0.98184, 0.01, 0.25818, 830.57, 1.322, 0.0015958, 0.081053, 10.289, 0.005, 45.541, 4.0871
20, -1.6885, 0.061217, 0.0010675, 0.010897, 82.124, 1.2961, 0.052677, 0.98184, 0.01, 0.25818, 830.57, 1.322, 0.0021788, 0.081053, 10.289, 0.005, 45.541, 4.0871
21, -1.6885, 0.061217, 0.0010675, 0.006526, 82.124, 1.2961, 0.055414, 0.98184, 0.01, 0.25818, 830.57, 1.322, 0.0015958, 0.081053, 11.622, 0.005, 45.541, 4.0871
22, -1.6887, 0.061217, 0.0010675, 0.008953, 48.82, 1.3437, 0.055414, 0.98184, 0.01, 0.25818, 830.57, 1.322, 0.0015958, 0.081053, 10.289, 0.005, 45.541, 4.0871
23, -1.6887, 0.061217, 0.0010675, 0.008953, 108.73, 1.2961, 0.048852, 0.99144, 0.01, 0.25818, 830.57, 1.322, 0.0015958, 0.081053, 10.289, 0.005, 45.541, 4.0871
24, -1.6889, 0.061217, 0.0010675, 0.0075389, 82.124, 1.2961, 0.055414, 0.98184, 0.01, 0.25818, 830.57, 1.322, 0.0015958, 0.081053, 10.289, 0.005, 45.541, 4.0871
25, -1.6891, 0.061217, 0.0010675, 0.0082215, 82.124, 1.2961, 0.055414, 0.98184, 0.01, 0.25818, 830.57, 1.322, 0.0015958, 0.081053, 10.289, 0.005, 45.541, 4.0871
26, -1.6893, 0.061217, 0.0010675, 0.008953, 82.124, 1.2961, 0.055414, 0.98184, 0.01, 0.25818, 830.57, 1.322, 0.0017004, 0.081053, 7.1519, 0.005, 45.541, 4.0871
27, -1.6893, 0.061217, 0.0010675, 0.008953, 82.124, 1.2961, 0.055414, 0.98184, 0.01, 0.25818, 830.57, 1.322, 0.0015958, 0.081053, 10.289, 0.005, 45.541, 4.0871
28, -1.6893, 0.061217, 0.0010675, 0.008953, 82.124, 1.2961, 0.055414, 0.98184, 0.01, 0.25818, 830.57, 1.322, 0.0015958, 0.081053, 6.5751, 0.005, 45.541, 4.0871
29, -1.6893, 0.061217, 0.0010675, 0.008953, 50.758, 1.2961, 0.055414, 0.98184, 0.01, 0.25657, 830.57, 1.322, 0.0015958, 0.081053, 10.289, 0.005, 45.541, 4.0871
30, -1.6893, 0.061217, 0.0010675, 0.008953, 79.605, 1.2961, 0.055414, 0.98184, 0.01, 0.25818, 830.57, 1.322, 0.001, 0.081053, 8.6003, 0.005, 45.541, 4.0871
31, -1.6894, 0.061217, 0.0010675, 0.0096929, 82.124, 1.2961, 0.055414, 0.98184, 0.01, 0.25818, 830.57, 1.322, 0.0015958, 0.081053, 10.289, 0.005, 45.541, 4.0871
32, -1.6895, 0.061217, 0.0010675, 0.0087831, 73.26, 1.2961, 0.055414, 0.98184, 0.01, 0.25818, 830.57, 1.322, 0.0015958, 0.081053, 7.6457, 0.005, 45.541, 4.0871
33, -1.6895, 0.062301, 0.0010675, 0.0060715, 82.124, 1.2961, 0.055414, 0.98184, 0.01, 0.25818, 830.57, 1.322, 0.0012758, 0.081053, 6.4699, 0.005, 45.541, 4.0219
34, -1.6895, 0.061217, 0.0010675, 0.0099886, 82.124, 1.2961, 0.055414, 0.98184, 0.01, 0.25818, 830.57, 1.322, 0.0015958, 0.081053, 12.753, 0.005, 45.541, 4.0871
35, -1.6896, 0.061217, 0.0010675, 0.010427, 82.124, 1.2961, 0.055414, 0.98184, 0.01, 0.25818, 830.57, 1.322, 0.0014283, 0.081053, 10.289, 0.005, 45.541, 4.0871
36, -1.6897, 0.061217, 0.0010675, 0.011126, 82.124, 1.2961, 0.055414, 0.98184, 0.01, 0.25818, 830.57, 1.322, 0.0018282, 0.081053, 10.289, 0.005, 45.541, 4.0871
37, -1.6898, 0.061217, 0.0010675, 0.012633, 82.124, 1.2961, 0.055414, 0.98184, 0.01, 0.25818, 830.57, 1.322, 0.0015958, 0.063865, 7.9404, 0.005, 45.541, 4.0871
38, -1.6898, 0.061217, 0.0010675, 0.011722, 82.124, 1.2961, 0.055414, 0.98184, 0.01, 0.25818, 830.57, 1.322, 0.0019293, 0.081053, 11.23, 0.005, 45.541, 4.0871
39, -1.6899, 0.061217, 0.0010675, 0.008953, 58.415, 1.2961, 0.055414, 0.98184, 0.01, 0.25818, 830.57, 1.322, 0.0015958, 0.081053, 11.821, 0.005, 45.541, 4.0871
40, -1.6904, 0.061217, 0.0010675, 0.008953, 118.28, 1.3103, 0.055414, 0.98184, 0.01, 0.25818, 830.57, 1.322, 0.0015958, 0.081053, 14.598, 0.005, 46.478, 4.0871
41, -1.6905, 0.061217, 0.0010675, 0.008953, 82.124, 1.2961, 0.075022, 0.98184, 0.01, 0.25818, 856.71, 1, 0.0015958, 0.081053, 14.425, 0.005, 45.541, 4.0871
42, -1.6905, 0.061217, 0.0010675, 0.008953, 82.124, 1.2961, 0.055414, 0.98278, 0.01, 0.25522, 830.57, 1.322, 0.0015958, 0.081053, 10.289, 0.005, 45.541, 4.0871
43, -1.6905, 0.061217, 0.0010675, 0.008953, 82.124, 1.2961, 0.057323, 0.98184, 0.01, 0.25818, 830.57, 1.322, 0.0015958, 0.081053, 10.289, 0.005, 45.541, 4.0871
44, -1.6910, 0.059992, 0.0010675, 0.008953, 82.124, 1.2961, 0.055414, 0.98184, 0.01, 0.25818, 830.57, 1.322, 0.0015958, 0.081053, 5.9867, 0.005, 45.541, 4.0871
45, -1.6914, 0.061217, 0.0010675, 0.008953, 82.124, 1.2961, 0.055414, 0.98184, 0.01, 0.25818, 830.57, 1.4403, 0.0015958, 0.081053, 10.289, 0.005, 45.541, 4.0871
46, -1.6915, 0.061217, 0.0010675, 0.008953, 82.124, 1.4773, 0.078092, 0.98184, 0.01, 0.29016, 868.8, 1, 0.0022713, 0.081053, 10.289, 0.005, 41.459, 4.0871
47, -1.6918, 0.046252, 0.0010675, 0.008953, 49.717, 1.2089, 0.055414, 0.98184, 0.01, 0.25207, 830.57, 1, 0.0015958, 0.075095, 10.289, 0.005, 61.518, 4.0871
48, -1.6920, 0.061217, 0.0010032, 0.008953, 82.124, 1.4559, 0.055414, 0.98184, 0.01, 0.25818, 830.57, 1.322, 0.0015659, 0.081053, 10.289, 0.005, 45.541, 4.0871
49, -1.6923, 0.049332, 0.0010675, 0.012709, 56.748, 1.2961, 0.055414, 0.98184, 0.01, 0.25818, 830.57, 1.322, 0.0015958, 0.081053, 10.289, 0.005, 54.653, 4.0871
50, -1.6932, 0.061217, 0.0010675, 0.008953, 82.124, 1.2961, 0.055414, 0.98184, 0.01, 0.25818, 825.16, 1.322, 0.0016424, 0.081053, 10.289, 0.005, 45.541, 4.0871
51, -1.6933, 0.061217, 0.0010675, 0.0055864, 82.124, 1.2961, 0.061591, 0.98184, 0.01, 0.25818, 830.57, 1.322, 0.0015958, 0.081053, 10.289, 0.005, 45.541, 4.0871
52, -1.6935, 0.061217, 0.0010675, 0.008953, 82.124, 1.1017, 0.055414, 0.9362, 0.010755, 0.25818, 830.57, 1.322, 0.0015958, 0.064709, 10.289, 0.005, 45.541, 4.0871
53, -1.6935, 0.061217, 0.0010675, 0.008953, 82.124, 1.2961, 0.055414, 0.98184, 0.01, 0.25818, 824.88, 1.322, 0.0017544, 0.081053, 10.289, 0.005, 45.541, 4.0871
54, -1.6936, 0.061272, 0.0010253, 0.008953, 54.96, 1.2961, 0.055414, 0.67331, 0.01, 0.24676, 620.48, 1.322, 0.0015958, 0.12529, 10.289, 0.005, 45.541, 4.0871
55, -1.6936, 0.061217, 0.0010253, 0.011883, 51.274, 1.2961, 0.055414, 0.67331, 0.01, 0.24676, 620.48, 1, 0.0015958, 0.14763, 10.289, 0.005, 45.541, 4.0871
56, -1.6937, 0.061217, 0.0010253, 0.008953, 36.964, 1.2961, 0.055414, 0.67331, 0.01, 0.24676, 620.48, 1.322, 0.0015958, 0.12529, 10.289, 0.005, 45.541, 4.0871
57, -1.6937, 0.061217, 0.0010253, 0.008953, 28.096, 1.2961, 0.055414, 0.67331, 0.01, 0.24676, 620.48, 1.322, 0.0015958, 0.12529, 10.289, 0.005, 45.541, 4.0871
58, -1.6937, 0.061217, 0.0010253, 0.012935, 54.96, 1.2961, 0.055414, 0.67331, 0.01, 0.24676, 620.48, 1.322, 0.0015958, 0.12529, 10.289, 0.005, 45.541, 4.0871
59, -1.6937, 0.061217, 0.0010253, 0.013028, 54.96, 1.2961, 0.055414, 0.67331, 0.01, 0.24676, 620.48, 1.322, 0.0016804, 0.12529, 5.7933, 0.005, 45.541, 4.0871
60, -1.6937, 0.061217, 0.0010253, 0.01242, 54.96, 1.2961, 0.055414, 0.67331, 0.01, 0.24676, 620.48, 1.322, 0.0015958, 0.12529, 10.289, 0.005, 45.541, 4.0871
61, -1.6937, 0.061217, 0.0010253, 0.009894, 28.786, 1.2961, 0.055414, 0.67331, 0.01, 0.24676, 620.48, 1.322, 0.0015958, 0.12529, 10.289, 0.005, 45.541, 4.0871
62, -1.6937, 0.061217, 0.0010253, 0.011555, 54.96, 1.2961, 0.055414, 0.67331, 0.01, 0.24676, 620.48, 1.322, 0.0015958, 0.12529, 10.289, 0.005, 45.541, 4.0871
