Rank, Fitness, kfsr, krsr, kfmm, krmm, kf1x, kr1x, kfc, krc, krmmTriCoop, kx2, krx2, S0, R0, X0, X0_stimScale
24, -0.3634, 0.0087286, 9.1558, 3.6077, 8.1175, 0.0025115, 0.84981, 0.2136, 0.14636, 0.9182, 0.048073, 7.7139, 1.7266, 723.97, 63.044, 1.6715
25, -0.3642, 0.0087286, 9.1558, 3.6077, 11.076, 0.0026442, 0.84981, 0.2136, 0.1604, 0.9182, 0.051721, 6.8829, 1.7266, 723.97, 63.044, 1.6715
26, -0.3743, 0.0087286, 10.458, 5.1308, 7.9853, 0.0021758, 0.84981, 0.20172, 0.14636, 0.91835, 0.12301, 5.4664, 2.0597, 519.16, 110.31, 2.2322
27, -0.3750, 0.0080454, 9.1558, 5.1308, 7.9853, 0.003897, 0.84981, 0.2136, 0.14636, 0.9182, 0.088022, 5.4664, 1.7266, 519.16, 96.342, 1.6715
28, -0.3773, 0.0087286, 9.1558, 3.6077, 10.158, 0.0026442, 0.84981, 0.18394, 0.14636, 0.9182, 0.051721, 5.4664, 1.7266, 723.97, 63.044, 1.6715
29, -0.3803, 0.0087286, 9.1558, 3.6077, 10.158, 0.0021981, 0.84981, 0.2136, 0.13235, 0.9182, 0.051721, 5.4664, 1.7266, 723.97, 63.044, 1.6715
30, -0.3872, 0.0072127, 9.1558, 5.1308, 11.162, 0.0029062, 0.84981, 0.2136, 0.14636, 0.9182, 0.088022, 5.4664, 1.7266, 685.18, 110.31, 1.6715
31, -0.3885, 0.0087286, 9.1558, 5.1308, 7.9853, 0.0026442, 0.84981, 0.2136, 0.14636, 1.1677, 0.088022, 4.7185, 1.7266, 519.16, 110.31, 1.6715
32, -0.3890, 0.01133, 9.1558, 4.0373, 10.158, 0.0026442, 0.84981, 0.2136, 0.14636, 0.9182, 0.051721, 5.4664, 1.7266, 498.21, 70.075, 1.6715
33, -0.3896, 0.0087286, 9.1558, 3.6077, 10.303, 0.0026442, 0.66373, 0.2136, 0.14636, 0.9182, 0.051721, 5.4664, 1.7266, 693.37, 63.044, 1.4253
34, -0.3897, 0.0087286, 9.1558, 5.1308, 7.9853, 0.0026442, 0.84981, 0.22128, 0.14636, 0.99717, 0.088022, 5.4664, 1.7266, 519.16, 110.31, 1.6715
35, -0.3904, 0.0087286, 9.1558, 5.1308, 7.9853, 0.0026442, 0.84981, 0.19278, 0.14636, 0.9182, 0.088022, 3.5747, 1.7266, 519.16, 110.31, 1.6715
36, -0.3906, 0.0087286, 9.1558, 5.1308, 7.9853, 0.0026442, 0.87891, 0.2248, 0.12609, 0.9182, 0.088022, 5.4664, 1.7266, 519.16, 110.31, 1.6715
37, -0.3909, 0.0087286, 9.1558, 7.6425, 10.606, 0.0026442, 0.84981, 0.29293, 0.14636, 0.9182, 0.088022, 5.4664, 1.7266, 519.16, 71.577, 1.6715
38, -0.3965, 0.008865, 9.1558, 5.1308, 7.9853, 0.0026442, 0.84981, 0.20746, 0.14636, 0.9182, 0.088022, 5.4664, 1.7266, 519.16, 110.31, 1.6715
39, -0.3971, 0.0080502, 9.1558, 3.6077, 5.965, 0.0026442, 0.84981, 0.2136, 0.14636, 0.53403, 0.051721, 5.4664, 1.7266, 636.18, 63.044, 1.6715
40, -0.3995, 0.0087286, 9.1558, 5.1308, 7.9853, 0.0026442, 0.75126, 0.2136, 0.21154, 0.9182, 0.088022, 5.4664, 1.7266, 519.16, 110.31, 1.8238
41, -0.3996, 0.0087286, 9.1558, 5.1308, 7.9853, 0.0026442, 0.84981, 0.2136, 0.14636, 1.1296, 0.088022, 5.4664, 1.7266, 519.16, 110.31, 1.6715
42, -0.4000, 0.0087286, 9.1558, 3.6077, 10.158, 0.0026442, 1.1058, 0.2136, 0.14636, 0.9182, 0.051721, 5.4664, 1.7266, 723.97, 63.044, 1.6715
43, -0.4000, 0.0087286, 9.1558, 5.1308, 7.9853, 0.0026442, 1.0157, 0.24203, 0.14636, 0.93347, 0.11923, 5.4664, 1.7266, 519.16, 110.31, 1.6715
44, -0.4010, 0.0087286, 9.1558, 5.1308, 7.9853, 0.0026442, 0.84981, 0.2136, 0.14636, 0.9182, 0.088022, 5.4664, 1.7266, 519.16, 110.31, 1.6715
45, -0.4041, 0.0087286, 9.1558, 5.1308, 7.9853, 0.0026442, 0.84981, 0.23533, 0.13127, 0.9182, 0.064718, 5.4664, 1.7266, 519.16, 110.31, 1.6715
46, -0.4080, 0.0087286, 9.1558, 5.1308, 6.4954, 0.0026442, 0.84981, 0.2136, 0.14636, 0.9182, 0.088022, 7.2182, 1.7266, 519.16, 110.31, 1.6715
47, -0.4096, 0.0087286, 9.1558, 5.1308, 7.1489, 0.0026442, 0.71169, 0.2136, 0.16116, 0.9182, 0.088022, 4.4916, 1.5365, 519.16, 118.88, 1.6715
48, -0.4107, 0.0087286, 9.1558, 2.8384, 10.158, 0.0026442, 0.84981, 0.2136, 0.14636, 1.0034, 0.051721, 4.0973, 1.7266, 723.97, 76.878, 1.6328
49, -0.4117, 0.0087286, 9.1558, 5.1308, 7.9853, 0.0037304, 0.78567, 0.2136, 0.14636, 0.9182, 0.1013, 5.4664, 1.5039, 519.16, 110.31, 1.6715
50, -0.4163, 0.0087286, 9.1558, 5.1308, 7.9853, 0.0021258, 0.84981, 0.27354, 0.14636, 0.62935, 0.088022, 7.1705, 1.7266, 519.16, 110.31, 1.6715
51, -0.4184, 0.0087286, 9.1558, 1.976, 11.034, 0.003173, 0.63477, 0.2136, 0.14636, 1.3669, 0.051721, 7.6376, 1.7266, 723.97, 63.044, 1.6715
52, -0.4201, 0.0087286, 9.1558, 3.6077, 10.158, 0.0026442, 0.84981, 0.2136, 0.14636, 0.9182, 0.051721, 5.4664, 1.7266, 723.97, 63.044, 2.0942
53, -0.4205, 0.0087286, 9.1558, 5.1308, 10.429, 0.0013769, 0.84981, 0.2136, 0.14636, 0.9182, 0.088022, 5.4664, 1.7266, 723.17, 110.31, 1.6715
54, -0.4207, 0.0087286, 9.1558, 5.1308, 7.9853, 0.0026442, 0.84981, 0.2136, 0.14636, 0.9182, 0.088022, 5.4664, 1.7059, 519.16, 110.31, 1.6715
55, -0.4212, 0.0087286, 9.1558, 5.1308, 11.896, 0.0026442, 0.84981, 0.2136, 0.12873, 0.9182, 0.08583, 4.4916, 1.7266, 519.16, 174.16, 1.9142
56, -0.4230, 0.0087286, 9.1558, 5.1308, 11.896, 0.0026442, 0.84981, 0.2136, 0.12873, 0.9182, 0.074709, 5.7818, 1.7266, 519.16, 174.16, 2.1547
57, -0.4231, 0.0087286, 9.1558, 5.1308, 7.9853, 0.0025997, 0.79555, 0.2136, 0.14636, 0.9182, 0.088022, 8.1855, 1.7266, 519.16, 136.7, 1.6715
58, -0.4232, 0.0087286, 9.4247, 5.1308, 7.9853, 0.0026442, 0.84981, 0.2136, 0.14636, 0.9182, 0.088022, 5.4664, 1.7266, 519.16, 141.01, 1.6715
59, -0.4240, 0.0087286, 9.4692, 5.1308, 7.1807, 0.0026442, 0.84981, 0.2136, 0.14636, 0.9182, 0.11688, 3.6487, 1.7266, 519.16, 110.31, 1.6715
60, -0.4242, 0.0087286, 9.1558, 3.6077, 9.0815, 0.0026442, 0.84981, 0.2136, 0.14636, 0.9182, 0.051721, 5.4664, 1.7266, 723.97, 63.044, 1.6715
61, -0.4271, 0.0087286, 9.1558, 3.6077, 10.158, 0.0026442, 0.84981, 0.2136, 0.14636, 0.9182, 0.051721, 4.2503, 1.7266, 723.97, 63.044, 1.6715
62, -0.4275, 0.0084269, 9.1558, 3.6077, 10.158, 0.0026442, 1.0043, 0.2136, 0.13534, 0.9182, 0.051721, 5.4664, 1.7266, 723.97, 63.044, 1.6715
63, -0.4278, 0.0087286, 9.1558, 3.6077, 10.158, 0.0015017, 0.84981, 0.24332, 0.14636, 0.9182, 0.051721, 5.8268, 1.7266, 723.97, 63.044, 2.3684
64, -0.4288, 0.0087286, 9.1558, 3.4372, 11.896, 0.0026442, 0.84981, 0.28449, 0.12873, 1.0348, 0.13197, 4.4916, 1.7266, 519.16, 174.16, 1.9252
65, -0.4291, 0.0079592, 9.1558, 5.6534, 7.9853, 0.0028762, 0.84981, 0.2136, 0.14636, 0.9182, 0.088022, 5.4664, 1.7266, 519.16, 126.84, 1.6715
66, -0.4323, 0.0087286, 9.1558, 5.1308, 11.896, 0.0026442, 0.84981, 0.2136, 0.12873, 0.9182, 0.088022, 4.4916, 1.7266, 519.16, 174.16, 2.1357
67, -0.4346, 0.0087286, 9.1558, 5.1308, 11.896, 0.0026442, 0.84981, 0.24759, 0.12873, 0.69035, 0.093617, 4.4916, 1.7266, 519.16, 117.27, 1.6715
68, -0.4355, 0.0087286, 9.8285, 5.1308, 7.9853, 0.0026442, 0.84981, 0.2136, 0.14636, 1.1327, 0.088022, 3.8445, 1.7266, 519.16, 110.31, 1.7351
69, -0.4378, 0.0087286, 9.1558, 3.6077, 10.158, 0.0038119, 0.84981, 0.2136, 0.14636, 0.9182, 0.051721, 5.4664, 1.8046, 723.97, 40.765, 1.6715
70, -0.4381, 0.0087286, 9.1558, 5.1308, 14.973, 0.0026442, 0.80801, 0.2136, 0.12873, 0.56213, 0.088022, 3.2067, 1.7266, 519.16, 174.16, 1.6715
71, -0.4455, 0.0087286, 9.1558, 5.1308, 11.896, 0.0026442, 0.84981, 0.24165, 0.12873, 0.9182, 0.049482, 4.4916, 1.6796, 519.16, 174.16, 1.6715
72, -0.4469, 0.0087286, 10.166, 3.6077, 10.158, 0.0026442, 0.84981, 0.2136, 0.14636, 0.9182, 0.031662, 7.0877, 1.7266, 723.97, 63.044, 2.167
73, -0.4490, 0.0087286, 9.1558, 5.1308, 11.896, 0.0026442, 0.71138, 0.2136, 0.12873, 0.9182, 0.088022, 6.2567, 1.7266, 519.16, 174.16, 1.6715
74, -0.4493, 0.0087286, 9.1558, 5.1308, 11.896, 0.0026442, 0.84981, 0.2136, 0.12873, 0.9182, 0.098418, 4.4916, 1.7266, 519.16, 174.16, 1.6725
75, -0.4494, 0.0087286, 9.1558, 5.1308, 11.896, 0.0026442, 0.84981, 0.2136, 0.12873, 0.9182, 0.088022, 4.4916, 1.7266, 519.16, 174.16, 1.6715
76, -0.4494, 0.0087286, 9.1558, 5.1308, 11.896, 0.0026442, 0.84981, 0.2136, 0.12873, 0.90915, 0.088022, 4.4916, 1.7266, 519.16, 174.16, 1.6715
77, -0.4509, 0.0087286, 9.1558, 5.1308, 11.896, 0.0026442, 0.84981, 0.2136, 0.17711, 0.9182, 0.087072, 4.4916, 1.7266, 519.16, 174.16, 1.6715
78, -0.4514, 0.0087286, 9.1558, 5.1308, 11.896, 0.0026442, 0.84981, 0.2136, 0.12873, 0.9182, 0.088022, 4.5632, 1.7266, 519.16, 175.19, 1.6715
79, -0.4514, 0.0087286, 9.1558, 5.1308, 11.896, 0.0026442, 0.84981, 0.2136, 0.19068, 0.9182, 0.088022, 4.4916, 1.7266, 519.16, 174.16, 1.6715
80, -0.4524, 0.0087286, 9.1558, 5.1308, 11.896, 0.0026442, 1.0777, 0.2136, 0.16616, 0.9182, 0.080834, 3.0738, 1.7266, 519.16, 174.16, 1.6715
81, -0.4525, 0.0087286, 9.1558, 5.1308, 11.896, 0.0026442, 0.84981, 0.2136, 0.12873, 0.53698, 0.088022, 4.4916, 1.7266, 519.16, 174.16, 1.6715
82, -0.4526, 0.0087286, 9.1558, 5.1308, 10.218, 0.0026442, 0.84981, 0.2136, 0.17785, 0.9182, 0.088022, 5.3912, 1.7266, 519.16, 174.16, 1.6715
83, -0.4543, 0.0087286, 9.1558, 5.1308, 9.7043, 0.0021407, 0.84981, 0.2136, 0.14636, 1.0694, 0.088252, 5.4664, 1.9057, 519.16, 110.31, 1.6715
84, -0.4553, 0.0087286, 9.1558, 5.1308, 11.896, 0.0026442, 0.44073, 0.13809, 0.12873, 0.9182, 0.099462, 4.185, 1.7266, 519.16, 174.16, 1.6715
85, -0.4554, 0.010057, 10.589, 5.1308, 11.896, 0.0026442, 0.84981, 0.2136, 0.12873, 0.9182, 0.088022, 4.4916, 1.7266, 519.16, 171.08, 1.6715
86, -0.4557, 0.0087286, 9.1558, 5.1308, 11.272, 0.0026442, 0.84981, 0.2136, 0.12873, 0.9182, 0.10834, 4.1035, 1.7266, 519.16, 174.16, 1.6715
87, -0.4559, 0.0087286, 9.1558, 5.1308, 7.9853, 0.0026442, 0.84981, 0.2136, 0.14636, 0.9182, 0.096926, 6.9717, 1.7266, 519.16, 110.31, 1.6715
88, -0.4599, 0.011464, 10.895, 3.6077, 10.158, 0.0026442, 0.84981, 0.2136, 0.14636, 0.9182, 0.051721, 5.4664, 1.7266, 723.97, 51.371, 1.6715
89, -0.4619, 0.0087286, 9.1558, 5.1308, 7.9853, 0.0026442, 0.84981, 0.2136, 0.14636, 0.9182, 0.12846, 7.0673, 1.7266, 519.16, 110.31, 1.6715
90, -0.4623, 0.0054936, 4.9902, 5.1308, 10.124, 0.0014512, 0.84981, 0.2136, 0.12873, 1.2058, 0.088022, 4.4916, 1.7266, 519.16, 174.4, 1.6715
91, -0.4632, 0.0087286, 8.7539, 5.1308, 13.6, 0.0026442, 0.84981, 0.2934, 0.12873, 0.9182, 0.088022, 6.7215, 1.7266, 519.16, 143.58, 1.6715
92, -0.4705, 0.0069033, 5.6807, 3.3141, 11.756, 0.0026442, 0.84981, 0.2136, 0.14636, 0.9182, 0.088022, 4.7966, 1.2971, 644.87, 110.31, 1.6715
93, -0.4706, 0.0087286, 9.1558, 5.7932, 11.896, 0.0026442, 0.84981, 0.2136, 0.15072, 0.9182, 0.088022, 4.4916, 1.7266, 519.16, 174.16, 1.6715
94, -0.4767, 0.0087286, 8.8253, 5.1308, 11.896, 0.0026442, 0.84981, 0.2136, 0.12873, 0.9182, 0.088022, 4.4916, 1.7266, 519.16, 174.16, 1.6715
95, -0.4797, 0.0087286, 9.1558, 5.1308, 4.2251, 0.0029773, 0.84981, 0.2136, 0.14636, 0.9182, 0.088022, 5.4664, 1.2576, 573.13, 110.31, 1.3713
96, -0.4800, 0.0087286, 9.1558, 3.6077, 10.158, 0.0026442, 1.186, 0.2136, 0.14636, 0.9526, 0.051721, 5.8131, 1.7266, 723.97, 63.044, 1.6715
97, -0.4870, 0.0087286, 11.921, 3.6077, 10.158, 0.0026442, 0.84981, 0.31875, 0.14636, 0.9182, 0.051721, 5.4664, 1.7266, 723.97, 63.044, 1.6914
98, -0.4872, 0.0087286, 9.1558, 5.1308, 11.896, 0.0026442, 0.84981, 0.2136, 0.12873, 1.014, 0.088022, 4.4916, 1.7266, 514.6, 158.67, 1.6715
99, -0.4875, 0.0087286, 9.1558, 3.6077, 10.158, 0.0026442, 0.84981, 0.2136, 0.14636, 0.9182, 0.051721, 5.4664, 1.7266, 723.97, 74.364, 1.6715
100, -0.4885, 0.0095934, 9.1558, 6.5121, 11.896, 0.0026442, 0.84981, 0.2136, 0.12873, 1.2755, 0.088022, 4.4916, 1.7266, 460.38, 174.16, 1.6715
101, -0.4886, 0.0066442, 9.1558, 5.1308, 11.896, 0.0026442, 1.1143, 0.2136, 0.12873, 0.9182, 0.088022, 5.1214, 1.7266, 718.76, 182.66, 1.7056
102, -0.4890, 0.0087286, 9.1558, 5.1308, 11.896, 0.0026442, 0.84981, 0.2136, 0.12873, 0.9182, 0.088022, 4.4916, 1.7266, 519.16, 203.63, 1.6715
103, -0.4922, 0.0087286, 9.1558, 5.1308, 7.9853, 0.0032245, 0.84981, 0.2136, 0.14636, 0.9182, 0.091762, 5.4664, 1.7266, 519.16, 110.31, 1.6715
104, -0.4934, 0.0087286, 9.1558, 5.9596, 11.896, 0.0026442, 0.84981, 0.2136, 0.12873, 0.9182, 0.088022, 4.4916, 1.7266, 519.16, 174.16, 1.6715
105, -0.4938, 0.0087286, 9.1558, 2.8341, 10.158, 0.0026442, 0.84981, 0.2136, 0.14636, 0.9182, 0.051721, 5.4664, 1.7135, 723.97, 63.044, 1.4801
106, -0.4943, 0.0069286, 9.1558, 3.6077, 10.882, 0.0026442, 0.84981, 0.2136, 0.14636, 0.9182, 0.051721, 5.4664, 2.0311, 723.97, 63.044, 1.5787
107, -0.4969, 0.0087286, 9.1558, 5.1308, 11.896, 0.0026442, 0.84981, 0.2136, 0.12873, 0.9182, 0.088022, 4.4916, 1.7266, 519.16, 146.6, 1.6715
108, -0.4994, 0.0087286, 9.1558, 5.1308, 7.9853, 0.0026442, 0.84981, 0.2136, 0.14636, 0.9182, 0.088022, 8.0145, 1.7266, 519.16, 110.31, 1.6715
109, -0.5005, 0.0087286, 9.1558, 5.1308, 7.9853, 0.0026442, 0.84981, 0.2136, 0.14636, 0.50988, 0.086386, 5.4664, 1.7266, 519.16, 145.6, 1.6715
110, -0.5012, 0.0087286, 9.1558, 5.1308, 13.225, 0.0026442, 0.84981, 0.2136, 0.12873, 0.9182, 0.079028, 4.4916, 1.7266, 519.16, 174.16, 1.6715
111, -0.5028, 0.0087286, 8.9166, 5.1308, 11.896, 0.0026442, 0.84981, 0.2136, 0.15368, 0.9182, 0.088022, 3.9052, 1.7266, 519.16, 174.16, 1.6715
112, -0.5038, 0.0087286, 9.1558, 5.1308, 7.9853, 0.0026442, 0.84981, 0.2136, 0.12572, 0.9182, 0.050368, 5.4664, 1.7266, 519.16, 80.975, 1.7849
113, -0.5056, 0.0087286, 9.1558, 3.6077, 10.158, 0.0026442, 0.84981, 0.2136, 0.14636, 0.9182, 0.051721, 5.4664, 1.7266, 723.97, 69.387, 1.1361
114, -0.5109, 0.0087286, 9.1558, 4.0715, 10.158, 0.0037174, 0.84981, 0.14573, 0.14149, 0.9182, 0.051721, 5.4664, 1.7266, 723.97, 40.275, 1.6715
115, -0.5113, 0.0079655, 9.1558, 5.1308, 11.896, 0.0026442, 0.84981, 0.2136, 0.12873, 0.9182, 0.088022, 4.4916, 1.7266, 551.25, 174.16, 1.6715
116, -0.5155, 0.0087286, 9.1558, 4.408, 7.9853, 0.0026442, 0.84981, 0.2136, 0.14636, 0.9182, 0.088022, 5.4664, 1.7266, 519.16, 110.31, 1.6715
117, -0.5203, 0.012434, 12.844, 3.6077, 10.158, 0.0026442, 0.84981, 0.2136, 0.1, 0.9182, 0.051721, 4.1484, 1.7266, 723.97, 63.044, 1.6715
118, -0.5203, 0.0087286, 9.1558, 5.1308, 4.9141, 0.0026442, 0.84981, 0.2136, 0.14636, 0.9182, 0.088022, 5.4664, 1.7266, 449.15, 82.405, 1.715
119, -0.5216, 0.0087286, 9.1558, 4.6617, 11.896, 0.0019322, 0.84981, 0.2136, 0.12873, 1.0523, 0.054115, 2.4927, 1.7266, 519.16, 174.16, 1.6715
120, -0.5228, 0.0087286, 9.1558, 5.1308, 11.896, 0.0038218, 1.1143, 0.2136, 0.12873, 1.2725, 0.10963, 4.4916, 1.7266, 519.16, 174.16, 1.4584
121, -0.5244, 0.0087286, 9.1558, 3.9909, 10.158, 0.0026442, 0.84981, 0.15067, 0.14636, 0.9182, 0.046682, 5.4664, 1.7266, 723.97, 63.044, 1.6715
122, -0.5244, 0.0087286, 11.076, 6.962, 11.896, 0.0026442, 0.75874, 0.2136, 0.12873, 1.0617, 0.088022, 4.4916, 1.7266, 519.16, 174.16, 2.1714
123, -0.5261, 0.0087286, 9.1558, 5.2187, 9.7938, 0.0026442, 0.84981, 0.2136, 0.1, 0.9182, 0.053272, 4.4916, 1.7266, 492.27, 208.75, 1.7383
124, -0.5264, 0.0087286, 9.1558, 3.6077, 10.158, 0.0030829, 0.95143, 0.2136, 0.20504, 0.9182, 0.051721, 5.4664, 1.7266, 723.97, 70.795, 1.6715
125, -0.5290, 0.010037, 9.1558, 3.6077, 10.158, 0.0026442, 0.84981, 0.17254, 0.1, 0.9182, 0.051721, 5.4664, 1.7266, 723.97, 31.686, 1.6715
126, -0.5326, 0.0087286, 9.1558, 3.6077, 10.158, 0.0026442, 0.66283, 0.2136, 0.14636, 0.9182, 0.051721, 5.4664, 1.7266, 723.97, 47.168, 1.1177
127, -0.5339, 0.0087286, 9.1558, 5.1308, 11.896, 0.0030411, 1.2394, 0.2617, 0.19299, 0.9182, 0.088022, 5.0745, 1.7266, 519.16, 174.16, 1.3554
128, -0.5365, 0.0087286, 9.1558, 3.9514, 9.7938, 0.0034356, 0.84981, 0.2136, 0.12873, 0.9182, 0.088022, 4.4916, 1.7266, 492.27, 208.75, 1.5137
129, -0.5366, 0.0087286, 9.1558, 4.168, 7.9853, 0.0036498, 0.84981, 0.2136, 0.14636, 0.9182, 0.12095, 4.0877, 1.7266, 519.16, 110.31, 1.246
130, -0.5401, 0.00762, 9.1558, 5.1308, 7.9853, 0.0026442, 0.84981, 0.2136, 0.17353, 0.86155, 0.092131, 6.6318, 1.9689, 519.16, 110.31, 1.4745
131, -0.5429, 0.0087286, 9.1558, 5.1308, 7.9853, 0.0026442, 0.84981, 0.2136, 0.14636, 0.9182, 0.088022, 5.4664, 1.7266, 519.16, 110.31, 1.3069
132, -0.5458, 0.0087286, 9.1558, 3.6037, 10.158, 0.0016524, 0.84981, 0.2136, 0.14636, 0.9182, 0.051721, 5.4664, 2.0668, 723.97, 63.044, 1.0597
133, -0.5478, 0.0087286, 9.1558, 4.2549, 7.9853, 0.0026442, 0.84981, 0.21459, 0.14636, 0.9182, 0.088022, 5.4664, 1.7266, 519.16, 110.31, 1.6715
134, -0.5481, 0.012199, 9.1558, 3.6077, 10.158, 0.0026442, 0.84981, 0.2136, 0.14636, 0.9182, 0.051721, 6.4561, 1.7266, 644.95, 40.991, 1.1211
135, -0.5481, 0.0087286, 9.1558, 4.4477, 7.9853, 0.0026442, 0.84981, 0.20762, 0.14636, 0.94791, 0.10994, 5.4664, 1.7266, 519.16, 110.31, 1.6715
136, -0.5494, 0.0087286, 9.1558, 5.1308, 7.9853, 0.0026442, 0.84981, 0.2136, 0.14636, 0.9182, 0.088022, 6.5125, 1.7266, 519.16, 110.31, 1.4022
137, -0.5533, 0.0087286, 6.8139, 3.6077, 10.158, 0.0035183, 0.84981, 0.14086, 0.14636, 0.9182, 0.051721, 7.0715, 1.7721, 723.97, 35.047, 1.6715
138, -0.5545, 0.0087286, 9.1558, 5.1308, 11.896, 0.0026442, 0.84981, 0.31953, 0.1, 0.9182, 0.12889, 4.4916, 1.7266, 519.16, 114.29, 1.6715
139, -0.5549, 0.0087286, 9.1558, 3.9514, 9.7938, 0.0028809, 0.84981, 0.2136, 0.12873, 0.9182, 0.088022, 4.4916, 1.7266, 492.27, 208.75, 1.4793
140, -0.5589, 0.0087286, 9.1558, 3.6077, 10.158, 0.0026442, 0.84981, 0.2136, 0.14636, 0.9182, 0.051721, 5.4664, 1.7266, 723.97, 38.176, 1.6715
141, -0.5598, 0.0087286, 9.1558, 3.9514, 9.7938, 0.0026442, 0.84981, 0.1379, 0.11098, 0.48318, 0.088022, 4.4916, 1.7266, 681.7, 147.45, 1.2078
