Rank, Fitness, kfsr, krsr, kfmm, krmm, kf1x, kr1x, kfc, krc, krmmTriCoop, kx2, krx2, S0, R0, X0, X0_stimScale
0, -0.0602, 1.5685, 2.1674, 0.011545, 0.12279, 0.0082247, 0.066033, 0.7343, 0.42084, 4.8949, 34.726, 6.7154, 0.03269, 0.55075, 8.6505, 0.32811, 103.91, 0.43786
1, -0.0602, 1.5685, 2.1674, 0.011545, 0.11905, 0.0082247, 0.066033, 0.7343, 0.42084, 4.8949, 34.726, 6.7154, 0.03269, 0.51266, 8.6505, 0.32811, 98.586, 0.43786
2, -0.0602, 1.5685, 2.1674, 0.013083, 0.13584, 0.0082247, 0.096552, 0.7343, 0.42084, 4.8949, 34.726, 6.7154, 0.019391, 0.51266, 8.6505, 0.32811, 103.91, 0.43786
3, -0.0602, 1.5685, 2.1674, 0.011545, 0.11948, 0.0082247, 0.066033, 0.7343, 0.42084, 4.8949, 34.726, 6.7154, 0.047056, 0.51266, 8.6505, 0.32811, 103.91, 0.43786
4, -0.0602, 1.5685, 2.1674, 0.011545, 0.11948, 0.0082247, 0.066033, 0.7343, 0.42084, 4.8949, 34.726, 6.7154, 0.03269, 0.51266, 8.6505, 0.32811, 103.91, 0.43786
5, -0.0604, 1.5685, 2.1674, 0.011545, 0.11948, 0.0082247, 0.066033, 0.7343, 0.42084, 4.8949, 34.726, 6.7154, 0.038879, 0.44556, 8.6505, 0.32811, 103.91, 0.43786
6, -0.0604, 1.8356, 2.1674, 0.011545, 0.11948, 0.0082247, 0.068663, 0.76897, 0.57333, 6.8631, 31.321, 8.6713, 0.033196, 0.51266, 16.937, 0.32811, 103.91, 0.39498
7, -0.0605, 1.5685, 2.1674, 0.011545, 0.11948, 0.0082247, 0.041264, 0.7343, 0.42084, 4.8949, 34.726, 6.7154, 0.03269, 0.51266, 8.6505, 0.32811, 103.91, 0.43786
8, -0.0605, 1.8356, 2.1674, 0.011545, 0.11948, 0.0082247, 0.059443, 0.76897, 0.42084, 4.8949, 34.726, 6.7154, 0.03269, 0.51266, 16.937, 0.32811, 103.91, 0.43786
9, -0.0605, 1.8356, 2.1674, 0.011545, 0.11948, 0.0082247, 0.068663, 0.76897, 0.42084, 4.8949, 34.726, 6.7154, 0.03269, 0.51266, 16.937, 0.32811, 103.91, 0.43786
10, -0.0605, 1.8356, 2.1674, 0.011545, 0.11948, 0.0082247, 0.072755, 0.76897, 0.42084, 4.8949, 34.726, 6.7154, 0.027483, 0.51266, 16.937, 0.32811, 103.91, 0.43786
11, -0.0605, 1.8356, 2.1674, 0.011545, 0.11948, 0.0082247, 0.050433, 0.76897, 0.42084, 4.8949, 34.726, 6.7154, 0.03269, 0.51266, 16.937, 0.32811, 103.91, 0.43786
12, -0.0605, 1.5685, 2.1674, 0.011545, 0.13193, 0.0082247, 0.066033, 0.7343, 0.42084, 4.8949, 34.726, 6.7154, 0.025042, 0.46964, 8.6505, 0.32811, 103.91, 0.43786
13, -0.0606, 1.5685, 2.1674, 0.011545, 0.11948, 0.0082247, 0.066033, 0.7343, 0.47054, 4.8949, 34.726, 6.7154, 0.03269, 0.51266, 8.6505, 0.32811, 103.91, 0.43786
14, -0.0606, 1.6735, 1.5085, 0.011545, 0.11948, 0.0064043, 0.094034, 0.77798, 0.33577, 4.8949, 47.674, 6.7154, 0.03269, 0.51266, 16.937, 0.25137, 103.91, 0.43786
15, -0.0606, 1.8356, 2.1674, 0.011545, 0.11948, 0.0082247, 0.065189, 0.76897, 0.42084, 4.8949, 37.515, 5.7344, 0.03269, 0.51266, 16.937, 0.32811, 103.91, 0.43786
16, -0.0606, 1.5685, 2.1674, 0.011545, 0.11948, 0.0082247, 0.066033, 0.7343, 0.42084, 4.8949, 28.072, 9.2954, 0.03269, 0.51266, 8.6505, 0.32811, 103.91, 0.43786
17, -0.0606, 1.8356, 1.7678, 0.011545, 0.13579, 0.0060866, 0.094034, 0.77798, 0.33577, 4.8949, 47.674, 6.7154, 0.024435, 0.51266, 16.937, 0.25137, 148.75, 0.43786
18, -0.0606, 1.8356, 2.1674, 0.011545, 0.11948, 0.0082247, 0.068663, 0.76897, 0.21181, 4.943, 34.726, 7.8583, 0.03269, 0.51266, 16.937, 0.32811, 103.91, 0.43786
19, -0.0606, 1.8356, 2.1674, 0.011545, 0.11948, 0.0082247, 0.053298, 0.76897, 0.54182, 4.8949, 34.726, 6.7154, 0.03269, 0.70947, 16.937, 0.32811, 103.91, 0.43786
20, -0.0606, 1.8356, 2.1674, 0.011545, 0.11948, 0.0056072, 0.068663, 0.43676, 0.42084, 4.8949, 34.726, 6.7154, 0.022495, 0.51266, 16.937, 0.32811, 103.91, 0.47002
21, -0.0607, 1.6261, 1.7678, 0.011545, 0.068364, 0.0064043, 0.094034, 0.77798, 0.47148, 4.8949, 43.134, 6.7154, 0.048973, 0.51266, 16.937, 0.25137, 103.91, 0.43786
22, -0.0607, 1.8356, 2.1674, 0.011545, 0.11948, 0.0082247, 0.068663, 0.76897, 0.42084, 4.8949, 34.726, 6.7154, 0.03269, 0.51266, 24.903, 0.32811, 103.91, 0.43786
23, -0.0608, 1.8356, 2.1674, 0.011545, 0.11948, 0.0082247, 0.068663, 0.97189, 0.42084, 4.8949, 46.396, 6.7154, 0.03269, 0.51266, 20.822, 0.32811, 103.91, 0.43786
24, -0.0608, 1.8356, 2.2614, 0.011545, 0.11948, 0.0082247, 0.068663, 0.76897, 0.42084, 4.8949, 34.726, 6.7154, 0.03269, 0.51266, 16.937, 0.32811, 103.91, 0.43786
25, -0.0608, 1.5685, 2.1674, 0.011545, 0.11948, 0.0082247, 0.066033, 0.7343, 0.45524, 4.8949, 34.726, 6.7154, 0.03269, 0.60238, 7.8987, 0.32811, 103.91, 0.43786
