Rank, Fitness, kfsr, krsr, kfmm, krmm, kf1x, kr1x, kfc, krc, krmmTriCoop, kx2, krx2, S0, R0, X0, X0_stimScale
0, -0.0013, 0.023653, 0.073248, 0.0067816, 0.026145, 0.059621, 910.44, 1.0201, 2.1591, 5.5488, 6.5521, 1.3694, 0.0093925, 0.26663, 3.8195, 0.44166, 36.843, 2.3714
1, -0.0013, 0.023653, 0.073248, 0.0067816, 0.026145, 0.059621, 910.44, 1.0201, 2.1591, 5.5488, 6.8163, 1.3694, 0.0093925, 0.25314, 3.8195, 0.44166, 36.843, 2.3714
2, -0.0014, 0.023653, 0.073248, 0.0067816, 0.026145, 0.059621, 910.44, 1.0201, 2.1591, 5.5488, 6.5521, 1.3694, 0.0093925, 0.22195, 3.8195, 0.44166, 36.852, 2.3714
3, -0.0014, 0.023653, 0.073248, 0.0054518, 0.032132, 0.059621, 910.44, 1.1135, 1.7753, 5.9205, 6.5521, 1.5579, 0.0093925, 0.18197, 3.8195, 0.44166, 36.843, 2.3714
4, -0.0014, 0.023653, 0.073248, 0.0067816, 0.026145, 0.059621, 910.44, 1.0201, 2.1591, 5.5488, 8.6857, 1.3694, 0.005245, 0.24067, 3.8195, 0.44166, 36.843, 2.3714
5, -0.0014, 0.023536, 0.073248, 0.0067816, 0.026145, 0.059621, 910.44, 1.0201, 2.1591, 5.5488, 6.5521, 1.4, 0.0093925, 0.18197, 3.8195, 0.44166, 36.843, 2.3714
6, -0.0015, 0.023653, 0.073248, 0.0067816, 0.026145, 0.059621, 910.44, 1.0201, 2.1591, 5.3364, 6.5521, 1.3694, 0.011496, 0.20058, 3.8195, 0.44166, 36.843, 2.3714
7, -0.0015, 0.023653, 0.073248, 0.0067816, 0.026145, 0.059621, 910.44, 1.0201, 2.1591, 5.5488, 6.5521, 1.3694, 0.0063468, 0.18197, 3.8195, 0.44166, 36.843, 2.3714
8, -0.0015, 0.023653, 0.073248, 0.0067816, 0.026145, 0.059621, 910.44, 1.0201, 2.1591, 5.5488, 6.5521, 1.3694, 0.0072994, 0.18197, 3.8195, 0.44166, 36.843, 2.3714
9, -0.0015, 0.023653, 0.073248, 0.0067816, 0.026145, 0.059621, 910.44, 1.0201, 2.1591, 5.5488, 6.5521, 1.3694, 0.0077483, 0.18197, 3.8195, 0.44166, 36.843, 2.3714
10, -0.0015, 0.023653, 0.073248, 0.0067816, 0.026145, 0.059621, 910.44, 1.0201, 2.1591, 5.5488, 8.2733, 1.3694, 0.0054879, 0.18197, 3.8195, 0.44166, 36.843, 2.3714
11, -0.0015, 0.023653, 0.073248, 0.0067816, 0.026145, 0.059621, 910.44, 1.0201, 2.1591, 5.5488, 6.5521, 1.3694, 0.0093925, 0.18197, 3.8195, 0.44166, 36.843, 2.3714
12, -0.0015, 0.023653, 0.073248, 0.0067816, 0.026145, 0.059621, 910.44, 1.0201, 2.1591, 5.5488, 6.5521, 1.3694, 0.0099066, 0.18197, 3.8195, 0.44166, 36.843, 2.3714
13, -0.0015, 0.023653, 0.073248, 0.0067816, 0.026145, 0.059621, 910.44, 1.0201, 2.1591, 5.5488, 6.5521, 1.3694, 0.011075, 0.18197, 3.8195, 0.44166, 36.843, 2.3714
14, -0.0015, 0.023653, 0.073248, 0.0083796, 0.026145, 0.059621, 910.44, 1.0201, 2.541, 8.1901, 6.5521, 1.3694, 0.0093925, 0.18197, 3.8195, 0.44166, 36.843, 2.3714
15, -0.0015, 0.023653, 0.073248, 0.0067816, 0.026145, 0.059621, 910.44, 1.0201, 2.1591, 5.5488, 6.0949, 1.3694, 0.0093925, 0.18197, 3.8195, 0.44166, 36.843, 2.3714
16, -0.0015, 0.023653, 0.073248, 0.0067816, 0.026145, 0.059621, 1000, 1.0201, 2.1591, 5.5488, 6.5521, 1.3694, 0.0093925, 0.18197, 3.8195, 0.44166, 36.843, 2.3714
17, -0.0015, 0.023653, 0.073248, 0.0067816, 0.026145, 0.059287, 850.11, 1.0201, 2.1591, 5.5488, 6.5521, 1.3694, 0.0093925, 0.18197, 3.8195, 0.44166, 36.843, 2.3714
