Rank, Fitness, kfsr, krsr, kfmm, krmm, kf1x, kr1x, kfc, krc, krmmTriCoop, kx2, krx2, S0, R0, X0, X0_stimScale
77, -0.1754, 0.013411, 0.11699, 0.010692, 263.93, 0.00953, 0.060491, 3.1643, 0.35132, 2.2136, 0.031198, 62.938, 0.010144, 562.93, 5.6445, 15.079
78, -0.1754, 0.013411, 0.11699, 0.010692, 263.93, 0.00953, 0.062138, 3.1643, 0.35132, 2.3009, 0.031198, 62.938, 0.010144, 562.93, 5.6445, 17.571
79, -0.1755, 0.013411, 0.11699, 0.005374, 263.93, 0.010773, 0.060491, 3.1643, 0.35132, 1.9642, 0.031198, 62.938, 0.010144, 562.93, 5.6445, 22.655
80, -0.1756, 0.013411, 0.11699, 0.010692, 263.93, 0.010011, 0.060491, 3.1643, 0.35132, 2.3009, 0.031198, 62.938, 0.010144, 562.93, 5.6445, 23.096
81, -0.1756, 0.013411, 0.11699, 0.010692, 263.93, 0.00953, 0.060491, 3.1643, 0.2346, 2.3009, 0.031198, 68.717, 0.01, 562.93, 5.6445, 18.397
82, -0.1756, 0.013411, 0.11699, 0.010909, 263.93, 0.011686, 0.060491, 3.1643, 0.35132, 1.9175, 0.031198, 62.938, 0.01, 562.93, 5.6445, 18.397
83, -0.1756, 0.013411, 0.11699, 0.010692, 263.93, 0.00953, 0.060491, 3.1643, 0.35132, 2.3009, 0.031198, 55.796, 0.010144, 562.93, 5.6445, 23.842
84, -0.1758, 0.013411, 0.11699, 0.015575, 263.93, 0.00953, 0.060491, 3.1643, 0.35132, 2.3009, 0.031198, 62.938, 0.010144, 562.93, 5.6445, 13.885
85, -0.1758, 0.013411, 0.11699, 0.010692, 299.22, 0.00953, 0.060491, 4.6444, 0.35132, 2.3009, 0.031198, 62.938, 0.01, 456.52, 5.6445, 18.397
86, -0.1759, 0.013446, 0.11699, 0.0075563, 353.67, 0.00953, 0.060491, 3.9706, 0.35132, 5.251, 0.037619, 62.938, 0.01, 562.93, 4.6273, 18.397
87, -0.1759, 0.013411, 0.087177, 0.0075563, 263.93, 0.00953, 0.060491, 3.1643, 0.35132, 3.5234, 0.056527, 62.938, 0.010144, 552.74, 4.1952, 18.397
88, -0.1759, 0.013411, 0.079747, 0.010692, 263.93, 0.00953, 0.060491, 3.1643, 0.35132, 2.3009, 0.031198, 62.938, 0.010144, 562.93, 3.3861, 18.397
89, -0.1760, 0.013411, 0.11699, 0.010692, 365.95, 0.0089767, 0.060491, 3.1643, 0.35132, 2.6864, 0.031198, 62.938, 0.010144, 562.93, 5.6445, 18.397
90, -0.1760, 0.013411, 0.11699, 0.010692, 230.5, 0.00953, 0.060491, 3.1643, 0.35132, 2.3009, 0.032665, 62.938, 0.010144, 562.93, 5.6445, 18.397
91, -0.1760, 0.013411, 0.11699, 0.010692, 263.93, 0.00953, 0.060491, 3.1643, 0.35132, 2.3009, 0.031198, 62.938, 0.010144, 562.93, 5.6445, 13.526
92, -0.1761, 0.013411, 0.11699, 0.010692, 233.69, 0.00953, 0.060491, 3.1643, 0.35132, 2.9958, 0.025462, 62.938, 0.010144, 515.06, 5.6445, 18.397
93, -0.1761, 0.013411, 0.11699, 0.015902, 263.93, 0.00953, 0.060491, 3.1643, 0.35132, 2.3009, 0.031198, 62.938, 0.010144, 562.93, 5.6445, 21.669
94, -0.1762, 0.013411, 0.11699, 0.010692, 212.45, 0.00953, 0.060491, 3.1643, 0.35132, 3.0367, 0.031198, 62.938, 0.010144, 562.93, 5.6445, 18.397
95, -0.1762, 0.010666, 0.11699, 0.012442, 263.93, 0.00953, 0.060491, 4.0444, 0.35132, 2.3009, 0.031198, 62.938, 0.01, 562.93, 5.6445, 17.842
96, -0.1762, 0.013411, 0.11699, 0.010692, 263.93, 0.0097343, 0.060491, 3.1643, 0.35132, 2.3009, 0.031198, 62.938, 0.01, 562.93, 5.6445, 13.774
97, -0.1762, 0.013411, 0.067301, 0.0046447, 263.93, 0.00953, 0.060491, 2.3751, 0.35132, 3.5234, 0.05245, 62.938, 0.010144, 562.93, 3.8882, 18.397
98, -0.1763, 0.013411, 0.11699, 0.010692, 263.93, 0.0090597, 0.060491, 3.1643, 0.42858, 2.3009, 0.031198, 62.938, 0.010409, 562.93, 5.6445, 18.397
99, -0.1764, 0.013411, 0.11699, 0.010692, 263.93, 0.00953, 0.060491, 3.1643, 0.35132, 2.3009, 0.031198, 62.938, 0.010144, 562.93, 5.6445, 12.989
100, -0.1764, 0.013411, 0.11699, 0.010692, 263.93, 0.00953, 0.060491, 2.8882, 0.18114, 2.3009, 0.031198, 62.938, 0.010144, 562.93, 5.6445, 18.397
101, -0.1764, 0.013411, 0.11699, 0.0071717, 263.93, 0.00953, 0.060491, 3.1643, 0.38654, 2.3009, 0.031198, 62.938, 0.010144, 562.93, 5.6445, 18.397
102, -0.1765, 0.0092898, 0.11699, 0.010692, 153.46, 0.00953, 0.060491, 4.6585, 0.35132, 2.3009, 0.031198, 62.938, 0.010144, 562.93, 5.6445, 18.397
103, -0.1765, 0.013411, 0.11699, 0.010692, 263.93, 0.00953, 0.060491, 3.7448, 0.35132, 3.153, 0.031198, 62.938, 0.010144, 452.12, 5.6445, 18.397
104, -0.1765, 0.013411, 0.11699, 0.010692, 263.93, 0.00953, 0.05601, 3.1643, 0.35132, 2.3009, 0.031198, 62.938, 0.01, 562.93, 5.6445, 18.397
105, -0.1765, 0.013411, 0.11699, 0.010692, 263.93, 0.00953, 0.056312, 3.1643, 0.35132, 2.3009, 0.031198, 62.938, 0.01, 562.93, 5.6445, 18.397
106, -0.1765, 0.013411, 0.11699, 0.0054816, 263.93, 0.00953, 0.060491, 3.1643, 0.35132, 2.5828, 0.031198, 62.938, 0.01, 562.93, 5.6445, 18.397
107, -0.1767, 0.013411, 0.11699, 0.0075563, 240, 0.00953, 0.060491, 3.1643, 0.35132, 2.5167, 0.035221, 62.938, 0.010144, 562.93, 5.6445, 18.397
108, -0.1770, 0.013411, 0.11699, 0.010692, 263.93, 0.00953, 0.060491, 3.1643, 0.19826, 2.3009, 0.031198, 62.199, 0.010144, 562.93, 5.6445, 18.397
109, -0.1770, 0.013411, 0.11699, 0.010692, 263.93, 0.00953, 0.060491, 3.1643, 0.35132, 2.3009, 0.031198, 62.938, 0.010144, 562.93, 5.6445, 23.6
110, -0.1770, 0.013411, 0.11699, 0.010692, 263.93, 0.00953, 0.060491, 3.4838, 0.35132, 2.3009, 0.031198, 62.938, 0.010144, 562.93, 5.6445, 18.397
111, -0.1770, 0.013411, 0.11699, 0.010692, 263.93, 0.00953, 0.060491, 3.1643, 0.35132, 2.3009, 0.031198, 62.938, 0.010144, 599.93, 5.6445, 18.397
112, -0.1771, 0.013411, 0.11699, 0.010692, 263.93, 0.00953, 0.060491, 3.1643, 0.35132, 2.3009, 0.031198, 62.938, 0.01, 592.69, 5.6445, 18.397
113, -0.1772, 0.013411, 0.11699, 0.010692, 262.17, 0.00953, 0.060491, 3.1643, 0.35132, 2.3547, 0.035043, 62.938, 0.010144, 562.93, 5.6445, 18.397
114, -0.1772, 0.013411, 0.11699, 0.010692, 263.93, 0.0088257, 0.04861, 3.1643, 0.35132, 2.3009, 0.031198, 62.938, 0.010144, 562.93, 5.6445, 18.397
115, -0.1772, 0.013411, 0.11699, 0.009168, 263.93, 0.00953, 0.060491, 3.1643, 0.35132, 3.2747, 0.031198, 62.938, 0.010144, 562.93, 5.6445, 18.397
116, -0.1773, 0.017193, 0.11699, 0.010692, 263.93, 0.00953, 0.064594, 3.1643, 0.35132, 2.3009, 0.031198, 62.938, 0.010144, 437.31, 5.6445, 18.397
117, -0.1773, 0.013411, 0.11699, 0.014286, 263.93, 0.00953, 0.060491, 3.1643, 0.26231, 3.1694, 0.019821, 62.938, 0.010144, 562.93, 5.6445, 18.397
118, -0.1774, 0.014398, 0.11699, 0.010692, 263.93, 0.00953, 0.060491, 3.1643, 0.39311, 2.3009, 0.031198, 62.938, 0.010144, 562.93, 5.6445, 18.397
119, -0.1775, 0.013411, 0.11699, 0.010692, 263.93, 0.00953, 0.060491, 3.1643, 0.35132, 2.3009, 0.031198, 62.938, 0.010144, 562.93, 5.3062, 18.397
120, -0.1775, 0.013411, 0.11699, 0.010692, 325.65, 0.00953, 0.060491, 3.1643, 0.35132, 2.3009, 0.031198, 62.938, 0.01, 562.93, 5.6445, 18.397
121, -0.1775, 0.013411, 0.11699, 0.010692, 324.79, 0.00953, 0.060491, 3.1643, 0.35132, 2.3009, 0.031198, 62.938, 0.01, 562.93, 5.6445, 18.397
122, -0.1775, 0.013411, 0.11699, 0.010692, 263.93, 0.00953, 0.060491, 3.1643, 0.35132, 2.3009, 0.031198, 62.938, 0.01, 562.93, 5.6445, 18.397
123, -0.1775, 0.013411, 0.11699, 0.010419, 263.93, 0.00953, 0.060491, 3.1643, 0.35132, 2.3009, 0.031198, 63.949, 0.010744, 562.93, 5.6445, 18.397
124, -0.1775, 0.013411, 0.11699, 0.0055446, 263.93, 0.00953, 0.060491, 3.1643, 0.25236, 2.87, 0.038762, 62.938, 0.01, 562.93, 5.6445, 18.397
125, -0.1776, 0.01184, 0.11699, 0.013102, 263.93, 0.00953, 0.060491, 3.1643, 0.35132, 2.3009, 0.031198, 62.938, 0.01, 635.88, 5.6445, 18.397
126, -0.1776, 0.013411, 0.11699, 0.010692, 342.93, 0.010057, 0.060491, 3.1643, 0.35132, 2.3009, 0.031198, 62.938, 0.010144, 562.93, 5.6445, 27.521
127, -0.1777, 0.013411, 0.11699, 0.010692, 263.93, 0.00953, 0.060491, 3.1643, 0.35132, 2.3009, 0.031198, 62.938, 0.010144, 562.93, 5.6445, 11.616
128, -0.1777, 0.013411, 0.11699, 0.010692, 263.93, 0.00953, 0.08253, 3.1643, 0.43434, 2.3009, 0.031198, 62.938, 0.010144, 724.72, 5.3873, 18.397
129, -0.1777, 0.013411, 0.11699, 0.010692, 263.93, 0.00953, 0.060491, 3.1643, 0.35132, 2.3009, 0.031198, 62.938, 0.010144, 562.93, 5.6445, 11.601
130, -0.1777, 0.013411, 0.11699, 0.010692, 263.93, 0.0091539, 0.060491, 3.1643, 0.35132, 2.3009, 0.031198, 62.938, 0.010144, 562.93, 5.6445, 21.638
131, -0.1777, 0.013411, 0.11699, 0.010692, 263.93, 0.00953, 0.060491, 3.1643, 0.25173, 2.3963, 0.038037, 62.938, 0.01, 562.93, 5.6445, 21.981
132, -0.1777, 0.013411, 0.12476, 0.0075563, 263.93, 0.00953, 0.060491, 3.1643, 0.35132, 3.5234, 0.035066, 42.888, 0.010144, 562.93, 4.7711, 17.842
133, -0.1777, 0.013411, 0.11699, 0.010692, 288.89, 0.00953, 0.060491, 3.1643, 0.35132, 2.9437, 0.031198, 57.894, 0.010144, 562.93, 5.6445, 25.306
134, -0.1778, 0.013411, 0.11699, 0.010692, 263.93, 0.011106, 0.060491, 3.1643, 0.35132, 1.5135, 0.031198, 62.938, 0.010144, 562.93, 5.6445, 18.397
135, -0.1778, 0.013411, 0.11699, 0.012318, 263.93, 0.00953, 0.060491, 2.6377, 0.35132, 2.593, 0.031198, 43.003, 0.010144, 562.93, 5.6445, 18.397
136, -0.1779, 0.013411, 0.11699, 0.010692, 263.93, 0.00953, 0.060491, 3.1643, 0.35132, 2.2944, 0.0314, 61.192, 0.010144, 562.93, 5.6445, 27.524
137, -0.1779, 0.013411, 0.11699, 0.010692, 263.93, 0.00953, 0.052616, 3.1643, 0.35132, 2.3009, 0.03459, 62.938, 0.010144, 524.93, 5.6445, 18.397
138, -0.1781, 0.013411, 0.11699, 0.010692, 263.93, 0.00953, 0.078126, 3.9287, 0.35132, 2.3009, 0.031198, 62.938, 0.010144, 576.78, 5.6445, 18.397
139, -0.1781, 0.013411, 0.11699, 0.010692, 263.93, 0.00953, 0.060491, 3.1643, 0.35132, 3.4513, 0.031198, 62.938, 0.010144, 562.93, 5.6445, 18.397
140, -0.1781, 0.013411, 0.11699, 0.0090326, 263.93, 0.0088438, 0.060491, 3.1643, 0.35132, 2.9401, 0.035275, 62.938, 0.010144, 562.93, 5.6445, 18.397
141, -0.1781, 0.013411, 0.11699, 0.010692, 263.93, 0.00953, 0.060491, 3.3469, 0.35132, 1.6652, 0.031198, 62.938, 0.010144, 562.93, 5.6445, 18.397
142, -0.1781, 0.013411, 0.11699, 0.010692, 280.61, 0.00953, 0.060491, 3.1643, 0.39942, 3.4105, 0.031198, 62.938, 0.010144, 562.93, 5.6445, 18.397
143, -0.1783, 0.013411, 0.11699, 0.010692, 259.12, 0.00953, 0.060491, 3.1643, 0.28014, 2.3009, 0.031198, 62.938, 0.010144, 596.44, 5.6445, 18.397
144, -0.1783, 0.015154, 0.12488, 0.010692, 263.93, 0.00953, 0.060491, 3.1643, 0.35132, 2.6909, 0.031198, 62.938, 0.010144, 562.93, 5.6445, 18.397
145, -0.1783, 0.013411, 0.11699, 0.010692, 263.93, 0.01042, 0.060491, 3.1643, 0.35132, 2.9891, 0.031198, 62.938, 0.010144, 562.93, 5.6445, 22.615
146, -0.1783, 0.013411, 0.11699, 0.010692, 263.93, 0.00953, 0.060491, 3.1643, 0.19916, 2.3009, 0.031198, 62.938, 0.010144, 562.93, 5.6445, 16.097
