Rank, Fitness, kfsr, krsr, kfmm, krmm, kfmx, krmx, kfc, krc, kfxx, krxx, sig, eDF, kfdd, stimUpSR, S0, R0, X0
22, -0.6814, 2.9067, 0.0059747, 6.216, 3.023, 0.0064173, 0.010041, 8.9117, 0.29987, 9.1144, 0.1149, 1.1177, 0.011264, 0.92952, 9.6647, 0.01, 0.18687, 81.401
23, -0.6816, 2.9067, 0.0059747, 6.4026, 3.023, 0.0064173, 0.011904, 8.9117, 0.29987, 9.1144, 0.11712, 1.2813, 0.011264, 0.92952, 9.6647, 0.01, 0.18687, 81.401
24, -0.6816, 2.9067, 0.0059747, 6.4026, 3.023, 0.0064173, 0.011341, 8.9117, 0.29987, 9.7646, 0.14945, 1.1177, 0.011264, 1, 9.6647, 0.01, 0.18687, 81.401
25, -0.6817, 2.9067, 0.0059747, 6.4026, 3.023, 0.0042569, 0.010041, 8.9117, 0.43031, 9.1144, 0.14945, 1.1177, 0.011264, 0.92952, 9.6647, 0.01, 0.18687, 81.401
26, -0.6819, 2.9067, 0.0059747, 6.4026, 3.023, 0.0064173, 0.010041, 8.9117, 0.29987, 5.5338, 0.07942, 1.1177, 0.0087376, 1, 9.6647, 0.01, 0.18687, 81.401
27, -0.6819, 2.9067, 0.0059747, 6.4026, 2.521, 0.0064173, 0.010041, 8.9117, 0.29987, 9.1144, 0.1246, 1.1177, 0.011264, 0.92952, 11.981, 0.01, 0.18687, 81.401
28, -0.6821, 2.9067, 0.0059747, 6.4026, 3.023, 0.0064173, 0.010041, 8.9117, 0.29987, 9.1144, 0.14945, 1.1177, 0.011264, 1, 10.855, 0.01, 0.18687, 81.401
29, -0.6821, 2.9067, 0.0059747, 6.4026, 3.023, 0.0064173, 0.010041, 8.9117, 0.29987, 9.1144, 0.14945, 1.1177, 0.011264, 1, 6.2767, 0.01, 0.18687, 81.401
30, -0.6822, 2.9067, 0.0059747, 6.4026, 3.1881, 0.0064173, 0.010041, 8.9117, 0.29987, 9.1144, 0.14945, 1.1177, 0.011264, 1, 9.6647, 0.01, 0.18687, 81.401
31, -0.6822, 2.9067, 0.0059747, 6.4026, 3.023, 0.0064173, 0.01, 8.9117, 0.29987, 9.1144, 0.14945, 1.1177, 0.011264, 0.99758, 9.6647, 0.01, 0.18687, 81.401
32, -0.6823, 2.9067, 0.0058444, 6.4026, 2.9958, 0.0064173, 0.010301, 8.9117, 0.29987, 9.1144, 0.14945, 1.1177, 0.011264, 0.97397, 7.726, 0.01, 0.18687, 81.401
33, -0.6824, 2.9067, 0.0059747, 9.3792, 3.023, 0.0064173, 0.010041, 8.9117, 0.29987, 10, 0.14945, 1.1177, 0.0097103, 0.92952, 9.6647, 0.01, 0.18687, 81.401
34, -0.6825, 2.9067, 0.0059747, 6.4026, 3.023, 0.0064173, 0.010041, 8.9117, 0.29987, 10, 0.14945, 1, 0.011264, 0.92952, 9.6647, 0.01, 0.18687, 81.401
35, -0.6825, 2.9067, 0.0059747, 6.4026, 3.023, 0.0064173, 0.010041, 8.9117, 0.29987, 10, 0.14945, 1.1177, 0.011264, 0.92952, 10.203, 0.01, 0.18687, 81.401
36, -0.6825, 2.9067, 0.0059747, 6.4026, 3.023, 0.0064173, 0.010041, 8.9117, 0.29987, 10, 0.14945, 1.1177, 0.011264, 0.92952, 9.6647, 0.01, 0.18687, 81.401
37, -0.6827, 2.9067, 0.0059554, 7.8163, 3.023, 0.006491, 0.010041, 8.9117, 0.29987, 10, 0.14945, 1.06, 0.011264, 0.92952, 9.6647, 0.01, 0.18687, 81.401
38, -0.6827, 2.9067, 0.0059747, 5.819, 4.3251, 0.0064173, 0.010041, 10, 0.42304, 9.1144, 0.21492, 1.1177, 0.0058302, 0.92952, 9.6647, 0.01, 0.18687, 81.401
39, -0.6828, 2.9067, 0.0059747, 6.4026, 3.023, 0.0064173, 0.010041, 8.9117, 0.29987, 9.1144, 0.14945, 1.1177, 0.011264, 0.96389, 9.6647, 0.01, 0.18687, 81.401
40, -0.6830, 2.9067, 0.0059747, 6.4026, 3.023, 0.0064173, 0.010041, 8.9117, 0.29987, 10, 0.15808, 1.1177, 0.011264, 0.92952, 4.8828, 0.01, 0.18687, 81.401
41, -0.6830, 2.9067, 0.0059747, 6.0007, 3.023, 0.0064173, 0.012666, 8.9117, 0.29987, 6.7856, 0.097983, 1.1177, 0.011264, 0.92952, 9.6647, 0.01, 0.18687, 81.401
42, -0.6830, 2.9067, 0.0059747, 6.4026, 1.5299, 0.0064173, 0.010041, 8.9117, 0.29987, 9.1144, 0.16943, 1.1177, 0.011264, 1, 9.6647, 0.01, 0.18687, 81.401
43, -0.6831, 2.9067, 0.0059747, 9.559, 1.8575, 0.0064173, 0.01, 8.9117, 0.29987, 9.1144, 0.14945, 1.2577, 0.0083978, 0.92952, 9.6647, 0.01, 0.18687, 81.401
44, -0.6832, 2.9067, 0.0059747, 6.66, 3.023, 0.0064173, 0.010041, 8.9117, 0.29987, 10, 0.16192, 1.1177, 0.011264, 0.92952, 9.6647, 0.01, 0.18687, 81.401
45, -0.6832, 2.9067, 0.0059747, 9.3161, 3.023, 0.0064173, 0.010041, 8.9117, 0.29987, 9.1144, 0.14945, 1, 0.011264, 0.92952, 12.42, 0.01, 0.18687, 81.401
46, -0.6832, 2.9067, 0.0059747, 8.7713, 3.023, 0.0064173, 0.010041, 8.9117, 0.29987, 9.1144, 0.14945, 1, 0.011264, 0.92952, 9.6647, 0.01, 0.18687, 81.401
47, -0.6832, 2.9067, 0.0059747, 8.734, 3.023, 0.0064173, 0.010041, 8.9117, 0.29987, 9.1144, 0.14945, 1, 0.0091771, 0.92952, 11.714, 0.01, 0.18687, 81.401
48, -0.6833, 2.9067, 0.0059747, 8.1396, 3.023, 0.0064173, 0.010041, 8.9117, 0.29987, 9.1144, 0.14945, 1.1177, 0.011264, 0.92952, 9.932, 0.01, 0.18687, 81.401
49, -0.6833, 2.9067, 0.0059747, 6.4026, 3.8662, 0.0064173, 0.010041, 8.9117, 0.29987, 9.1144, 0.14724, 1.1177, 0.011264, 0.92952, 13.774, 0.01, 0.18687, 81.401
50, -0.6834, 2.9067, 0.0059747, 6.4026, 2.6629, 0.0064173, 0.010041, 8.9117, 0.29987, 9.1144, 0.14945, 1.1177, 0.011264, 0.92952, 13.909, 0.01, 0.18687, 81.401
51, -0.6834, 2.9067, 0.0059747, 4.7953, 1.9858, 0.0064173, 0.010041, 8.9117, 0.29987, 9.1144, 0.14945, 1.1177, 0.011264, 0.92952, 9.6647, 0.01, 0.18687, 81.401
52, -0.6834, 2.9067, 0.0059747, 6.4026, 3.023, 0.0064173, 0.010041, 8.9117, 0.29987, 9.1172, 0.14945, 1, 0.0074905, 0.92952, 9.6647, 0.01, 0.18687, 81.401
53, -0.6834, 2.9067, 0.0059747, 6.4026, 3.023, 0.0064173, 0.010041, 8.9117, 0.29987, 9.1144, 0.14945, 1, 0.011517, 0.92952, 12.996, 0.01, 0.18687, 81.401
54, -0.6834, 2.9067, 0.0059747, 6.4026, 3.023, 0.0064173, 0.010041, 8.9117, 0.29987, 9.1144, 0.14945, 1.5959, 0.0076475, 0.92952, 5.3378, 0.01, 0.18687, 81.29
55, -0.6834, 2.9067, 0.0059747, 6.4026, 3.023, 0.0064173, 0.01, 8.9117, 0.29987, 9.1144, 0.14945, 1.1177, 0.011264, 0.92952, 9.6647, 0.01, 0.18687, 81.401
56, -0.6834, 2.9067, 0.0059747, 6.4026, 3.023, 0.0064173, 0.01, 8.9117, 0.29987, 9.1144, 0.14945, 1.1177, 0.010357, 0.92952, 9.6647, 0.01, 0.18687, 81.401
57, -0.6834, 2.9067, 0.0059747, 8.6568, 4.1453, 0.0064173, 0.010041, 8.9117, 0.29987, 9.1144, 0.14945, 1.1177, 0.011264, 0.92952, 9.6647, 0.01, 0.18687, 81.401
58, -0.6834, 2.9067, 0.0059747, 6.4026, 3.023, 0.0064173, 0.010041, 8.9117, 0.29987, 9.1144, 0.14945, 1.1177, 0.016494, 0.92952, 9.6647, 0.01, 0.18687, 81.401
59, -0.6834, 2.9067, 0.0059747, 6.4026, 3.023, 0.0064173, 0.010041, 8.9117, 0.29987, 9.1144, 0.14945, 1.1177, 0.014824, 0.92952, 9.6647, 0.01, 0.18687, 81.401
60, -0.6834, 2.9067, 0.0059747, 6.4026, 3.023, 0.0064173, 0.010041, 8.9117, 0.29987, 9.1144, 0.14945, 1.1177, 0.01467, 0.92952, 9.6647, 0.01, 0.18687, 81.401
61, -0.6834, 2.9067, 0.0059747, 6.4026, 3.023, 0.0064173, 0.010041, 8.9117, 0.29987, 9.1144, 0.14945, 1.1177, 0.013526, 0.92952, 9.6647, 0.01, 0.18687, 81.401
62, -0.6834, 2.9067, 0.0059747, 6.4026, 3.023, 0.0064173, 0.010041, 8.9117, 0.29987, 9.1144, 0.14945, 1.1177, 0.011264, 0.92952, 5.3319, 0.01, 0.18687, 81.401
63, -0.6834, 2.9067, 0.0059747, 6.4026, 3.023, 0.0064173, 0.010041, 8.9117, 0.29987, 9.1144, 0.14945, 1.1177, 0.011264, 0.92952, 6.0934, 0.01, 0.18687, 81.401
64, -0.6834, 2.9067, 0.0059747, 6.4026, 3.023, 0.0064173, 0.010041, 8.9117, 0.29987, 9.1144, 0.14945, 1.1177, 0.011264, 0.92952, 9.6647, 0.01, 0.18687, 81.401
65, -0.6834, 2.9067, 0.0059747, 6.4026, 3.023, 0.0064173, 0.010041, 8.9117, 0.29987, 9.1144, 0.14945, 1.1177, 0.011264, 0.92952, 10.578, 0.01, 0.18687, 81.401
66, -0.6834, 2.9067, 0.0059747, 6.4026, 3.023, 0.0064173, 0.010041, 8.9117, 0.29987, 9.1144, 0.14945, 1.1177, 0.011264, 0.92952, 6.5953, 0.01, 0.18687, 81.401
67, -0.6834, 2.9067, 0.0059747, 6.4026, 3.023, 0.0064173, 0.010041, 8.9117, 0.29987, 9.1144, 0.14945, 1.1177, 0.010052, 0.92952, 9.6647, 0.01, 0.18687, 81.401
68, -0.6834, 2.9067, 0.0059747, 6.1244, 3.023, 0.0064173, 0.01, 8.9117, 0.29987, 9.1144, 0.14945, 1.1177, 0.011264, 0.92952, 9.6647, 0.01, 0.18687, 81.401
69, -0.6834, 2.9067, 0.0059747, 6.1985, 3.023, 0.0064173, 0.010041, 8.9117, 0.29987, 9.1144, 0.14945, 1.1177, 0.011264, 0.92952, 10.138, 0.01, 0.18687, 81.401
70, -0.6834, 2.9067, 0.0059747, 6.0345, 3.023, 0.0064173, 0.010041, 8.9117, 0.29987, 9.1144, 0.14945, 1.1177, 0.011264, 0.92952, 10.125, 0.01, 0.18687, 81.401
71, -0.6834, 2.9067, 0.0059747, 6.4026, 3.373, 0.0064173, 0.01, 8.9117, 0.29987, 9.1144, 0.14945, 1.105, 0.007069, 0.92952, 13.838, 0.01, 0.18687, 81.401
72, -0.6834, 2.9067, 0.0059747, 6.4026, 3.2849, 0.0064173, 0.010041, 8.9117, 0.29987, 9.1144, 0.14945, 1.1177, 0.011264, 0.92952, 9.7908, 0.01, 0.18687, 81.401
73, -0.6834, 2.9067, 0.0059747, 5.7161, 3.023, 0.0064173, 0.010041, 8.9117, 0.29987, 9.1144, 0.14945, 1.1177, 0.011264, 0.92952, 9.6647, 0.01, 0.18687, 81.401
74, -0.6835, 2.9067, 0.0059747, 6.4026, 3.023, 0.0064173, 0.010041, 8.9117, 0.29987, 9.1144, 0.14945, 1.3663, 0.011264, 0.92952, 9.6647, 0.01, 0.18687, 81.401
75, -0.6835, 2.9067, 0.0059747, 6.4026, 4.2761, 0.0064173, 0.010041, 8.9117, 0.29987, 9.1144, 0.14945, 1.1177, 0.011264, 0.92952, 9.6647, 0.01, 0.18687, 81.401
76, -0.6835, 2.9067, 0.0059747, 5.0286, 3.023, 0.0064173, 0.010041, 8.9117, 0.29987, 9.1144, 0.14945, 1.2768, 0.011264, 0.92952, 9.6647, 0.01, 0.18687, 81.401
77, -0.6835, 2.9067, 0.0059747, 5.5626, 3.023, 0.0064173, 0.010041, 8.9117, 0.29987, 9.0354, 0.14945, 1.1177, 0.0057671, 0.92952, 9.6647, 0.01, 0.18687, 81.401
78, -0.6835, 2.9067, 0.0059747, 4.9621, 4.3318, 0.0064173, 0.010041, 8.9117, 0.29987, 9.1144, 0.14945, 1.1177, 0.0088328, 0.92952, 9.6647, 0.01, 0.18687, 81.401
79, -0.6835, 2.9067, 0.0059747, 4.5449, 3.023, 0.0064173, 0.010041, 8.9117, 0.29987, 9.1144, 0.14945, 1.4984, 0.011264, 0.92952, 9.6647, 0.01, 0.18687, 81.401
80, -0.6835, 2.9067, 0.0059747, 6.4026, 3.023, 0.0064173, 0.010041, 8.9117, 0.29987, 9.1144, 0.14945, 1.657, 0.011264, 0.92952, 9.6647, 0.01, 0.18687, 81.401
81, -0.6836, 2.9067, 0.0059747, 3.4223, 1.9065, 0.0064173, 0.010041, 8.9117, 0.29987, 9.1144, 0.14945, 1.6358, 0.011264, 0.92952, 9.6647, 0.01, 0.18687, 81.401
82, -0.6836, 2.9067, 0.0059747, 6.4026, 3.023, 0.0064173, 0.010041, 8.9117, 0.2316, 9.1144, 0.14945, 1.1177, 0.011264, 0.92952, 9.6647, 0.01, 0.18687, 100
83, -0.6836, 2.9067, 0.0059747, 6.4026, 3.023, 0.0064173, 0.013465, 8.9117, 0.29987, 9.1144, 0.14453, 1, 0.011264, 0.92952, 9.6647, 0.01, 0.18687, 81.401
84, -0.6837, 2.9067, 0.0059747, 6.4026, 2.2207, 0.0064173, 0.01, 8.9117, 0.29987, 9.315, 0.18218, 1.0703, 0.011264, 1, 9.6647, 0.01, 0.18687, 81.401
85, -0.6837, 2.9067, 0.0059747, 6.4026, 3.023, 0.0064173, 0.011734, 8.9117, 0.29987, 9.1144, 0.14945, 1.1177, 0.01447, 0.92952, 9.6647, 0.01, 0.18687, 81.401
86, -0.6838, 2.9067, 0.0059747, 6.4026, 3.55, 0.0064173, 0.010041, 8.9117, 0.29987, 9.1144, 0.14945, 1.1177, 0.010277, 0.91179, 9.6647, 0.01, 0.18687, 81.401
87, -0.6838, 2.9067, 0.0059747, 6.4026, 1.9552, 0.0064173, 0.010041, 8.9117, 0.29987, 5.6102, 0.089828, 1.1177, 0.011264, 0.92952, 9.6647, 0.01, 0.18687, 81.401
88, -0.6839, 2.9067, 0.0059747, 6.4026, 3.023, 0.0064173, 0.01, 8.9117, 0.29987, 8.6266, 0.14945, 1.1177, 0.011264, 0.92952, 9.6647, 0.01, 0.18687, 81.401
89, -0.6840, 2.9067, 0.0059747, 6.4026, 3.023, 0.0064173, 0.013271, 8.9117, 0.29987, 9.1144, 0.14945, 1.1177, 0.011264, 0.92952, 9.6647, 0.01, 0.18687, 81.401
90, -0.6841, 2.9067, 0.0059747, 6.4026, 4.4647, 0.0064173, 0.010041, 8.9117, 0.30415, 10, 0.14945, 1.2495, 0.011264, 0.92952, 14.269, 0.01, 0.18687, 81.401
91, -0.6841, 2.9067, 0.0059747, 6.4026, 3.023, 0.0064173, 0.010041, 8.9117, 0.29987, 8.2597, 0.14945, 1.1177, 0.011264, 0.94691, 9.6647, 0.01, 0.18687, 81.401
92, -0.6841, 4.1488, 0.0059747, 6.4026, 3.023, 0.0080313, 0.01, 8.9117, 0.33506, 9.1144, 0.14945, 1, 0.011264, 0.92952, 13.924, 0.01, 0.18687, 81.401
93, -0.6842, 2.9067, 0.0059747, 6.4026, 3.023, 0.0064173, 0.013591, 8.9117, 0.29987, 9.1144, 0.14945, 1.5252, 0.0094485, 0.92952, 9.6647, 0.01, 0.18687, 81.401
94, -0.6842, 2.9067, 0.0059747, 6.4026, 3.023, 0.0064173, 0.014543, 8.9117, 0.29987, 9.1144, 0.14945, 1.1177, 0.011264, 0.92952, 9.6647, 0.01, 0.18687, 81.401
95, -0.6843, 2.9067, 0.0059747, 6.4026, 2.5203, 0.0064173, 0.010041, 8.9117, 0.29987, 9.1144, 0.14945, 1.1177, 0.013768, 0.92952, 9.6647, 0.01, 0.18687, 82.106
96, -0.6843, 2.9067, 0.0059747, 6.4026, 3.023, 0.0064173, 0.014841, 8.9117, 0.29987, 9.1144, 0.14945, 1.1177, 0.014626, 0.92952, 9.6647, 0.01, 0.18687, 81.401
97, -0.6843, 2.9067, 0.0059747, 6.4026, 3.023, 0.0064173, 0.014884, 8.9117, 0.29987, 9.1144, 0.14945, 1.1177, 0.011264, 0.92952, 9.6647, 0.01, 0.18687, 81.401
98, -0.6844, 2.9067, 0.0059747, 6.4026, 3.023, 0.0064173, 0.010041, 8.9117, 0.29987, 4.7225, 0.076392, 1, 0.011264, 0.92952, 9.6647, 0.01, 0.18687, 81.401
99, -0.6846, 2.9067, 0.0059747, 5.8776, 2.6229, 0.0064173, 0.010041, 8.9117, 0.29987, 9.1144, 0.16986, 1.3799, 0.011264, 0.71284, 9.6647, 0.01, 0.18848, 81.401
100, -0.6847, 2.9067, 0.0059747, 6.4026, 3.023, 0.0064173, 0.010041, 8.9117, 0.29987, 7.3474, 0.14945, 1.603, 0.011264, 1, 9.6647, 0.01, 0.18687, 81.401
101, -0.6847, 2.9067, 0.0059747, 6.4026, 3.023, 0.0065539, 0.010041, 8.9117, 0.29987, 9.1144, 0.14945, 1.1177, 0.011264, 1, 9.6647, 0.01, 0.18687, 81.401
102, -0.6847, 2.9067, 0.0059747, 3.9539, 3.023, 0.0064173, 0.010041, 8.9117, 0.29987, 9.1144, 0.14945, 1.4084, 0.011264, 0.86599, 9.6647, 0.01, 0.18687, 81.401
103, -0.6848, 3.2668, 0.0059747, 4.9712, 3.023, 0.0064173, 0.010041, 8.9117, 0.35569, 9.1144, 0.14945, 1.1177, 0.011264, 0.92952, 9.6647, 0.01, 0.18687, 81.401
104, -0.6848, 2.9067, 0.0059747, 6.4026, 3.023, 0.0064173, 0.01, 8.9117, 0.29987, 7.9837, 0.14945, 1.1177, 0.011264, 0.92952, 9.6647, 0.01, 0.18687, 81.401
105, -0.6848, 2.9067, 0.0059747, 6.4026, 3.023, 0.0064173, 0.010041, 8.9117, 0.29987, 10, 0.14945, 1.1177, 0.0062983, 0.80916, 9.6647, 0.01, 0.18687, 81.401
106, -0.6849, 2.9067, 0.0049828, 5.8776, 3.023, 0.0064173, 0.010041, 8.9117, 0.4235, 9.1144, 0.2494, 1.4617, 0.016348, 0.71284, 9.6647, 0.01, 0.18687, 95.713
107, -0.6851, 2.9067, 0.0059747, 5.8776, 3.023, 0.0064173, 0.010041, 8.9117, 0.28516, 9.1144, 0.15452, 2.0117, 0.011264, 0.71284, 5.5341, 0.01, 0.18687, 81.401
108, -0.6854, 2.9897, 0.0056729, 3.7622, 3.023, 0.0064173, 0.010041, 8.9117, 0.29987, 9.1144, 0.14945, 1.1177, 0.011264, 0.92952, 7.2074, 0.01, 0.18687, 100
109, -0.6857, 2.9067, 0.0059747, 8.5669, 3.023, 0.0064173, 0.010041, 8.9117, 0.29987, 9.1144, 0.18958, 1.1177, 0.011264, 0.92952, 4.8615, 0.01, 0.18687, 81.401
110, -0.6857, 2.9067, 0.0058799, 6.4026, 3.023, 0.0064173, 0.010041, 8.9117, 0.32195, 9.1144, 0.14945, 1.3857, 0.016622, 0.92952, 9.6647, 0.01, 0.18687, 81.401
111, -0.6858, 2.9067, 0.0059747, 3.9879, 3.023, 0.0064173, 0.010041, 8.9117, 0.29987, 9.1144, 0.14519, 1.1177, 0.011264, 0.79577, 9.6647, 0.01, 0.18687, 81.401
112, -0.6858, 3.1506, 0.0059747, 4.7934, 4.496, 0.0064173, 0.010041, 8.9117, 0.29987, 9.1144, 0.079662, 1.1177, 0.011264, 0.92952, 9.6647, 0.01, 0.18687, 81.401
113, -0.6859, 2.9067, 0.0059747, 6.4026, 2.2229, 0.0064173, 0.010041, 8.9117, 0.29987, 9.1144, 0.21327, 1.1177, 0.013361, 1, 9.6647, 0.01, 0.18687, 81.401
114, -0.6861, 2.9067, 0.0059747, 7.3295, 3.023, 0.0064173, 0.01, 8.9117, 0.29987, 9.1144, 0.19545, 1.0926, 0.011264, 0.92952, 11.859, 0.01, 0.18687, 81.401
115, -0.6862, 2.9067, 0.0059747, 6.4026, 3.023, 0.0064173, 0.010041, 8.9117, 0.29987, 9.1144, 0.19631, 1.1177, 0.011264, 0.92952, 11.241, 0.01, 0.18687, 81.401
116, -0.6863, 2.9067, 0.0059747, 3.6884, 2.9164, 0.0064173, 0.010041, 8.9117, 0.29987, 9.1144, 0.14945, 1.1177, 0.011264, 0.92952, 9.1309, 0.01, 0.18687, 76.457
117, -0.6863, 2.9067, 0.0059747, 6.4026, 3.023, 0.0064173, 0.010041, 8.9117, 0.31075, 10, 0.14945, 1.1177, 0.011264, 0.92952, 9.6647, 0.01, 0.18687, 81.401
118, -0.6864, 2.9067, 0.0059747, 6.4026, 3.023, 0.0064173, 0.010041, 8.9117, 0.29987, 9.1144, 0.19929, 1.1177, 0.011264, 0.92952, 14.206, 0.01, 0.18687, 81.401
119, -0.6865, 3.0318, 0.0059747, 5.8776, 1.6989, 0.0051207, 0.010041, 8.9117, 0.38648, 9.1144, 0.16663, 1.4617, 0.011264, 0.71284, 9.6647, 0.01, 0.18687, 81.401
120, -0.6865, 2.9067, 0.0059747, 6.4026, 3.023, 0.0064173, 0.010041, 8.9117, 0.29987, 6.9883, 0.14945, 1.1177, 0.011264, 0.92952, 9.6647, 0.01, 0.18687, 81.401
121, -0.6865, 2.9067, 0.0059747, 7.6052, 3.5748, 0.0064173, 0.010041, 8.9117, 0.29987, 9.1144, 0.14945, 1.1177, 0.0062405, 0.76731, 13.613, 0.01, 0.18687, 81.401
122, -0.6866, 2.9067, 0.0059747, 6.4026, 3.023, 0.0064173, 0.01, 8.9117, 0.29987, 9.1144, 0.10259, 1.1177, 0.011264, 0.64469, 9.6647, 0.01, 0.18687, 81.401
123, -0.6866, 2.9067, 0.0059747, 6.4026, 3.023, 0.0064173, 0.010041, 8.9117, 0.29987, 9.1144, 0.20273, 1.1177, 0.011264, 0.92952, 9.6647, 0.01, 0.18687, 81.401
124, -0.6866, 3.842, 0.0059747, 6.4026, 3.023, 0.0063393, 0.010041, 7.7027, 0.2308, 9.1144, 0.20084, 1.2421, 0.011264, 0.92952, 9.6647, 0.01, 0.18687, 87.985
125, -0.6867, 2.9067, 0.0059747, 6.4026, 3.023, 0.0064173, 0.010041, 8.9117, 0.29987, 9.1144, 0.20459, 1.1177, 0.011264, 0.92952, 9.6647, 0.01, 0.18687, 81.401
126, -0.6868, 2.9067, 0.0059747, 6.4026, 3.023, 0.0064173, 0.010041, 8.9117, 0.29987, 6.8146, 0.14945, 1.1177, 0.011264, 0.92952, 9.6647, 0.01, 0.18687, 81.401
127, -0.6871, 2.9067, 0.0059747, 3.8305, 3.2856, 0.0064173, 0.010041, 8.9117, 0.29987, 6.7697, 0.14945, 1.1177, 0.011264, 0.92952, 11.168, 0.01, 0.18687, 81.401
