Rank, Fitness, kfsr, krsr, kfmm, krmm, kfmx, krmx, kfc, krc, kfxx, krxx, sig, eDF, kfdd, stimUpSR, S0, R0, X0
0, -0.5110, 0.0041175, 0.11142, 0.0014767, 0.013793, 4.1265, 0.14094, 1.0721, 1.5258, 2.1943, 2.1757, 3.5261, 0.009837, 0.028099, 2.8426, 0.020961, 602.59, 0.1148
1, -0.5197, 0.0041802, 0.11142, 0.0014767, 0.013793, 4.1265, 0.15907, 0.83078, 1.1986, 2.1943, 2.1757, 2.3821, 0.009837, 0.027741, 2.8426, 0.020961, 602.59, 0.11695
2, -0.5205, 0.0041175, 0.11142, 0.0014767, 0.011841, 4.1265, 0.14094, 0.83078, 1.1986, 2.1943, 2.1757, 3.3812, 0.014483, 0.026832, 2.8981, 0.020961, 602.59, 0.11695
3, -0.5426, 0.0050326, 0.11142, 0.001, 0.01, 4.1265, 0.14094, 0.83078, 1.1986, 2.1943, 2.2487, 2.3821, 0.014061, 0.027747, 2.8426, 0.016007, 602.59, 0.11695
4, -0.5429, 0.0043527, 0.11142, 0.0014767, 0.0118, 4.1265, 0.208, 0.83078, 1.1986, 2.1943, 2.1757, 2.3821, 0.0075143, 0.019254, 2.8426, 0.020961, 602.59, 0.11695
5, -0.5444, 0.0041175, 0.11355, 0.0014767, 0.013793, 3.12, 0.14094, 0.83078, 1.1986, 2.1943, 2.1757, 2.3821, 0.009837, 0.027254, 2.8426, 0.020961, 602.59, 0.11695
6, -0.5477, 0.0041175, 0.11142, 0.0014767, 0.018017, 4.1265, 0.17556, 0.83078, 1.1986, 2.1943, 2.1757, 3.3344, 0.009837, 0.019254, 2.8426, 0.020961, 602.59, 0.11695
7, -0.5485, 0.0041175, 0.11142, 0.0022119, 0.014222, 3.6863, 0.14094, 0.83078, 1.1986, 2.1943, 1.6345, 2.3821, 0.009837, 0.019254, 3.641, 0.020961, 602.59, 0.11695
8, -0.5551, 0.0041175, 0.11142, 0.0014767, 0.01, 2.8221, 0.14094, 0.83078, 1.1986, 2.1943, 2.1757, 2.3821, 0.009837, 0.019254, 2.8426, 0.022032, 606.18, 0.11695
9, -0.5589, 0.0041175, 0.11142, 0.001, 0.013793, 4.1265, 0.14094, 0.83078, 1.1986, 2.1943, 2.1757, 3.2618, 0.009837, 0.027488, 1.952, 0.020961, 602.59, 0.11041
10, -0.5599, 0.0041175, 0.11142, 0.0020858, 0.018871, 4.1265, 0.14094, 0.83078, 1.1986, 2.1943, 2.1757, 2.3821, 0.0072512, 0.021611, 2.8426, 0.020961, 602.59, 0.11695
