Rank, Fitness, kfsr, krsr, kfmm, krmm, kfmx, krmx, kfc, krc, kfxx, krxx, sig, eDF, kfdd, stimUpSR, S0, R0, X0
0, -1.8729, 0.26421, 0.28874, 1.6091, 0.93395, 0.0029483, 0.031485, 4.7303, 4.1875, 3.1401, 0.060449, 24.865, 0.001, 0.099796, 13.159, 0.01, 121.85, 0.10942
1, -1.9613, 0.26421, 0.26456, 2.2983, 1.4129, 0.0020042, 0.031485, 6.9125, 4.1875, 2.8618, 0.036034, 24.865, 0.0010636, 0.099796, 13.159, 0.01, 121.85, 0.10942
2, -1.9629, 0.18837, 0.17072, 1.6091, 1.4129, 0.0020042, 0.031485, 4.7303, 3.0076, 2.8618, 0.060449, 31.137, 0.0010636, 0.099796, 13.159, 0.01, 121.85, 0.10942
3, -1.9655, 0.2388, 0.2072, 1.6091, 1.4129, 0.0023853, 0.031485, 4.7303, 4.1875, 2.8618, 0.060449, 24.865, 0.0011854, 0.099796, 13.159, 0.01, 121.85, 0.10942
4, -1.9834, 0.26421, 0.28728, 1.6091, 1.4129, 0.0020042, 0.031485, 4.7303, 4.1875, 2.8618, 0.060449, 35.856, 0.0010636, 0.098588, 13.159, 0.01, 159.46, 0.10942
5, -1.9999, 0.26421, 0.21209, 1.6091, 1.4129, 0.0020042, 0.031485, 4.7303, 4.1875, 2.8618, 0.060449, 30.365, 0.0010636, 0.1119, 13.159, 0.01, 121.85, 0.10942
6, -2.0064, 0.26421, 0.22121, 2.078, 1.4129, 0.0022372, 0.031485, 4.7303, 4.1875, 2.8618, 0.060449, 24.865, 0.0010636, 0.099796, 18.03, 0.01, 121.85, 0.10942
7, -2.0079, 0.20622, 0.19916, 1.6091, 1.4129, 0.0025731, 0.031485, 4.7303, 4.1875, 2.8618, 0.060449, 24.865, 0.001, 0.099796, 13.159, 0.01, 121.85, 0.10942
8, -2.0085, 0.22965, 0.19916, 1.6091, 1.4129, 0.0022124, 0.031485, 4.7303, 4.1875, 2.8618, 0.060449, 24.865, 0.0010636, 0.099796, 14.049, 0.01, 121.85, 0.10942
9, -2.0243, 0.24408, 0.19916, 1.6091, 1.4129, 0.0020042, 0.031485, 4.7303, 4.1875, 2.8618, 0.060449, 24.865, 0.0012794, 0.11671, 13.159, 0.01, 121.85, 0.10942
10, -2.0265, 0.26421, 0.25562, 1.6091, 1.4129, 0.0020042, 0.031485, 4.7303, 4.1875, 2.8618, 0.060449, 24.865, 0.0010636, 0.099796, 13.159, 0.01, 144.95, 0.10942
11, -2.0273, 0.26421, 0.23438, 1.6091, 1.4129, 0.0020042, 0.031485, 4.7303, 4.1875, 2.8618, 0.060449, 24.865, 0.0011306, 0.099796, 13.159, 0.01, 132.52, 0.10942
12, -2.0294, 0.26421, 0.19916, 1.6091, 2.1004, 0.0020042, 0.03887, 4.7303, 4.1875, 2.8618, 0.060449, 34.633, 0.0014553, 0.099796, 13.159, 0.01, 121.85, 0.10942
13, -2.0308, 0.21046, 0.19916, 1.6091, 0.81797, 0.0020042, 0.025888, 4.7303, 4.1875, 2.8618, 0.030536, 27.406, 0.0010636, 0.099796, 13.159, 0.01, 129.83, 0.10942
14, -2.0379, 0.23508, 0.19916, 1.9265, 1.4129, 0.0020042, 0.031485, 4.7303, 4.1875, 2.8618, 0.060449, 29.75, 0.0010636, 0.099796, 13.159, 0.01, 121.85, 0.10942
15, -2.0406, 0.26421, 0.19916, 1.6091, 1.4129, 0.0020042, 0.031485, 4.7303, 4.1875, 2.8618, 0.060449, 24.865, 0.0010636, 0.099796, 13.159, 0.01, 116.36, 0.10942
16, -2.0417, 0.24054, 0.19916, 1.78, 1.4129, 0.0022225, 0.031485, 5.3444, 4.1875, 2.8618, 0.060449, 24.865, 0.0012394, 0.099796, 13.159, 0.01, 121.85, 0.10942
17, -2.0465, 0.27069, 0.19916, 1.6091, 1.4129, 0.0020042, 0.031485, 4.7303, 4.1875, 2.8618, 0.060449, 24.865, 0.0010636, 0.099796, 13.159, 0.01, 108.96, 0.10942
18, -2.0494, 0.23459, 0.19916, 1.9529, 1.4129, 0.0020042, 0.031485, 4.7303, 4.1875, 2.8618, 0.060449, 24.865, 0.0010636, 0.13209, 13.159, 0.01, 121.85, 0.10942
19, -2.0514, 0.26421, 0.23983, 1.6091, 1.4129, 0.0029872, 0.031485, 4.4262, 4.1875, 2.8618, 0.060449, 24.865, 0.0010636, 0.099796, 13.39, 0.01, 121.85, 0.1
20, -2.0567, 0.26255, 0.2289, 1.6091, 1.4129, 0.0020042, 0.031485, 6.6077, 4.1875, 2.8618, 0.060449, 24.865, 0.0010636, 0.099796, 13.159, 0.01, 121.85, 0.10942
21, -2.0608, 0.26421, 0.20484, 1.6091, 1.4129, 0.0020042, 0.031485, 4.7303, 4.1875, 2.8618, 0.060449, 24.865, 0.0011597, 0.099796, 18.128, 0.01, 121.85, 0.10942
22, -2.0674, 0.22791, 0.19916, 1.6091, 1.4129, 0.0026212, 0.047228, 4.7303, 4.1875, 2.8618, 0.056988, 24.865, 0.0010636, 0.062747, 9.5956, 0.01, 121.85, 0.10942
23, -2.0682, 0.26421, 0.23192, 1.6091, 1.4129, 0.0020042, 0.031485, 6.5936, 5.0125, 2.8618, 0.060449, 24.865, 0.0010636, 0.099796, 13.159, 0.01, 121.85, 0.11045
24, -2.0693, 0.26421, 0.19916, 1.6091, 1.4129, 0.0020042, 0.024008, 4.7303, 4.1875, 2.8618, 0.060449, 24.865, 0.0010636, 0.099796, 10.707, 0.01, 111.71, 0.10942
25, -2.0721, 0.2629, 0.19916, 1.6091, 1.4129, 0.0020042, 0.045739, 6.5887, 4.1875, 2.8618, 0.071178, 24.865, 0.0010636, 0.068833, 13.159, 0.01, 121.85, 0.10942
