Rank, Fitness, kfsr, krsr, kfmm, krmm, kfmx, krmx, kfc, krc, kfxx, krxx, sig, eDF, kfdd, stimUpSR, S0, R0, X0
14, -0.2588, 7.9803, 0.88281, 0.052263, 2.5863, 6.6294, 2.1608, 0.70381, 0.052891, 4.1651, 71.155, 8.9347, 0.008099, 0.17628, 1.1921, 0.087618, 1.2083, 0.076801
15, -0.2593, 7.9803, 0.65723, 0.071286, 2.5863, 6.6294, 2.0192, 0.54541, 0.052891, 4.1651, 75.259, 8.9347, 0.008099, 0.17628, 1.1975, 0.087618, 1.2083, 0.076801
16, -0.2594, 7.9803, 0.65723, 0.053223, 2.5863, 6.6294, 1.2709, 0.54541, 0.052891, 4.1651, 71.155, 8.9347, 0.008099, 0.12698, 1, 0.05593, 1.2083, 0.076801
17, -0.2602, 7.9803, 0.65723, 0.052263, 2.5863, 6.6294, 2.0625, 0.54541, 0.052891, 4.1651, 71.155, 8.9347, 0.008099, 0.17628, 1, 0.07927, 1.2083, 0.076801
18, -0.2602, 7.9803, 0.65723, 0.052263, 2.5863, 8.5534, 1.906, 0.51123, 0.052891, 4.1651, 71.155, 8.9347, 0.008099, 0.17628, 1.1142, 0.077933, 1.2083, 0.076801
19, -0.2610, 4.6206, 0.8016, 0.052263, 2.5863, 6.6294, 1.1596, 0.54541, 0.046296, 5.9424, 71.155, 8.9347, 0.008099, 0.17628, 1.1912, 0.1022, 1.2083, 0.069504
20, -0.2611, 7.9803, 0.65723, 0.076944, 2.5863, 6.6294, 2.0013, 0.54541, 0.052891, 4.1651, 72.662, 7.7906, 0.008099, 0.17628, 1.1912, 0.087618, 1.2083, 0.076801
21, -0.2616, 7.9803, 0.65723, 0.074324, 2.6449, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 46.528, 8.9347, 0.008099, 0.17628, 1.1912, 0.087618, 1.2083, 0.076801
22, -0.2622, 7.9803, 0.65723, 0.052263, 2.5863, 7.132, 2.1608, 0.54541, 0.052891, 4.1651, 71.155, 8.9347, 0.008099, 0.12899, 1.1912, 0.087618, 1.2083, 0.076801
23, -0.2623, 10, 0.8011, 0.052263, 1.557, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 71.155, 8.9347, 0.008099, 0.17628, 1.1912, 0.087618, 1.2083, 0.076801
24, -0.2625, 7.9803, 0.84558, 0.052263, 2.5863, 8.9093, 2.1608, 0.54541, 0.052891, 4.1651, 71.155, 8.9347, 0.008099, 0.17628, 1.5624, 0.087618, 1.2083, 0.076801
25, -0.2632, 7.9803, 0.65723, 0.054574, 2.5863, 6.6294, 2.1608, 0.55542, 0.052891, 4.2511, 76.95, 8.9347, 0.008099, 0.11442, 1, 0.087618, 1.2083, 0.076801
26, -0.2636, 7.9803, 0.65723, 0.076794, 2.9483, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 60.214, 8.914, 0.008099, 0.23973, 1.1912, 0.087618, 1.2083, 0.076801
27, -0.2641, 7.9803, 0.65723, 0.052263, 2.5863, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 71.155, 8.9347, 0.008099, 0.17628, 1.1912, 0.087618, 1.2083, 0.077348
28, -0.2641, 7.9803, 0.69122, 0.052263, 1.5792, 6.6294, 2.1626, 0.54541, 0.051549, 4.1651, 42.909, 8.9347, 0.008099, 0.17628, 1.1912, 0.087618, 1.2083, 0.076801
29, -0.2643, 7.9803, 0.65723, 0.052263, 3.3439, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 41.855, 8.9347, 0.008099, 0.17628, 1.1912, 0.087618, 1.2083, 0.076801
30, -0.2650, 7.9803, 0.65723, 0.026499, 2.5863, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 42.788, 8.9347, 0.008099, 0.17628, 1.1912, 0.087618, 1.2083, 0.076801
31, -0.2650, 7.9803, 0.65723, 0.052263, 2.5863, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 63.163, 6.3383, 0.008099, 0.17628, 1.1912, 0.087618, 1.2083, 0.076801
32, -0.2651, 7.9803, 0.65723, 0.052263, 2.2545, 6.6294, 2.9382, 0.66484, 0.052891, 4.1651, 71.155, 8.9347, 0.008099, 0.17628, 1.1912, 0.087618, 1.2083, 0.076801
33, -0.2651, 7.9803, 0.64767, 0.052263, 2.5863, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 71.155, 7.832, 0.008099, 0.17628, 1.1912, 0.087618, 1.2083, 0.076801
34, -0.2652, 8.1818, 0.65723, 0.053697, 3.2622, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 71.155, 8.9347, 0.008099, 0.14719, 1.1912, 0.087618, 1.2083, 0.076801
35, -0.2652, 7.9803, 0.65723, 0.052263, 2.5863, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 64.232, 8.9347, 0.008099, 0.25049, 1, 0.087618, 1.2083, 0.076801
36, -0.2653, 7.9803, 0.65723, 0.055768, 1.6044, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 71.155, 8.9347, 0.008099, 0.2131, 1.1912, 0.087618, 1.2083, 0.076801
37, -0.2655, 7.9803, 0.65723, 0.048025, 1.419, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 71.155, 8.9347, 0.008099, 0.17628, 1.1912, 0.087618, 1.2083, 0.076801
38, -0.2661, 7.9803, 0.65723, 0.070595, 2.4919, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 71.155, 8.9347, 0.008099, 0.17628, 1.0742, 0.087618, 1.2083, 0.076801
39, -0.2662, 8.4356, 0.65723, 0.034734, 2.5863, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 71.155, 4.8001, 0.008099, 0.17628, 1.1912, 0.087618, 1.2083, 0.076801
40, -0.2665, 7.9803, 0.65723, 0.044585, 1.7674, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 71.155, 8.9347, 0.008099, 0.17628, 1.1912, 0.087618, 1.2083, 0.076801
41, -0.2667, 7.9803, 0.65723, 0.052263, 2.1633, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 71.155, 8.9347, 0.008099, 0.17628, 1.1912, 0.087618, 1.2083, 0.076801
42, -0.2667, 7.9803, 0.65723, 0.052263, 2.5863, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 71.155, 5.1766, 0.008099, 0.19923, 1.6491, 0.087618, 1.2083, 0.076801
43, -0.2667, 7.9803, 0.65723, 0.052263, 2.2017, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 71.155, 8.9347, 0.008099, 0.17628, 1.1912, 0.087618, 1.2083, 0.076801
44, -0.2668, 7.9803, 0.65723, 0.060464, 2.5863, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 71.155, 8.9347, 0.008099, 0.17628, 1.2433, 0.087618, 1.2083, 0.076801
45, -0.2669, 7.9803, 0.65723, 0.052263, 2.5863, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 71.155, 8.9347, 0.008099, 0.17628, 1.1912, 0.082763, 1.2623, 0.076801
46, -0.2669, 7.9803, 0.65723, 0.052263, 2.5863, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 71.155, 5.5549, 0.008099, 0.17628, 1.1912, 0.087618, 1.2083, 0.076801
47, -0.2669, 7.9803, 0.65723, 0.052263, 2.5863, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 71.155, 8.9347, 0.008099, 0.26358, 1, 0.087618, 1.2083, 0.076801
48, -0.2669, 7.9803, 0.65723, 0.052263, 2.5863, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 71.155, 8.9347, 0.008099, 0.26207, 1.1912, 0.087618, 1.2083, 0.076801
49, -0.2670, 7.9803, 0.65723, 0.052263, 2.5863, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 71.155, 8.9347, 0.0080432, 0.22084, 1.1912, 0.087618, 1.2083, 0.076801
50, -0.2671, 7.9803, 0.65723, 0.052263, 2.5863, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 71.155, 10, 0.008099, 0.22373, 1.1912, 0.087618, 1.2083, 0.076801
51, -0.2671, 7.9803, 0.65723, 0.052263, 2.5863, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 71.155, 7.1026, 0.008099, 0.17628, 1.1912, 0.087618, 1.2083, 0.076801
52, -0.2671, 7.9803, 0.65723, 0.052263, 2.5863, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 71.155, 8.9347, 0.008099, 0.19746, 1.1912, 0.087618, 1.2083, 0.076801
53, -0.2672, 7.9803, 0.65723, 0.052263, 2.5863, 6.6294, 2.1608, 0.54541, 0.052891, 4.3528, 71.155, 4.7849, 0.008099, 0.17628, 1.1912, 0.087618, 1.1534, 0.076801
54, -0.2672, 7.9803, 0.65723, 0.052263, 2.5863, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 71.155, 8.9347, 0.006107, 0.17628, 1.3851, 0.087618, 1.2083, 0.076801
55, -0.2672, 7.9803, 0.65723, 0.052263, 2.5863, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 71.155, 8.9347, 0.008099, 0.17628, 1.3077, 0.087618, 1.2083, 0.076801
56, -0.2672, 7.9803, 0.65723, 0.052263, 2.5863, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 71.155, 8.9347, 0.008099, 0.17628, 1.1912, 0.087618, 1.2083, 0.076801
57, -0.2673, 7.9803, 0.65723, 0.052263, 2.5863, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 71.155, 10, 0.008099, 0.17628, 1.5866, 0.087618, 1.2083, 0.076801
58, -0.2673, 7.9803, 0.65723, 0.030677, 2.5863, 6.6294, 2.9775, 0.67004, 0.052891, 4.1651, 71.155, 8.0221, 0.008099, 0.17628, 1.1912, 0.087618, 1.2083, 0.076801
59, -0.2674, 7.9803, 0.65723, 0.074283, 2.5863, 6.6065, 2.1608, 0.54541, 0.052891, 4.1651, 71.155, 8.9347, 0.008099, 0.17628, 1.1912, 0.087618, 1.2083, 0.076801
60, -0.2677, 7.9803, 0.65723, 0.052263, 2.9726, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 71.155, 8.9347, 0.008099, 0.17628, 1.1912, 0.087618, 1.2083, 0.076801
61, -0.2677, 7.9803, 0.65723, 0.052263, 2.5863, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 71.155, 8.9347, 0.008099, 0.11517, 1, 0.087618, 1.2083, 0.076801
62, -0.2680, 7.9803, 0.65723, 0.039716, 2.1807, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 71.155, 8.9347, 0.008099, 0.12149, 1, 0.087618, 1.2083, 0.076801
63, -0.2680, 7.9803, 0.65723, 0.052263, 2.5863, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 42.831, 8.9347, 0.008099, 0.17628, 1.1912, 0.081737, 1.2083, 0.076801
64, -0.2681, 7.9803, 0.65723, 0.052263, 2.5863, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 73.944, 8.9347, 0.0073457, 0.17628, 1.1912, 0.087618, 1.2083, 0.076801
65, -0.2681, 7.9803, 0.65723, 0.054139, 2.2259, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 76.061, 8.9347, 0.008099, 0.17628, 1.1912, 0.087618, 1.2083, 0.076801
66, -0.2682, 7.9803, 0.65723, 0.052263, 3.4554, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 71.155, 10, 0.008099, 0.17628, 1.1912, 0.087618, 1.2083, 0.076801
67, -0.2683, 7.9803, 0.65723, 0.038409, 3.5465, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 71.155, 5.5917, 0.0049304, 0.17628, 1.1912, 0.087618, 1.2083, 0.076801
68, -0.2687, 7.9803, 0.65723, 0.03826, 2.5863, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 71.155, 8.9347, 0.008099, 0.17628, 1.2131, 0.086801, 1.2083, 0.076801
69, -0.2689, 7.9803, 0.65723, 0.052263, 2.5863, 4.5527, 1.488, 0.54541, 0.052891, 4.1651, 71.155, 8.9347, 0.008099, 0.17628, 1, 0.087618, 1.2083, 0.076801
70, -0.2692, 7.9803, 0.65723, 0.052263, 2.5863, 6.6294, 1.9252, 0.54541, 0.052891, 4.1651, 71.155, 8.9347, 0.0055195, 0.22143, 1.1912, 0.087618, 1.2083, 0.076801
71, -0.2701, 7.1434, 0.65723, 0.052263, 2.5863, 6.6294, 3.4186, 0.74007, 0.052891, 4.4453, 91.596, 8.9347, 0.0076684, 0.14642, 1.6019, 0.087618, 1.2083, 0.076801
72, -0.2709, 7.9803, 0.77719, 0.052263, 2.5863, 8.7585, 3.0684, 0.54541, 0.052891, 5.5532, 71.155, 6.7758, 0.010945, 0.17628, 1.1912, 0.087618, 1.2083, 0.07503
73, -0.2710, 7.9803, 0.65723, 0.052263, 1.7486, 6.6294, 2.1608, 0.57986, 0.052891, 4.1651, 71.155, 8.9347, 0.008099, 0.17628, 1.1912, 0.087618, 1.2083, 0.076801
74, -0.2712, 7.9803, 0.65723, 0.052263, 2.5863, 9.5089, 2.1608, 0.54541, 0.056601, 4.1651, 71.155, 8.9347, 0.008099, 0.18614, 1.1912, 0.087618, 1.2083, 0.076801
75, -0.2713, 7.9803, 0.65723, 0.052263, 2.5863, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 99.338, 8.9347, 0.008099, 0.17628, 1.1912, 0.087618, 1.2516, 0.076801
76, -0.2714, 6.9554, 0.65723, 0.052263, 2.5863, 6.6294, 2.1608, 0.6421, 0.052891, 4.1651, 57.88, 10, 0.008099, 0.17628, 1.1953, 0.087618, 1.2083, 0.076801
77, -0.2723, 7.9803, 0.65723, 0.052263, 2.5863, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 71.155, 6.8337, 0.008099, 0.14158, 1, 0.051318, 1.4893, 0.076801
78, -0.2723, 7.9803, 0.65723, 0.052263, 2.0359, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 88.215, 6.4554, 0.01159, 0.17628, 1.1912, 0.087618, 1.2083, 0.076801
79, -0.2723, 7.9803, 0.65723, 0.052263, 2.5863, 6.516, 2.1608, 0.54541, 0.052891, 4.1651, 63.965, 8.9347, 0.0051009, 0.17628, 1.449, 0.087618, 1.2083, 0.076801
80, -0.2724, 7.9803, 0.65723, 0.052263, 3.8474, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 83.312, 8.9347, 0.008099, 0.17628, 1, 0.087618, 1.2083, 0.076801
81, -0.2729, 7.9803, 0.65723, 0.052263, 2.5863, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 87.55, 8.9347, 0.010037, 0.17628, 1.1912, 0.087618, 1.2083, 0.076801
82, -0.2730, 7.9803, 0.65723, 0.074627, 2.5863, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 91.015, 8.9347, 0.008099, 0.20756, 1.1912, 0.087618, 1.2083, 0.076801
83, -0.2730, 7.9803, 0.65723, 0.052263, 2.5863, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 87.839, 8.9347, 0.008099, 0.17628, 1.1912, 0.087618, 1.2083, 0.076801
84, -0.2733, 7.9803, 0.65723, 0.052263, 2.5863, 7.6085, 2.1608, 0.54541, 0.052891, 4.1651, 71.155, 10, 0.008099, 0.15235, 1.1912, 0.087618, 1.2083, 0.076801
85, -0.2733, 7.9803, 0.65723, 0.052263, 2.5863, 6.6294, 1.9756, 0.54541, 0.052891, 4.1651, 48.054, 8.9347, 0.008099, 0.17628, 1.1912, 0.087618, 1.2083, 0.076801
86, -0.2744, 7.9803, 0.65723, 0.052263, 2.5863, 6.6294, 2.1608, 0.54541, 0.052891, 4.4245, 71.155, 8.9347, 0.008099, 0.18651, 1.1912, 0.087618, 1.2083, 0.076801
87, -0.2744, 7.9803, 0.65723, 0.052263, 2.5863, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 91.224, 8.9347, 0.006602, 0.17628, 1.1912, 0.087618, 1.2083, 0.076801
88, -0.2745, 7.9803, 0.65723, 0.052263, 1.9301, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 71.155, 9.1399, 0.008099, 0.17628, 1.1912, 0.096643, 1.2083, 0.076801
89, -0.2749, 8.044, 0.65723, 0.048107, 2.5863, 6.6294, 2.1608, 0.54541, 0.052891, 4.4004, 71.155, 8.9347, 0.008099, 0.17628, 1.2779, 0.087618, 1.2083, 0.076801
90, -0.2750, 7.9803, 0.65723, 0.052263, 2.5863, 6.6294, 2.1608, 0.54541, 0.052891, 4.4294, 71.155, 10, 0.008099, 0.17628, 1.1912, 0.087618, 1.2083, 0.076801
91, -0.2757, 7.9803, 0.65723, 0.052263, 2.5863, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 93.899, 10, 0.008099, 0.17628, 1.1912, 0.087618, 1.2083, 0.076801
92, -0.2759, 7.9803, 0.65723, 0.052263, 2.5863, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 94.864, 8.9347, 0.008099, 0.21365, 1.1912, 0.087618, 1.2083, 0.076801
93, -0.2763, 7.6544, 0.65723, 0.052263, 2.5863, 6.4819, 2.1608, 0.54541, 0.044284, 4.1836, 71.155, 8.9347, 0.00684, 0.22412, 1.1912, 0.087618, 1.2083, 0.073655
94, -0.2771, 7.9803, 0.65723, 0.052263, 2.5863, 6.6294, 2.1608, 0.54541, 0.052891, 4.0401, 37.712, 8.9347, 0.004155, 0.17628, 1, 0.087618, 1.2083, 0.076801
95, -0.2775, 7.9803, 0.65723, 0.052263, 3.5519, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 71.155, 9.8854, 0.008099, 0.12936, 1.1912, 0.087618, 1.1884, 0.076801
96, -0.2776, 7.9803, 0.65723, 0.031583, 2.5863, 6.6294, 1.8651, 0.54541, 0.052891, 4.1651, 71.155, 8.9347, 0.008099, 0.17628, 1.1912, 0.087618, 1.2083, 0.076801
97, -0.2776, 9.1408, 0.65723, 0.052263, 2.5863, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 71.155, 8.9347, 0.0097833, 0.17628, 1.4584, 0.087618, 1.2083, 0.074385
98, -0.2780, 8.5345, 0.65723, 0.052263, 3.2467, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 51.861, 8.9347, 0.006413, 0.17628, 1.1912, 0.087618, 1.2083, 0.076801
99, -0.2783, 7.845, 0.65723, 0.052263, 2.5863, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 71.155, 8.9347, 0.008099, 0.17628, 1.1912, 0.099253, 1.2083, 0.076801
100, -0.2787, 7.9803, 0.65723, 0.052263, 2.5863, 6.6294, 3.4186, 0.76644, 0.068409, 5.8413, 71.155, 8.9347, 0.008099, 0.17628, 1.1912, 0.087618, 1.2083, 0.076801
101, -0.2793, 7.9803, 0.65723, 0.052263, 2.5863, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 100.53, 10, 0.008099, 0.12865, 1, 0.087618, 1.2083, 0.076801
102, -0.2798, 7.9803, 0.65723, 0.052263, 2.5863, 6.6294, 2.1608, 0.54541, 0.050471, 4.1651, 60.935, 8.9347, 0.008099, 0.17628, 1.1912, 0.087618, 1.2083, 0.076801
103, -0.2805, 10, 0.75693, 0.052263, 1.683, 9.4851, 2.1608, 0.54541, 0.064333, 4.1651, 71.155, 8.9347, 0.0095477, 0.17628, 1.1912, 0.093735, 1.2083, 0.076801
104, -0.2811, 7.9803, 0.65723, 0.052263, 2.5863, 6.6294, 2.1608, 0.54541, 0.053663, 4.1651, 71.155, 8.9347, 0.008099, 0.17628, 1.1912, 0.087618, 1.2025, 0.076801
105, -0.2811, 7.9803, 0.86604, 0.052263, 2.5863, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 56.802, 10, 0.008099, 0.17628, 1.194, 0.087618, 1.3518, 0.076801
106, -0.2818, 8.8311, 0.65723, 0.052263, 2.5863, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 71.155, 8.9347, 0.008099, 0.17628, 1.4303, 0.087618, 1.2083, 0.076801
107, -0.2822, 7.9803, 0.65723, 0.052263, 2.7685, 6.6294, 2.1608, 0.54541, 0.052891, 4.0648, 71.155, 8.293, 0.0050075, 0.17628, 1.1912, 0.087618, 1.2083, 0.076801
108, -0.2823, 7.9803, 0.65723, 0.052263, 2.5863, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 61.03, 8.9347, 0.0068727, 0.17628, 1.1139, 0.079437, 1.2083, 0.076801
109, -0.2830, 7.9803, 0.65723, 0.052263, 2.5863, 9.1411, 3.0961, 0.54541, 0.052891, 4.1651, 71.155, 8.9347, 0.008099, 0.17628, 1.7187, 0.087618, 1.2083, 0.076801
110, -0.2831, 7.2609, 0.65723, 0.029736, 2.9827, 6.0801, 2.1608, 0.54654, 0.049349, 4.1651, 71.155, 8.9347, 0.008099, 0.17628, 1.1912, 0.087618, 1.2083, 0.076801
111, -0.2833, 7.9803, 0.65723, 0.052263, 2.5863, 8.8958, 3.4186, 0.54541, 0.052891, 5.5532, 71.155, 8.9347, 0.008099, 0.17628, 1.1912, 0.11822, 0.98553, 0.076801
112, -0.2844, 7.9803, 0.77667, 0.052263, 2.5863, 6.6294, 2.1864, 0.54541, 0.055749, 5.5532, 71.155, 10, 0.008099, 0.17628, 1.1912, 0.087618, 1.2083, 0.076801
113, -0.2846, 7.9803, 0.65723, 0.052263, 2.5863, 6.9369, 2.1608, 0.4186, 0.050193, 5.2199, 71.155, 8.9347, 0.010439, 0.25207, 1.1912, 0.087618, 1.2083, 0.076801
114, -0.2853, 7.9803, 0.58854, 0.052263, 2.5863, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 73.462, 8.9347, 0.008099, 0.17628, 1.1912, 0.087618, 1.2083, 0.076801
115, -0.2855, 8.9691, 0.65723, 0.052263, 1.5094, 6.6294, 2.1608, 0.54541, 0.052891, 4.1535, 71.155, 8.9347, 0.0087799, 0.17628, 1, 0.087618, 1.2083, 0.076801
116, -0.2860, 7.9803, 0.65723, 0.052263, 3.7017, 6.6294, 2.1608, 0.60775, 0.052891, 4.1651, 74.058, 8.9347, 0.008099, 0.20689, 1.1912, 0.085017, 1.2083, 0.076801
117, -0.2868, 7.9803, 0.65723, 0.052263, 2.5863, 8.469, 2.1608, 0.54541, 0.060833, 4.1651, 71.155, 8.9347, 0.008099, 0.094941, 1.1912, 0.087618, 1.2083, 0.076801
118, -0.2872, 7.9803, 0.65723, 0.052263, 2.5863, 6.6294, 2.297, 0.54541, 0.052891, 4.1651, 71.155, 8.9347, 0.008099, 0.17628, 1.1912, 0.087618, 1.2247, 0.076801
119, -0.2873, 5.3787, 0.65723, 0.052263, 2.5863, 6.6294, 1.9098, 0.54541, 0.052891, 5.5532, 71.155, 8.9347, 0.0094354, 0.17628, 1.5357, 0.098758, 1.2083, 0.076801
120, -0.2876, 7.9803, 0.65723, 0.052263, 3.3767, 6.6294, 2.8529, 0.54541, 0.045347, 4.1651, 71.155, 8.9347, 0.0058129, 0.26092, 1.6808, 0.087618, 1.2083, 0.076801
121, -0.2882, 7.9803, 0.6982, 0.036576, 2.5863, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 71.155, 8.9347, 0.008099, 0.17628, 1, 0.087618, 1.2083, 0.076801
122, -0.2887, 7.9803, 0.65723, 0.052263, 2.5863, 6.6294, 1.7802, 0.54541, 0.052891, 4.1651, 71.155, 8.9347, 0.0081979, 0.17628, 1.1912, 0.087618, 1.2083, 0.076801
123, -0.2888, 10, 0.65723, 0.052263, 2.5863, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 71.155, 8.9347, 0.008099, 0.17628, 1, 0.075303, 1.2083, 0.076801
124, -0.2893, 7.9803, 0.65723, 0.052263, 3.4375, 6.6294, 2.7077, 0.54541, 0.045709, 4.1651, 71.155, 8.9347, 0.008099, 0.23559, 1.1912, 0.087618, 1.2083, 0.076801
125, -0.2897, 7.6038, 0.80989, 0.052263, 2.5863, 6.6294, 2.1608, 0.54541, 0.052637, 5.4752, 61.58, 8.9347, 0.0080339, 0.17628, 1.1912, 0.087618, 1.2083, 0.076801
126, -0.2899, 10, 0.73193, 0.052263, 2.5863, 6.6294, 2.1608, 0.54541, 0.052891, 4.1651, 71.155, 8.9347, 0.008099, 0.17628, 1.1912, 0.087618, 1.2083, 0.076801
