Rank, Fitness, kfsr, krsr, kfmm, krmm, kf1x, kr1x, kfc, krc, krmmTriCoop, kx2, krx2, S0, R0, X0, X0_stimScale
26, -0.3067, 0.086327, 1.8002, 0.10167, 2.1925, 0.019772, 68.79, 0.73974, 0.10294, 10, 5.1415, 30.04, 0.46446, 120.74, 30.33, 2.6635
27, -0.3069, 0.10324, 1.8002, 0.10167, 2.1925, 0.019772, 68.79, 0.73974, 0.11549, 10, 5.1415, 29.424, 0.46446, 102.63, 30.33, 2.6635
28, -0.3069, 0.086327, 1.8002, 0.10167, 2.1925, 0.019772, 68.79, 0.73974, 0.1, 10, 5.1415, 30.04, 0.46446, 120.74, 32.095, 2.6635
29, -0.3071, 0.086327, 1.8002, 0.10167, 2.1925, 0.019772, 68.79, 0.73974, 0.1, 10, 5.1415, 30.04, 0.46446, 120.74, 30.33, 2.8441
30, -0.3074, 0.086327, 1.8002, 0.10167, 2.1925, 0.019772, 68.79, 0.72546, 0.1, 10, 4.1454, 30.04, 0.46446, 120.74, 30.33, 2.6635
31, -0.3077, 0.11732, 1.8002, 0.070875, 2.1925, 0.019772, 102.46, 0.90577, 0.1131, 10, 5.1415, 30.04, 0.46446, 107.5, 21.619, 2.4565
32, -0.3077, 0.095207, 1.8002, 0.10167, 2.1925, 0.017373, 68.79, 0.73974, 0.1, 10, 5.1415, 21.143, 0.46446, 100, 36.772, 2.6635
33, -0.3079, 0.086327, 1.8002, 0.10167, 2.1925, 0.019772, 68.79, 0.73974, 0.1, 10, 5.5799, 30.04, 0.46446, 120.74, 30.33, 2.6635
34, -0.3079, 0.11732, 1.8002, 0.085722, 2.1925, 0.019772, 102.46, 0.73974, 0.1, 10, 2.5865, 30.04, 0.46446, 107.5, 21.619, 2.4565
35, -0.3082, 0.12221, 1.8002, 0.054569, 2.1925, 0.019772, 102.46, 0.73974, 0.1131, 10, 5.1415, 21.093, 0.46446, 107.5, 21.619, 2.4565
36, -0.3083, 0.086327, 1.8002, 0.10167, 2.1925, 0.019772, 68.79, 0.73974, 0.11523, 10, 5.1415, 30.04, 0.46446, 120.74, 30.33, 2.6635
37, -0.3085, 0.11732, 1.8002, 0.063176, 2.1925, 0.019772, 102.46, 0.92303, 0.1131, 10, 5.1415, 30.04, 0.46446, 107.5, 21.619, 2.4565
38, -0.3087, 0.086327, 1.8002, 0.10167, 2.1925, 0.019772, 68.79, 0.73974, 0.11792, 10, 5.1415, 30.04, 0.46446, 120.74, 30.33, 2.6635
39, -0.3087, 0.086327, 1.8002, 0.13961, 2.1925, 0.019772, 68.79, 0.73974, 0.1, 10, 5.6647, 30.04, 0.2828, 180.73, 30.33, 2.6635
40, -0.3088, 0.11732, 1.1681, 0.062767, 1.5073, 0.021105, 102.46, 1.0454, 0.1131, 10, 3.9461, 30.04, 0.25412, 107.5, 21.619, 2.4565
41, -0.3092, 0.086327, 1.8002, 0.10167, 2.1925, 0.019772, 68.79, 0.73974, 0.1, 10, 5.9362, 30.04, 0.46446, 120.74, 30.33, 2.6635
42, -0.3092, 0.086327, 1.8002, 0.10167, 2.1925, 0.019772, 68.79, 0.73974, 0.14261, 10, 5.1415, 30.04, 0.46822, 120.74, 30.33, 2.6635
43, -0.3093, 0.11732, 2.0772, 0.10167, 2.4241, 0.028632, 86.974, 0.73974, 0.1131, 10, 5.1415, 30.04, 0.46446, 107.5, 21.619, 2.4565
44, -0.3100, 0.086327, 1.8002, 0.10167, 2.1925, 0.019772, 68.79, 0.73974, 0.1, 10, 6.1597, 30.04, 0.46446, 120.74, 30.33, 2.6635
45, -0.3103, 0.077087, 1.8002, 0.10167, 2.1925, 0.026845, 102.46, 0.94626, 0.1131, 10, 5.1415, 18.486, 0.46446, 107.5, 21.619, 2.7008
46, -0.3104, 0.11732, 1.8002, 0.10167, 2.9722, 0.019772, 69.758, 0.73974, 0.14145, 10, 3.2447, 30.04, 0.46446, 107.5, 21.619, 2.7894
47, -0.3107, 0.086327, 1.8002, 0.10167, 2.1925, 0.019772, 68.79, 0.73974, 0.1, 9.3214, 5.1415, 30.04, 0.46446, 120.74, 30.33, 2.8923
48, -0.3107, 0.086327, 1.8149, 0.11261, 2.1925, 0.019772, 68.79, 0.70461, 0.1, 10, 5.1415, 30.04, 0.46446, 120.74, 30.33, 2.6635
49, -0.3108, 0.086327, 1.8002, 0.10167, 2.1925, 0.02219, 68.79, 0.73974, 0.1, 10, 5.1415, 30.04, 0.46446, 120.74, 30.33, 2.1636
50, -0.3110, 0.086327, 1.8002, 0.10167, 2.1925, 0.019772, 68.79, 0.73974, 0.1291, 10, 5.1415, 27.208, 0.46446, 120.74, 30.33, 2.6635
51, -0.3110, 0.086327, 1.8002, 0.10167, 2.1925, 0.014868, 68.79, 1.0833, 0.1, 10, 7.2256, 30.04, 0.46446, 120.74, 24.176, 2.6635
52, -0.3110, 0.086327, 1.8002, 0.10167, 2.1925, 0.019772, 68.79, 0.73974, 0.1, 10, 5.1415, 30.04, 0.46446, 120.74, 30.33, 2.4894
53, -0.3111, 0.086327, 1.8002, 0.10167, 2.8934, 0.019772, 97.602, 0.92846, 0.1, 10, 5.1415, 30.04, 0.46446, 120.74, 29.499, 2.6635
54, -0.3112, 0.091696, 2.0033, 0.10167, 2.1925, 0.019772, 128.37, 0.73974, 0.1131, 10, 5.1415, 17.225, 0.46446, 127.62, 21.619, 2.4565
55, -0.3113, 0.086327, 1.8002, 0.10167, 1.7735, 0.016907, 68.79, 0.73974, 0.1, 10, 5.1415, 30.04, 0.46446, 120.74, 30.33, 2.6635
56, -0.3114, 0.093688, 1.8002, 0.053688, 2.1925, 0.021396, 55.265, 0.73974, 0.10529, 10, 4.5383, 30.04, 0.46446, 117.51, 30.33, 2.7145
57, -0.3116, 0.086327, 1.8002, 0.10167, 2.1925, 0.019772, 68.79, 0.73974, 0.13733, 10, 5.1415, 30.04, 0.46446, 120.74, 30.33, 2.6635
58, -0.3117, 0.086327, 1.8002, 0.10167, 1.6499, 0.019772, 68.79, 0.73974, 0.1, 8.8926, 5.1415, 30.04, 0.46446, 120.74, 25.095, 2.6635
59, -0.3123, 0.086327, 1.8037, 0.06738, 2.1925, 0.025561, 68.79, 0.73974, 0.1, 10, 5.1415, 30.04, 0.46446, 120.74, 30.33, 2.6635
60, -0.3123, 0.11732, 1.8002, 0.10167, 2.1925, 0.019772, 102.46, 0.73974, 0.13149, 10, 3.5514, 30.04, 0.46446, 107.5, 21.619, 2.4565
61, -0.3125, 0.086327, 1.8002, 0.10167, 2.1925, 0.019772, 68.79, 0.73974, 0.10875, 8.8878, 5.1415, 30.04, 0.46446, 120.74, 30.33, 2.6635
62, -0.3125, 0.086327, 1.8002, 0.10167, 2.4321, 0.019772, 68.79, 0.73974, 0.1, 10, 5.1415, 30.04, 0.46446, 120.74, 30.33, 2.9346
63, -0.3125, 0.086327, 1.8002, 0.10167, 2.1925, 0.018546, 68.79, 0.73974, 0.1, 10, 3.5032, 30.04, 0.46446, 120.74, 30.33, 2.6635
64, -0.3125, 0.11732, 1.8002, 0.10167, 2.1925, 0.019772, 102.46, 0.73974, 0.1131, 10, 3.3965, 30.04, 0.46446, 107.5, 21.619, 2.4565
65, -0.3127, 0.086327, 1.8002, 0.10167, 2.1925, 0.019772, 68.79, 0.74361, 0.1, 10, 5.1415, 27.374, 0.46446, 120.74, 30.33, 2.6635
66, -0.3131, 0.086327, 1.8002, 0.10167, 2.1925, 0.019772, 68.79, 0.73974, 0.1463, 10, 5.1415, 30.04, 0.46446, 120.74, 30.33, 2.6635
67, -0.3132, 0.086327, 1.9791, 0.10167, 2.8471, 0.019772, 68.79, 0.73974, 0.1, 7.0402, 5.0648, 16.924, 0.46446, 120.74, 30.33, 2.6635
68, -0.3133, 0.086327, 1.8002, 0.089727, 2.1925, 0.019772, 68.79, 0.74311, 0.1, 10, 5.3413, 30.04, 0.46446, 120.74, 32.632, 2.6635
69, -0.3133, 0.059258, 1.8002, 0.10167, 2.1925, 0.028096, 68.672, 0.73974, 0.1, 10, 5.1415, 17.784, 0.46446, 142.28, 21.619, 2.4565
70, -0.3140, 0.086327, 1.8002, 0.10167, 2.1925, 0.019772, 68.79, 0.51115, 0.1, 10, 5.1415, 16.606, 0.46446, 120.74, 30.33, 2.6635
71, -0.3144, 0.086327, 1.8002, 0.10167, 2.1925, 0.019772, 68.79, 0.73974, 0.1, 10, 5.1415, 27.003, 0.46446, 120.74, 30.33, 2.6635
72, -0.3145, 0.11732, 1.8002, 0.10167, 2.1925, 0.019772, 61.852, 0.73974, 0.1131, 10, 6.6296, 30.04, 0.46446, 100, 21.619, 2.4565
73, -0.3153, 0.11732, 1.8002, 0.10167, 2.6451, 0.019772, 102.46, 0.73974, 0.1131, 10, 5.89, 21.641, 0.46446, 100, 21.619, 2.4565
74, -0.3157, 0.11732, 1.8002, 0.10167, 2.1925, 0.019772, 102.46, 0.73974, 0.1131, 10, 5.1415, 30.04, 0.46446, 107.5, 21.619, 2.2779
75, -0.3160, 0.11732, 1.8002, 0.10167, 2.4922, 0.021531, 102.46, 0.73974, 0.1131, 10, 5.1415, 30.04, 0.46446, 107.5, 21.619, 2.4565
76, -0.3161, 0.086327, 1.8002, 0.10167, 2.1925, 0.019772, 68.79, 0.83182, 0.1, 10, 5.1415, 30.04, 0.46446, 118.25, 27.211, 2.2613
77, -0.3161, 0.11732, 1.8002, 0.10167, 2.1925, 0.017832, 103.19, 0.73974, 0.1131, 8.8524, 3.1872, 30.04, 0.46446, 107.5, 21.619, 2.4565
78, -0.3162, 0.084868, 1.8002, 0.10167, 2.1925, 0.019772, 68.79, 0.73974, 0.1, 10, 5.1415, 30.04, 0.46446, 120.74, 30.33, 2.6635
79, -0.3164, 0.11732, 2.102, 0.10167, 2.1925, 0.014757, 94.496, 1.0176, 0.1, 10, 5.1415, 25.248, 0.46446, 107.5, 21.619, 2.4565
80, -0.3164, 0.11732, 1.8002, 0.10167, 2.1925, 0.019772, 102.46, 0.73974, 0.1131, 10, 5.1415, 30.04, 0.46446, 107.5, 21.619, 2.222
81, -0.3165, 0.086327, 1.8002, 0.10167, 2.1925, 0.026398, 68.79, 0.43038, 0.1, 10, 5.1415, 20.613, 0.46446, 125.94, 30.33, 2.6635
82, -0.3166, 0.11732, 1.8002, 0.10167, 2.1925, 0.019772, 102.46, 0.73974, 0.1131, 10, 5.1415, 30.04, 0.46446, 107.5, 21.619, 2.3742
83, -0.3167, 0.11548, 1.8002, 0.10167, 2.1925, 0.019772, 102.46, 0.73974, 0.1131, 10, 5.1415, 30.04, 0.46446, 107.5, 21.619, 2.4565
84, -0.3167, 0.11732, 1.8002, 0.10167, 2.3093, 0.019772, 102.46, 0.73974, 0.1131, 10, 5.1415, 30.04, 0.46446, 107.5, 21.619, 2.4565
85, -0.3167, 0.086327, 1.8002, 0.10167, 2.7716, 0.019772, 59.187, 0.73974, 0.1, 10, 5.1415, 30.04, 0.46446, 120.74, 30.33, 2.6635
86, -0.3168, 0.086327, 1.8002, 0.14384, 2.1925, 0.019772, 68.79, 0.73974, 0.1, 10, 6.9587, 30.04, 0.42309, 120.74, 30.33, 2.6635
87, -0.3169, 0.11732, 1.689, 0.10167, 2.1925, 0.019772, 102.46, 0.73974, 0.1131, 10, 5.1415, 30.04, 0.46446, 100, 21.619, 2.4565
88, -0.3170, 0.086327, 1.8002, 0.10167, 2.1925, 0.019772, 68.79, 0.73974, 0.1, 10, 5.1415, 30.04, 0.46446, 120.74, 34.405, 2.6635
89, -0.3171, 0.11732, 1.9843, 0.099922, 2.1925, 0.019772, 102.46, 0.77261, 0.1131, 10, 5.1415, 30.04, 0.46446, 107.5, 29.154, 2.4565
90, -0.3174, 0.11732, 1.8002, 0.10167, 2.1925, 0.019772, 102.46, 0.73974, 0.1012, 10, 5.1415, 30.773, 0.46446, 107.5, 21.619, 2.4565
91, -0.3174, 0.11732, 1.8002, 0.085247, 2.1925, 0.022394, 113.64, 0.73974, 0.1131, 10, 5.1415, 30.04, 0.46446, 107.5, 21.619, 2.4565
92, -0.3174, 0.086327, 1.8002, 0.10167, 1.8345, 0.019772, 98.611, 0.73974, 0.1, 10, 3.5284, 30.04, 0.46446, 120.74, 30.33, 2.6635
93, -0.3174, 0.11732, 1.8002, 0.098435, 2.1925, 0.019772, 102.46, 0.73974, 0.1, 10, 5.1415, 30.04, 0.46446, 107.5, 20.885, 2.4565
94, -0.3174, 0.086327, 1.8002, 0.10167, 2.1925, 0.019772, 53.206, 0.73974, 0.1, 10, 3.8711, 30.04, 0.46446, 120.74, 30.33, 2.6635
95, -0.3177, 0.086327, 1.8002, 0.10167, 2.1925, 0.019772, 68.79, 0.60216, 0.1, 10, 5.1415, 23.17, 0.46446, 120.74, 30.33, 2.5702
96, -0.3178, 0.11732, 1.8002, 0.10167, 2.1925, 0.019365, 102.46, 0.73974, 0.1131, 10, 5.1415, 30.04, 0.46446, 107.5, 21.619, 2.4565
97, -0.3179, 0.11276, 1.8002, 0.10167, 2.1925, 0.019772, 102.46, 0.88186, 0.1131, 10, 5.1415, 30.04, 0.46446, 107.5, 19.376, 2.4565
98, -0.3181, 0.11732, 1.8002, 0.10167, 2.1925, 0.019772, 102.46, 0.73974, 0.1131, 10, 5.1415, 30.48, 0.46446, 107.5, 21.619, 2.4565
99, -0.3181, 0.11732, 1.8002, 0.10167, 2.1925, 0.019772, 102.46, 0.68422, 0.1131, 10, 5.1415, 25.602, 0.46446, 107.5, 21.619, 2.1608
100, -0.3181, 0.086327, 1.8002, 0.10167, 2.1925, 0.019772, 68.79, 0.81462, 0.1449, 10, 4.0643, 30.04, 0.46446, 120.74, 30.33, 2.6635
101, -0.3182, 0.11732, 1.8002, 0.10167, 2.1925, 0.019772, 102.46, 0.73974, 0.1131, 10, 4.9178, 30.04, 0.46446, 107.5, 21.619, 2.4565
102, -0.3182, 0.11732, 1.8002, 0.10167, 2.3847, 0.016074, 102.46, 0.73974, 0.11126, 10, 5.1415, 24.743, 0.46446, 107.5, 21.619, 2.4565
103, -0.3182, 0.1034, 1.8002, 0.10167, 2.1925, 0.019772, 102.46, 0.90235, 0.1131, 10, 5.1415, 30.04, 0.46446, 107.5, 21.619, 2.4565
104, -0.3186, 0.11732, 1.8002, 0.10167, 2.1925, 0.019772, 102.46, 0.96816, 0.14314, 10, 5.1415, 41.838, 0.46446, 107.5, 21.619, 2.4565
105, -0.3186, 0.086327, 0.99628, 0.10965, 2.1925, 0.019772, 68.79, 0.73974, 0.1, 10, 5.1415, 30.04, 0.26299, 120.74, 30.33, 2.6635
106, -0.3189, 0.11732, 1.8002, 0.10167, 2.1925, 0.019772, 55.258, 0.5701, 0.1131, 10, 5.1415, 30.04, 0.46446, 107.5, 21.619, 2.4565
107, -0.3191, 0.11732, 1.8002, 0.10167, 2.1925, 0.019772, 102.46, 0.73974, 0.12244, 10, 5.1415, 30.04, 0.46446, 107.5, 21.619, 2.4565
108, -0.3192, 0.11732, 1.8002, 0.10167, 2.1925, 0.019772, 102.46, 0.73974, 0.11518, 10, 5.1415, 30.04, 0.46446, 107.5, 21.619, 2.4565
109, -0.3192, 0.11732, 1.8002, 0.10167, 2.1925, 0.019772, 102.46, 0.73974, 0.1131, 10, 5.1415, 30.04, 0.46446, 107.5, 21.619, 2.4565
110, -0.3192, 0.11732, 1.8002, 0.10167, 2.1925, 0.019772, 102.46, 0.73974, 0.1433, 10, 5.1415, 30.04, 0.46446, 107.5, 21.619, 2.4565
111, -0.3193, 0.11732, 1.8002, 0.10167, 2.1925, 0.019772, 102.46, 0.73974, 0.10942, 10, 5.1415, 30.04, 0.46446, 107.5, 21.619, 2.4565
112, -0.3193, 0.11732, 1.8002, 0.10167, 2.1925, 0.019772, 102.46, 0.73974, 0.10649, 10, 5.1415, 30.04, 0.46446, 107.5, 21.619, 2.4565
113, -0.3195, 0.11732, 1.8002, 0.10167, 2.1925, 0.019772, 102.46, 0.73974, 0.1, 10, 5.1415, 30.04, 0.46446, 107.5, 21.619, 2.4565
114, -0.3199, 0.11732, 1.8002, 0.10167, 2.1925, 0.019772, 102.46, 0.73974, 0.15347, 10, 5.2257, 30.04, 0.46446, 107.5, 21.619, 2.4565
115, -0.3201, 0.11732, 1.8002, 0.10167, 2.1925, 0.019772, 102.46, 0.73974, 0.15648, 10, 5.1415, 30.829, 0.46446, 107.5, 21.619, 2.4565
116, -0.3202, 0.11732, 1.205, 0.10167, 1.1639, 0.019772, 102.46, 0.70003, 0.1131, 10, 5.1415, 30.04, 0.26976, 107.5, 21.619, 2.4565
117, -0.3204, 0.086327, 1.8002, 0.13066, 1.5671, 0.019772, 37.677, 0.73974, 0.1, 10, 5.1415, 44.187, 0.46446, 120.74, 19.967, 2.1665
118, -0.3207, 0.086327, 2.0596, 0.12501, 2.1925, 0.028916, 95.058, 0.73974, 0.13346, 9.7643, 5.1415, 30.04, 0.46446, 120.74, 32.184, 2.6635
119, -0.3208, 0.08464, 1.8002, 0.10167, 2.1925, 0.019772, 68.79, 0.73974, 0.1, 10, 3.5975, 30.04, 0.46446, 120.74, 30.33, 2.5131
120, -0.3211, 0.086327, 1.8002, 0.10167, 1.8458, 0.019772, 68.79, 0.73974, 0.1, 10, 5.1415, 30.04, 0.46446, 120.74, 30.33, 2.6635
121, -0.3212, 0.11732, 1.8002, 0.10167, 2.0178, 0.019772, 102.46, 0.73974, 0.1131, 10, 5.1415, 30.04, 0.46446, 107.5, 19.825, 2.4565
122, -0.3214, 0.086327, 1.8002, 0.10167, 2.1925, 0.026192, 68.79, 0.73974, 0.11563, 10, 5.1415, 32.317, 0.46446, 120.74, 21.848, 2.6635
123, -0.3217, 0.086327, 1.8002, 0.10167, 2.1925, 0.019772, 68.79, 0.73974, 0.1, 10, 5.1415, 30.04, 0.52239, 106.13, 30.33, 2.6635
124, -0.3220, 0.086327, 1.8002, 0.12894, 2.1925, 0.0181, 68.79, 0.73974, 0.1, 10, 5.1415, 30.04, 0.46446, 120.74, 30.33, 2.6635
125, -0.3221, 0.086327, 1.8002, 0.10167, 2.1925, 0.019772, 68.79, 0.73974, 0.1, 10, 5.1415, 30.04, 0.48229, 120.74, 30.33, 2.6635
126, -0.3221, 0.086327, 1.8002, 0.10167, 2.1925, 0.019772, 61.162, 0.75998, 0.1, 10, 5.1415, 30.04, 0.46446, 120.74, 30.33, 2.003
127, -0.3221, 0.11732, 1.8002, 0.10167, 2.1925, 0.019772, 102.46, 0.73974, 0.1131, 10, 5.6942, 30.04, 0.46446, 107.5, 21.619, 2.4565
128, -0.3221, 0.12217, 1.8002, 0.051961, 2.1925, 0.019772, 73.077, 0.73974, 0.1, 10, 5.1415, 30.04, 0.46446, 100, 30.33, 2.6635
129, -0.3222, 0.086327, 1.8002, 0.089048, 2.1925, 0.019772, 68.79, 0.73974, 0.1, 10, 5.1415, 30.04, 0.46446, 120.74, 30.33, 3.4626
130, -0.3223, 0.11732, 1.8002, 0.10167, 2.1376, 0.019772, 102.46, 0.73974, 0.1131, 10, 5.1415, 30.04, 0.46446, 107.5, 21.619, 2.4565
131, -0.3223, 0.11732, 1.8002, 0.14336, 2.1925, 0.019772, 160.91, 0.73974, 0.1131, 10, 3.0423, 38.366, 0.46446, 107.5, 21.619, 2.4565
132, -0.3224, 0.086327, 1.8002, 0.10167, 2.1925, 0.023409, 68.79, 0.75753, 0.1, 10, 3.3945, 32.084, 0.46446, 120.74, 30.33, 2.6635
133, -0.3225, 0.086327, 1.5534, 0.10167, 2.1925, 0.019772, 68.79, 0.73974, 0.1, 10, 5.1415, 44.002, 0.46446, 120.74, 30.33, 2.6635
134, -0.3226, 0.086327, 1.8002, 0.10167, 2.1925, 0.019772, 38.611, 0.73974, 0.1, 10, 5.1415, 30.04, 0.44313, 120.74, 30.33, 2.6635
135, -0.3228, 0.11732, 1.8002, 0.10167, 2.3309, 0.02139, 102.46, 0.73974, 0.1131, 10, 5.1415, 30.04, 0.46446, 107.5, 21.619, 2.4565
136, -0.3230, 0.11732, 1.9509, 0.10167, 2.1925, 0.02671, 90.957, 0.73974, 0.1131, 10, 5.1415, 34.71, 0.46446, 107.5, 25.862, 2.0757
137, -0.3230, 0.11732, 1.8002, 0.10167, 2.1925, 0.019772, 102.46, 0.73974, 0.1131, 10, 5.9665, 30.04, 0.46343, 107.5, 21.619, 2.4565
138, -0.3233, 0.11732, 2.1304, 0.10167, 2.1925, 0.019772, 102.46, 0.73974, 0.1131, 10, 5.1415, 30.04, 0.46446, 126.01, 21.619, 2.4565
139, -0.3234, 0.11732, 1.8002, 0.10167, 3.1267, 0.019772, 76.383, 0.73974, 0.1131, 10, 5.1415, 30.04, 0.46446, 107.5, 21.619, 2.4565
140, -0.3236, 0.086327, 1.8002, 0.091743, 2.1925, 0.019772, 68.79, 0.73974, 0.1, 10, 5.1415, 30.04, 0.46446, 120.74, 30.33, 2.6635
141, -0.3238, 0.11732, 1.9891, 0.14336, 2.1925, 0.029494, 160.91, 0.73974, 0.1131, 10, 4.9214, 38.366, 0.46446, 107.5, 21.619, 2.4565
142, -0.3238, 0.11732, 1.8002, 0.10167, 3.2354, 0.019772, 102.46, 0.73974, 0.1131, 10, 5.1415, 30.04, 0.53354, 100, 21.619, 2.4565
143, -0.3238, 0.086327, 1.8002, 0.064129, 2.1925, 0.019772, 68.79, 0.73974, 0.1, 10, 3.0767, 30.04, 0.46446, 120.74, 38.146, 3.6083
144, -0.3239, 0.11732, 1.8002, 0.14336, 2.1925, 0.019772, 160.91, 0.73974, 0.1131, 10, 3.3048, 38.366, 0.46446, 107.5, 21.619, 2.4565
145, -0.3240, 0.11732, 1.8002, 0.10167, 1.5567, 0.019772, 114.01, 0.60906, 0.1131, 10, 4.4138, 30.04, 0.46446, 107.5, 21.619, 2.4565
146, -0.3240, 0.11732, 1.8002, 0.14336, 2.1925, 0.019772, 160.91, 1.0941, 0.1131, 10, 5.1415, 47.051, 0.47206, 100, 21.619, 2.4565
147, -0.3240, 0.11732, 1.8002, 0.10167, 2.1925, 0.019772, 102.46, 0.73974, 0.1131, 10, 5.1415, 30.04, 0.46446, 107.5, 22.396, 2.4565
148, -0.3240, 0.11732, 1.8002, 0.081069, 2.1925, 0.019772, 160.91, 0.73974, 0.1131, 10, 5.1415, 23.269, 0.46446, 107.5, 21.619, 2.4565
149, -0.3241, 0.086327, 1.8002, 0.11045, 2.1925, 0.019772, 48.905, 0.73974, 0.1, 10, 5.1415, 30.04, 0.46446, 120.74, 30.33, 2.1516
150, -0.3245, 0.11732, 1.8002, 0.10167, 2.1925, 0.019772, 102.46, 0.69385, 0.1131, 10, 5.1415, 20.493, 0.46446, 100, 21.619, 2.4565
151, -0.3245, 0.11732, 1.8002, 0.14336, 2.5979, 0.019772, 160.91, 0.99923, 0.1131, 10, 5.1415, 38.366, 0.46446, 100, 21.619, 2.4565
152, -0.3247, 0.086327, 1.8002, 0.078293, 2.1925, 0.014829, 57.668, 0.73974, 0.1, 10, 5.1415, 30.04, 0.62794, 100, 30.33, 2.6635
