Rank, Fitness, kfsr, krsr, kfmm, krmm, kfmx, krmx, kfc, krc, kfxx, krxx, sig, eDF, kfdd, stimUpSR, S0, R0, X0
0, -2.0145, 0.1654, 0.036159, 0.0044113, 43.39, 0.37224, 0.01, 0.81715, 0.29348, 0.32869, 23.368, 63.225, 0.23507, 0.48626, 9.2555, 0.5, 147.97, 3.8435
1, -2.0153, 0.1654, 0.036159, 0.0044113, 43.39, 0.37224, 0.01276, 0.81715, 0.20574, 0.32869, 23.368, 63.225, 0.20557, 0.48626, 9.2555, 0.5, 147.97, 3.8435
2, -2.0158, 0.1654, 0.036159, 0.003857, 39.537, 0.37224, 0.01, 0.81715, 0.3416, 0.32869, 23.368, 63.225, 0.20557, 0.48626, 9.2555, 0.5, 147.97, 3.8435
3, -2.0167, 0.1654, 0.036159, 0.0058886, 43.39, 0.37224, 0.015785, 0.81715, 0.18206, 0.32869, 23.368, 63.225, 0.20557, 0.48626, 9.2555, 0.5, 147.97, 3.8435
4, -2.0167, 0.1654, 0.036159, 0.0044113, 43.39, 0.37224, 0.010975, 0.81715, 0.3416, 0.32869, 23.368, 63.225, 0.20557, 0.48626, 13.12, 0.5, 147.97, 3.8435
5, -2.0170, 0.1654, 0.036159, 0.0044113, 43.39, 0.37224, 0.011208, 0.81715, 0.3416, 0.32869, 23.368, 63.225, 0.20557, 0.48626, 4.7461, 0.5, 147.97, 3.8435
6, -2.0171, 0.1654, 0.036159, 0.0044113, 52.779, 0.37224, 0.011329, 0.81715, 0.3416, 0.32869, 23.368, 63.225, 0.11195, 0.48626, 9.2555, 0.5, 147.97, 3.8435
7, -2.0173, 0.1654, 0.036159, 0.0044113, 43.39, 0.37224, 0.010879, 0.81715, 0.3416, 0.32869, 23.368, 63.225, 0.20557, 0.48626, 12.689, 0.5, 145.19, 3.8435
8, -2.0201, 0.1654, 0.036159, 0.0038805, 38.165, 0.37224, 0.015785, 0.81715, 0.24753, 0.32869, 23.368, 63.225, 0.20557, 0.48626, 7.2629, 0.5, 147.97, 3.8435
9, -2.0205, 0.1654, 0.036159, 0.0044113, 62.278, 0.37224, 0.011618, 0.81715, 0.39265, 0.32869, 23.368, 63.225, 0.20557, 0.48626, 9.2555, 0.5, 147.97, 3.8435
10, -2.0208, 0.1654, 0.036159, 0.0044113, 43.39, 0.37224, 0.017443, 0.81715, 0.21057, 0.32869, 23.368, 63.225, 0.20557, 0.48626, 9.2555, 0.5, 147.97, 3.8435
11, -2.0216, 0.1654, 0.036159, 0.0044113, 43.39, 0.37224, 0.015785, 0.81715, 0.26686, 0.32869, 23.368, 63.225, 0.20557, 0.48626, 9.2555, 0.5, 147.97, 3.8435
12, -2.0229, 0.1654, 0.036159, 0.0044113, 34.516, 0.37224, 0.015785, 0.81715, 0.28482, 0.32869, 23.368, 63.225, 0.22728, 0.48626, 10.367, 0.5, 147.97, 3.8435
13, -2.0236, 0.1654, 0.036159, 0.0044113, 43.39, 0.37224, 0.019972, 0.81715, 0.18806, 0.32869, 23.368, 63.225, 0.20557, 0.48626, 12.878, 0.5, 147.97, 3.8435
14, -2.0242, 0.1654, 0.036159, 0.0044113, 43.39, 0.37224, 0.015785, 0.81715, 0.29503, 0.32869, 23.368, 63.225, 0.22147, 0.48626, 13.865, 0.5, 147.97, 3.8435
15, -2.0248, 0.1654, 0.036159, 0.0044113, 52.701, 0.37224, 0.015785, 1.0959, 0.3416, 0.32869, 33.861, 63.225, 0.30085, 0.48626, 8.763, 0.5, 147.97, 3.8435
16, -2.0256, 0.1654, 0.03989, 0.0044113, 43.39, 0.37224, 0.015785, 0.81715, 0.3416, 0.32869, 23.368, 74.377, 0.20557, 0.48626, 9.2555, 0.5, 147.97, 3.8435
17, -2.0262, 0.1654, 0.036159, 0.0044113, 39.687, 0.37224, 0.015785, 0.81715, 0.3416, 0.32869, 23.368, 63.225, 0.20557, 0.48626, 9.2555, 0.5, 151.86, 3.8435
18, -2.0262, 0.1654, 0.036159, 0.0047984, 43.39, 0.37224, 0.015785, 0.81715, 0.3139, 0.32869, 23.368, 63.225, 0.20557, 0.48626, 12.112, 0.5, 147.97, 3.8435
19, -2.0266, 0.1654, 0.036159, 0.0044789, 43.39, 0.37224, 0.015785, 0.81715, 0.31652, 0.32869, 23.368, 63.225, 0.20557, 0.48626, 9.2555, 0.5, 147.97, 3.8435
20, -2.0272, 0.1719, 0.036159, 0.0044113, 43.39, 0.37224, 0.015785, 0.81715, 0.3416, 0.32869, 23.368, 63.225, 0.20557, 0.48626, 9.2555, 0.5, 147.97, 3.8435
21, -2.0279, 0.1654, 0.036159, 0.0044113, 63.641, 0.37224, 0.015785, 0.81715, 0.32515, 0.32869, 23.368, 63.225, 0.20557, 0.48671, 12.761, 0.5, 147.97, 3.8435
22, -2.0287, 0.1654, 0.036159, 0.0044113, 43.39, 0.37224, 0.015785, 0.81715, 0.3416, 0.32869, 23.63, 63.225, 0.20557, 0.48626, 9.2555, 0.5, 147.97, 3.8435
23, -2.0289, 0.08476, 0.031891, 0.0044113, 43.39, 0.44925, 0.015785, 0.81715, 0.3416, 0.32869, 23.368, 63.225, 0.20557, 0.48626, 9.2555, 0.5, 147.97, 3.8435
24, -2.0298, 0.1654, 0.036159, 0.0044113, 43.39, 0.37224, 0.015785, 0.81715, 0.3416, 0.32869, 23.368, 63.225, 0.21414, 0.48626, 9.2555, 0.5, 147.97, 3.8435
25, -2.0298, 0.1654, 0.036159, 0.0044113, 43.39, 0.37224, 0.015785, 0.81715, 0.3416, 0.32869, 23.368, 63.225, 0.20557, 0.48626, 7.5329, 0.5, 147.97, 3.8435
26, -2.0298, 0.1654, 0.036159, 0.0044113, 43.39, 0.37224, 0.015785, 0.81715, 0.3416, 0.32869, 23.368, 63.225, 0.20557, 0.48626, 6.5297, 0.5, 147.97, 3.8435
27, -2.0298, 0.1654, 0.036159, 0.0044113, 43.39, 0.37224, 0.015785, 0.81715, 0.3416, 0.32869, 23.368, 63.225, 0.20557, 0.48626, 10.993, 0.5, 147.97, 3.8435
28, -2.0298, 0.1654, 0.036159, 0.0044113, 43.39, 0.37224, 0.015785, 0.81715, 0.3416, 0.32869, 23.368, 63.225, 0.20557, 0.48626, 8.2476, 0.5, 147.97, 3.8435
29, -2.0298, 0.1654, 0.036159, 0.0044113, 43.39, 0.37224, 0.015785, 0.81715, 0.3416, 0.32869, 23.368, 63.225, 0.20557, 0.48626, 9.2555, 0.5, 147.97, 3.8435
30, -2.0298, 0.1654, 0.036159, 0.0044113, 43.39, 0.37224, 0.015785, 0.81715, 0.3416, 0.32869, 23.368, 63.225, 0.20557, 0.48626, 12.81, 0.5, 147.97, 3.8435
31, -2.0298, 0.1654, 0.036159, 0.0044113, 43.39, 0.37224, 0.015785, 0.81715, 0.3416, 0.32869, 23.368, 63.225, 0.20557, 0.48626, 4.967, 0.5, 147.97, 3.8435
32, -2.0298, 0.1654, 0.036159, 0.0044113, 43.214, 0.37224, 0.015785, 0.81715, 0.3416, 0.32869, 23.368, 63.225, 0.20557, 0.48626, 7.4343, 0.5, 147.97, 3.8435
33, -2.0298, 0.1654, 0.036159, 0.0044113, 49.533, 0.37224, 0.015785, 0.81715, 0.3416, 0.32869, 23.368, 63.225, 0.20557, 0.48626, 6.0622, 0.5, 147.97, 3.8435
34, -2.0298, 0.1654, 0.036159, 0.0044113, 52.305, 0.37224, 0.015785, 0.81715, 0.3416, 0.32869, 23.368, 63.225, 0.20557, 0.48626, 9.2555, 0.5, 147.97, 3.8435
35, -2.0299, 0.1654, 0.036159, 0.0044113, 53.476, 0.37224, 0.015785, 0.81715, 0.3416, 0.32869, 23.368, 63.225, 0.20557, 0.48626, 5.7239, 0.5, 147.97, 3.8435
36, -2.0299, 0.1654, 0.036159, 0.0044113, 43.39, 0.37224, 0.015785, 0.81715, 0.3416, 0.32869, 23.368, 63.225, 0.20557, 0.48536, 9.2555, 0.5, 147.97, 3.8435
37, -2.0299, 0.1654, 0.036159, 0.0044113, 34.805, 0.37224, 0.015785, 0.81715, 0.3416, 0.32869, 23.368, 63.225, 0.20557, 0.48626, 9.2555, 0.5, 147.97, 3.8435
38, -2.0299, 0.1654, 0.036159, 0.0044113, 60.944, 0.37224, 0.015785, 0.81715, 0.3416, 0.32869, 23.368, 63.225, 0.20557, 0.48626, 9.2555, 0.5, 147.97, 3.8435
39, -2.0299, 0.1654, 0.036159, 0.0044354, 61.344, 0.37224, 0.015785, 0.81715, 0.3416, 0.32869, 23.368, 63.225, 0.20557, 0.48626, 13.644, 0.5, 147.97, 3.8435
40, -2.0299, 0.1654, 0.036159, 0.0059804, 43.147, 0.37224, 0.015785, 0.81715, 0.3416, 0.32869, 23.368, 63.225, 0.28841, 0.48626, 9.2555, 0.5, 147.97, 3.8435
41, -2.0299, 0.1654, 0.036159, 0.0029345, 43.39, 0.37224, 0.015785, 0.81715, 0.3416, 0.32869, 23.368, 63.225, 0.23702, 0.48626, 9.2555, 0.5, 147.97, 3.8435
