Rank, Fitness, kfsr, krsr, kfmm, krmm, kfmx, krmx, kfc, krc, kfxx, krxx, sig, eDF, kfdd, stimUpSR, S0, R0, X0
0, -2.2914, 9.0101, 0.12319, 1.0265, 19.101, 0.028995, 8.8079, 0.74523, 0.19378, 0.011555, 9.4362, 9.6805, 0.001281, 0.98583, 4.6146, 0.005, 2.2283, 79.616
1, -2.4497, 9.0989, 0.12896, 1.2891, 25.899, 0.028995, 10.97, 0.62831, 0.10953, 0.011555, 9.4362, 19.148, 0.0013242, 0.69741, 7.1227, 0.005, 2.4037, 67.454
2, -2.5046, 6.3249, 0.12896, 1.1891, 25.899, 0.028995, 7.6636, 0.62831, 0.19378, 0.011555, 9.4362, 19.148, 0.0017653, 0.67868, 7.2802, 0.005, 3.3477, 79.616
3, -2.5048, 6.3249, 0.12896, 1.0696, 25.899, 0.028995, 7.6636, 0.62831, 0.19378, 0.011555, 9.4362, 21.118, 0.0013242, 0.98583, 7.1227, 0.005, 3.3477, 79.616
4, -2.5108, 7.0527, 0.12896, 1.0696, 25.899, 0.028995, 7.6636, 0.62831, 0.19378, 0.011555, 9.4362, 19.148, 0.0013242, 0.98583, 7.1227, 0.005, 3.0862, 79.616
5, -2.5122, 6.3249, 0.12896, 1.0696, 24.809, 0.028995, 7.6636, 0.62831, 0.19378, 0.011555, 9.4362, 19.48, 0.0013242, 0.98583, 7.1227, 0.005, 3.3477, 79.616
6, -2.5131, 6.3249, 0.12896, 1.0696, 25.899, 0.028995, 7.6636, 0.62831, 0.19378, 0.011555, 9.4362, 20.278, 0.0013242, 0.98583, 7.1227, 0.005, 3.3477, 79.616
7, -2.5177, 6.3249, 0.12896, 1.2345, 25.899, 0.028995, 7.6636, 0.62831, 0.19378, 0.011555, 9.4362, 19.148, 0.0013242, 0.98583, 7.1227, 0.005, 3.3477, 79.616
8, -2.5242, 6.3249, 0.12896, 1.0696, 21.131, 0.028995, 7.6636, 0.62831, 0.19378, 0.011555, 9.4362, 19.148, 0.0013242, 0.98583, 7.1227, 0.005, 3.3477, 79.616
9, -2.5298, 6.3249, 0.13012, 1.0696, 25.899, 0.028995, 7.3744, 0.62831, 0.19378, 0.011555, 9.4362, 19.148, 0.0013242, 0.98583, 7.1227, 0.005, 3.3477, 79.616
10, -2.5342, 6.3249, 0.12896, 1.0696, 25.899, 0.028995, 7.6636, 0.62831, 0.19378, 0.011555, 9.2686, 25.009, 0.0013242, 1, 7.1227, 0.005, 3.3477, 79.616
11, -2.5354, 6.3249, 0.12896, 1.0696, 25.899, 0.028995, 7.6636, 0.62831, 0.19378, 0.011555, 5.4269, 19.148, 0.0013242, 1, 7.1227, 0.005, 2.7167, 79.616
12, -2.5404, 6.3249, 0.12896, 1.0696, 25.899, 0.028995, 7.6636, 0.62831, 0.19378, 0.011555, 9.4362, 19.148, 0.0013242, 1, 7.1227, 0.005, 3.3477, 79.616
13, -2.5404, 6.3249, 0.12896, 1.0696, 25.899, 0.028995, 7.6636, 0.62831, 0.19378, 0.011555, 9.4362, 19.148, 0.0013242, 1, 5.6973, 0.005, 3.3477, 79.616
14, -2.5404, 6.3249, 0.12896, 1.0696, 25.899, 0.028995, 7.6636, 0.62831, 0.19378, 0.011555, 9.4362, 19.148, 0.0013242, 1, 7.1227, 0.005, 3.3477, 79.616
15, -2.5408, 6.3249, 0.12896, 1.0696, 25.899, 0.028995, 7.6636, 0.62831, 0.19378, 0.011555, 9.4362, 19.148, 0.001, 0.98583, 7.1227, 0.005, 3.3477, 79.616
16, -2.5408, 6.3249, 0.12896, 1.0696, 25.899, 0.028995, 7.6636, 0.62831, 0.19378, 0.011555, 9.4362, 19.148, 0.0013242, 0.98583, 8.2571, 0.005, 3.3477, 79.616
17, -2.5408, 6.3249, 0.12896, 1.0696, 25.899, 0.028995, 7.6636, 0.62831, 0.19378, 0.011555, 9.4362, 19.148, 0.0013242, 0.98583, 4.6224, 0.005, 3.3477, 79.616
