Rank, Fitness, kfsr, krsr, kfmm, krmm, kfmx, krmx, kfc, krc, kfxx, krxx, eLoop, eDF, kfdd, stimUpSR, S0, R0, X0
20, -0.7399, 0.0099223, 0.2743, 1.3631, 2.042, 5.9508, 165.5, 0.20147, 0.023087, 4.7403, 0.01181, 0.65117, 0.037301, 0.049386, 4.038, 1.0909, 6.5723, 0.087054
21, -0.7431, 0.0099223, 0.21661, 1.3631, 2.042, 5.9508, 129.9, 0.21889, 0.01659, 4.7403, 0.01181, 0.76075, 0.037301, 0.049386, 4.038, 0.88, 6.5723, 0.087054
22, -0.7435, 0.011479, 0.21661, 1.3631, 2.042, 5.9508, 136.28, 0.20147, 0.020148, 4.7403, 0.01181, 0.65117, 0.037301, 0.049386, 4.038, 0.75656, 6.5723, 0.087054
23, -0.7447, 0.011868, 0.21661, 1.3631, 2.042, 5.9508, 165.5, 0.20147, 0.01852, 4.7403, 0.01181, 0.65117, 0.037301, 0.042267, 4.038, 0.73357, 6.5723, 0.087054
24, -0.7478, 0.0099223, 0.21661, 1.3631, 2.042, 5.9508, 165.5, 0.20147, 0.01659, 4.7403, 0.01181, 0.65117, 0.034621, 0.069695, 4.038, 0.82708, 6.5723, 0.087054
25, -0.7482, 0.0099223, 0.21661, 1.3631, 2.042, 5.9508, 165.5, 0.20147, 0.01659, 4.7403, 0.01181, 0.65117, 0.037301, 0.049386, 4.3094, 0.75656, 6.5723, 0.087054
26, -0.7499, 0.0099223, 0.19923, 1.3631, 2.042, 5.9508, 165.5, 0.20147, 0.01659, 4.7403, 0.01181, 0.65117, 0.055737, 0.049386, 4.038, 0.75656, 6.5723, 0.087054
27, -0.7605, 0.0099223, 0.21661, 1.3631, 1.5984, 5.9508, 165.5, 0.20147, 0.024441, 4.7403, 0.01181, 0.77767, 0.037301, 0.066082, 4.038, 0.75656, 6.5723, 0.087054
28, -0.7664, 0.0099223, 0.29754, 1.3631, 2.042, 5.9508, 97.774, 0.20147, 0.01659, 4.7403, 0.01181, 0.65117, 0.037301, 0.049386, 3.9234, 0.75656, 9.1271, 0.087054
29, -0.7689, 0.0099223, 0.21661, 1.6747, 2.042, 5.9508, 141.8, 0.20147, 0.019796, 4.7403, 0.01181, 0.65117, 0.037301, 0.072635, 4.038, 0.75656, 6.5723, 0.087054
30, -0.7710, 0.010267, 0.21661, 1.3631, 2.042, 6.904, 209.04, 0.24237, 0.01659, 4.7403, 0.01181, 0.65117, 0.037301, 0.049386, 4.038, 0.75656, 6.5723, 0.087054
31, -0.7741, 0.0099223, 0.21661, 1.3631, 1.7362, 5.9508, 165.5, 0.20147, 0.01659, 5.2703, 0.01181, 0.65117, 0.037301, 0.031125, 4.038, 0.75656, 6.5723, 0.087054
32, -0.7757, 0.0099223, 0.21661, 1.3631, 2.042, 5.9508, 165.5, 0.20147, 0.01659, 4.7403, 0.01181, 0.65117, 0.020524, 0.049386, 4.038, 0.75656, 6.7377, 0.087054
33, -0.7765, 0.0099223, 0.21661, 1.472, 1.8593, 5.9508, 165.5, 0.20147, 0.01659, 4.7403, 0.01181, 0.65117, 0.037301, 0.066899, 4.038, 0.75656, 6.5723, 0.087054
34, -0.7779, 0.0099223, 0.21661, 1.6051, 2.042, 5.9508, 165.5, 0.20147, 0.01659, 4.7403, 0.01181, 0.71319, 0.037301, 0.049386, 4.038, 0.75656, 6.5723, 0.087054
35, -0.7794, 0.0097298, 0.21661, 1.0635, 1.7452, 5.9508, 165.5, 0.23169, 0.01659, 4.7403, 0.01181, 0.65117, 0.049842, 0.049386, 4.038, 0.75656, 8.5568, 0.087054
36, -0.7823, 0.0099223, 0.21661, 1.5098, 2.042, 5.9508, 165.5, 0.12733, 0.01659, 4.7403, 0.014615, 0.65117, 0.037301, 0.04564, 4.038, 0.75656, 6.5723, 0.087054
37, -0.7881, 0.0099223, 0.21661, 1.4431, 2.042, 5.9508, 165.5, 0.19066, 0.01659, 3.94, 0.010069, 0.65117, 0.047435, 0.049386, 4.348, 0.75656, 6.5723, 0.087054
38, -0.7968, 0.0099223, 0.21661, 1.3631, 2.042, 5.9508, 165.5, 0.20147, 0.020758, 4.7403, 0.01181, 0.65117, 0.037301, 0.049386, 4.7124, 0.75656, 7.7469, 0.087054
39, -0.8071, 0.0099223, 0.21661, 1.3631, 2.042, 6.6323, 165.5, 0.20147, 0.01659, 4.7403, 0.01713, 0.65117, 0.037301, 0.049386, 4.038, 0.75656, 6.5723, 0.087054
40, -0.8079, 0.0099223, 0.21661, 1.3631, 2.042, 5.892, 165.5, 0.20147, 0.022167, 4.7403, 0.015777, 0.65117, 0.037301, 0.049386, 4.038, 0.75656, 6.5723, 0.087054
41, -0.8095, 0.0099223, 0.21661, 1.3631, 2.042, 5.9508, 165.5, 0.15274, 0.01659, 4.7403, 0.014919, 0.64126, 0.019377, 0.049386, 4.038, 0.75656, 6.5723, 0.087054
42, -0.8103, 0.0099223, 0.21661, 1.3631, 2.2803, 5.9508, 165.5, 0.20147, 0.01659, 4.7403, 0.01181, 0.59982, 0.032705, 0.049386, 4.038, 0.75656, 8.6572, 0.087054
43, -0.8160, 0.0099223, 0.21661, 1.3631, 2.042, 5.9508, 217.58, 0.20147, 0.01659, 5.4019, 0.01181, 0.65117, 0.037301, 0.030893, 4.038, 0.75656, 6.5723, 0.087054
44, -0.8168, 0.0099223, 0.21661, 1.3749, 2.042, 5.9508, 188.7, 0.20147, 0.01659, 4.7403, 0.01181, 0.97495, 0.037301, 0.049386, 4.038, 0.75656, 6.5723, 0.087054
45, -0.8171, 0.0099223, 0.21661, 1.3631, 2.042, 5.9508, 140.3, 0.20147, 0.01659, 4.7403, 0.012515, 0.65117, 0.037301, 0.049386, 4.038, 0.75656, 6.5723, 0.087054
46, -0.8175, 0.0099223, 0.21661, 1.5184, 2.2559, 5.9508, 165.5, 0.20147, 0.011148, 4.7403, 0.01181, 0.71392, 0.037301, 0.049386, 4.038, 0.75656, 6.5723, 0.087054
47, -0.8188, 0.0099223, 0.21661, 1.1569, 2.042, 5.9508, 89.111, 0.19301, 0.01659, 4.7403, 0.01181, 0.65117, 0.037301, 0.071617, 4.038, 0.80418, 6.5723, 0.087054
48, -0.8188, 0.0099223, 0.1863, 1.3631, 2.042, 3.719, 99.476, 0.20147, 0.01659, 4.7403, 0.01181, 0.65117, 0.037301, 0.049386, 4.2067, 0.75656, 6.5723, 0.087054
49, -0.8190, 0.0099223, 0.21661, 1.3631, 2.042, 5.9508, 210.29, 0.20147, 0.024049, 4.7403, 0.01181, 0.79752, 0.037301, 0.049386, 4.038, 0.75656, 6.5723, 0.087054
50, -0.8193, 0.0099223, 0.21661, 1.3631, 2.042, 5.9508, 165.5, 0.12878, 0.021745, 4.7403, 0.01181, 0.54174, 0.037301, 0.049386, 4.038, 0.75656, 6.5723, 0.087054
51, -0.8194, 0.0099223, 0.21661, 1.3631, 2.042, 5.9508, 165.5, 0.12115, 0.01659, 4.7403, 0.01181, 0.64077, 0.037301, 0.03233, 4.038, 0.75656, 6.5723, 0.087054
52, -0.8194, 0.0099223, 0.21661, 1.3631, 2.042, 5.9508, 95.485, 0.20147, 0.01659, 4.7403, 0.01181, 0.65117, 0.037301, 0.053167, 4.038, 0.75656, 6.5723, 0.087054
53, -0.8196, 0.0099223, 0.21661, 1.3631, 2.042, 5.9508, 183.7, 0.20147, 0.01659, 4.7403, 0.01181, 0.84912, 0.037301, 0.049386, 4.038, 0.75656, 6.5723, 0.087054
54, -0.8197, 0.0099223, 0.21661, 1.3631, 2.042, 5.9508, 124.21, 0.20147, 0.01659, 4.7403, 0.01181, 0.65117, 0.052249, 0.049386, 4.038, 0.75656, 6.5723, 0.087054
55, -0.8197, 0.0099223, 0.21661, 1.3631, 2.042, 5.9508, 165.5, 0.17675, 0.01659, 4.7403, 0.01181, 0.65117, 0.049009, 0.032605, 4.038, 0.75656, 6.5723, 0.087054
56, -0.8198, 0.0099223, 0.21661, 1.3631, 2.042, 5.9508, 165.5, 0.20147, 0.013721, 4.7403, 0.01181, 0.87149, 0.037301, 0.049386, 4.038, 0.75656, 6.5723, 0.087054
57, -0.8198, 0.0099223, 0.21661, 1.3631, 2.042, 5.9508, 154.47, 0.20147, 0.01659, 4.7403, 0.01181, 0.65117, 0.037301, 0.029598, 4.038, 0.75656, 6.5723, 0.087054
58, -0.8199, 0.0099223, 0.21661, 1.3631, 2.042, 5.9508, 165.5, 0.19918, 0.01659, 4.7403, 0.01181, 0.65117, 0.024527, 0.06239, 4.038, 0.75656, 6.5723, 0.087054
59, -0.8199, 0.0099223, 0.21661, 1.3631, 2.042, 5.9508, 165.5, 0.20147, 0.01659, 4.7403, 0.01181, 0.65117, 0.037301, 0.049386, 4.038, 0.75656, 6.5723, 0.087054
60, -0.8199, 0.0099223, 0.21661, 1.3631, 2.042, 5.9508, 165.5, 0.20147, 0.01659, 4.7403, 0.01181, 0.65117, 0.028021, 0.049386, 4.038, 0.75656, 6.5723, 0.087054
61, -0.8199, 0.0099223, 0.21661, 1.3631, 2.042, 5.9508, 165.5, 0.20147, 0.01659, 4.7403, 0.01181, 0.65117, 0.051221, 0.071398, 4.038, 0.75656, 6.5723, 0.087054
62, -0.8199, 0.0099223, 0.21661, 1.3631, 2.042, 5.9508, 226.82, 0.20147, 0.01659, 4.7403, 0.01181, 0.65117, 0.037301, 0.049386, 4.038, 0.75656, 6.5723, 0.087054
63, -0.8199, 0.0099223, 0.21661, 1.3631, 2.042, 5.9508, 165.5, 0.21599, 0.01659, 4.7403, 0.01181, 0.65117, 0.038048, 0.049386, 4.038, 0.75656, 6.5723, 0.087054
64, -0.8199, 0.0099223, 0.21661, 1.3631, 2.042, 5.9508, 125.36, 0.20147, 0.01659, 4.7403, 0.01181, 0.45084, 0.037301, 0.049386, 4.038, 0.75656, 6.5723, 0.087054
65, -0.8199, 0.0099223, 0.21661, 1.3631, 2.042, 5.9508, 165.5, 0.22671, 0.01659, 4.7403, 0.01181, 0.65117, 0.034297, 0.055006, 4.038, 0.75656, 6.5723, 0.087054
66, -0.8200, 0.0099223, 0.21661, 1.3631, 2.042, 5.9508, 165.5, 0.23387, 0.01659, 4.7403, 0.01181, 0.65117, 0.037301, 0.049386, 4.038, 0.75656, 6.5723, 0.087054
67, -0.8200, 0.0099223, 0.21661, 1.3631, 2.042, 5.9508, 165.5, 0.20147, 0.01659, 4.7403, 0.01181, 0.54661, 0.037301, 0.049386, 4.038, 0.75656, 6.5723, 0.087054
68, -0.8200, 0.0099223, 0.21661, 1.3631, 2.042, 5.9508, 165.5, 0.29414, 0.017703, 4.7403, 0.01181, 0.65117, 0.037301, 0.049386, 4.038, 0.75656, 6.5723, 0.087054
69, -0.8201, 0.0099223, 0.21661, 1.3631, 2.042, 5.9508, 165.5, 0.28991, 0.01659, 4.7403, 0.01181, 0.65117, 0.037301, 0.049386, 4.038, 0.75656, 6.5723, 0.087054
70, -0.8201, 0.0099223, 0.21661, 1.3631, 2.042, 5.9508, 165.5, 0.20147, 0.012545, 4.7403, 0.01181, 0.65117, 0.037301, 0.049386, 4.038, 0.75656, 6.5723, 0.087054
71, -0.8201, 0.0099223, 0.21661, 1.3631, 2.042, 5.9508, 165.5, 0.20147, 0.01, 4.7403, 0.01181, 0.79588, 0.037301, 0.049386, 4.038, 0.75656, 6.5723, 0.087054
72, -0.8202, 0.0099223, 0.21661, 1.3631, 2.042, 5.9508, 165.5, 0.20147, 0.01659, 4.6973, 0.01181, 0.62663, 0.037301, 0.049386, 4.038, 0.75656, 6.5723, 0.087054
73, -0.8203, 0.0099223, 0.21661, 1.3631, 2.042, 5.9508, 165.5, 0.20147, 0.01659, 4.6287, 0.01181, 0.92779, 0.027247, 0.039582, 4.038, 0.75656, 6.5723, 0.087054
74, -0.8220, 0.0099223, 0.21661, 2.0312, 1.8805, 5.658, 165.5, 0.20147, 0.01659, 4.7403, 0.01181, 0.65117, 0.04238, 0.049386, 4.038, 0.75656, 6.5723, 0.087054
75, -0.8225, 0.0099223, 0.21661, 1.3631, 2.042, 7.6352, 162.24, 0.20147, 0.01659, 4.7403, 0.01181, 0.65117, 0.037301, 0.050557, 4.038, 0.75656, 6.5723, 0.087054
76, -0.8226, 0.0099223, 0.21661, 1.3631, 2.042, 6.9889, 165.5, 0.15671, 0.01659, 5.6741, 0.01181, 0.6836, 0.046012, 0.03959, 4.038, 0.75656, 6.5723, 0.087054
77, -0.8245, 0.0099223, 0.21661, 1.3631, 2.042, 5.9508, 165.5, 0.20039, 0.01659, 6.0911, 0.01, 0.5175, 0.037301, 0.049386, 4.038, 0.75656, 6.5723, 0.087054
78, -0.8268, 0.0099223, 0.21661, 1.3631, 2.042, 6.0927, 165.5, 0.20147, 0.017874, 4.7403, 0.01, 0.95687, 0.021573, 0.067163, 4.038, 0.75656, 6.5723, 0.087054
79, -0.8287, 0.0099223, 0.21661, 1.3631, 2.042, 5.9508, 165.5, 0.20147, 0.01659, 4.7403, 0.01, 0.65117, 0.021901, 0.049386, 4.038, 0.75656, 6.5723, 0.087054
80, -0.8293, 0.0099223, 0.21661, 1.3631, 2.042, 5.9508, 149.98, 0.10885, 0.01659, 4.3265, 0.01181, 0.58033, 0.037301, 0.049386, 4.038, 0.75656, 6.5723, 0.087054
81, -0.8295, 0.0099223, 0.31687, 1.3631, 2.042, 5.9508, 165.5, 0.20147, 0.01659, 4.7403, 0.01181, 0.65117, 0.049002, 0.046719, 3.7867, 0.87074, 8.4907, 0.087054
82, -0.8301, 0.0099223, 0.21661, 1.3631, 2.042, 5.9508, 165.65, 0.20147, 0.01659, 4.7224, 0.01181, 0.65117, 0.035308, 0.049386, 5.174, 0.75656, 6.5723, 0.087054
83, -0.8326, 0.0099223, 0.21661, 1.3067, 2.042, 5.9508, 95.381, 0.20147, 0.01659, 4.7403, 0.01181, 0.65117, 0.037301, 0.049386, 4.038, 0.75656, 6.5723, 0.087054
84, -0.8342, 0.0099223, 0.21661, 1.3259, 2.042, 6.9402, 116.37, 0.20147, 0.01659, 5.9467, 0.010978, 0.65117, 0.037301, 0.049386, 4.038, 0.75656, 6.5723, 0.087054
85, -0.8377, 0.0099223, 0.21661, 1.2875, 2.042, 5.9508, 137.94, 0.20147, 0.01659, 4.7403, 0.01181, 0.65117, 0.037301, 0.03996, 4.038, 0.75656, 6.5723, 0.087054
86, -0.8378, 0.0099223, 0.21661, 1.3631, 2.7051, 5.9508, 177.16, 0.20147, 0.01659, 4.7403, 0.01181, 0.65117, 0.037301, 0.049386, 4.038, 0.75656, 9.5816, 0.087054
87, -0.8388, 0.0099223, 0.21661, 1.3631, 2.042, 5.9508, 165.5, 0.20147, 0.01659, 4.07, 0.012681, 0.65117, 0.046772, 0.049386, 4.038, 0.75656, 6.5723, 0.087054
88, -0.8392, 0.0099223, 0.21661, 1.3272, 2.042, 5.9508, 165.5, 0.20147, 0.01659, 4.7403, 0.01, 0.74288, 0.030401, 0.049386, 4.038, 0.75656, 6.5723, 0.087054
89, -0.8427, 0.0099223, 0.21661, 1.3631, 2.042, 5.9508, 165.5, 0.20147, 0.01659, 6.5378, 0.01181, 0.65117, 0.037301, 0.033934, 4.038, 0.75656, 6.5723, 0.087054
90, -0.8468, 0.01264, 0.21661, 1.3631, 2.042, 5.9508, 165.5, 0.29167, 0.013864, 4.7403, 0.01181, 0.51392, 0.037301, 0.049386, 4.038, 0.75656, 6.5723, 0.087054
91, -0.8487, 0.0099223, 0.21661, 1.3631, 2.042, 5.9508, 165.5, 0.20147, 0.012172, 6.814, 0.01181, 0.65117, 0.037301, 0.062159, 4.038, 0.75656, 6.5723, 0.087054
92, -0.8492, 0.0099223, 0.21661, 1.1161, 2.042, 5.9508, 157.76, 0.20147, 0.023335, 4.7403, 0.01, 0.65117, 0.037301, 0.046387, 4.6819, 0.75656, 6.5723, 0.087054
93, -0.8518, 0.01009, 0.21661, 1.4658, 2.042, 6.7146, 165.5, 0.20147, 0.018621, 3.9165, 0.01181, 0.65117, 0.037301, 0.040372, 4.038, 0.75656, 6.5723, 0.087054
94, -0.8520, 0.0099223, 0.21661, 1.3631, 2.042, 5.9508, 165.5, 0.20147, 0.01659, 6.7309, 0.013629, 0.65117, 0.037301, 0.046889, 4.038, 0.75656, 6.5723, 0.087054
95, -0.8526, 0.0099223, 0.21661, 1.3631, 2.042, 5.9508, 165.5, 0.20147, 0.01659, 4.7403, 0.01, 0.65117, 0.037301, 0.049386, 5.2117, 0.75656, 6.5723, 0.087054
96, -0.8613, 0.0099223, 0.21661, 1.3631, 1.9492, 5.9508, 165.5, 0.20147, 0.01659, 4.7403, 0.01181, 0.54122, 0.033891, 0.049386, 4.038, 0.75656, 6.5723, 0.089413
97, -0.8699, 0.0099223, 0.21661, 1.6286, 2.4659, 8.2235, 165.5, 0.20147, 0.01659, 4.7403, 0.01, 0.65117, 0.051821, 0.049386, 4.038, 0.75656, 6.5723, 0.087054
98, -0.8723, 0.0099223, 0.21661, 1.3631, 2.042, 8.8953, 158.48, 0.20147, 0.01659, 4.7403, 0.01181, 0.62014, 0.037301, 0.049386, 4.038, 0.75656, 6.5723, 0.087054
99, -0.8765, 0.0099223, 0.21661, 1.6297, 2.042, 7.8533, 165.5, 0.20147, 0.01659, 4.7403, 0.01181, 0.65117, 0.037301, 0.049386, 4.038, 0.75656, 6.5723, 0.087054
100, -0.8783, 0.014046, 0.21661, 1.3631, 2.042, 5.9508, 165.5, 0.20147, 0.01659, 4.6635, 0.017364, 0.69382, 0.037301, 0.049386, 4.038, 0.75656, 6.5723, 0.087054
101, -0.8796, 0.0099223, 0.1546, 1.3631, 2.5184, 5.9508, 165.5, 0.20147, 0.01659, 4.7403, 0.01181, 0.65117, 0.037301, 0.049386, 4.8395, 0.75656, 6.5723, 0.087054
102, -0.8847, 0.0099223, 0.21661, 1.3631, 2.042, 5.9508, 165.5, 0.10455, 0.01659, 3.6289, 0.01181, 0.65117, 0.037301, 0.049386, 4.038, 0.75656, 6.5723, 0.087054
103, -0.8849, 0.0099223, 0.21661, 1.1426, 2.042, 5.9508, 165.5, 0.20147, 0.01659, 5.122, 0.01, 0.65117, 0.037301, 0.049386, 5.1529, 0.75656, 6.5723, 0.087054
104, -0.8851, 0.0097277, 0.21661, 1.3631, 2.042, 5.9508, 176.35, 0.20147, 0.019486, 4.7403, 0.01, 0.65117, 0.037301, 0.049386, 4.038, 0.75656, 6.5723, 0.087054
105, -0.8877, 0.0099223, 0.21661, 1.3631, 2.042, 5.9508, 165.5, 0.20147, 0.01659, 4.7403, 0.01181, 0.65117, 0.040597, 0.046264, 4.038, 0.75656, 8.5904, 0.087054
106, -0.8880, 0.0099223, 0.21661, 1.6069, 2.042, 5.9508, 165.5, 0.20147, 0.01, 4.7403, 0.01181, 0.65117, 0.037301, 0.049386, 3.775, 0.75656, 6.5723, 0.087077
107, -0.8899, 0.0099223, 0.21661, 1.1913, 2.042, 5.9508, 165.5, 0.20147, 0.01659, 4.7403, 0.01181, 0.65117, 0.037301, 0.049386, 4.0264, 0.75656, 6.5723, 0.087054
108, -0.8899, 0.0099223, 0.21661, 1.3872, 2.042, 5.9508, 225.78, 0.20147, 0.01, 4.7403, 0.01181, 0.55634, 0.03869, 0.049386, 4.038, 0.75656, 8.4932, 0.087054
109, -0.8936, 0.0099223, 0.21661, 1.3631, 2.042, 4.7873, 165.5, 0.20147, 0.01659, 5.4892, 0.01181, 0.65117, 0.037301, 0.049386, 4.038, 0.75656, 6.5723, 0.087054
110, -0.8985, 0.0099223, 0.21661, 1.6552, 1.5212, 5.9508, 165.5, 0.20147, 0.01659, 4.7403, 0.01181, 0.49179, 0.037301, 0.049386, 4.038, 0.75656, 6.5723, 0.092531
111, -0.8989, 0.0099223, 0.21661, 1.3631, 2.042, 5.9508, 165.5, 0.20147, 0.01659, 3.4975, 0.01181, 0.65117, 0.037301, 0.049386, 4.038, 0.75656, 6.5723, 0.087054
112, -0.9002, 0.0099223, 0.27227, 1.3631, 2.042, 5.9508, 100.54, 0.24629, 0.01659, 4.2695, 0.01181, 0.65117, 0.039521, 0.049386, 4.038, 1.0518, 5.8707, 0.087054
113, -0.9048, 0.0099223, 0.21811, 1.3631, 2.042, 5.9508, 165.5, 0.20147, 0.01659, 4.7403, 0.01181, 0.90971, 0.020033, 0.049386, 4.038, 0.80971, 8.1972, 0.087054
114, -0.9139, 0.0099223, 0.21661, 1.6028, 1.5212, 5.9508, 165.5, 0.20147, 0.01659, 6.4897, 0.017538, 0.73621, 0.037301, 0.049386, 4.038, 0.75656, 6.5723, 0.075576
115, -0.9148, 0.0068727, 0.21661, 0.96397, 2.042, 5.9508, 165.5, 0.20147, 0.01659, 4.7403, 0.010374, 0.65117, 0.037301, 0.049386, 4.6157, 0.75656, 9.4809, 0.093616
116, -0.9160, 0.012102, 0.21661, 1.3631, 1.5392, 5.9508, 165.5, 0.20147, 0.01659, 5.4961, 0.01181, 0.65117, 0.037301, 0.049386, 4.038, 0.75656, 6.5723, 0.087054
117, -0.9213, 0.0062837, 0.21661, 1.0438, 2.042, 5.9508, 165.5, 0.20147, 0.01659, 4.7403, 0.01181, 0.41698, 0.037301, 0.049386, 3.451, 1.1161, 9.4568, 0.087054
118, -0.9249, 0.0099223, 0.21661, 1.6552, 1.8614, 3.2543, 165.5, 0.20147, 0.01659, 4.7403, 0.01181, 0.49179, 0.037301, 0.049386, 4.038, 1.0221, 6.5723, 0.10735
119, -0.9287, 0.0099223, 0.21661, 1.3631, 2.042, 5.9508, 92.326, 0.1901, 0.01659, 4.7403, 0.01, 0.65117, 0.049369, 0.045506, 4.038, 0.98796, 6.5723, 0.087054
120, -0.9319, 0.0099223, 0.21661, 1.314, 2.2623, 5.9508, 114.67, 0.24942, 0.015061, 4.8621, 0.01181, 0.65117, 0.049849, 0.049386, 4.038, 0.66136, 7.2672, 0.087054
121, -0.9324, 0.0099223, 0.16226, 1.6577, 1.5212, 4.7403, 165.5, 0.18981, 0.017549, 4.7403, 0.01181, 0.49179, 0.037301, 0.038656, 4.038, 0.75656, 6.1419, 0.09826
122, -0.9345, 0.0093466, 0.21661, 1.3631, 1.5214, 5.2725, 165.5, 0.20147, 0.01659, 4.7403, 0.01181, 0.65117, 0.037301, 0.06387, 3.5768, 0.5138, 9.8574, 0.087054
123, -0.9356, 0.0099223, 0.21661, 2.0371, 2.042, 6.9667, 138.76, 0.20147, 0.01659, 4.7403, 0.01181, 0.53824, 0.054309, 0.049386, 4.038, 0.75656, 6.5723, 0.087054
124, -0.9442, 0.0099223, 0.18248, 1.6552, 1.5212, 4.6559, 165.5, 0.20147, 0.01659, 4.3641, 0.01181, 0.49179, 0.037301, 0.049386, 4.038, 0.75656, 6.5723, 0.088408
125, -0.9448, 0.0099223, 0.15892, 1.3631, 2.042, 5.9508, 94.411, 0.20147, 0.01659, 4.3678, 0.01, 0.65117, 0.037301, 0.049386, 4.038, 0.75656, 6.0986, 0.087054
126, -0.9453, 0.0099223, 0.17325, 1.3631, 1.9772, 5.9508, 165.5, 0.20147, 0.01659, 4.7403, 0.01181, 0.65117, 0.037301, 0.049386, 4.038, 0.75656, 6.5723, 0.082465
127, -0.9466, 0.0099223, 0.21661, 1.9305, 1.1188, 5.9508, 165.5, 0.20147, 0.01659, 6.6127, 0.01181, 0.3445, 0.037301, 0.049386, 4.038, 0.75656, 6.1114, 0.087054
