Rank, Fitness, kfsr, krsr, kfmm, krmm, kfmx, krmx, kfc, krc, kfxx, krxx, sig, eDF, kfdd, stimUpSR, S0, R0, X0
70, -2.5456, 0.12838, 0.0052008, 0.0046762, 0.035809, 0.018481, 2.5445, 4.7074, 0.05429, 0.1032, 19.133, 18.042, 0.036563, 0.16369, 23.054, 0.99988, 1.2387, 0.56889
71, -2.5465, 0.12838, 0.0076463, 0.0036184, 0.035809, 0.018481, 2.5445, 4.7074, 0.05429, 0.19391, 19.133, 24.928, 0.036563, 0.16369, 23.054, 0.99988, 1.2387, 0.42415
72, -2.5526, 0.12838, 0.0052008, 0.0047887, 0.035809, 0.018481, 3.0645, 4.7074, 0.05429, 0.19391, 19.133, 18.042, 0.035259, 0.13437, 23.054, 0.95043, 1.2826, 0.42415
73, -2.5564, 0.12838, 0.0052008, 0.0046762, 0.035809, 0.018481, 2.5445, 4.7074, 0.05429, 0.19391, 19.133, 18.042, 0.036563, 0.13069, 23.054, 0.60346, 1.2387, 0.39753
74, -2.5573, 0.13055, 0.0052008, 0.0046762, 0.035809, 0.018481, 2.5445, 4.7074, 0.067176, 0.19391, 19.133, 18.042, 0.036563, 0.16369, 23.054, 0.99988, 1.2387, 0.42415
75, -2.5610, 0.12838, 0.0059848, 0.0046762, 0.024052, 0.018481, 2.5445, 4.7074, 0.05429, 0.19391, 19.133, 18.042, 0.036563, 0.16369, 23.346, 0.99988, 1.1492, 0.42415
76, -2.5613, 0.12838, 0.0052008, 0.0039951, 0.042844, 0.018481, 2.5445, 4.7074, 0.05429, 0.19391, 19.133, 18.293, 0.036563, 0.16369, 23.054, 1.2933, 1.2387, 0.42415
77, -2.5615, 0.12838, 0.0052008, 0.0046762, 0.035809, 0.018481, 2.5445, 4.7074, 0.05429, 0.19391, 23.026, 18.042, 0.036563, 0.16369, 23.054, 0.99988, 1.2387, 0.42415
78, -2.5678, 0.12838, 0.0052008, 0.0030987, 0.035809, 0.018481, 2.5445, 4.7074, 0.05429, 0.19391, 19.133, 18.042, 0.024768, 0.16369, 23.054, 0.99988, 1.2387, 0.42415
79, -2.5736, 0.12838, 0.0052008, 0.0046762, 0.035809, 0.018481, 3.153, 4.7074, 0.05429, 0.19391, 19.133, 17.906, 0.018492, 0.16168, 23.054, 0.99988, 1.2387, 0.42415
80, -2.6013, 0.12838, 0.0052008, 0.0037375, 0.035809, 0.018481, 2.5445, 4.7074, 0.05429, 0.19391, 23.402, 18.042, 0.034255, 0.16369, 12.585, 0.99988, 1.2387, 0.42415
81, -2.6049, 0.12838, 0.0052008, 0.0025854, 0.035809, 0.018481, 2.5445, 4.7074, 0.05429, 0.19391, 19.133, 18.042, 0.036563, 0.16369, 23.054, 0.99988, 1.2387, 0.42415
82, -2.6105, 0.093838, 0.0061337, 0.0046762, 0.035809, 0.018481, 3.1401, 4.7074, 0.05429, 0.19391, 19.133, 18.042, 0.036563, 0.16369, 23.054, 1.4058, 1.2387, 0.42415
83, -2.6156, 0.12838, 0.0052008, 0.0046762, 0.035809, 0.018481, 2.5445, 4.7074, 0.056509, 0.20399, 19.133, 18.042, 0.036563, 0.16369, 23.054, 0.99988, 1.2387, 0.42415
84, -2.6183, 0.12838, 0.0052008, 0.0024069, 0.035809, 0.018481, 2.5445, 4.7074, 0.05429, 0.19391, 19.133, 18.042, 0.036563, 0.16369, 23.054, 0.99988, 1.2387, 0.42415
85, -2.6255, 0.12838, 0.0067825, 0.002538, 0.035809, 0.018481, 2.5445, 4.7074, 0.05429, 0.19391, 19.133, 26.861, 0.045025, 0.16369, 20.738, 0.99988, 1.2387, 0.42415
86, -2.6271, 0.17415, 0.0052008, 0.0046762, 0.035809, 0.018481, 2.5445, 4.7074, 0.05429, 0.19391, 19.133, 18.042, 0.036563, 0.090311, 23.054, 0.99988, 1.2387, 0.42415
87, -2.6322, 0.13312, 0.0052008, 0.0046762, 0.035809, 0.021752, 2.5445, 3.9223, 0.05429, 0.19391, 19.133, 18.042, 0.030673, 0.16369, 23.054, 0.99988, 1.2387, 0.42415
88, -2.6492, 0.12838, 0.0052008, 0.0056734, 0.032775, 0.018481, 2.5445, 4.7074, 0.050011, 0.19391, 19.154, 10.656, 0.036563, 0.19562, 23.054, 0.99988, 1.2387, 0.42415
89, -2.6555, 0.12838, 0.0052008, 0.0046762, 0.035809, 0.018481, 2.1816, 4.7074, 0.076709, 0.19391, 19.133, 18.042, 0.0358, 0.16369, 23.054, 0.99988, 1.2387, 0.45044
