Rank, Fitness, kfsr, krsr, kfmm, krmm, kfmx, krmx, kfc, krc, kfq, krq, eLoop, eDF, kfdd, Sd, stimUpSR, S0, R0, X0, Q0
10, -4.4453, 0.53334, 0.078668, 2.9738, 1.8333, 0.36028, 96.303, 3.2782, 0.044058, 2.8561, 0.029929, 1.1891, 1.316, 0.89363, 0.81018, 2.3153, 0.0080922, 17.897, 0.038066,0.040124
11, -4.4656, 0.53334, 0.078668, 2.9738, 1.8333, 0.36028, 157.53, 3.2362, 0.044058, 2.8561, 0.021062, 1.1891, 1.316, 0.89363, 0.81018, 2.9687, 0.007051, 22.921, 0.038066,0.040124
12, -4.4748, 0.53334, 0.093641, 2.9738, 1.8333, 0.36028, 157.53, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 1.316, 0.89363, 0.81018, 3.0436, 0.0080922, 22.921, 0.038066,0.040124
13, -4.4949, 0.53334, 0.098332, 2.9738, 1.8333, 0.36028, 92.173, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 1.316, 0.89363, 0.81018, 2.3153, 0.0080922, 22.921, 0.038066,0.040124
14, -4.5060, 0.43078, 0.078668, 2.9738, 1.8333, 0.53618, 157.53, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 1.316, 0.89363, 0.81018, 2.3153, 0.0080922, 22.921, 0.038066,0.032232
15, -4.5156, 0.53334, 0.078668, 2.9738, 1.8333, 0.36028, 179.93, 3.8035, 0.044058, 2.8561, 0.021062, 1.1891, 1.316, 0.50373, 0.81018, 3.1679, 0.0080922, 17.129, 0.038066,0.040124
16, -4.5223, 0.42242, 0.078668, 3.7887, 1.8333, 0.35, 101.08, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 1.6027, 1, 0.81018, 2.3153, 0.0080983, 22.921, 0.038066,0.040124
17, -4.5254, 0.4235, 0.078668, 2.9738, 1.8333, 0.36028, 117.73, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 1.316, 0.89363, 0.81018, 2.3153, 0.0080922, 22.921, 0.038066,0.040124
18, -4.5334, 0.38538, 0.078668, 2.9738, 1.8333, 0.36028, 157.53, 4.591, 0.044058, 2.2375, 0.021062, 1.1891, 1.316, 0.89363, 0.60302, 2.3153, 0.0080922, 22.921, 0.038066,0.040124
19, -4.5390, 0.53334, 0.061342, 2.9738, 1.8333, 0.36028, 157.53, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 1.316, 0.89363, 0.81018, 3.0537, 0.0080922, 14.158, 0.038066,0.040124
20, -4.5428, 0.53334, 0.078668, 2.9738, 1.8333, 0.46985, 157.53, 3.2782, 0.044058, 2.8561, 0.014806, 1.1891, 1.316, 0.89363, 0.81018, 3.4197, 0.0071481, 22.921, 0.028811,0.040124
21, -4.5459, 0.53334, 0.097526, 2.9738, 1.8333, 0.48281, 125.26, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 1.316, 0.89363, 0.81018, 2.3153, 0.0080922, 22.921, 0.038066,0.040124
22, -4.5653, 0.53334, 0.11115, 4.3244, 1.8333, 0.36028, 100.3, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 0.66429, 0.89363, 0.81018, 2.3153, 0.0080922, 29.386, 0.038066,0.040124
23, -4.5748, 0.53334, 0.095003, 2.9738, 1.8333, 0.36028, 157.53, 4.1138, 0.044058, 3.7282, 0.021062, 1.1891, 1.316, 0.89363, 0.81018, 2.3153, 0.0080922, 22.921, 0.038066,0.040124
24, -4.5764, 0.53334, 0.078668, 2.9738, 2.6227, 0.36028, 157.53, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 1.316, 0.89363, 0.81018, 2.8829, 0.0080922, 22.921, 0.029819,0.037725
25, -4.5928, 0.53334, 0.078668, 2.9738, 1.8333, 0.36028, 157.53, 3.5117, 0.044058, 2.8561, 0.021062, 1.1891, 1.316, 1, 0.81018, 2.3153, 0.0080922, 22.921, 0.033192,0.040124
26, -4.5978, 0.42542, 0.078668, 2.9738, 2.2997, 0.36028, 157.53, 3.9883, 0.044058, 2.8561, 0.021062, 1.1891, 1.316, 0.89363, 0.81018, 2.3153, 0.0080922, 22.921, 0.038066,0.040124
27, -4.5983, 0.53334, 0.093242, 2.9738, 1.8333, 0.36028, 157.53, 3.7972, 0.044058, 2.8561, 0.030524, 1.1891, 1.316, 0.89363, 0.81018, 2.3153, 0.0080922, 22.921, 0.038066,0.040124
28, -4.5996, 0.53334, 0.078668, 2.9738, 1.8333, 0.36028, 157.53, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 1.316, 0.61144, 0.81018, 2.8023, 0.0080922, 17.611, 0.038066,0.040124
29, -4.6035, 0.53334, 0.10296, 2.9738, 1.8333, 0.36028, 122.59, 3.2782, 0.044058, 2.8561, 0.024299, 1.1891, 1.316, 0.89363, 0.81018, 2.3153, 0.0080922, 22.921, 0.038066,0.050967
30, -4.6104, 0.53334, 0.078668, 2.9738, 1.8333, 0.36028, 157.53, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 0.99688, 0.89363, 0.81018, 2.6419, 0.0080922, 22.921, 0.038066,0.040124
31, -4.6130, 0.53334, 0.078668, 2.9738, 1.8333, 0.48206, 157.53, 3.2782, 0.044058, 2.8561, 0.024769, 1.1891, 1.316, 0.89363, 0.81018, 2.3153, 0.0080922, 18.018, 0.038066,0.040124
32, -4.6202, 0.53334, 0.078668, 2.9738, 1.7827, 0.36028, 157.53, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 1.9194, 0.89363, 0.53058, 3.1722, 0.0080922, 22.921, 0.031491,0.040124
33, -4.6205, 0.53334, 0.078668, 2.9738, 1.8333, 0.52839, 157.53, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 1.316, 0.89363, 0.81018, 2.3153, 0.0080922, 16.619, 0.038066,0.040124
34, -4.6242, 0.53334, 0.10085, 2.9738, 1.8333, 0.36028, 157.53, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 1.316, 0.89363, 0.5227, 2.6508, 0.0080922, 22.921, 0.038066,0.040124
35, -4.6329, 0.53334, 0.06917, 2.9738, 1.9148, 0.36028, 98.035, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 1.316, 0.89363, 0.81018, 2.3153, 0.0080922, 16.765, 0.038066,0.040124
36, -4.6375, 0.53334, 0.085154, 2.9738, 1.4442, 0.36028, 157.53, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 1.316, 0.89446, 0.81018, 2.8485, 0.0080922, 22.921, 0.038066,0.046418
37, -4.6418, 0.53334, 0.084217, 2.9738, 1.8333, 0.42769, 157.53, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 1.316, 0.89363, 0.87813, 2.5881, 0.0080922, 22.921, 0.038066,0.040124
38, -4.6422, 0.53334, 0.094454, 2.9738, 1.8333, 0.50138, 159.17, 3.7289, 0.044058, 2.8561, 0.021062, 1.1891, 1.316, 0.89363, 0.81018, 2.3153, 0.0080922, 22.921, 0.038066,0.040124
39, -4.6422, 0.53334, 0.078668, 3.8733, 1.8333, 0.36028, 157.53, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 0.72195, 0.89363, 0.81018, 2.3153, 0.0080922, 22.921, 0.038066,0.027434
40, -4.6525, 0.53334, 0.099777, 2.9738, 1.8333, 0.36028, 160.8, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 1.316, 0.89363, 1.0822, 2.3153, 0.0091416, 22.921, 0.038066,0.040124
41, -4.6564, 0.45657, 0.078668, 2.9738, 1.8333, 0.36028, 157.53, 4.1967, 0.044058, 2.554, 0.021062, 1.1357, 1.316, 0.89363, 0.81018, 2.3153, 0.0080922, 22.921, 0.038066,0.040124
42, -4.6565, 0.53334, 0.078668, 3.9863, 1.8333, 0.36028, 157.53, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 0.70253, 0.71446, 0.81018, 2.3153, 0.0080922, 22.921, 0.038066,0.030589
43, -4.6602, 0.53334, 0.089227, 2.9738, 1.8333, 0.36028, 157.53, 3.2782, 0.044058, 2.8561, 0.010902, 1.3575, 1.316, 0.89363, 0.81018, 3.0878, 0.0080922, 22.921, 0.038066,0.040124
44, -4.6602, 0.53334, 0.078668, 2.8823, 1.8333, 0.36028, 125.57, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 1.316, 0.89363, 0.81018, 2.3153, 0.0080922, 18.578, 0.038066,0.040124
45, -4.6611, 0.53334, 0.078668, 2.9738, 1.8333, 0.46972, 157.53, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 1.316, 0.89363, 0.81018, 2.3153, 0.0066986, 22.921, 0.038066,0.040124
46, -4.6673, 0.53334, 0.078668, 2.9738, 1.8236, 0.36028, 157.53, 3.2782, 0.044058, 1.485, 0.021062, 1.1891, 0.84298, 0.89363, 0.81018, 2.3153, 0.0080922, 22.921, 0.038066,0.024864
47, -4.6675, 0.53334, 0.078668, 2.9738, 1.8333, 0.36028, 157.53, 3.2782, 0.055933, 2.8561, 0.021062, 1.1891, 1.1575, 0.89363, 0.81018, 2.615, 0.0080922, 22.921, 0.038066,0.040124
48, -4.6699, 0.53334, 0.078668, 2.9738, 1.8333, 0.36028, 157.53, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 0.77156, 0.46022, 0.81018, 2.3153, 0.0080922, 22.921, 0.038066,0.029286
49, -4.6703, 0.53334, 0.078668, 2.9738, 1.8333, 0.43772, 157.53, 3.2782, 0.044058, 2.0218, 0.021225, 1.1891, 1.316, 0.89363, 0.81018, 2.3153, 0.0080922, 18.849, 0.038066,0.040124
50, -4.6715, 0.53334, 0.078668, 2.9738, 1.8333, 0.36028, 157.53, 4.0918, 0.044058, 2.8561, 0.021062, 1.1891, 1.316, 0.89363, 0.81018, 2.3153, 0.0080888, 17.133, 0.038066,0.040124
51, -4.6717, 0.53334, 0.098243, 2.9738, 1.8333, 0.36028, 157.53, 3.8921, 0.052881, 2.8561, 0.021062, 1.1891, 1.316, 0.89363, 0.67974, 2.3153, 0.0080922, 22.921, 0.038066,0.037271
52, -4.6726, 0.53334, 0.078668, 2.9738, 1.8333, 0.36028, 157.53, 3.2782, 0.044058, 1.9817, 0.021062, 1.1891, 1.316, 0.89363, 0.81018, 2.3153, 0.0080922, 22.921, 0.034326,0.040124
53, -4.6741, 0.53334, 0.078668, 2.9738, 1.8333, 0.36028, 157.53, 3.8457, 0.044058, 2.8561, 0.021062, 1.1891, 1.316, 0.89363, 0.81018, 2.3153, 0.0080922, 18.489, 0.038066,0.040124
54, -4.6762, 0.53334, 0.078668, 2.9738, 1.9052, 0.36028, 157.53, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 0.67858, 0.89363, 0.81018, 2.3153, 0.0080922, 22.921, 0.038066,0.037354
55, -4.6785, 0.53334, 0.078668, 1.6392, 1.8333, 0.36028, 157.53, 3.2782, 0.044058, 2.8561, 0.028055, 1.1891, 1.316, 0.4693, 0.81018, 2.7716, 0.0080922, 22.921, 0.038066,0.040124
56, -4.6789, 0.53334, 0.078668, 2.9738, 1.8333, 0.36028, 157.53, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 0.65897, 0.89363, 0.81018, 2.3153, 0.0080922, 22.921, 0.038066,0.040124
57, -4.6794, 0.53334, 0.078668, 2.9738, 1.8333, 0.36028, 157.53, 4.0948, 0.044415, 2.8561, 0.021062, 1.1891, 1.316, 0.89363, 0.81018, 2.3153, 0.0080922, 19.829, 0.038066,0.040124
58, -4.6796, 0.53334, 0.078668, 2.9738, 1.8333, 0.36028, 157.53, 3.2782, 0.044058, 2.8561, 0.027943, 1.1891, 0.75353, 0.89363, 0.81018, 2.3153, 0.0080922, 22.921, 0.038066,0.040124
59, -4.6807, 0.53334, 0.078668, 2.9738, 1.8333, 0.36028, 157.53, 3.4656, 0.044058, 2.8561, 0.021062, 1.1891, 0.73484, 0.89363, 0.81018, 2.3153, 0.0080922, 22.921, 0.038066,0.040124
60, -4.6809, 0.53334, 0.078668, 2.9738, 1.8333, 0.36028, 157.53, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 0.69087, 0.89363, 0.81018, 2.3153, 0.0080922, 22.921, 0.038066,0.040124
61, -4.6839, 0.53334, 0.078668, 2.9738, 1.8333, 0.36028, 157.53, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 0.685, 0.69631, 0.81018, 2.3153, 0.0080922, 22.921, 0.038066,0.040124
62, -4.6843, 0.53334, 0.078668, 2.9738, 1.8333, 0.36028, 157.53, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 0.71468, 0.89363, 0.81018, 2.3153, 0.0080922, 22.921, 0.038066,0.040124
63, -4.6873, 0.53334, 0.078668, 3.9223, 1.8333, 0.36028, 157.53, 4.0912, 0.044058, 2.8561, 0.021062, 1.1891, 1.0448, 1, 0.52306, 2.3153, 0.0080922, 18.861, 0.038066,0.040124
64, -4.6878, 0.53334, 0.078668, 2.9738, 1.8333, 0.36028, 157.53, 3.2782, 0.044058, 2.8561, 0.026031, 1.1891, 1.316, 0.89363, 0.81018, 2.3153, 0.0080922, 22.921, 0.03359,0.040124
65, -4.6886, 0.53334, 0.096901, 2.9738, 1.8333, 0.46498, 157.53, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 1.316, 0.89363, 0.81018, 2.3153, 0.0080922, 22.921, 0.032923,0.040124
66, -4.6889, 0.53334, 0.093961, 3.8039, 1.8333, 0.38828, 157.53, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 1.316, 0.89363, 0.82039, 2.3153, 0.0080922, 22.921, 0.038066,0.040124
67, -4.6891, 0.53334, 0.078668, 2.9738, 1.8333, 0.36028, 157.53, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 1.316, 0.89363, 0.81018, 2.3153, 0.0080922, 22.921, 0.034003,0.040124
68, -4.6895, 0.53334, 0.078668, 2.9738, 1.8333, 0.31131, 157.53, 3.2782, 0.052734, 2.8561, 0.021062, 1.1891, 1.316, 0.89363, 0.81018, 2.7518, 0.0080922, 22.921, 0.038066,0.040124
69, -4.6905, 0.53334, 0.078668, 2.9738, 1.8333, 0.42857, 157.53, 3.2782, 0.044058, 2.9483, 0.021062, 1.1891, 1.316, 0.89363, 0.81018, 2.3153, 0.0080922, 22.921, 0.035792,0.040124
70, -4.6927, 0.53334, 0.078668, 2.9738, 1.8333, 0.36028, 162.81, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 0.68079, 0.89363, 0.81018, 2.3153, 0.0080922, 22.921, 0.038066,0.040124
71, -4.6945, 0.53334, 0.078668, 2.9738, 1.8333, 0.36028, 157.53, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 0.73852, 1, 0.81018, 2.3153, 0.0080922, 22.921, 0.038066,0.040124
72, -4.6960, 0.53334, 0.078668, 4.0209, 1.8333, 0.36028, 157.53, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 1.316, 0.89363, 0.81018, 2.3956, 0.0080922, 20.336, 0.038066,0.047019
73, -4.6970, 0.53334, 0.10451, 2.9738, 1.8333, 0.44062, 157.53, 3.2782, 0.044058, 2.9187, 0.021062, 1.1891, 1.316, 0.89363, 0.81018, 2.3153, 0.0080922, 22.921, 0.038066,0.040124
74, -4.6970, 0.53334, 0.078668, 2.9738, 1.8333, 0.36028, 157.53, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 0.76971, 0.89363, 0.81018, 2.3153, 0.0080922, 22.921, 0.038066,0.040124
75, -4.6972, 0.53334, 0.078668, 2.9738, 1.8333, 0.36028, 157.53, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 1.316, 0.89363, 0.81018, 2.3153, 0.0080922, 22.921, 0.034832,0.040124
76, -4.6975, 0.3383, 0.078668, 2.9738, 1.8333, 0.36028, 157.53, 3.2782, 0.044058, 2.8561, 0.021062, 1.1363, 1.0284, 0.89363, 0.81018, 2.3153, 0.010448, 22.921, 0.038066,0.040124
77, -4.6998, 0.53334, 0.078668, 2.9738, 1.8333, 0.36028, 157.53, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 1.316, 0.89363, 0.81018, 2.3153, 0.0080922, 22.921, 0.034938,0.040124
78, -4.7019, 0.53334, 0.078668, 4.4598, 2.4932, 0.36028, 157.53, 3.2782, 0.044058, 2.8561, 0.015348, 1.1891, 0.68952, 0.89363, 0.81018, 2.3153, 0.0080922, 22.921, 0.038066,0.044917
79, -4.7020, 0.53334, 0.078668, 2.9738, 1.8333, 0.36028, 157.53, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 0.89441, 0.89363, 0.81018, 2.3153, 0.0080922, 22.921, 0.038066,0.022592
80, -4.7021, 0.53334, 0.078668, 2.9738, 1.8333, 0.36028, 157.53, 3.2782, 0.044058, 2.8561, 0.018212, 1.1891, 1.316, 0.88606, 0.90452, 2.6502, 0.0080922, 22.921, 0.038066,0.040124
81, -4.7029, 0.53334, 0.078668, 2.9738, 1.8333, 0.4711, 157.53, 3.4765, 0.044058, 2.8561, 0.021062, 1.1891, 1.316, 0.89363, 0.81018, 2.3153, 0.0080922, 22.921, 0.03549,0.040124
82, -4.7063, 0.53334, 0.078668, 2.9738, 1.8333, 0.36028, 157.53, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 0.96117, 0.53022, 0.81018, 2.3153, 0.0080922, 22.921, 0.038066,0.040124
83, -4.7088, 0.53334, 0.078668, 2.9738, 1.8333, 0.36028, 157.53, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 0.80715, 0.89363, 0.81018, 2.3153, 0.0080922, 22.921, 0.038066,0.040124
84, -4.7090, 0.53334, 0.078668, 2.9738, 2.1807, 0.36028, 157.53, 3.2782, 0.044058, 2.8561, 0.029914, 1.1891, 0.7892, 0.89363, 0.81018, 2.3153, 0.0080922, 22.921, 0.038066,0.040124
85, -4.7095, 0.53334, 0.078668, 2.9738, 1.1295, 0.36028, 157.53, 3.2782, 0.044058, 2.259, 0.021062, 1.1891, 1.316, 0.53173, 0.81018, 2.3153, 0.0075981, 22.921, 0.038066,0.040124
86, -4.7099, 0.53334, 0.087841, 2.9738, 1.8333, 0.36028, 137.74, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 1.316, 0.89363, 0.81018, 2.3153, 0.0080922, 22.921, 0.038066,0.040124
87, -4.7100, 0.53334, 0.078668, 2.9738, 1.8333, 0.36028, 157.53, 3.2782, 0.044058, 4.0818, 0.021062, 1.1891, 1.316, 0.89363, 0.81018, 2.3153, 0.0080922, 22.921, 0.034672,0.040124
88, -4.7105, 0.53334, 0.078668, 2.9738, 1.8333, 0.36028, 157.53, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 1.316, 0.89363, 0.81018, 2.3153, 0.0080922, 22.921, 0.033461,0.040124
89, -4.7109, 0.53334, 0.078668, 1.7579, 1.8333, 0.36028, 157.53, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 1.8605, 0.89363, 1.0119, 2.5699, 0.0074512, 22.921, 0.038066,0.040124
90, -4.7126, 0.53334, 0.078668, 2.9738, 1.8333, 0.36028, 157.53, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 1.316, 0.62255, 1.1486, 2.3153, 0.0080922, 22.921, 0.038066,0.039497
91, -4.7126, 0.53334, 0.078668, 2.9738, 1.8333, 0.36028, 157.53, 3.2782, 0.044058, 2.8561, 0.022005, 1.1891, 1.0532, 0.61704, 0.81018, 2.3153, 0.0080922, 22.304, 0.038066,0.040124
92, -4.7127, 0.53334, 0.11292, 3.6032, 1.8333, 0.36028, 157.53, 3.2782, 0.044058, 3.0293, 0.026643, 1.1891, 1.316, 0.46815, 0.81018, 2.3153, 0.0095484, 22.921, 0.038066,0.040124
93, -4.7143, 0.53334, 0.078668, 2.9738, 1.8333, 0.36028, 157.53, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 0.82243, 0.89363, 0.81018, 2.3153, 0.0080922, 22.921, 0.038066,0.040124
94, -4.7149, 0.53334, 0.078668, 2.9738, 1.8333, 0.36028, 157.53, 3.1909, 0.044058, 2.8561, 0.021062, 1.1891, 0.77758, 0.89363, 0.81018, 2.3153, 0.0080922, 22.921, 0.038066,0.040124
95, -4.7156, 0.53334, 0.078668, 2.9738, 1.8333, 0.36028, 157.53, 3.2782, 0.044058, 4.1568, 0.021062, 1.1891, 1.316, 0.89363, 0.81018, 2.3153, 0.0080922, 22.921, 0.034892,0.040124
96, -4.7162, 0.53334, 0.087127, 2.9738, 0.95266, 0.36028, 157.53, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 1.316, 0.89363, 0.81018, 2.3153, 0.0080922, 22.921, 0.038066,0.040124
97, -4.7172, 0.53334, 0.078668, 4.1958, 1.8333, 0.36028, 148.27, 3.2782, 0.044058, 3.9768, 0.021062, 1.1891, 1.316, 0.89363, 1.0904, 2.3153, 0.0080922, 22.921, 0.037483,0.040124
98, -4.7173, 0.36878, 0.062442, 2.9738, 1.8333, 0.5087, 157.53, 3.2782, 0.044058, 2.9262, 0.021062, 1.1891, 1.316, 0.89363, 0.81018, 2.3153, 0.0080922, 22.921, 0.038066,0.040124
99, -4.7177, 0.53334, 0.078668, 2.9738, 1.8333, 0.36028, 157.53, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 1.316, 0.89363, 1.1768, 2.3153, 0.0080922, 22.921, 0.038066,0.025731
100, -4.7197, 0.53334, 0.078668, 2.2168, 1.8333, 0.36028, 157.53, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 0.71472, 0.89363, 0.81018, 2.3153, 0.0080922, 22.921, 0.038066,0.040124
101, -4.7209, 0.53334, 0.078668, 2.9738, 1.8333, 0.36028, 157.53, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 0.84022, 0.89363, 0.81018, 2.3153, 0.0080922, 22.921, 0.038066,0.040124
102, -4.7226, 0.53334, 0.078668, 2.9738, 1.8333, 0.36028, 157.53, 3.2782, 0.044058, 2.7519, 0.021062, 1.1891, 1.316, 0.89363, 0.93584, 2.3153, 0.0080922, 20.776, 0.038066,0.022194
103, -4.7235, 0.53334, 0.078668, 2.9738, 1.8333, 0.32905, 157.53, 3.7911, 0.044058, 2.8561, 0.020471, 1.1891, 1.3084, 0.86025, 0.81018, 2.3153, 0.0080922, 22.921, 0.035991,0.040124
104, -4.7235, 0.32234, 0.078668, 4.2875, 1.8333, 0.36028, 107.06, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 1.316, 0.91661, 0.81018, 2.3153, 0.0080922, 22.921, 0.048458,0.040124
105, -4.7237, 0.53334, 0.078668, 2.9738, 1.8333, 0.50413, 157.53, 3.2782, 0.047712, 2.8561, 0.021062, 1.1891, 1.316, 0.89363, 0.81018, 2.3153, 0.0080922, 22.921, 0.035683,0.040124
106, -4.7245, 0.53334, 0.11509, 2.9738, 1.8333, 0.36028, 157.53, 4.1048, 0.044058, 3.5885, 0.021062, 1.1891, 1.316, 0.5329, 0.81018, 2.3153, 0.0080922, 22.921, 0.038066,0.040124
107, -4.7254, 0.53334, 0.078668, 2.9738, 1.8333, 0.36028, 157.53, 3.2782, 0.044058, 2.8561, 0.021062, 1.2444, 0.81166, 0.89363, 0.81018, 2.3153, 0.0080922, 22.921, 0.038066,0.040124
108, -4.7255, 0.53334, 0.087162, 3.6829, 1.8333, 0.36028, 157.53, 3.2782, 0.044058, 1.5042, 0.021062, 1.1891, 1.316, 0.89363, 0.81018, 2.3153, 0.0080922, 22.921, 0.038066,0.040124
109, -4.7297, 0.53334, 0.078668, 2.9738, 1.8333, 0.36028, 157.53, 3.5246, 0.063251, 2.8561, 0.021062, 1.1181, 1.316, 0.89363, 0.81018, 2.5611, 0.0080922, 22.921, 0.038066,0.040124
110, -4.7306, 0.5704, 0.078668, 2.9738, 1.8333, 0.48535, 157.53, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 1.316, 0.89363, 0.81018, 2.3153, 0.0065811, 22.921, 0.038066,0.040124
111, -4.7307, 0.53334, 0.078668, 2.9738, 1.8333, 0.36028, 157.53, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 1.316, 0.70371, 1.1432, 2.3153, 0.0080922, 22.921, 0.038066,0.040124
112, -4.7317, 0.53334, 0.078668, 2.9738, 1.8333, 0.36028, 157.53, 3.2782, 0.044058, 2.8561, 0.017461, 1.1891, 1.316, 0.89363, 0.81018, 2.3153, 0.0080922, 22.921, 0.035451,0.04208
113, -4.7329, 0.53334, 0.078668, 2.9738, 1.8333, 0.36028, 157.53, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 0.87013, 0.89363, 0.81018, 2.3153, 0.0080922, 22.921, 0.038066,0.040124
114, -4.7344, 0.53334, 0.078668, 2.9738, 1.8333, 0.36028, 140.76, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 0.78266, 0.89363, 0.81018, 2.3153, 0.0080922, 22.921, 0.038066,0.040124
115, -4.7350, 0.46581, 0.078668, 2.9738, 0.94551, 0.36028, 157.53, 3.2782, 0.044058, 2.8561, 0.021062, 1.1891, 1.316, 0.89363, 0.81018, 2.3153, 0.0080922, 22.921, 0.038066,0.040124
