Rank, Fitness, kfsr, krsr, kfmm, krmm, kfmx, krmx, kfc, krc, kfq, krq, eLoop, eDF, kfdd, Sd, stimUpSR, S0, R0, X0, Q0
78, -12.0426, 0.0047026, 0.018214, 0.33804, 2.1111, 0.008546, 0.4464, 1.849, 0.25651, 0.0037775, 177.91, 0.23231, 0.061709, 0.5265, 1.0603, 29.906, 1.6057, 24.195, 0.016468,0.32395
79, -12.0428, 0.0047026, 0.018214, 0.33804, 2.1111, 0.008546, 0.4464, 1.849, 0.46861, 0.0037775, 177.91, 0.23231, 0.037188, 0.5265, 1.4294, 29.906, 1.6057, 24.195, 0.016468,0.50284
80, -12.0441, 0.0047026, 0.018214, 0.33804, 2.041, 0.008546, 0.4464, 1.849, 0.46861, 0.0037775, 177.91, 0.23231, 0.061709, 0.35165, 1.4294, 15.14, 1.6057, 24.195, 0.016468,0.50284
81, -12.0451, 0.0047026, 0.018214, 0.33804, 2.1111, 0.008737, 0.4464, 2.7642, 0.46861, 0.0037775, 128.99, 0.23231, 0.061709, 0.5265, 1.1362, 29.906, 1.6057, 24.195, 0.016468,0.50284
82, -12.0452, 0.0047026, 0.018214, 0.33804, 2.1111, 0.008546, 0.4464, 1.849, 0.46861, 0.0037775, 177.91, 0.23231, 0.062049, 0.5265, 1.4294, 15.677, 1.6057, 24.195, 0.016468,0.50284
83, -12.0452, 0.0047026, 0.018214, 0.33804, 2.1111, 0.0073537, 0.4464, 1.849, 0.46861, 0.0037775, 177.91, 0.16964, 0.061709, 0.5265, 1.4294, 17.23, 1.6057, 24.195, 0.016468,0.50284
84, -12.0453, 0.0047779, 0.018214, 0.33804, 2.1111, 0.008546, 0.4464, 1.849, 0.32299, 0.0045434, 177.91, 0.17039, 0.062515, 0.5265, 1.4294, 29.906, 1.6057, 24.195, 0.016468,0.37526
85, -12.0458, 0.0047026, 0.018214, 0.33804, 2.1111, 0.0091397, 0.4464, 1.849, 0.46861, 0.0047908, 177.91, 0.23231, 0.044292, 0.5265, 1.4294, 24.849, 1.6057, 24.195, 0.016437,0.50284
86, -12.0459, 0.0047026, 0.018214, 0.33804, 2.1111, 0.008546, 0.4464, 1.849, 0.46861, 0.0031959, 177.91, 0.23231, 0.061709, 0.5265, 1.4294, 15.882, 1.6057, 24.195, 0.016468,0.50284
87, -12.0464, 0.0047026, 0.018214, 0.33804, 2.1111, 0.0097912, 0.4464, 2.5861, 0.46861, 0.0037775, 177.91, 0.1349, 0.061709, 0.5265, 1.4294, 29.906, 1.6057, 24.195, 0.016468,0.50284
88, -12.0465, 0.005254, 0.018214, 0.33804, 2.1111, 0.005949, 0.4464, 1.849, 0.26936, 0.0041407, 177.91, 0.23231, 0.061709, 0.55715, 1.4294, 29.906, 1.6057, 24.195, 0.016468,0.50284
89, -12.0479, 0.0047026, 0.018214, 0.32655, 2.1111, 0.008546, 0.32361, 1.849, 0.38723, 0.0023398, 177.91, 0.23231, 0.061709, 0.5265, 1.4294, 27.227, 1.6057, 24.195, 0.016468,0.50284
90, -12.0479, 0.0047026, 0.018214, 0.33804, 2.1111, 0.008546, 0.4464, 1.849, 0.46861, 0.0037775, 209.44, 0.23231, 0.061709, 0.5265, 1.4294, 16.145, 1.6057, 24.195, 0.016468,0.36835
91, -12.0496, 0.0047026, 0.018214, 0.33804, 2.1111, 0.008546, 0.4464, 1.849, 0.46861, 0.0037775, 141.68, 0.23231, 0.061709, 0.5265, 1.4294, 16.35, 1.6057, 24.195, 0.016468,0.50284
92, -12.0505, 0.0047026, 0.018214, 0.33804, 2.1111, 0.008546, 0.4464, 1.849, 0.24409, 0.0037775, 177.91, 0.23231, 0.061709, 0.5265, 1.4294, 29.906, 1.6057, 24.195, 0.016468,0.50284
93, -12.0506, 0.0047026, 0.018214, 0.33804, 2.1111, 0.008546, 0.4464, 1.849, 0.2444, 0.0037775, 168.05, 0.23231, 0.061709, 0.5265, 1.4294, 29.906, 1.6057, 24.195, 0.016468,0.50284
94, -12.0514, 0.0047026, 0.018214, 0.33804, 2.1111, 0.01249, 0.4464, 1.849, 0.29385, 0.003179, 177.91, 0.23231, 0.061709, 0.5265, 1.8764, 29.906, 1.6057, 24.195, 0.016468,0.50284
95, -12.0514, 0.0047026, 0.016867, 0.33804, 2.1111, 0.011613, 0.4464, 1.849, 0.46861, 0.0037775, 177.91, 0.23231, 0.061709, 0.5265, 1.4294, 29.906, 1.6057, 24.195, 0.016468,0.50284
96, -12.0518, 0.0047026, 0.018214, 0.33804, 2.1111, 0.008546, 0.4464, 1.849, 0.46861, 0.0037775, 177.91, 0.23231, 0.061709, 0.5265, 1.4294, 16.584, 1.6057, 24.195, 0.016468,0.50284
97, -12.0518, 0.0047026, 0.018214, 0.33804, 2.1111, 0.008546, 0.4464, 1.849, 0.24935, 0.0037775, 177.91, 0.23231, 0.061709, 0.5265, 1.4294, 29.906, 1.6057, 24.195, 0.016468,0.50284
98, -12.0522, 0.0047026, 0.018214, 0.33804, 2.1111, 0.008546, 0.4464, 1.849, 0.46861, 0.0037775, 177.91, 0.23231, 0.038232, 0.5265, 1.4294, 29.906, 1.6057, 24.195, 0.016468,0.50284
99, -12.0523, 0.0047026, 0.018214, 0.33804, 2.1111, 0.008546, 0.33102, 2.6059, 0.46861, 0.0037775, 177.91, 0.23231, 0.061709, 0.5265, 1.6283, 29.906, 1.6057, 24.195, 0.016468,0.50284
100, -12.0524, 0.0047026, 0.018214, 0.33804, 2.1111, 0.008546, 0.4464, 1.849, 0.25165, 0.0037775, 112.68, 0.23231, 0.061709, 0.5265, 1.4294, 29.906, 1.6057, 24.195, 0.016468,0.50284
101, -12.0526, 0.0049869, 0.018214, 0.33804, 2.1111, 0.008546, 0.4464, 1.849, 0.46861, 0.0037775, 159.39, 0.13027, 0.061709, 0.5265, 1.4294, 29.906, 1.6057, 24.195, 0.016468,0.50284
102, -12.0534, 0.0047026, 0.018214, 0.33804, 2.1111, 0.008546, 0.4464, 1.849, 0.25587, 0.0037775, 150.84, 0.23231, 0.061709, 0.5265, 1.4294, 29.906, 1.6057, 24.195, 0.016468,0.50284
103, -12.0538, 0.0052177, 0.018214, 0.33804, 2.1111, 0.008546, 0.4464, 1.849, 0.46861, 0.0037775, 177.91, 0.23231, 0.061709, 0.5265, 0.95173, 29.906, 1.6057, 24.195, 0.016468,0.50284
104, -12.0540, 0.0047026, 0.018214, 0.33804, 2.1111, 0.008546, 0.4464, 1.849, 0.25794, 0.0037775, 225.18, 0.23231, 0.061709, 0.52855, 1.4294, 29.906, 1.6057, 24.195, 0.016468,0.50284
105, -12.0540, 0.0047026, 0.018214, 0.33804, 2.1111, 0.008546, 0.4464, 1.849, 0.46861, 0.0037775, 177.91, 0.23231, 0.038441, 0.5265, 1.4294, 29.906, 1.6057, 24.195, 0.016468,0.50284
106, -12.0540, 0.0047026, 0.0096603, 0.33804, 2.1111, 0.008546, 0.4464, 1.849, 0.48826, 0.0037775, 177.91, 0.23231, 0.061709, 0.5265, 1.4294, 29.906, 0.91401, 24.195, 0.016468,0.50284
107, -12.0543, 0.0047026, 0.015883, 0.33804, 1.3117, 0.010305, 0.64892, 2.6989, 0.46861, 0.0037775, 177.91, 0.23231, 0.057331, 0.5265, 1.4294, 29.906, 1.6057, 24.195, 0.016468,0.50284
108, -12.0543, 0.0047026, 0.018214, 0.33804, 2.3145, 0.008546, 0.4464, 1.849, 0.46861, 0.0050306, 177.91, 0.23231, 0.07091, 0.63114, 1.4294, 17.184, 1.6057, 24.195, 0.016468,0.50284
109, -12.0545, 0.0047026, 0.018214, 0.33804, 2.1111, 0.008546, 0.4464, 1.849, 0.37084, 0.0041483, 177.91, 0.23231, 0.04369, 0.5265, 1.4294, 29.906, 1.6057, 24.195, 0.016468,0.50284
110, -12.0556, 0.0047026, 0.018214, 0.33804, 2.1111, 0.008546, 0.4464, 1.849, 0.46861, 0.0047459, 177.91, 0.23231, 0.061709, 0.5265, 1.4294, 17.004, 1.6057, 24.195, 0.016468,0.50284
111, -12.0557, 0.0047026, 0.018214, 0.33804, 2.1111, 0.008546, 0.4464, 1.849, 0.46861, 0.0037775, 177.91, 0.23231, 0.038641, 0.5265, 1.4294, 29.906, 1.6057, 24.195, 0.016468,0.50284
112, -12.0557, 0.0047026, 0.018214, 0.33804, 2.1111, 0.008546, 0.4464, 2.7683, 0.46861, 0.0037775, 177.91, 0.23231, 0.061709, 0.5265, 1.4294, 29.906, 1.6057, 24.195, 0.016468,0.50284
113, -12.0560, 0.0047026, 0.018455, 0.33804, 2.1111, 0.008546, 0.4464, 1.849, 0.46861, 0.0037775, 147.44, 0.23231, 0.061709, 0.76705, 1.4294, 16.353, 1.6057, 24.195, 0.016468,0.50284
114, -12.0565, 0.0047026, 0.018214, 0.33804, 2.1111, 0.008546, 0.4464, 1.849, 0.46861, 0.0037775, 177.91, 0.23231, 0.061709, 0.5265, 1.4294, 17.101, 1.6057, 24.195, 0.016468,0.50284
