Rank, Fitness, kfsr, krsr, kfmm, krmm, kfmx, krmx, kfc, krc, kfxx, krxx, eLoop, eDF, kfdd, stimUpSR, S0, R0, X0
59, -0.5123, 0.28006, 7.117, 10, 1.1577, 7.8227, 0.21273, 0.002736, 0.04031, 0.82383, 25.701, 1, 0.0010236, 0.41594, 4.8472, 0.0070945, 363.86, 0.13884
60, -0.5129, 0.28006, 7.117, 8.6974, 1.1577, 5.1246, 0.1602, 0.002736, 0.044042, 0.82383, 18.458, 1, 0.0010236, 0.43766, 4.8472, 0.0070945, 363.86, 0.13884
61, -0.5156, 0.31426, 7.117, 5.8774, 1.1577, 5.9397, 0.18094, 0.0030262, 0.044042, 0.82383, 19.68, 0.95553, 0.0010236, 0.67004, 4.8472, 0.0070945, 363.86, 0.13884
62, -0.5163, 0.28006, 7.117, 8.6974, 1.0518, 7.8227, 0.1602, 0.002736, 0.044042, 0.82383, 18.458, 1, 0.0010236, 0.43766, 4.8472, 0.0073152, 363.86, 0.13884
63, -0.5172, 0.28006, 7.117, 10, 1.1577, 7.8227, 0.1602, 0.002736, 0.05215, 0.82383, 18.458, 1, 0.0010236, 0.43766, 4.8472, 0.0070945, 363.86, 0.13884
64, -0.5199, 0.2547, 7.117, 8.6974, 1.1577, 7.8227, 0.22605, 0.002538, 0.044042, 0.82383, 18.458, 1, 0.0010236, 0.50752, 4.8472, 0.0070945, 363.86, 0.13884
65, -0.5200, 0.28006, 7.117, 8.6974, 1.1577, 7.8227, 0.18237, 0.002736, 0.044042, 0.82383, 24.63, 1, 0.0010236, 0.43766, 4.8472, 0.0070945, 363.86, 0.13884
66, -0.5214, 0.28006, 7.117, 8.6974, 1.1577, 7.8227, 0.1602, 0.002736, 0.027993, 0.4893, 17.715, 1, 0.0010236, 0.43766, 4.8472, 0.0070945, 363.86, 0.15936
67, -0.5221, 0.17941, 7.117, 5.4002, 0.69314, 5.9397, 0.18094, 0.002736, 0.044042, 0.82383, 19.15, 0.95553, 0.0010236, 0.67004, 4.8472, 0.010069, 363.86, 0.13884
68, -0.5249, 0.28006, 7.117, 8.6974, 1.1577, 7.8227, 0.18237, 0.0016165, 0.044042, 0.92139, 18.458, 1, 0.001, 0.43766, 4.8472, 0.0070945, 363.86, 0.13884
69, -0.5250, 0.28006, 6.3246, 8.6974, 1.1577, 7.8227, 0.15144, 0.002736, 0.044042, 0.82383, 18.458, 1, 0.0010236, 0.43766, 4.8472, 0.0070945, 293.78, 0.13884
70, -0.5251, 0.28006, 6.7467, 8.6974, 1.1577, 7.8227, 0.1602, 0.002736, 0.054152, 0.82383, 18.458, 1, 0.0010236, 0.45714, 4.8472, 0.0070945, 363.86, 0.13884
71, -0.5283, 0.28006, 7.117, 6.2496, 1.1577, 5.9397, 0.18094, 0.002736, 0.044042, 0.82383, 19.68, 1, 0.001, 0.97187, 4.8472, 0.0080909, 363.86, 0.13884
72, -0.5288, 0.28006, 7.117, 10, 1.6717, 7.8227, 0.1602, 0.002736, 0.044042, 0.82383, 18.458, 1, 0.0010236, 0.36001, 4.8472, 0.0070945, 363.86, 0.13884
73, -0.5293, 0.28006, 7.117, 4.0915, 0.63732, 5.9397, 0.18094, 0.002736, 0.044042, 0.82383, 19.68, 0.95553, 0.0010236, 0.78629, 4.8472, 0.0070945, 363.86, 0.13884
74, -0.5307, 0.28006, 6.5257, 8.6974, 1.1395, 7.8227, 0.18237, 0.002736, 0.064779, 0.83699, 18.458, 0.76018, 0.0010236, 0.43766, 4.8472, 0.0070945, 363.86, 0.13884
75, -0.5312, 0.28006, 7.117, 8.6974, 1.1577, 5.5533, 0.1602, 0.002736, 0.044042, 0.82383, 18.458, 1, 0.0010236, 0.43766, 4.8472, 0.006641, 363.86, 0.13884
76, -0.5337, 0.28006, 7.117, 8.6974, 1.5012, 7.8227, 0.18949, 0.0023777, 0.036733, 0.82383, 18.458, 1, 0.001, 0.43766, 4.8472, 0.0070945, 450.06, 0.13884
77, -0.5339, 0.28006, 7.117, 6.2496, 0.87958, 8.273, 0.18094, 0.002736, 0.044042, 0.82383, 19.68, 1, 0.0010236, 0.67004, 4.8472, 0.0078714, 363.86, 0.13884
78, -0.5352, 0.25278, 7.117, 8.6974, 1.1577, 7.8227, 0.14818, 0.002736, 0.044042, 0.82383, 18.458, 1, 0.001, 0.43766, 4.8472, 0.0070945, 363.86, 0.13884
79, -0.5360, 0.28006, 7.117, 8.6974, 1.1577, 7.8227, 0.10407, 0.002736, 0.044042, 0.90979, 23.825, 1, 0.0010236, 0.43766, 4.8472, 0.0070945, 363.86, 0.13884
80, -0.5364, 0.28521, 7.117, 8.6974, 1.1577, 7.5561, 0.1017, 0.002736, 0.036197, 0.82383, 18.458, 1, 0.0010236, 0.39325, 4.8472, 0.0070945, 377.06, 0.13884
81, -0.5383, 0.35238, 7.117, 6.2496, 1.1577, 5.9397, 0.18094, 0.002736, 0.064002, 0.82383, 19.68, 0.64772, 0.0010236, 0.67004, 4.8472, 0.0070945, 363.86, 0.13884
82, -0.5398, 0.28006, 7.117, 8.6974, 1.1577, 7.8227, 0.1602, 0.002736, 0.059298, 0.82383, 18.458, 1, 0.0010236, 0.43766, 4.8472, 0.0070945, 363.86, 0.13884
83, -0.5410, 0.28006, 7.7874, 8.6974, 1.1577, 5.3714, 0.18237, 0.002736, 0.044042, 0.82383, 18.458, 1, 0.0010236, 0.55949, 4.8472, 0.0070945, 363.86, 0.13884
84, -0.5412, 0.28006, 7.117, 8.6974, 1.1577, 7.8227, 0.098544, 0.002736, 0.044042, 0.82383, 18.458, 1, 0.0010236, 0.43766, 4.8472, 0.0070945, 363.86, 0.13884
85, -0.5417, 0.30294, 7.117, 6.1045, 1.1577, 5.9397, 0.18094, 0.002736, 0.044042, 0.82383, 19.68, 0.95553, 0.0010236, 0.91908, 4.8472, 0.0070945, 363.86, 0.13884
86, -0.5427, 0.28006, 7.117, 10, 1.1577, 6.2985, 0.1602, 0.002736, 0.044042, 0.82383, 18.458, 1, 0.0010236, 0.43766, 4.8472, 0.00729, 363.86, 0.13884
87, -0.5446, 0.28006, 7.117, 8.6974, 1.1577, 5.3411, 0.1602, 0.002736, 0.044042, 0.82383, 18.458, 1, 0.0010236, 0.51502, 4.8472, 0.0076035, 363.86, 0.13884
88, -0.5453, 0.28006, 7.117, 8.6974, 1.1577, 4.7993, 0.13496, 0.002736, 0.044042, 0.82383, 18.458, 1, 0.0010236, 0.34496, 4.8472, 0.0070945, 363.86, 0.13884
89, -0.5465, 0.28006, 7.117, 8.6974, 1.1577, 7.8227, 0.1602, 0.0019986, 0.044042, 0.82383, 18.458, 1, 0.0010236, 0.43766, 4.8472, 0.0070945, 363.86, 0.13884
90, -0.5467, 0.28006, 5.612, 6.2496, 1.1577, 5.9397, 0.18094, 0.002736, 0.044042, 0.82383, 19.68, 0.95553, 0.0010236, 0.67004, 4.8472, 0.0070945, 363.86, 0.13884
91, -0.5483, 0.28006, 7.117, 10, 1.1577, 6.1303, 0.1602, 0.0021925, 0.044042, 0.82383, 18.458, 1, 0.0010236, 0.43766, 4.8472, 0.0070945, 363.86, 0.13884
92, -0.5484, 0.28006, 7.117, 8.6974, 1.1577, 7.0188, 0.2327, 0.002736, 0.044042, 0.82161, 26.663, 1, 0.001, 0.43766, 4.8472, 0.0070945, 363.86, 0.13884
93, -0.5485, 0.28006, 7.117, 8.6974, 1.113, 7.8227, 0.18237, 0.002736, 0.044462, 0.82383, 18.458, 1, 0.0010236, 0.43766, 4.8472, 0.0070945, 398.4, 0.13884
94, -0.5506, 0.28006, 7.117, 8.6974, 1.1577, 7.8227, 0.1602, 0.0018053, 0.044042, 0.82383, 16.457, 1, 0.001, 0.43766, 4.8472, 0.0070945, 363.86, 0.13884
95, -0.5513, 0.28006, 5.4875, 6.2496, 1.6636, 5.9397, 0.18094, 0.002736, 0.044042, 0.82383, 19.68, 0.95553, 0.001, 0.67004, 4.8472, 0.0070945, 363.86, 0.13884
96, -0.5515, 0.28006, 7.117, 6.2496, 1.1577, 7.1013, 0.24096, 0.002736, 0.044042, 0.82383, 19.68, 0.95553, 0.0010236, 0.98069, 4.8472, 0.0070945, 363.86, 0.13884
97, -0.5530, 0.35742, 7.117, 6.2496, 1.1577, 5.9397, 0.18094, 0.002736, 0.044042, 0.82383, 19.68, 0.95553, 0.0010236, 0.67004, 4.8472, 0.0070945, 363.86, 0.13884
98, -0.5534, 0.34322, 6.6287, 8.6974, 1.671, 7.8227, 0.18237, 0.002736, 0.044042, 0.82383, 18.458, 1, 0.0010236, 0.33944, 4.8472, 0.0070945, 363.86, 0.13884
99, -0.5545, 0.28006, 4.325, 3.1382, 1.1577, 5.9397, 0.18094, 0.002736, 0.044042, 0.86747, 19.68, 0.95553, 0.0010236, 0.67004, 4.8472, 0.0070945, 363.86, 0.13884
100, -0.5561, 0.28006, 7.117, 8.6974, 1.1577, 7.8227, 0.18237, 0.002736, 0.064391, 0.82383, 18.458, 1, 0.0010236, 0.43766, 4.8472, 0.0070945, 363.86, 0.13884
101, -0.5586, 0.28006, 7.117, 6.2496, 0.88554, 3.5285, 0.22963, 0.0028831, 0.044042, 0.82383, 19.68, 0.95553, 0.0010236, 0.63647, 4.8472, 0.0070945, 363.86, 0.13884
102, -0.5587, 0.28006, 7.117, 6.2496, 1.1577, 5.9397, 0.18094, 0.002736, 0.044042, 0.82383, 19.68, 0.95553, 0.0010236, 0.67004, 4.8472, 0.0070945, 466.17, 0.13884
103, -0.5597, 0.28006, 7.117, 8.6974, 1.1577, 7.8227, 0.18237, 0.002736, 0.044042, 0.82383, 18.458, 1, 0.0010236, 0.26149, 4.8472, 0.0070945, 330.68, 0.13884
104, -0.5597, 0.28006, 7.117, 6.9353, 1.1577, 5.3273, 0.10835, 0.002736, 0.044042, 0.82383, 19.68, 0.95553, 0.0013663, 0.67004, 4.8472, 0.0070945, 389.6, 0.13884
105, -0.5606, 0.29559, 7.117, 10, 1.1577, 7.8227, 0.18237, 0.002736, 0.044186, 0.82383, 18.458, 1, 0.0010236, 0.43766, 4.8472, 0.0070945, 363.86, 0.13884
106, -0.5616, 0.28006, 7.117, 6.2496, 1.1577, 5.9397, 0.18094, 0.002736, 0.050889, 0.82383, 19.68, 0.95553, 0.0013649, 0.67004, 4.8472, 0.0080247, 330.99, 0.13644
107, -0.5632, 0.28006, 7.117, 7.3573, 0.62615, 5.9397, 0.18094, 0.002736, 0.044042, 0.82383, 27.251, 0.95553, 0.0010236, 0.67004, 4.8472, 0.0062718, 363.86, 0.13884
108, -0.5651, 0.28006, 7.117, 8.6974, 1.1577, 7.8227, 0.18237, 0.002736, 0.044042, 0.82383, 18.458, 1, 0.0010236, 0.43766, 4.8472, 0.0070945, 409.96, 0.13884
109, -0.5653, 0.28006, 4.0161, 3.8483, 1.499, 3.0987, 0.2346, 0.002736, 0.044042, 0.82062, 19.68, 0.60965, 0.0010236, 0.73752, 4.4935, 0.0070945, 363.86, 0.13884
110, -0.5660, 0.306, 7.117, 10, 1.2464, 7.8227, 0.18237, 0.002736, 0.044042, 0.8556, 18.458, 1, 0.0010236, 0.43766, 4.8472, 0.0070945, 363.86, 0.13884
111, -0.5661, 0.28006, 7.117, 8.6974, 1.1577, 7.8227, 0.15468, 0.002736, 0.0483, 0.82383, 18.458, 1, 0.0012898, 0.63525, 4.8472, 0.0070945, 363.86, 0.13884
112, -0.5683, 0.28006, 7.117, 6.2496, 1.1577, 5.9397, 0.26913, 0.002736, 0.044042, 0.82383, 19.808, 0.95553, 0.0010236, 0.67004, 4.8472, 0.0070945, 363.86, 0.13884
113, -0.5708, 0.29137, 7.117, 8.6974, 1.1577, 7.8227, 0.17431, 0.002736, 0.044042, 0.61727, 18.458, 1, 0.0013973, 0.43766, 4.8472, 0.0072861, 363.86, 0.13884
114, -0.5740, 0.28006, 7.117, 8.6974, 1.3889, 4.21, 0.18237, 0.002736, 0.044042, 0.86582, 18.458, 1, 0.001, 0.43766, 4.8472, 0.0070945, 363.86, 0.13884
115, -0.5749, 0.28006, 7.117, 8.6974, 1.5061, 7.8227, 0.18237, 0.002736, 0.044042, 0.82383, 18.458, 1, 0.0011589, 0.43766, 4.8472, 0.0070945, 363.86, 0.13884
116, -0.5756, 0.28006, 7.117, 6.2496, 1.1577, 5.9397, 0.18094, 0.002736, 0.044042, 0.82383, 19.68, 0.95553, 0.0010236, 0.49245, 5.1157, 0.0070945, 363.86, 0.13884
117, -0.5756, 0.36476, 7.117, 8.6974, 1.1577, 5.6179, 0.18237, 0.0037926, 0.044042, 0.82383, 18.458, 1, 0.0010236, 0.43766, 3.8157, 0.0070945, 465.19, 0.13884
118, -0.5771, 0.28006, 7.117, 6.2496, 0.82895, 5.9397, 0.18456, 0.002736, 0.044042, 0.82383, 19.68, 0.95553, 0.0010236, 0.41717, 4.8472, 0.0066274, 342.82, 0.13884
119, -0.5775, 0.28006, 7.117, 8.6974, 1.5857, 7.8227, 0.1602, 0.002736, 0.044042, 0.82383, 18.458, 1, 0.0011951, 0.43766, 4.8472, 0.0070945, 363.86, 0.13884
120, -0.5790, 0.28006, 7.117, 8.6974, 1.1577, 10, 0.21149, 0.002736, 0.044042, 0.82383, 19.144, 1, 0.0010236, 0.43766, 4.8472, 0.0070945, 330.52, 0.13884
121, -0.5795, 0.28006, 7.117, 6.7449, 1.1577, 5.9397, 0.18094, 0.002736, 0.044042, 0.82383, 19.68, 1, 0.0010236, 0.85509, 4.8472, 0.0070945, 363.86, 0.13884
122, -0.5799, 0.28006, 8.0412, 10, 1.1577, 7.8227, 0.18237, 0.002736, 0.044042, 0.82383, 18.458, 1, 0.0010236, 0.43766, 4.8472, 0.0070945, 363.86, 0.13884
123, -0.5853, 0.28006, 7.117, 8.6974, 1.3873, 7.8227, 0.1602, 0.002736, 0.044042, 0.82383, 21.918, 1, 0.0010236, 0.43766, 5.1668, 0.0070945, 336.64, 0.13884
124, -0.5858, 0.28006, 5.2457, 4.8216, 1.1577, 5.9397, 0.18094, 0.002736, 0.044042, 1.0309, 19.68, 0.95553, 0.0010236, 0.67004, 4.2816, 0.0070945, 363.86, 0.13884
125, -0.5861, 0.28006, 8.2593, 8.6974, 1.1577, 7.8227, 0.12676, 0.0024332, 0.044042, 0.82383, 18.458, 1, 0.0010236, 0.43766, 4.8472, 0.0070945, 380.65, 0.13884
126, -0.5864, 0.28006, 8.9017, 6.2496, 0.63347, 5.9397, 0.18094, 0.002736, 0.044042, 0.82383, 19.68, 0.95553, 0.0010236, 0.67004, 4.8472, 0.0070945, 375.52, 0.13884
127, -0.5866, 0.28006, 6.8989, 3.3424, 0.87553, 5.9397, 0.18094, 0.002736, 0.044042, 0.82383, 19.68, 0.98521, 0.001, 0.57758, 4.8472, 0.0070945, 440.46, 0.13884
128, -0.5866, 0.28006, 7.117, 6.2496, 1.1577, 5.9397, 0.18094, 0.002736, 0.035347, 0.82383, 19.68, 1, 0.0010236, 0.67004, 4.8472, 0.0070945, 363.86, 0.13884
129, -0.5869, 0.33095, 9.0878, 6.2496, 1.1577, 5.9397, 0.18094, 0.0027449, 0.044042, 0.82383, 19.68, 1, 0.0010236, 0.86578, 4.8377, 0.0095367, 363.86, 0.13884
