Rank, Fitness, kfsr, krsr, kfmm, krmm, kfmx, krmx, kfc, krc, kfxx, krxx, sig, eDF, kfdd, stimUpSR, S0, R0, X0
0, -4.1609, 1.7163, 0.001, 1.2219, 0.98259, 1.6077, 0.16648, 2.3477, 0.01, 4.4809, 0.022779, 5.8903, 0.0094806, 0.01025, 6.8362, 0.1, 0.27576, 59.251
1, -4.1611, 1.3647, 0.001, 0.64184, 0.98259, 1.6077, 0.16648, 2.3477, 0.01, 4.4809, 0.015235, 5.8903, 0.0094806, 0.01, 6.8362, 0.1, 0.27576, 48.822
2, -4.1613, 1.3647, 0.001, 1.2219, 0.98259, 1.6077, 0.16648, 2.6093, 0.01, 4.4809, 0.021318, 5.0603, 0.0096073, 0.01337, 6.8362, 0.1, 0.27576, 62.045
3, -4.1616, 1.3647, 0.001, 1.2219, 0.98259, 1.6077, 0.16648, 2.3477, 0.01, 4.4809, 0.010797, 5.8903, 0.013843, 0.01337, 6.8362, 0.1, 0.27576, 48.822
4, -4.1617, 1.3647, 0.001, 1.2219, 0.98259, 1.6077, 0.16648, 2.3477, 0.01, 4.4809, 0.011115, 5.8903, 0.0070182, 0.01337, 7.0965, 0.1, 0.27576, 48.822
5, -4.1617, 1.3647, 0.001, 1.2219, 0.98259, 1.6077, 0.16648, 2.3477, 0.01, 4.4809, 0.011365, 5.8903, 0.0094806, 0.01337, 6.8362, 0.1, 0.27576, 48.822
6, -4.1618, 1.2498, 0.001, 1.2219, 0.98259, 1.6077, 0.16648, 2.3477, 0.01, 5.4898, 0.012747, 5.8903, 0.0094806, 0.01337, 6.8362, 0.1, 0.27576, 48.822
7, -4.1618, 1.3647, 0.001, 1.2219, 0.98259, 1.6077, 0.161, 2.3477, 0.01, 4.4809, 0.021318, 5.8903, 0.0094806, 0.01337, 6.8362, 0.1, 0.29711, 67.176
8, -4.1621, 1.3813, 0.001, 1.2219, 0.98259, 1.6077, 0.16648, 2.3477, 0.011027, 4.4809, 0.013837, 5.8903, 0.0094806, 0.01337, 6.8362, 0.1, 0.27576, 48.822
9, -4.1621, 1.3647, 0.001, 1.2219, 0.98259, 1.6077, 0.16648, 2.3477, 0.014975, 4.4809, 0.019141, 6.1567, 0.0094806, 0.01, 6.8362, 0.1, 0.27576, 45.882
10, -4.1621, 1.3647, 0.0010306, 1.2219, 0.76923, 1.6077, 0.16648, 2.3477, 0.011815, 6.0289, 0.021318, 7.7365, 0.0094806, 0.013773, 6.8362, 0.1, 0.27576, 48.822
11, -4.1622, 1.3647, 0.001, 1.2219, 0.98259, 1.6077, 0.16648, 2.3477, 0.011737, 4.744, 0.021318, 4.7186, 0.0094806, 0.01, 9.6319, 0.1, 0.27576, 48.822
12, -4.1622, 1.3647, 0.001, 1.2219, 0.98259, 1.6077, 0.16648, 2.3477, 0.01, 4.4809, 0.012975, 5.8903, 0.0094806, 0.014019, 6.8362, 0.1, 0.27576, 48.822
13, -4.1623, 1.3647, 0.001, 1.3684, 0.98259, 1.6077, 0.17053, 2.3477, 0.01, 4.4809, 0.013096, 5.8903, 0.0094806, 0.01337, 6.8362, 0.1, 0.27576, 48.822
14, -4.1624, 1.3647, 0.001, 1.2219, 0.98259, 1.6077, 0.16648, 2.3477, 0.01, 4.4809, 0.018264, 5.8903, 0.0094806, 0.010526, 6.8362, 0.1, 0.27576, 48.822
15, -4.1624, 1.3647, 0.001, 1.2219, 0.98259, 1.6077, 0.16648, 2.3477, 0.01, 4.4809, 0.01479, 5.8903, 0.0094806, 0.01337, 6.8362, 0.1, 0.27576, 48.822
16, -4.1626, 1.3647, 0.001, 1.0325, 1.1373, 1.6077, 0.16648, 2.3477, 0.01, 4.4809, 0.021318, 6.0859, 0.0094806, 0.01, 6.8362, 0.1, 0.27576, 48.822
17, -4.1627, 1.3647, 0.001, 1.0869, 0.98259, 1.6077, 0.16648, 2.3477, 0.01, 4.4809, 0.021318, 5.8903, 0.0094806, 0.01, 9.7677, 0.1, 0.27576, 48.822
18, -4.1627, 1.3647, 0.001, 0.61391, 0.98259, 1.6077, 0.16648, 2.3477, 0.01, 4.4809, 0.021318, 5.794, 0.0098477, 0.011671, 6.8362, 0.1, 0.27576, 48.822
19, -4.1628, 1.3647, 0.001, 1.2148, 0.98259, 1.6077, 0.16648, 2.3477, 0.01181, 4.8916, 0.021318, 5.8903, 0.0094806, 0.01337, 6.1717, 0.1, 0.27576, 48.822
20, -4.1628, 1.3647, 0.001, 1.2219, 0.98259, 1.6077, 0.16648, 2.3477, 0.01, 4.4809, 0.021318, 3.2323, 0.0094806, 0.01, 6.8362, 0.1, 0.27576, 48.822
21, -4.1628, 1.3647, 0.001, 1.2219, 0.98259, 1.6077, 0.16648, 2.3477, 0.01, 4.4809, 0.021318, 4.9303, 0.0090257, 0.01, 3.6095, 0.1, 0.27576, 48.822
22, -4.1628, 1.3647, 0.001, 1.2219, 0.98259, 1.6077, 0.18362, 2.3477, 0.01, 4.4809, 0.013428, 5.8903, 0.0094806, 0.01337, 6.8362, 0.1, 0.27576, 48.822
23, -4.1628, 1.3647, 0.001, 1.2219, 0.98259, 1.6077, 0.16648, 2.3477, 0.01, 4.4809, 0.021318, 5.8903, 0.0094806, 0.01, 6.8362, 0.1, 0.27576, 48.822
24, -4.1628, 1.3647, 0.001, 1.2219, 0.98259, 1.6077, 0.16648, 2.3477, 0.01, 4.4809, 0.021318, 5.8903, 0.0081141, 0.01, 6.8362, 0.1, 0.27576, 48.822
25, -4.1628, 1.3647, 0.001, 1.2219, 0.85983, 1.6077, 0.16648, 2.3477, 0.01, 4.4809, 0.021318, 5.8903, 0.0094806, 0.01, 6.8362, 0.1, 0.27576, 48.822
26, -4.1628, 1.3647, 0.001, 1.2219, 0.77891, 1.6077, 0.16648, 2.3477, 0.01, 4.4809, 0.021318, 5.8903, 0.0094806, 0.01, 6.8362, 0.1, 0.27576, 48.822
27, -4.1628, 1.3647, 0.001, 1.2219, 0.54766, 1.6077, 0.16648, 2.3477, 0.01, 4.4809, 0.014867, 4.2583, 0.0094806, 0.014932, 6.8362, 0.1, 0.27576, 48.822
28, -4.1629, 1.3647, 0.001, 1.2219, 0.98259, 1.6077, 0.16648, 2.3477, 0.01, 4.4809, 0.015052, 5.8903, 0.0094806, 0.014813, 6.8362, 0.1, 0.27576, 48.822
29, -4.1629, 1.3647, 0.001, 1.2219, 0.98259, 1.6077, 0.16648, 2.3477, 0.01, 4.6062, 0.021318, 5.8903, 0.011553, 0.01, 4.3556, 0.1, 0.27576, 48.822
30, -4.1630, 1.3647, 0.001, 1.2219, 0.98259, 1.6077, 0.16648, 2.3477, 0.01, 4.4809, 0.021318, 5.8903, 0.0098536, 0.010477, 6.8362, 0.1, 0.27576, 48.822
31, -4.1630, 1.3647, 0.001, 1.2219, 0.98259, 1.6077, 0.16213, 2.3477, 0.01, 4.4809, 0.017827, 5.8903, 0.0094806, 0.01337, 6.8362, 0.1, 0.27576, 48.822
32, -4.1631, 1.3647, 0.001, 1.2219, 0.98259, 1.6081, 0.16648, 2.3477, 0.010246, 4.4809, 0.017891, 7.6409, 0.0094806, 0.01337, 3.6162, 0.1, 0.27576, 48.822
33, -4.1632, 1.3647, 0.001, 1.2219, 0.98259, 1.6077, 0.16648, 2.3477, 0.01, 4.4809, 0.021318, 4.5983, 0.0094806, 0.011517, 6.8362, 0.1, 0.27576, 48.822
34, -4.1632, 1.3647, 0.001, 0.64006, 0.98259, 1.6077, 0.16648, 2.3477, 0.01, 4.4809, 0.021318, 5.8903, 0.0094806, 0.01337, 6.8362, 0.1, 0.27576, 48.822
35, -4.1632, 1.3647, 0.001, 0.64079, 0.98259, 1.6077, 0.16648, 2.3477, 0.01, 4.4809, 0.021318, 8.5789, 0.0094806, 0.01337, 7.9263, 0.1, 0.27576, 48.822
36, -4.1633, 1.3647, 0.001, 0.66081, 0.98259, 1.6077, 0.16648, 2.3477, 0.01, 4.4809, 0.021318, 5.8903, 0.0094806, 0.01337, 6.8362, 0.1, 0.27576, 48.822
37, -4.1633, 1.3647, 0.001, 1.2219, 0.98259, 1.6077, 0.16648, 2.3477, 0.01, 4.4809, 0.021318, 5.8903, 0.0094806, 0.01157, 6.8362, 0.1, 0.27576, 48.822
38, -4.1633, 1.3647, 0.001, 1.2219, 0.98259, 1.6077, 0.16648, 2.3477, 0.01, 4.4809, 0.018912, 5.8677, 0.0094806, 0.01337, 6.8362, 0.1, 0.27576, 48.822
39, -4.1633, 1.3647, 0.001, 0.71577, 0.98259, 1.6077, 0.16648, 2.3477, 0.01, 4.4809, 0.021318, 5.8903, 0.012184, 0.01337, 6.8362, 0.1, 0.27576, 48.822
