Rank, Fitness, kfsr, krsr, kfmm, krmm, kfmx, krmx, kfc, krc, kfq, krq, eLoop, eDF, kfdd, Sd, stimUpSR, S0, R0, X0, Q0
16, -0.4678, 0.021967, 0.024222, 0.065633, 76.681, 0.35328, 9.2924, 3.5639, 0.014632, 0.19043, 133.33, 3.7477, 2.6309, 0.23704, 0.68091, 4.788, 0.0050597, 254.61, 0.031772,30.425
17, -0.4691, 0.021967, 0.024222, 0.093837, 81.695, 0.4093, 11.867, 3.5639, 0.014632, 0.19043, 203.88, 3.7477, 1.7821, 0.23704, 0.54224, 4.856, 0.0050597, 254.61, 0.031772,30.425
18, -0.4699, 0.021967, 0.024222, 0.093837, 70.131, 0.41837, 12.015, 3.5639, 0.014632, 0.19043, 203.88, 3.7477, 2.6309, 0.23704, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,30.425
19, -0.4705, 0.021967, 0.024853, 0.093837, 85.835, 0.43735, 11.402, 3.5639, 0.014632, 0.19043, 203.88, 3.7477, 2.6309, 0.32817, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,30.425
20, -0.4706, 0.021967, 0.024222, 0.1056, 68.566, 0.43735, 9.2924, 3.454, 0.014632, 0.19043, 144.06, 3.7477, 2.6309, 0.23704, 0.55986, 4.856, 0.0046555, 254.61, 0.031772,30.425
21, -0.4708, 0.021967, 0.02501, 0.093837, 70.131, 0.38636, 10.535, 3.5639, 0.016072, 0.19043, 203.88, 3.7477, 2.6309, 0.11886, 0.68091, 4.856, 0.0050597, 254.61, 0.032875,30.425
22, -0.4712, 0.021967, 0.024222, 0.099043, 70.131, 0.43735, 12.33, 3.5639, 0.014632, 0.25429, 203.88, 3.7477, 2.6309, 0.23704, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,30.425
23, -0.4724, 0.021967, 0.024222, 0.093837, 70.131, 0.21942, 9.2924, 3.6508, 0.014632, 0.19043, 265.98, 4.24, 2.6309, 0.23704, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,30.425
24, -0.4728, 0.021967, 0.024222, 0.094224, 70.131, 0.43735, 11.998, 3.5639, 0.014632, 0.1207, 203.88, 3.7477, 2.1281, 0.3519, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,30.425
25, -0.4733, 0.025982, 0.024222, 0.093837, 80.572, 0.43735, 9.2924, 4.6533, 0.014632, 0.19043, 247.63, 3.7477, 2.6309, 0.18942, 0.68091, 4.856, 0.0033551, 254.61, 0.031772,30.425
26, -0.4736, 0.021967, 0.024222, 0.093837, 70.131, 0.43735, 11.83, 3.5639, 0.014632, 0.19043, 116.26, 3.7477, 3.4812, 0.23704, 0.72474, 4.856, 0.0050597, 254.61, 0.031772,22.198
27, -0.4744, 0.021967, 0.024222, 0.093837, 70.131, 0.43735, 9.2924, 3.5639, 0.014632, 0.25394, 203.88, 3.7477, 2.6309, 0.23704, 0.80751, 4.856, 0.0042222, 254.61, 0.031772,30.425
28, -0.4750, 0.021967, 0.024222, 0.059925, 70.131, 0.47045, 12.414, 3.5639, 0.014632, 0.096719, 164.18, 3.7477, 2.1085, 0.23704, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,30.425
29, -0.4750, 0.021967, 0.024222, 0.093837, 70.131, 0.35574, 9.2924, 3.5639, 0.014632, 0.19043, 203.88, 3.7477, 2.6309, 0.19501, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,30.425
30, -0.4752, 0.030514, 0.024222, 0.093837, 70.131, 0.43735, 9.2924, 3.5639, 0.014632, 0.19043, 203.88, 3.7477, 2.6309, 0.19585, 0.75684, 4.856, 0.0050597, 169.54, 0.031772,30.425
31, -0.4756, 0.021967, 0.024222, 0.093837, 70.131, 0.35881, 9.2924, 3.5639, 0.014632, 0.19043, 203.88, 3.7477, 2.6309, 0.23704, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,30.425
32, -0.4760, 0.021967, 0.024222, 0.093837, 60.622, 0.30737, 8.5565, 3.5639, 0.014632, 0.19043, 203.88, 3.7477, 2.6309, 0.23704, 0.68091, 4.3284, 0.0050597, 254.61, 0.031772,30.425
33, -0.4772, 0.021967, 0.024222, 0.093837, 43.406, 0.36354, 9.2924, 3.5639, 0.014632, 0.19043, 203.88, 3.7477, 2.6309, 0.23704, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,30.425
34, -0.4772, 0.024375, 0.024222, 0.093837, 64.015, 0.43735, 8.3019, 3.8173, 0.013356, 0.19043, 143.52, 3.7477, 3.631, 0.19276, 0.68091, 4.856, 0.004051, 254.61, 0.031772,30.425
35, -0.4788, 0.021967, 0.024222, 0.093837, 70.131, 0.35216, 12.729, 4.2119, 0.014632, 0.18392, 203.88, 3.7477, 2.6309, 0.23704, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,30.425
36, -0.4788, 0.021967, 0.024222, 0.093837, 70.131, 0.52998, 13.323, 3.5639, 0.014632, 0.19043, 203.88, 3.7477, 2.6309, 0.29029, 0.67107, 4.856, 0.0050597, 254.61, 0.031772,30.425
37, -0.4797, 0.021967, 0.024222, 0.093837, 70.131, 0.43735, 9.2924, 3.5639, 0.015694, 0.19043, 203.88, 3.7477, 2.6309, 0.23704, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,30.425
38, -0.4797, 0.021967, 0.025331, 0.061177, 70.131, 0.43735, 9.2924, 3.5639, 0.014632, 0.19043, 288.38, 3.7477, 2.6309, 0.23704, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,30.425
39, -0.4801, 0.021967, 0.025299, 0.093837, 70.131, 0.43735, 9.2924, 3.5639, 0.014632, 0.19043, 203.88, 3.7477, 2.6309, 0.15365, 0.34818, 4.856, 0.0050597, 254.61, 0.031772,33.52
40, -0.4801, 0.020017, 0.024222, 0.093837, 70.131, 0.43735, 9.2924, 3.5639, 0.014632, 0.19043, 203.88, 3.7477, 2.6309, 0.23704, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,15.409
41, -0.4805, 0.021967, 0.024222, 0.093837, 70.131, 0.23356, 9.2924, 3.5639, 0.014632, 0.19043, 203.88, 4.3121, 1.9575, 0.23704, 0.91253, 4.856, 0.0050597, 254.61, 0.031772,30.425
42, -0.4807, 0.021967, 0.024222, 0.093837, 38.41, 0.43735, 9.2924, 3.5639, 0.015705, 0.19043, 203.88, 3.7477, 2.6309, 0.23704, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,30.425
43, -0.4807, 0.021967, 0.024222, 0.093837, 70.131, 0.43735, 9.2924, 3.5639, 0.014632, 0.19043, 282.68, 3.996, 2.6309, 0.23704, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,30.425
44, -0.4809, 0.021967, 0.024222, 0.047368, 66.614, 0.43735, 10.423, 3.5639, 0.014632, 0.19043, 203.88, 3.7477, 3.093, 0.23704, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,30.425
45, -0.4812, 0.021967, 0.024222, 0.093837, 52.992, 0.31385, 9.3402, 4.5367, 0.018708, 0.19043, 203.88, 3.7477, 2.6309, 0.23704, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,18.032
46, -0.4816, 0.021967, 0.026852, 0.093837, 70.131, 0.43735, 9.2924, 3.5639, 0.014632, 0.21126, 203.88, 3.7477, 2.6309, 0.23704, 0.4683, 4.856, 0.0050597, 254.61, 0.031772,45.53
47, -0.4819, 0.025576, 0.024222, 0.093837, 70.131, 0.43735, 9.2924, 3.5639, 0.014632, 0.16015, 203.88, 3.4723, 2.6309, 0.23704, 0.68091, 4.856, 0.0050597, 184.37, 0.031772,30.425
48, -0.4819, 0.021967, 0.024222, 0.067509, 46.378, 0.43735, 9.2924, 3.5639, 0.014632, 0.11659, 203.88, 3.7477, 2.6309, 0.23704, 0.68091, 4.5305, 0.0050597, 254.61, 0.031772,30.425
49, -0.4822, 0.021967, 0.024222, 0.093837, 58.37, 0.43735, 9.2924, 3.5639, 0.014632, 0.19043, 107.02, 3.7477, 2.6309, 0.23704, 0.44635, 4.856, 0.0036836, 325.11, 0.031772,30.425
50, -0.4823, 0.021967, 0.024222, 0.093837, 70.131, 0.42778, 9.2924, 3.5639, 0.014632, 0.19043, 270.87, 4.1066, 2.6309, 0.23704, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,30.425
51, -0.4824, 0.021967, 0.024222, 0.093837, 42.949, 0.43735, 9.2924, 3.5639, 0.015419, 0.19043, 203.88, 3.7477, 2.6309, 0.23704, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,32.707
52, -0.4826, 0.021967, 0.024222, 0.093837, 70.131, 0.43735, 9.5828, 3.5639, 0.014632, 0.19043, 203.88, 3.8751, 3.595, 0.23704, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,30.425
53, -0.4827, 0.021967, 0.024222, 0.093837, 70.131, 0.40023, 9.2924, 3.5639, 0.014632, 0.17384, 203.88, 3.7477, 2.6309, 0.30917, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,25.739
54, -0.4827, 0.021967, 0.031395, 0.092022, 70.131, 0.43735, 9.2924, 3.5639, 0.014632, 0.19043, 203.88, 3.7477, 2.8319, 0.23239, 0.85952, 4.856, 0.0050597, 296.27, 0.031772,30.425
55, -0.4829, 0.021967, 0.024222, 0.093837, 70.131, 0.43735, 10.173, 3.5639, 0.014632, 0.095712, 203.88, 3.7477, 2.1615, 0.23704, 0.75092, 4.856, 0.0050597, 254.61, 0.031772,30.425
56, -0.4833, 0.014208, 0.024222, 0.093837, 70.131, 0.43735, 9.2924, 3.5639, 0.01353, 0.19043, 203.88, 3.7477, 2.6309, 0.23704, 0.62102, 4.856, 0.0050597, 346.82, 0.031772,34.081
57, -0.4838, 0.021967, 0.024222, 0.093837, 70.131, 0.43735, 10.019, 3.5639, 0.014632, 0.19043, 203.88, 3.7477, 2.6309, 0.23704, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,35.252
58, -0.4838, 0.019901, 0.024222, 0.093837, 70.131, 0.43735, 9.2924, 3.5639, 0.014632, 0.23612, 203.88, 3.7477, 2.6309, 0.23704, 0.68091, 4.8784, 0.0050597, 254.61, 0.031772,30.425
59, -0.4846, 0.021967, 0.024222, 0.093837, 70.131, 0.43735, 9.2924, 3.5639, 0.014632, 0.19043, 203.88, 3.7477, 3.3462, 0.23704, 0.68091, 4.856, 0.0050597, 252.56, 0.031772,28.86
60, -0.4850, 0.021967, 0.024222, 0.093837, 70.131, 0.43735, 9.2924, 3.1328, 0.014632, 0.19043, 203.88, 3.7477, 3.6508, 0.12815, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,30.425
61, -0.4851, 0.021967, 0.024222, 0.092169, 81.504, 0.43735, 9.2924, 3.5639, 0.014632, 0.23795, 279.45, 4.1536, 2.6309, 0.23704, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,30.425
62, -0.4853, 0.021967, 0.024222, 0.093837, 70.131, 0.43735, 9.2924, 3.5639, 0.014632, 0.19043, 203.88, 3.8354, 2.6309, 0.19009, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,28.128
63, -0.4857, 0.021967, 0.024222, 0.10382, 70.131, 0.43735, 9.2924, 3.5639, 0.014925, 0.24086, 203.88, 3.7477, 2.44, 0.23704, 1.0157, 4.856, 0.0050597, 254.61, 0.031772,39.561
64, -0.4863, 0.021967, 0.024222, 0.093837, 70.131, 0.43735, 9.2924, 3.77, 0.016065, 0.19043, 293.53, 3.7477, 2.6309, 0.23704, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,30.425
65, -0.4866, 0.021967, 0.02462, 0.13352, 70.131, 0.43735, 9.2924, 3.5639, 0.01617, 0.19043, 203.88, 3.3007, 2.6309, 0.23704, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,20.078
66, -0.4875, 0.021967, 0.024222, 0.054933, 70.131, 0.43735, 9.2924, 3.5639, 0.014632, 0.19043, 214.93, 3.7477, 2.6309, 0.23572, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,30.425
67, -0.4875, 0.021967, 0.024222, 0.056933, 70.131, 0.43735, 9.2924, 3.5639, 0.014632, 0.19043, 203.88, 3.7477, 2.6309, 0.23704, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,30.425
68, -0.4875, 0.021967, 0.024222, 0.057291, 70.131, 0.43735, 9.2924, 3.5639, 0.014632, 0.19043, 203.88, 3.7477, 2.5422, 0.23704, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,25.916
69, -0.4876, 0.021967, 0.024222, 0.060189, 70.131, 0.43735, 9.2924, 3.5639, 0.014632, 0.17121, 203.88, 3.7477, 2.6309, 0.23704, 0.41408, 4.856, 0.0050597, 254.61, 0.031772,30.425
70, -0.4878, 0.021967, 0.024222, 0.093837, 85.881, 0.43735, 9.2924, 3.5639, 0.014632, 0.19043, 203.88, 3.7477, 2.6309, 0.23704, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,30.425
71, -0.4878, 0.021967, 0.024222, 0.093837, 86.676, 0.43735, 9.2924, 3.5639, 0.014632, 0.14917, 269.46, 3.7477, 3.1922, 0.23704, 0.9143, 4.856, 0.0050597, 254.61, 0.031772,30.425
72, -0.4878, 0.021967, 0.024222, 0.091552, 83.73, 0.43735, 9.2924, 3.5639, 0.014632, 0.19043, 203.88, 3.7477, 1.8305, 0.23704, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,18.747
73, -0.4878, 0.021967, 0.024222, 0.093837, 70.131, 0.43735, 9.2924, 3.5639, 0.014632, 0.2043, 171.67, 3.7513, 2.6309, 0.14475, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,30.425
74, -0.4879, 0.021967, 0.024222, 0.093837, 70.131, 0.43735, 9.2924, 3.5639, 0.014632, 0.19043, 118.17, 3.7477, 2.3007, 0.34343, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,30.425
75, -0.4879, 0.021967, 0.024222, 0.093837, 70.131, 0.43735, 9.2924, 3.5639, 0.014632, 0.19043, 162.3, 3.7477, 2.6309, 0.23704, 0.36447, 4.856, 0.0050597, 254.61, 0.031772,39.943
76, -0.4879, 0.021967, 0.024222, 0.093837, 70.131, 0.43735, 9.2924, 3.5639, 0.014632, 0.19043, 151.96, 3.7477, 2.6309, 0.23704, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,30.425
77, -0.4879, 0.021967, 0.024222, 0.093837, 70.131, 0.43735, 9.2924, 3.5639, 0.014632, 0.23529, 203.88, 3.7477, 2.1238, 0.23704, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,31.612
78, -0.4879, 0.021967, 0.024222, 0.093837, 70.131, 0.43735, 9.2924, 3.5639, 0.014632, 0.19043, 203.88, 3.7477, 2.6309, 0.23704, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,45.441
79, -0.4879, 0.021967, 0.024222, 0.093837, 70.131, 0.43735, 9.2924, 3.5639, 0.014632, 0.19043, 199.79, 3.7477, 2.2386, 0.19361, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,30.425
80, -0.4879, 0.021967, 0.024222, 0.093837, 70.131, 0.43735, 9.2924, 3.5639, 0.014632, 0.229, 203.88, 3.7477, 2.6309, 0.35022, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,30.425
81, -0.4879, 0.021967, 0.024222, 0.093837, 70.131, 0.43735, 9.2924, 3.5639, 0.014632, 0.19043, 203.88, 3.7477, 1.4024, 0.23704, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,30.425
82, -0.4879, 0.021967, 0.024222, 0.093837, 70.131, 0.43735, 9.2924, 3.5639, 0.014632, 0.19043, 203.88, 3.7477, 1.3423, 0.31938, 0.92338, 4.856, 0.0050597, 254.61, 0.031772,29.512
83, -0.4879, 0.021967, 0.024222, 0.093837, 70.131, 0.43735, 9.2924, 3.5639, 0.014632, 0.19043, 203.88, 3.7477, 1.8711, 0.23704, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,30.425
84, -0.4879, 0.021967, 0.024222, 0.093837, 70.131, 0.43735, 9.2924, 3.5639, 0.014632, 0.19043, 203.88, 3.7477, 2.0142, 0.23704, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,30.425
85, -0.4879, 0.021967, 0.024222, 0.093837, 70.131, 0.43735, 9.2924, 3.5639, 0.014632, 0.19043, 203.88, 3.7477, 2.6309, 0.23704, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,30.425
86, -0.4879, 0.021967, 0.024222, 0.093837, 70.131, 0.43735, 9.2924, 3.5639, 0.014632, 0.19043, 203.88, 3.7477, 2.6309, 0.25904, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,30.425
87, -0.4879, 0.021967, 0.024222, 0.093837, 70.131, 0.43735, 9.2924, 3.5639, 0.014632, 0.19043, 203.88, 3.7477, 2.6309, 0.27099, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,30.425
88, -0.4879, 0.021967, 0.024222, 0.093837, 70.131, 0.43735, 9.2924, 3.5639, 0.014632, 0.19043, 203.88, 3.7477, 2.6309, 0.23704, 0.53002, 4.856, 0.0050597, 254.61, 0.031772,30.425
89, -0.4879, 0.021967, 0.024222, 0.093837, 70.131, 0.43735, 9.2924, 3.5639, 0.014632, 0.19043, 203.88, 3.7477, 3.1019, 0.23704, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,30.425
90, -0.4879, 0.021967, 0.024222, 0.093837, 70.131, 0.43735, 9.2924, 3.5639, 0.014632, 0.23508, 203.88, 3.7477, 2.6309, 0.23704, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,30.425
91, -0.4879, 0.021967, 0.024222, 0.093837, 70.131, 0.43735, 9.2924, 3.5639, 0.014632, 0.19043, 203.88, 3.7477, 3.7496, 0.19317, 0.73373, 4.856, 0.0050597, 254.61, 0.031772,30.425
92, -0.4880, 0.021967, 0.024222, 0.093837, 70.131, 0.43735, 9.2924, 3.5639, 0.014632, 0.12845, 203.88, 3.7477, 2.6309, 0.23704, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,30.425
93, -0.4880, 0.021967, 0.024222, 0.093837, 70.131, 0.43735, 9.2924, 3.5639, 0.014632, 0.19043, 221.52, 3.7477, 2.3496, 0.23704, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,30.425
94, -0.4880, 0.021967, 0.024222, 0.093837, 70.131, 0.43735, 9.2924, 3.5639, 0.014632, 0.19043, 224.48, 3.7477, 2.6309, 0.23704, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,30.425
95, -0.4880, 0.021967, 0.024222, 0.093837, 70.131, 0.43735, 9.2924, 3.5639, 0.014632, 0.19043, 296.24, 3.7477, 1.9305, 0.23704, 0.37573, 4.856, 0.0050597, 254.61, 0.031772,30.425
96, -0.4880, 0.021967, 0.024222, 0.093837, 77.076, 0.43735, 9.0744, 3.5639, 0.014632, 0.19043, 203.88, 3.7477, 2.6309, 0.19465, 0.68091, 4.4535, 0.0050597, 254.61, 0.031772,22.82
97, -0.4880, 0.021967, 0.024222, 0.095759, 70.131, 0.43735, 9.2924, 3.5639, 0.014632, 0.19043, 286.78, 3.7477, 3.427, 0.31732, 0.81262, 4.856, 0.0050597, 254.61, 0.031772,30.425
98, -0.4880, 0.021967, 0.024222, 0.093837, 70.131, 0.43735, 9.2924, 3.5639, 0.014632, 0.19043, 268.9, 3.7477, 3.2192, 0.23704, 0.88926, 4.856, 0.0050597, 254.61, 0.031772,30.425
99, -0.4880, 0.021967, 0.024222, 0.093837, 65.8, 0.43735, 9.2924, 3.5639, 0.014632, 0.19043, 203.88, 3.7477, 2.6309, 0.23704, 0.94602, 4.856, 0.0050597, 254.61, 0.031772,27.846
100, -0.4881, 0.021967, 0.024222, 0.10091, 70.131, 0.43735, 9.2924, 3.5639, 0.014632, 0.19043, 269.93, 3.7477, 2.6309, 0.23704, 0.88976, 4.856, 0.0050597, 254.61, 0.031772,30.425
101, -0.4881, 0.021967, 0.024222, 0.076903, 51.63, 0.43735, 9.2924, 3.5639, 0.014632, 0.1173, 207.57, 3.7477, 3.754, 0.23704, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,42.041
102, -0.4881, 0.021967, 0.024222, 0.10975, 70.131, 0.43735, 9.2924, 3.5639, 0.014632, 0.19043, 203.88, 3.7477, 2.6309, 0.23704, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,30.425
103, -0.4882, 0.021967, 0.019555, 0.093837, 70.131, 0.43735, 7.9849, 3.5639, 0.01607, 0.11698, 203.88, 3.7477, 2.6309, 0.23704, 0.68091, 4.856, 0.0050597, 202.08, 0.031772,30.425
104, -0.4882, 0.021967, 0.024222, 0.11493, 70.131, 0.43735, 9.2924, 3.5639, 0.014632, 0.2514, 242.06, 3.7477, 2.6309, 0.23704, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,27.369
105, -0.4882, 0.021967, 0.024222, 0.12403, 73.532, 0.43735, 9.2924, 3.5639, 0.014632, 0.19043, 203.88, 3.7477, 2.6309, 0.23704, 0.49743, 4.856, 0.0050597, 254.61, 0.031772,18.573
106, -0.4883, 0.021967, 0.024222, 0.089109, 49.903, 0.43735, 9.2924, 3.5639, 0.014632, 0.28461, 203.88, 3.7477, 2.6309, 0.23704, 1.02, 4.856, 0.0050597, 254.61, 0.031772,30.425
107, -0.4883, 0.021967, 0.024222, 0.12637, 70.131, 0.43735, 9.2924, 3.5639, 0.014632, 0.19043, 113.68, 3.7477, 2.6309, 0.23704, 0.50236, 4.856, 0.0050597, 254.61, 0.031772,30.425
108, -0.4883, 0.021967, 0.024222, 0.1231, 70.131, 0.43735, 9.2924, 3.5639, 0.014632, 0.19043, 287.39, 3.7477, 2.6309, 0.23704, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,30.425
109, -0.4883, 0.021967, 0.024222, 0.093837, 52.02, 0.43735, 9.2924, 3.5639, 0.014632, 0.19043, 203.88, 3.7477, 2.6309, 0.23704, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,30.425
110, -0.4883, 0.021967, 0.024222, 0.12925, 70.131, 0.43735, 9.2924, 3.5639, 0.014632, 0.19043, 154.23, 3.7477, 2.3345, 0.23704, 0.55559, 4.856, 0.0050597, 254.61, 0.031772,19.614
111, -0.4884, 0.021967, 0.024222, 0.13783, 70.131, 0.43735, 9.2924, 3.5639, 0.014632, 0.19043, 203.88, 3.7477, 2.6309, 0.25187, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,36.218
112, -0.4885, 0.021967, 0.024222, 0.093837, 46.624, 0.43735, 9.2924, 3.5639, 0.014632, 0.24303, 236.6, 3.7477, 2.6309, 0.35348, 0.97977, 4.856, 0.0050597, 254.61, 0.031772,30.425
113, -0.4885, 0.021883, 0.024222, 0.093837, 72.915, 0.43735, 9.2924, 3.5639, 0.014632, 0.19043, 203.88, 4.2401, 2.6309, 0.34896, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,30.425
114, -0.4891, 0.021967, 0.02961, 0.093837, 70.131, 0.43735, 9.2924, 3.5639, 0.012451, 0.19043, 203.88, 4.0651, 2.6309, 0.23704, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,30.425
115, -0.4892, 0.021967, 0.024222, 0.093837, 70.131, 0.43735, 9.2924, 3.5639, 0.014632, 0.19043, 203.88, 3.7477, 2.6309, 0.23704, 0.68091, 4.4212, 0.0050597, 254.61, 0.031772,30.425
116, -0.4892, 0.021967, 0.024222, 0.06736, 70.131, 0.43735, 9.0206, 3.5639, 0.014632, 0.19043, 203.88, 3.7477, 3.3728, 0.23704, 0.47566, 4.856, 0.0050597, 254.61, 0.031772,32.588
117, -0.4899, 0.021967, 0.024222, 0.10329, 70.131, 0.43735, 9.2924, 3.5639, 0.013064, 0.19043, 203.88, 4.1494, 2.6309, 0.23704, 0.68091, 4.856, 0.0050597, 254.61, 0.031772,30.425
