Rank, Fitness, kfsr, krsr, kfmm, krmm, kfmx, krmx, kfc, krc, kfxx, krxx, eLoop, eDF, kfdd, stimUpSR, S0, R0, X0
12, -4.8890, 5.0113, 0.0086982, 0.61139, 0.084273, 0.24882, 0.013921, 0.019146, 0.012501, 9.6036, 262.67, 0.0093602, 0.0018849, 0.020479, 3.0721, 3.2103, 1.7442, 0.24473
13, -4.8899, 5.0113, 0.012592, 0.61139, 0.16058, 0.24882, 0.013921, 0.019146, 0.012501, 10, 357.15, 0.0093602, 0.0018849, 0.020479, 2.4654, 3.2103, 1.7442, 0.24473
14, -4.8902, 5.0113, 0.0098964, 0.61139, 0.16058, 0.20019, 0.013921, 0.019146, 0.012501, 9.6036, 221.15, 0.010702, 0.0018849, 0.020479, 2.4654, 3.2103, 1.7442, 0.24473
15, -4.8945, 5.0113, 0.0086982, 0.61139, 0.16058, 0.24882, 0.016809, 0.019146, 0.012501, 9.6036, 357.15, 0.0093602, 0.0014126, 0.020479, 2.4654, 3.2103, 1.7442, 0.24473
16, -4.8946, 5.0113, 0.0086982, 0.61139, 0.12658, 0.24882, 0.013921, 0.019739, 0.012501, 9.6036, 357.15, 0.0067244, 0.0018849, 0.020479, 2.4654, 3.2103, 1.7442, 0.24473
17, -4.8947, 5.0113, 0.0086982, 0.64053, 0.16058, 0.18166, 0.013921, 0.019146, 0.012501, 9.6036, 257.82, 0.0093602, 0.0018849, 0.020479, 1.6924, 3.2103, 1.7442, 0.24473
18, -4.8971, 5.0113, 0.0096175, 0.61139, 0.16058, 0.24882, 0.013921, 0.019146, 0.012501, 10, 357.15, 0.012767, 0.0018849, 0.018936, 2.4677, 3.2103, 1.7442, 0.24473
19, -4.8975, 5.0113, 0.0086982, 0.61139, 0.16058, 0.24882, 0.013921, 0.019146, 0.012501, 9.6036, 228.5, 0.0065371, 0.0018849, 0.015968, 2.4654, 3.2103, 1.7442, 0.24473
20, -4.8994, 5.0113, 0.0086982, 0.61139, 0.16058, 0.24882, 0.013921, 0.019146, 0.012501, 10, 357.15, 0.0093602, 0.0019656, 0.020479, 1.4836, 3.2103, 1.7442, 0.24473
21, -4.9048, 5.0113, 0.0086982, 0.61139, 0.16058, 0.17054, 0.013921, 0.019146, 0.012501, 9.6036, 248.51, 0.013785, 0.0018849, 0.020479, 2.4654, 3.2103, 1.7442, 0.24473
22, -4.9048, 5.0113, 0.0086982, 0.61139, 0.16058, 0.24882, 0.013921, 0.020133, 0.012501, 9.6036, 357.15, 0.0093602, 0.0018849, 0.020479, 2.4654, 3.2103, 1.7442, 0.24473
23, -4.9094, 5.0113, 0.0086982, 0.8595, 0.16058, 0.24882, 0.013921, 0.019146, 0.012359, 9.6036, 357.15, 0.0093602, 0.0018849, 0.0158, 2.6517, 3.2103, 1.7442, 0.24473
24, -4.9163, 5.0113, 0.0086982, 0.61139, 0.16058, 0.24882, 0.013921, 0.019146, 0.012501, 9.6036, 357.15, 0.0093602, 0.0018849, 0.020479, 2.4654, 3.1599, 1.7442, 0.24473
25, -4.9165, 5.0113, 0.0086982, 0.61139, 0.16058, 0.24882, 0.013921, 0.019146, 0.012992, 10, 357.15, 0.0093602, 0.0018849, 0.020479, 2.4654, 3.2103, 1.7442, 0.24656
26, -4.9175, 5.0113, 0.0086982, 0.61139, 0.16058, 0.24882, 0.013921, 0.019146, 0.012501, 9.6036, 357.15, 0.0093602, 0.0016298, 0.010941, 1.8033, 3.2103, 1.7442, 0.25384
27, -4.9184, 7.2118, 0.0086982, 0.83713, 0.15905, 0.24882, 0.013921, 0.019146, 0.012501, 9.6036, 357.15, 0.0093602, 0.0018849, 0.020479, 2.4654, 3.2103, 1.7442, 0.24473
28, -4.9197, 5.0113, 0.0086982, 0.61139, 0.098086, 0.24882, 0.013921, 0.019146, 0.012501, 9.6036, 357.15, 0.012488, 0.0018849, 0.020479, 1.5448, 3.2103, 1.7442, 0.24473
29, -4.9227, 5.0113, 0.0086982, 0.61139, 0.11411, 0.24882, 0.013921, 0.019146, 0.012501, 9.6036, 357.15, 0.0119, 0.0018849, 0.020479, 2.4654, 3.2103, 1.7442, 0.24473
30, -4.9243, 6.5153, 0.0086982, 0.5858, 0.10338, 0.24882, 0.013921, 0.019146, 0.012501, 9.6036, 357.15, 0.0093602, 0.0018849, 0.020479, 1.6268, 3.2103, 1.7442, 0.24473
31, -4.9276, 5.0113, 0.008494, 0.61139, 0.081785, 0.24882, 0.013921, 0.019146, 0.012501, 9.6036, 357.15, 0.0093602, 0.0018849, 0.030413, 2.4654, 3.0303, 1.7442, 0.24473
32, -4.9314, 7.3399, 0.0086982, 0.8686, 0.16058, 0.24882, 0.013921, 0.016648, 0.01, 9.6036, 357.15, 0.0093602, 0.0018849, 0.020479, 2.375, 3.2103, 1.7442, 0.24473
33, -4.9332, 5.0113, 0.00734, 0.61139, 0.093182, 0.24882, 0.013921, 0.019146, 0.012501, 9.6036, 357.15, 0.0093602, 0.0018849, 0.020479, 2.4654, 3.2103, 1.7442, 0.24473
34, -4.9358, 4.6874, 0.010231, 0.61139, 0.16058, 0.24882, 0.013921, 0.019146, 0.012501, 9.6036, 357.15, 0.01331, 0.0018849, 0.02304, 2.4654, 3.2103, 1.7442, 0.24473
35, -4.9393, 5.0113, 0.0086982, 0.61139, 0.14252, 0.24882, 0.013921, 0.019146, 0.012501, 9.6036, 357.15, 0.0093602, 0.0018849, 0.020479, 2.4654, 3.2103, 1.7442, 0.24473
36, -4.9400, 5.0113, 0.005594, 0.46513, 0.12642, 0.14435, 0.015568, 0.019146, 0.012501, 9.6036, 357.15, 0.0093602, 0.0018849, 0.020479, 2.4654, 3.2103, 1.7442, 0.24473
37, -4.9411, 5.0113, 0.0086982, 0.61139, 0.14341, 0.24882, 0.013921, 0.019146, 0.012501, 9.6036, 357.15, 0.0093602, 0.0018849, 0.019761, 2.4654, 3.2103, 1.7442, 0.24473
38, -4.9415, 5.0113, 0.010612, 0.61139, 0.16058, 0.24882, 0.013921, 0.019146, 0.012501, 9.6036, 357.15, 0.0093602, 0.0018849, 0.020479, 2.4654, 3.2103, 1.7442, 0.24473
39, -4.9420, 5.0113, 0.0086982, 0.67231, 0.16058, 0.24789, 0.013921, 0.019146, 0.012501, 9.6036, 357.15, 0.0060596, 0.0018849, 0.020479, 2.4654, 3.2103, 1.7442, 0.24473
40, -4.9427, 5.0113, 0.0086982, 0.61139, 0.16058, 0.24882, 0.013921, 0.019146, 0.011144, 9.6036, 357.15, 0.0093602, 0.0013826, 0.020479, 2.4654, 3.2103, 1.7442, 0.24473
41, -4.9429, 5.0113, 0.0086982, 0.71944, 0.16058, 0.1426, 0.013921, 0.019146, 0.012501, 9.6036, 357.15, 0.0093602, 0.0018849, 0.020479, 1.3196, 3.2103, 1.7442, 0.24473
42, -4.9441, 5.0113, 0.0086982, 0.61139, 0.1497, 0.24882, 0.013921, 0.019146, 0.012501, 9.6036, 357.15, 0.0093602, 0.0018849, 0.020479, 1.2978, 3.2103, 1.7442, 0.24473
43, -4.9450, 4.2206, 0.010096, 0.61139, 0.16058, 0.24882, 0.013921, 0.019146, 0.012501, 9.6036, 357.15, 0.0093602, 0.0018849, 0.020479, 2.2111, 3.2103, 1.7442, 0.24473
44, -4.9492, 5.0113, 0.0086982, 0.61139, 0.16058, 0.24882, 0.013921, 0.019146, 0.012501, 9.6036, 357.15, 0.013285, 0.0018849, 0.020479, 2.4654, 3.2103, 1.7442, 0.24473
45, -4.9495, 4.1095, 0.0086982, 0.61139, 0.16058, 0.24882, 0.013921, 0.019146, 0.012501, 9.6111, 357.15, 0.0072168, 0.0010526, 0.020479, 1.9568, 3.2103, 1.7442, 0.24473
46, -4.9501, 5.0113, 0.0086982, 0.43046, 0.16058, 0.2261, 0.013921, 0.019146, 0.012501, 9.6036, 258.58, 0.0057476, 0.0018849, 0.020479, 2.4654, 3.2103, 1.7442, 0.24473
47, -4.9508, 3.9741, 0.0086982, 0.61139, 0.16058, 0.24882, 0.013921, 0.019146, 0.012501, 9.6036, 357.15, 0.0093602, 0.0013959, 0.020479, 2.1568, 3.2103, 1.7442, 0.24473
48, -4.9519, 5.0113, 0.0086982, 0.61139, 0.16058, 0.24882, 0.013921, 0.019146, 0.012501, 9.6036, 357.15, 0.0093602, 0.0017895, 0.020479, 3.2338, 3.2103, 1.7442, 0.24473
49, -4.9522, 5.0113, 0.0086982, 0.61139, 0.16058, 0.24882, 0.013921, 0.019146, 0.012501, 9.6036, 357.15, 0.0093602, 0.0018849, 0.020479, 2.4654, 3.2103, 1.7442, 0.24473
50, -4.9524, 5.765, 0.0086982, 0.61139, 0.16058, 0.24882, 0.013921, 0.019146, 0.012501, 9.6036, 357.15, 0.0086275, 0.0018849, 0.020479, 2.4654, 3.2103, 1.7442, 0.24473
51, -4.9527, 5.0113, 0.011847, 0.61139, 0.09357, 0.35477, 0.013921, 0.019146, 0.012501, 9.6036, 357.15, 0.0093602, 0.0016944, 0.020479, 2.4654, 3.2103, 1.7442, 0.24473
52, -4.9528, 5.0113, 0.012624, 0.61139, 0.16058, 0.24882, 0.017895, 0.019146, 0.012501, 9.6036, 357.15, 0.0093602, 0.0018849, 0.020479, 2.4654, 3.2103, 1.751, 0.24473
53, -4.9528, 5.0113, 0.0086982, 0.61139, 0.16058, 0.24882, 0.013921, 0.019146, 0.012501, 9.6036, 357.15, 0.0085998, 0.0018849, 0.020479, 2.109, 3.2103, 1.7442, 0.24473
54, -4.9535, 5.0113, 0.0069037, 0.61139, 0.16058, 0.33685, 0.013921, 0.019146, 0.012501, 9.6036, 276.59, 0.010437, 0.0018849, 0.027069, 2.9059, 3.2103, 1.7442, 0.24473
55, -4.9546, 5.0113, 0.0086982, 0.61139, 0.16058, 0.25408, 0.013921, 0.019146, 0.012501, 9.6036, 357.15, 0.0093602, 0.0018849, 0.020479, 2.4654, 3.2103, 1.7442, 0.24473
56, -4.9552, 5.0113, 0.0086982, 0.61139, 0.22744, 0.24882, 0.013921, 0.019146, 0.012501, 10, 357.15, 0.0093602, 0.0018849, 0.020479, 2.4034, 3.2103, 1.7442, 0.24473
57, -4.9621, 4.6618, 0.0051704, 0.61139, 0.16058, 0.26573, 0.013921, 0.019146, 0.012839, 10, 357.15, 0.0093602, 0.0018849, 0.020479, 2.1218, 3.2103, 1.7442, 0.24473
58, -4.9626, 5.0113, 0.0076398, 0.61139, 0.16058, 0.24882, 0.013921, 0.019146, 0.012501, 9.6036, 357.15, 0.0093602, 0.0018849, 0.019159, 2.4654, 3.2103, 1.7442, 0.24473
59, -4.9629, 5.0113, 0.0086982, 0.61139, 0.16058, 0.28136, 0.013921, 0.019146, 0.012501, 9.6036, 357.15, 0.0093602, 0.001025, 0.020479, 2.4654, 3.2103, 1.7442, 0.24473
60, -4.9647, 5.0113, 0.0086982, 0.61139, 0.16058, 0.24882, 0.013921, 0.019146, 0.012501, 9.6036, 357.15, 0.0093602, 0.0018849, 0.015864, 2.4654, 3.2103, 1.7442, 0.24473
61, -4.9660, 5.0113, 0.0086982, 0.61139, 0.16058, 0.24882, 0.013921, 0.019146, 0.012644, 9.6036, 357.15, 0.0093602, 0.0016919, 0.020479, 1.7283, 3.2103, 1.7442, 0.24473
62, -4.9675, 5.0113, 0.010208, 0.52984, 0.16058, 0.24882, 0.013921, 0.019146, 0.012501, 9.6036, 357.15, 0.0093602, 0.0018772, 0.020479, 2.4654, 3.2103, 1.7442, 0.24473
63, -4.9677, 5.0113, 0.0086982, 0.61139, 0.16058, 0.24882, 0.013921, 0.019146, 0.012501, 9.6036, 357.15, 0.0093602, 0.001, 0.013801, 2.4654, 3.2103, 1.7442, 0.24473
64, -4.9694, 5.0113, 0.0086982, 0.61139, 0.12437, 0.24882, 0.013921, 0.019146, 0.012501, 9.3396, 357.15, 0.0093602, 0.0018849, 0.027596, 2.4654, 3.2103, 1.7442, 0.24473
65, -4.9714, 5.0113, 0.0086982, 0.3214, 0.16058, 0.24882, 0.015117, 0.019146, 0.012501, 9.6036, 357.15, 0.0097084, 0.0014603, 0.022423, 1.7521, 3.2103, 1.7442, 0.24473
66, -4.9729, 5.6064, 0.0060605, 0.61139, 0.16058, 0.24882, 0.013921, 0.019146, 0.012501, 9.6036, 357.15, 0.0093602, 0.0018849, 0.020479, 2.4654, 3.2103, 1.7442, 0.24473
67, -4.9733, 5.0113, 0.0086982, 0.61139, 0.16058, 0.30503, 0.014094, 0.019146, 0.012501, 9.6036, 357.15, 0.005087, 0.0018849, 0.020479, 2.4654, 3.2103, 1.7442, 0.24473
68, -4.9743, 5.0113, 0.0086982, 0.61139, 0.12642, 0.24882, 0.013921, 0.019146, 0.012501, 10, 535.3, 0.0093602, 0.0018849, 0.020479, 2.4654, 3.2103, 1.7565, 0.24473
69, -4.9755, 5.0113, 0.0058259, 0.61139, 0.16058, 0.24882, 0.013921, 0.019146, 0.012501, 9.6036, 357.15, 0.0093602, 0.0018849, 0.020479, 2.4654, 3.2103, 1.7442, 0.24473
70, -4.9780, 5.0113, 0.0086982, 0.61139, 0.16058, 0.24882, 0.013921, 0.019146, 0.012501, 8.5998, 357.15, 0.0093602, 0.0018849, 0.020479, 2.4654, 3.2103, 1.7442, 0.26262
71, -4.9794, 3.8199, 0.0086982, 0.61139, 0.074165, 0.26944, 0.013921, 0.019146, 0.012501, 9.3308, 357.15, 0.0093602, 0.0011063, 0.020479, 2.6197, 3.2103, 1.7442, 0.24473
72, -4.9796, 5.0113, 0.0073033, 0.61139, 0.19298, 0.16073, 0.013921, 0.019146, 0.012501, 9.6036, 357.15, 0.0093602, 0.0018849, 0.020479, 3.6867, 3.2103, 1.7442, 0.24473
73, -4.9821, 5.0113, 0.0086982, 0.61139, 0.085466, 0.24882, 0.012685, 0.019146, 0.012501, 9.6036, 357.15, 0.0050753, 0.0014387, 0.020479, 2.4654, 3.2103, 1.7442, 0.24473
74, -4.9831, 5.1579, 0.0086982, 0.45642, 0.16058, 0.24882, 0.013921, 0.020932, 0.012501, 9.6036, 357.15, 0.0095144, 0.0018849, 0.020479, 3.5385, 3.2103, 1.7442, 0.24473
75, -4.9845, 7.1765, 0.0086982, 0.61139, 0.23472, 0.24882, 0.013921, 0.019146, 0.012048, 9.6036, 357.15, 0.0093602, 0.0018849, 0.02054, 2.4654, 3.2103, 1.7442, 0.24473
76, -4.9896, 5.0113, 0.0086982, 0.61139, 0.16058, 0.31287, 0.013921, 0.019146, 0.012501, 9.6036, 357.15, 0.0093602, 0.0025124, 0.020479, 2.4654, 3.2103, 1.7442, 0.24473
77, -4.9901, 5.0113, 0.0061368, 0.61139, 0.19331, 0.23444, 0.013921, 0.019146, 0.012501, 9.6036, 357.15, 0.0093602, 0.0011943, 0.020479, 2.4654, 3.2103, 1.7442, 0.24473
78, -4.9958, 5.9913, 0.0066587, 0.86516, 0.16058, 0.1271, 0.013921, 0.01765, 0.01, 9.6036, 357.15, 0.011863, 0.0018849, 0.020479, 2.4654, 3.2103, 1.7442, 0.24473
79, -4.9998, 5.0113, 0.0072917, 0.61139, 0.16058, 0.24882, 0.013921, 0.019146, 0.012501, 9.6036, 400.56, 0.0093602, 0.0018849, 0.020479, 2.4654, 3.2103, 1.7442, 0.24473
80, -5.0028, 5.0113, 0.0086982, 0.61139, 0.16058, 0.24882, 0.013921, 0.022591, 0.012501, 10, 357.15, 0.0093602, 0.0018849, 0.020479, 2.4654, 3.6135, 1.7442, 0.24473
81, -5.0042, 5.0113, 0.0088914, 0.61139, 0.16058, 0.34137, 0.013921, 0.019146, 0.012501, 9.6036, 357.15, 0.0093602, 0.0018849, 0.020479, 2.4654, 3.2103, 1.7442, 0.24473
82, -5.0047, 5.0113, 0.0086982, 0.76635, 0.16058, 0.36027, 0.013921, 0.019146, 0.012501, 9.6036, 357.15, 0.0093602, 0.0026015, 0.013274, 2.4654, 3.2103, 1.7442, 0.24473
83, -5.0114, 5.0113, 0.0086982, 0.61139, 0.16058, 0.24882, 0.012658, 0.019146, 0.012501, 10, 357.15, 0.01319, 0.0011572, 0.020479, 2.4654, 3.2103, 1.7442, 0.24473
84, -5.0128, 5.0113, 0.0056221, 0.61139, 0.16505, 0.24882, 0.013921, 0.027654, 0.015187, 10, 440.26, 0.0093602, 0.0018849, 0.020479, 2.6179, 3.6049, 1.7442, 0.24473
85, -5.0199, 5.0113, 0.0086982, 0.61139, 0.11911, 0.24882, 0.013921, 0.019146, 0.013237, 9.6036, 357.15, 0.0093602, 0.0011801, 0.020479, 2.4654, 3.2103, 1.7442, 0.24473
86, -5.0219, 5.0113, 0.0086982, 0.61139, 0.16058, 0.36534, 0.013921, 0.019146, 0.012501, 9.6036, 357.15, 0.0093602, 0.0018849, 0.020479, 2.4654, 3.2103, 1.7442, 0.24473
87, -5.0264, 4.4961, 0.0086982, 0.61139, 0.16058, 0.24882, 0.013921, 0.019146, 0.012501, 9.6036, 357.15, 0.01292, 0.0018849, 0.020479, 2.4654, 3.2103, 1.7442, 0.26761
88, -5.0297, 7.3176, 0.0086982, 0.40324, 0.16058, 0.24882, 0.013921, 0.016199, 0.016826, 10, 357.15, 0.0093602, 0.0018849, 0.020479, 2.4654, 2.0907, 1.7442, 0.24473
89, -5.0354, 6.0997, 0.0086982, 0.61139, 0.16058, 0.24882, 0.013921, 0.019146, 0.012501, 9.6036, 423.97, 0.0093602, 0.0018849, 0.01269, 2.4654, 3.2103, 1.7442, 0.24473
90, -5.0366, 6.4609, 0.0086982, 0.61139, 0.14008, 0.24882, 0.013921, 0.019146, 0.012501, 9.866, 513.62, 0.0093602, 0.0018849, 0.014104, 2.4654, 3.2103, 1.7442, 0.24473
91, -5.0399, 5.0113, 0.0093449, 0.39283, 0.16058, 0.24882, 0.013921, 0.019146, 0.012501, 9.6036, 357.15, 0.0093602, 0.0018849, 0.020479, 1.4216, 3.2103, 1.7442, 0.24473
92, -5.0444, 5.0113, 0.0086982, 0.61139, 0.16058, 0.24882, 0.012935, 0.019146, 0.012501, 9.6036, 357.15, 0.0093602, 0.0018849, 0.020479, 2.1014, 3.2103, 1.7442, 0.24473
93, -5.0459, 5.0113, 0.0086982, 0.61139, 0.16058, 0.24882, 0.013921, 0.021787, 0.012501, 9.6036, 357.15, 0.0093602, 0.0018849, 0.020479, 2.4654, 3.2103, 1.7442, 0.24473
94, -5.0479, 5.0113, 0.0086982, 0.61139, 0.16058, 0.15791, 0.013921, 0.019146, 0.012501, 9.6036, 465.01, 0.0093602, 0.0018849, 0.021648, 2.4654, 3.2103, 1.7442, 0.24473
95, -5.0536, 5.0113, 0.011369, 0.61352, 0.16058, 0.2756, 0.013921, 0.019146, 0.012501, 9.6036, 357.15, 0.0051512, 0.0011149, 0.022835, 3.2832, 3.2103, 1.7014, 0.24473
96, -5.0554, 5.7475, 0.0086982, 0.61139, 0.19223, 0.24882, 0.013921, 0.019146, 0.010521, 9.6036, 357.15, 0.0093602, 0.0016165, 0.020479, 2.4654, 3.2103, 1.7442, 0.24473
97, -5.0559, 5.0113, 0.0070505, 0.61139, 0.12307, 0.24882, 0.013921, 0.019146, 0.012501, 9.6036, 482.15, 0.0093602, 0.0018849, 0.020479, 2.4654, 3.2103, 1.7442, 0.24473
98, -5.0652, 5.0113, 0.0098359, 0.61139, 0.12078, 0.29443, 0.013122, 0.018688, 0.012501, 9.6036, 357.15, 0.0082517, 0.0022739, 0.020479, 3.4544, 3.2103, 1.7442, 0.24473
99, -5.0677, 7.4347, 0.0086982, 0.61139, 0.16058, 0.24882, 0.013921, 0.019146, 0.013329, 9.6036, 357.15, 0.0093602, 0.0018849, 0.020479, 1.8484, 3.2103, 1.7442, 0.24473
100, -5.0679, 5.0113, 0.0086982, 0.61139, 0.14008, 0.24882, 0.013921, 0.019146, 0.012501, 8.9621, 357.15, 0.0077815, 0.0018849, 0.020479, 2.9457, 3.2103, 1.7442, 0.24473
101, -5.0757, 5.0113, 0.0086982, 0.61139, 0.16058, 0.24882, 0.013921, 0.019146, 0.012501, 9.6036, 487.72, 0.0093602, 0.0018849, 0.019886, 2.4654, 3.2103, 1.7442, 0.24473
102, -5.0807, 4.4829, 0.0086982, 0.59146, 0.16058, 0.24882, 0.013921, 0.019146, 0.010295, 9.6036, 357.15, 0.0093602, 0.001, 0.020479, 2.4654, 3.2103, 1.7442, 0.24473
103, -5.0858, 5.0113, 0.0079765, 0.61139, 0.116, 0.24882, 0.013921, 0.019146, 0.01, 9.6036, 357.15, 0.0093602, 0.0018849, 0.020479, 2.4654, 3.2437, 1.7442, 0.24473
104, -5.0908, 5.0113, 0.0086982, 0.61139, 0.11522, 0.24882, 0.017146, 0.019146, 0.012501, 10, 357.15, 0.0093602, 0.0018849, 0.02793, 1.4609, 3.5459, 1.7442, 0.24473
105, -5.0952, 7.4704, 0.0086982, 0.61139, 0.16058, 0.27665, 0.013921, 0.019146, 0.012501, 9.6036, 357.15, 0.0093602, 0.0013433, 0.020479, 2.4654, 3.2103, 1.7442, 0.23713
106, -5.1008, 5.0113, 0.010381, 0.61139, 0.16058, 0.26604, 0.019037, 0.019146, 0.012501, 9.6036, 206.39, 0.0093602, 0.0018849, 0.020479, 2.4654, 3.2103, 1.7442, 0.24473
107, -5.1040, 5.0113, 0.0056753, 0.61139, 0.20294, 0.27536, 0.013921, 0.019146, 0.012501, 10, 516.34, 0.0093602, 0.0018849, 0.020479, 2.4654, 3.2103, 1.7442, 0.24473
108, -5.1046, 5.0113, 0.0086982, 0.61139, 0.16058, 0.24882, 0.013921, 0.019146, 0.012501, 9.6036, 357.15, 0.0093602, 0.0018849, 0.013916, 2.4654, 3.2103, 1.7442, 0.23714
109, -5.1080, 5.0113, 0.0086982, 0.61139, 0.16058, 0.14802, 0.013921, 0.019146, 0.01, 9.6036, 244.32, 0.0093602, 0.0018849, 0.019747, 3.6718, 3.2103, 1.7442, 0.22815
110, -5.1102, 6.6561, 0.0086982, 0.61139, 0.16058, 0.24882, 0.013921, 0.019146, 0.012501, 9.6036, 525.18, 0.012948, 0.0018849, 0.020479, 3.2385, 3.2103, 1.7442, 0.24473
111, -5.1126, 5.0113, 0.0076799, 0.61139, 0.14008, 0.1909, 0.013921, 0.019146, 0.01, 9.1546, 357.15, 0.0093618, 0.0018849, 0.020479, 2.4654, 3.2103, 1.7442, 0.24473
112, -5.1205, 5.0113, 0.0086982, 0.61139, 0.16058, 0.24882, 0.013921, 0.02391, 0.012501, 9.6036, 357.15, 0.0093602, 0.0015409, 0.020479, 1.576, 3.2103, 1.7442, 0.22959
113, -5.1266, 5.0113, 0.011758, 0.78974, 0.14008, 0.24882, 0.013921, 0.024156, 0.012501, 6.6099, 357.15, 0.0093602, 0.0018849, 0.020479, 2.4481, 3.2103, 1.7442, 0.24488
114, -5.1301, 5.0113, 0.0086982, 0.61139, 0.16058, 0.1381, 0.012933, 0.019146, 0.012501, 9.6036, 385.04, 0.0093602, 0.0018849, 0.020479, 1.2852, 3.2103, 1.7185, 0.24473
115, -5.1353, 5.0113, 0.0086982, 0.61139, 0.17177, 0.24882, 0.013921, 0.019146, 0.012501, 9.6036, 525.02, 0.0093602, 0.0018849, 0.018231, 2.6896, 3.2103, 1.7442, 0.24473
116, -5.1359, 5.631, 0.0086982, 0.61139, 0.16058, 0.22455, 0.013921, 0.013782, 0.01, 9.6036, 357.15, 0.0093602, 0.0018849, 0.020479, 2.4654, 2.8857, 1.7442, 0.24473
117, -5.1387, 4.9069, 0.01083, 0.61139, 0.16058, 0.24882, 0.013224, 0.019146, 0.010418, 9.6036, 357.15, 0.0093602, 0.0018849, 0.015322, 1.9554, 3.2103, 1.7442, 0.24473
118, -5.1397, 3.0811, 0.0086982, 0.61139, 0.16058, 0.1414, 0.019408, 0.019146, 0.012501, 9.6036, 357.15, 0.0093602, 0.0018849, 0.019124, 2.4654, 3.2103, 1.6753, 0.24473
119, -5.1419, 5.0113, 0.0086982, 0.61139, 0.14008, 0.24882, 0.013921, 0.019146, 0.012501, 8.6947, 357.15, 0.0093602, 0.0018849, 0.020479, 2.4654, 3.2103, 1.7442, 0.24473
120, -5.1501, 5.7857, 0.0086982, 0.61139, 0.16058, 0.24882, 0.01949, 0.021291, 0.013872, 10, 357.15, 0.0093602, 0.0018849, 0.027582, 2.4654, 3.2103, 1.7442, 0.24473
121, -5.1504, 5.0113, 0.0086982, 0.61139, 0.16058, 0.24882, 0.013921, 0.019146, 0.01, 9.6036, 358.38, 0.0069548, 0.0018849, 0.027734, 2.4654, 3.2103, 1.7442, 0.24473
122, -5.1506, 5.0113, 0.0086982, 0.61139, 0.16058, 0.24882, 0.013921, 0.019146, 0.01, 9.6036, 357.15, 0.0093602, 0.0013015, 0.023909, 2.4654, 3.2103, 1.7442, 0.24473
123, -5.1538, 5.0113, 0.0086982, 0.61139, 0.16058, 0.23446, 0.013921, 0.019146, 0.012501, 9.6036, 357.15, 0.0093602, 0.0016152, 0.020479, 1.6535, 3.2103, 1.7442, 0.23331
