Rank, Fitness, kfsr, krsr, kfmm, krmm, kfmx, krmx, kfc, krc, kfxx, krxx, eLoop, eDF, kfdd, stimUpSR, S0, R0, X0
291, -11.8138, 0.010514, 0.038202, 0.1, 2.1713, 1.7633, 0.089244, 7.3209, 0.012103, 2.1393, 0.24139, 0.15757, 0.23281, 0.16338, 80.182, 1.0473, 0.34034, 0.1
292, -11.8327, 0.010514, 0.030441, 0.1, 2.1436, 1.7633, 0.089244, 7.3209, 0.010394, 2.1393, 0.2634, 0.19864, 0.23281, 0.16338, 74.685, 1.0473, 0.34034, 0.13281
293, -11.8372, 0.01166, 0.030441, 0.1, 1.8936, 1.7633, 0.089244, 7.3126, 0.010394, 2.1393, 0.24139, 0.25672, 0.33282, 0.2179, 74.685, 1.0473, 0.42452, 0.12987
294, -11.8393, 0.010514, 0.030441, 0.1, 1.8936, 1.7633, 0.089244, 6.3405, 0.010394, 1.5289, 0.24139, 0.19864, 0.23281, 0.16338, 45.215, 1.0473, 0.34034, 0.1
295, -11.8667, 0.010514, 0.040766, 0.11336, 1.8936, 1.7633, 0.089244, 7.3209, 0.010394, 2.1393, 0.24139, 0.19864, 0.23281, 0.16338, 38.008, 1.0473, 0.34034, 0.1
296, -11.8903, 0.010514, 0.033789, 0.14361, 1.8936, 1.7633, 0.089244, 7.3209, 0.010394, 1.5027, 0.24139, 0.19864, 0.24865, 0.16338, 54.014, 1.0473, 0.34034, 0.1
297, -11.9947, 0.010514, 0.030441, 0.1, 2.5728, 1.7633, 0.089244, 4.2091, 0.010394, 2.1393, 0.24139, 0.19864, 0.23281, 0.093307, 74.685, 1.1973, 0.34034, 0.1
298, -12.0288, 0.013792, 0.030441, 0.1156, 1.8936, 1.7633, 0.089244, 3.8192, 0.01364, 2.1393, 0.12984, 0.12627, 0.23281, 0.19932, 74.685, 1.0473, 0.34034, 0.1
299, -12.0302, 0.013922, 0.041063, 0.1, 1.8936, 1.9516, 0.089244, 7.3209, 0.010394, 2.1393, 0.24139, 0.19864, 0.23281, 0.16338, 74.685, 0.66906, 0.34034, 0.1
300, -12.0508, 0.0085311, 0.030441, 0.1, 1.1254, 1.7633, 0.089244, 6.1697, 0.010394, 2.1092, 0.24139, 0.19864, 0.23281, 0.16338, 74.685, 1.0473, 0.34034, 0.1
301, -12.0639, 0.010514, 0.030441, 0.1, 1.7249, 1.9904, 0.089244, 7.3209, 0.010394, 2.1393, 0.24139, 0.19864, 0.23281, 0.16338, 100, 1.0473, 0.29114, 0.1039
302, -12.0806, 0.010514, 0.030441, 0.1, 1.8936, 1.7633, 0.1237, 7.3209, 0.01, 2.1351, 0.24139, 0.19864, 0.23281, 0.16338, 74.685, 0.64436, 0.34034, 0.1
303, -12.0898, 0.010514, 0.030441, 0.14668, 1.8936, 1.9971, 0.089244, 7.3209, 0.012815, 2.1393, 0.24139, 0.19864, 0.23281, 0.16338, 74.685, 1.0473, 0.34034, 0.13492
304, -12.1024, 0.010514, 0.030441, 0.12273, 1.8936, 1.1871, 0.055573, 7.3209, 0.01, 2.1393, 0.33435, 0.19864, 0.23281, 0.16338, 71.087, 1.3998, 0.2956, 0.1
305, -12.1330, 0.010514, 0.029741, 0.1, 1.8936, 1.7633, 0.089244, 7.3209, 0.010394, 2.1393, 0.24139, 0.19864, 0.23281, 0.16338, 74.685, 0.62607, 0.34034, 0.1
306, -12.2090, 0.010514, 0.030441, 0.1, 1.7249, 2.694, 0.089244, 7.3209, 0.01, 2.1393, 0.24139, 0.19864, 0.23281, 0.16338, 49.943, 1.0473, 0.29114, 0.11235
307, -12.2229, 0.010514, 0.041719, 0.1, 2.7638, 1.0059, 0.089244, 7.3209, 0.010394, 2.1393, 0.24139, 0.19864, 0.23281, 0.16338, 74.685, 1.0473, 0.34034, 0.10868
308, -12.2246, 0.010514, 0.030441, 0.1, 1.7249, 2.694, 0.089244, 7.3209, 0.010394, 2.1393, 0.24139, 0.19864, 0.23281, 0.18667, 74.685, 1.0473, 0.29114, 0.10055
309, -12.2257, 0.010514, 0.030441, 0.1, 1.7249, 2.694, 0.089244, 7.3209, 0.010394, 2.1393, 0.24139, 0.19864, 0.2, 0.16338, 74.685, 1.0473, 0.29114, 0.1
310, -12.2257, 0.010514, 0.030441, 0.1, 1.7249, 2.694, 0.089244, 7.3209, 0.010394, 2.1393, 0.24139, 0.19864, 0.14227, 0.16338, 74.685, 1.0473, 0.29114, 0.1
311, -12.2278, 0.010514, 0.030441, 0.1, 1.7249, 2.694, 0.089244, 7.3209, 0.010394, 2.1393, 0.33397, 0.19864, 0.23281, 0.16338, 74.685, 1.0473, 0.29114, 0.1
312, -12.3457, 0.010514, 0.030441, 0.1, 2.5244, 2.694, 0.1159, 8.8408, 0.01, 2.1393, 0.15567, 0.19864, 0.13662, 0.16338, 74.685, 1.0473, 0.29114, 0.11798
313, -12.3553, 0.010514, 0.030441, 0.1, 1.2176, 2.694, 0.089244, 7.0369, 0.010394, 2.1393, 0.24139, 0.19864, 0.23281, 0.16338, 74.685, 1.0473, 0.29114, 0.11013
314, -12.4025, 0.010514, 0.042524, 0.1, 1.8936, 2.0305, 0.089244, 7.3209, 0.010394, 2.1393, 0.24139, 0.19864, 0.23281, 0.16338, 74.685, 1.0473, 0.34034, 0.1
315, -12.4253, 0.010514, 0.016802, 0.1, 1.6695, 1.7633, 0.089244, 7.3209, 0.01, 2.1393, 0.24139, 0.19864, 0.3301, 0.16338, 74.685, 1.0473, 0.25137, 0.1
316, -12.4424, 0.010514, 0.030441, 0.1, 1.8936, 2.2998, 0.055447, 6.0834, 0.010394, 2.1393, 0.24139, 0.26663, 0.23281, 0.16338, 74.685, 0.70298, 0.34034, 0.1
317, -12.4754, 0.010514, 0.023864, 0.13836, 1.8936, 1.7633, 0.089244, 7.3209, 0.010394, 2.1393, 0.24139, 0.19864, 0.29528, 0.16338, 76.476, 1.4214, 0.27403, 0.1
318, -12.5211, 0.010514, 0.029523, 0.1, 1.8936, 2.2732, 0.089244, 7.3209, 0.010394, 2.8465, 0.24139, 0.10537, 0.23281, 0.16338, 74.685, 1.4768, 0.34034, 0.14667
319, -12.6157, 0.010514, 0.04347, 0.1, 1.8936, 1.7633, 0.089244, 7.3209, 0.010394, 2.1393, 0.22059, 0.19864, 0.23281, 0.16338, 74.685, 1.0473, 0.34034, 0.1
320, -12.6360, 0.010514, 0.030441, 0.14011, 1.6027, 2.694, 0.051598, 7.3209, 0.010394, 2.1393, 0.24139, 0.2594, 0.23281, 0.10076, 74.685, 1.5203, 0.30528, 0.16561
321, -12.6396, 0.010514, 0.030441, 0.11065, 1.8936, 1.7633, 0.089244, 7.3209, 0.010394, 1.1858, 0.24139, 0.19864, 0.23281, 0.11366, 73.253, 0.55826, 0.40723, 0.1
322, -12.6531, 0.010514, 0.030441, 0.1, 2.1843, 1.7633, 0.11435, 7.3209, 0.010394, 1.0789, 0.24139, 0.19864, 0.23281, 0.16338, 74.685, 1.0473, 0.34034, 0.1
323, -12.6856, 0.013374, 0.030441, 0.1, 2.8264, 2.2308, 0.089244, 7.3209, 0.010394, 2.1393, 0.24139, 0.19864, 0.23281, 0.16338, 74.685, 1.0473, 0.26206, 0.1
324, -12.6886, 0.0065219, 0.034726, 0.11598, 1.8936, 1.7633, 0.089244, 7.3209, 0.01, 2.1393, 0.24139, 0.19864, 0.30268, 0.16338, 74.685, 1.0473, 0.44897, 0.1
325, -12.7071, 0.0079785, 0.030441, 0.1, 2.0195, 2.2583, 0.089244, 7.3209, 0.010526, 2.1393, 0.24139, 0.19864, 0.23281, 0.16338, 74.685, 1.0473, 0.32419, 0.1
326, -12.7943, 0.010514, 0.030441, 0.1, 1.8936, 1.7633, 0.089244, 7.3209, 0.011502, 2.1393, 0.24139, 0.19864, 0.23281, 0.16338, 74.685, 1.0473, 0.34034, 0.14372
327, -12.8104, 0.010514, 0.030441, 0.1, 2.1106, 1.7633, 0.096031, 7.3209, 0.010394, 2.1393, 0.24139, 0.19467, 0.23281, 0.16338, 74.685, 1.0473, 0.27603, 0.1
328, -12.8221, 0.010514, 0.030441, 0.1, 1.8936, 2.3572, 0.089244, 7.3209, 0.010394, 2.1393, 0.24139, 0.19864, 0.23281, 0.16338, 74.685, 1.0473, 0.31556, 0.14
329, -12.8648, 0.010514, 0.030441, 0.1, 2.4481, 1.7633, 0.05589, 7.3209, 0.010394, 1.1713, 0.24139, 0.19864, 0.23281, 0.16338, 100, 1.0514, 0.34034, 0.1
330, -12.8927, 0.010514, 0.032, 0.1, 1.7249, 2.694, 0.089244, 7.3209, 0.010394, 2.1393, 0.24139, 0.19864, 0.23281, 0.16338, 72.7, 1.0473, 0.28326, 0.1
331, -12.8961, 0.010514, 0.030441, 0.1, 1.2182, 2.694, 0.089244, 7.3209, 0.010394, 2.1393, 0.18785, 0.19864, 0.24817, 0.096737, 74.685, 1.0473, 0.29114, 0.13045
332, -12.9130, 0.010608, 0.030441, 0.1, 2.2984, 2.694, 0.089244, 7.3209, 0.010394, 2.1393, 0.24139, 0.19864, 0.23281, 0.16338, 76.992, 1.0473, 0.29114, 0.13023
333, -12.9169, 0.013381, 0.039025, 0.1, 1.0356, 1.2959, 0.089244, 4.4616, 0.010394, 1.3828, 0.24958, 0.23988, 0.23281, 0.16338, 74.685, 1.0473, 0.34034, 0.12081
334, -12.9302, 0.010514, 0.044529, 0.1, 1.8936, 1.7633, 0.089244, 7.3209, 0.010394, 2.1393, 0.24139, 0.19864, 0.18572, 0.16338, 74.685, 1.0473, 0.34034, 0.1
335, -12.9576, 0.010514, 0.032347, 0.1, 1.8936, 2.5353, 0.089244, 7.3209, 0.010394, 2.8828, 0.24139, 0.18633, 0.23281, 0.16338, 74.685, 1.0473, 0.2654, 0.1
336, -12.9592, 0.010514, 0.030441, 0.1, 1.8936, 1.4704, 0.099809, 9.5842, 0.01, 2.1393, 0.24139, 0.29086, 0.23281, 0.15727, 61.956, 1.0473, 0.34034, 0.13509
337, -13.0741, 0.010514, 0.030441, 0.1, 1.7249, 3.4785, 0.058019, 7.3209, 0.010645, 2.1393, 0.24139, 0.19864, 0.23281, 0.16338, 74.685, 1.4789, 0.29114, 0.16561
338, -13.1356, 0.010514, 0.030441, 0.1, 1.092, 1.7633, 0.089244, 7.3209, 0.010394, 2.1393, 0.24139, 0.19864, 0.23281, 0.16338, 74.685, 1.0473, 0.27041, 0.1
339, -13.1375, 0.010514, 0.030441, 0.12372, 1.7249, 2.694, 0.0588, 4.3682, 0.010394, 2.1247, 0.1791, 0.19864, 0.23281, 0.16338, 74.685, 1.5242, 0.29114, 0.16561
340, -13.1784, 0.010514, 0.030441, 0.1, 2.8384, 2.1354, 0.089244, 7.3209, 0.010394, 2.1393, 0.24139, 0.19864, 0.23281, 0.16338, 74.685, 0.80998, 0.2875, 0.1
341, -13.2006, 0.010514, 0.044894, 0.1, 1.8936, 2.3889, 0.11846, 7.3209, 0.010394, 2.0392, 0.24139, 0.22158, 0.23281, 0.16338, 74.685, 1.0473, 0.34034, 0.1
342, -13.2036, 0.010514, 0.030754, 0.11418, 1.2204, 2.3964, 0.089244, 7.3209, 0.010394, 2.1393, 0.35174, 0.19864, 0.19367, 0.16338, 74.685, 1.5548, 0.29114, 0.16561
343, -13.2094, 0.010514, 0.030441, 0.1, 1.7249, 2.694, 0.065165, 3.8472, 0.010394, 2.1393, 0.24139, 0.19864, 0.23281, 0.16338, 65.138, 1.0473, 0.34983, 0.16561
344, -13.2733, 0.010514, 0.045646, 0.14361, 1.8936, 1.7633, 0.089244, 7.3209, 0.010394, 2.1393, 0.24139, 0.19864, 0.26864, 0.16338, 74.685, 1.0473, 0.34034, 0.1
345, -13.2914, 0.0090752, 0.032051, 0.1, 1.8936, 1.7633, 0.089244, 4.9409, 0.011054, 2.1393, 0.24139, 0.2576, 0.23281, 0.16338, 74.685, 1.0473, 0.34034, 0.1
346, -13.3406, 0.010514, 0.030441, 0.13922, 1.8709, 1.7633, 0.089244, 7.3209, 0.010394, 2.1393, 0.24139, 0.19864, 0.23281, 0.16338, 74.685, 1.4121, 0.26969, 0.1
347, -13.3535, 0.010514, 0.030441, 0.1, 1.7249, 2.694, 0.089244, 7.3209, 0.010394, 2.1393, 0.24139, 0.19864, 0.23281, 0.16338, 74.685, 1.4961, 0.29114, 0.16561
348, -13.3683, 0.010514, 0.030441, 0.1, 1.6287, 2.694, 0.089244, 5.9898, 0.010394, 2.1393, 0.24139, 0.19864, 0.23281, 0.23481, 74.685, 1.3851, 0.29114, 0.16561
349, -13.3830, 0.010514, 0.030441, 0.10728, 1.2024, 2.3644, 0.089244, 6.9479, 0.01489, 2.1393, 0.24139, 0.25301, 0.23281, 0.16338, 74.685, 1.5437, 0.29114, 0.16561
350, -13.4137, 0.010514, 0.030441, 0.1, 1.7249, 2.694, 0.065963, 7.3209, 0.010394, 1.7066, 0.24139, 0.19864, 0.23281, 0.16338, 74.685, 1.0473, 0.29114, 0.1
351, -13.4145, 0.010514, 0.030441, 0.10154, 1.8936, 1.7633, 0.082957, 8.4922, 0.01, 2.1393, 0.24139, 0.19864, 0.23281, 0.08458, 74.685, 1.1355, 0.34034, 0.14756
352, -13.4341, 0.010514, 0.030441, 0.1, 1.7249, 2.694, 0.089244, 7.3209, 0.012116, 2.1393, 0.20447, 0.19864, 0.23281, 0.16338, 62.117, 1.454, 0.29114, 0.16561
353, -13.4423, 0.010514, 0.030441, 0.1, 1.8936, 1.7633, 0.089244, 9.8543, 0.010394, 2.1393, 0.32596, 0.19864, 0.23281, 0.19678, 74.685, 1.0473, 0.25047, 0.1
354, -13.4426, 0.010514, 0.03808, 0.1, 1.8936, 1.7633, 0.095966, 7.3209, 0.010394, 1.7192, 0.24139, 0.19864, 0.18304, 0.16338, 47.366, 1.0473, 0.34034, 0.14144
355, -13.4489, 0.010514, 0.030441, 0.1, 1.8936, 1.1435, 0.089244, 7.3209, 0.010603, 2.1393, 0.24139, 0.19864, 0.23281, 0.23827, 100, 1.0473, 0.34034, 0.14742
356, -13.4497, 0.0093968, 0.030441, 0.1, 1.8936, 2.6302, 0.089244, 7.3209, 0.010394, 2.1393, 0.23771, 0.19864, 0.23281, 0.16338, 74.685, 1.0473, 0.34034, 0.14838
357, -13.4558, 0.010514, 0.030441, 0.1, 1.7249, 2.694, 0.089244, 5.7757, 0.010394, 2.1393, 0.24139, 0.19864, 0.23281, 0.16338, 94.946, 1.0473, 0.29114, 0.1404
358, -13.5258, 0.010514, 0.030441, 0.1, 1.7249, 2.694, 0.089244, 7.3209, 0.012121, 2.1393, 0.34184, 0.19864, 0.23281, 0.16338, 74.685, 1.3968, 0.29114, 0.16561
359, -13.5552, 0.010514, 0.030441, 0.1, 1.7249, 2.694, 0.089244, 7.3209, 0.010394, 2.1393, 0.24139, 0.19864, 0.23281, 0.16338, 64.231, 1.398, 0.29114, 0.16561
360, -13.5781, 0.010514, 0.030441, 0.1, 1.7249, 2.694, 0.089244, 7.3209, 0.010394, 2.1393, 0.13622, 0.19864, 0.23281, 0.10995, 74.685, 1.0473, 0.29114, 0.14453
361, -13.6005, 0.010514, 0.030441, 0.1, 2.3733, 2.694, 0.089244, 6.7491, 0.010394, 2.1393, 0.24139, 0.14292, 0.23281, 0.14874, 74.685, 1.3373, 0.29114, 0.16645
362, -13.6474, 0.010514, 0.018975, 0.1, 1.7249, 2.694, 0.089244, 4.6618, 0.010394, 2.1393, 0.24139, 0.19864, 0.23281, 0.16338, 74.685, 0.98805, 0.29114, 0.16561
363, -13.6718, 0.010514, 0.030441, 0.1, 2.0293, 2.694, 0.093408, 7.3209, 0.010394, 1.8042, 0.24139, 0.15191, 0.23281, 0.14235, 74.685, 1.0473, 0.29114, 0.14277
364, -13.7105, 0.010514, 0.030441, 0.1, 2.5886, 2.1956, 0.067712, 7.3209, 0.010394, 3.0953, 0.29505, 0.26251, 0.23281, 0.16338, 59.393, 1.0473, 0.34034, 0.14998
365, -13.7237, 0.010514, 0.025728, 0.1, 1.7249, 2.694, 0.047952, 7.3209, 0.010394, 2.1393, 0.24139, 0.23294, 0.23281, 0.16338, 74.685, 1.1024, 0.29114, 0.16561
366, -13.7375, 0.010514, 0.030441, 0.1, 1.363, 2.694, 0.072114, 7.3209, 0.010394, 2.1393, 0.24139, 0.19864, 0.23281, 0.16338, 74.685, 1.2585, 0.29114, 0.16561
367, -13.7483, 0.010514, 0.026177, 0.1, 1.7249, 2.694, 0.093406, 7.3209, 0.010394, 2.1393, 0.24139, 0.19864, 0.29576, 0.16338, 88.144, 1.3645, 0.29114, 0.16561
368, -13.8067, 0.010514, 0.019566, 0.1, 1.7249, 2.694, 0.089244, 6.0446, 0.015376, 2.1393, 0.24139, 0.19864, 0.23281, 0.16338, 74.685, 1.0473, 0.29114, 0.16561
369, -13.8489, 0.010619, 0.030441, 0.1, 1.7249, 2.694, 0.089244, 7.3209, 0.010394, 2.1393, 0.24139, 0.22194, 0.23281, 0.16338, 74.685, 1.0473, 0.29114, 0.15061
370, -13.8539, 0.010514, 0.030441, 0.1, 1.7249, 2.694, 0.089244, 10, 0.010394, 2.1393, 0.24139, 0.19864, 0.23281, 0.16338, 74.685, 1.0473, 0.29114, 0.14441
371, -13.8591, 0.010514, 0.030441, 0.1, 1.7249, 2.694, 0.090055, 7.5277, 0.013568, 2.8973, 0.24139, 0.19864, 0.2476, 0.16338, 74.685, 1.2926, 0.29114, 0.16561
372, -13.8615, 0.010514, 0.030441, 0.1, 0.94515, 2.694, 0.089244, 4.7459, 0.010394, 1.7476, 0.24139, 0.19864, 0.23281, 0.16338, 74.685, 1.0473, 0.38987, 0.16561
373, -13.9461, 0.010514, 0.029437, 0.10499, 1.3405, 2.694, 0.089244, 4.3668, 0.010394, 2.1393, 0.24139, 0.19864, 0.13827, 0.16338, 74.685, 1.0473, 0.29114, 0.15812
374, -13.9472, 0.010514, 0.030441, 0.1, 1.7249, 2.694, 0.089244, 5.072, 0.010394, 2.1095, 0.24139, 0.19864, 0.29911, 0.1356, 74.685, 1.0473, 0.31595, 0.16561
375, -13.9800, 0.010514, 0.030441, 0.13997, 1.7249, 2.694, 0.092424, 5.1411, 0.010394, 2.1393, 0.17109, 0.25128, 0.23281, 0.16338, 74.685, 1.0473, 0.33636, 0.16561
376, -14.0385, 0.011187, 0.041153, 0.1, 1.8936, 2.5619, 0.079231, 4.7098, 0.010394, 2.1393, 0.31369, 0.13097, 0.21824, 0.16338, 74.685, 1.0473, 0.34034, 0.1
377, -14.0574, 0.0084083, 0.030441, 0.1, 1.8936, 1.7633, 0.059467, 7.3209, 0.010394, 2.1393, 0.24139, 0.21556, 0.31039, 0.16338, 51.694, 1.0473, 0.28671, 0.1
378, -14.0797, 0.010514, 0.030441, 0.1, 1.8936, 1.7633, 0.089244, 6.9356, 0.014724, 1.2442, 0.24139, 0.2657, 0.23281, 0.16338, 74.685, 1.0473, 0.34034, 0.1
379, -14.0800, 0.012122, 0.030441, 0.1, 1.0063, 2.694, 0.12401, 4.9782, 0.010394, 2.1393, 0.24139, 0.19864, 0.23281, 0.16338, 74.685, 1.0473, 0.29114, 0.16561
380, -14.0907, 0.010514, 0.030441, 0.1, 1.7249, 2.1148, 0.087617, 7.3209, 0.010394, 1.895, 0.24139, 0.27443, 0.24135, 0.15147, 74.685, 1.1603, 0.30605, 0.16561
381, -14.1323, 0.010514, 0.030441, 0.1, 1.8936, 1.7633, 0.089244, 7.3209, 0.010394, 2.1393, 0.24139, 0.15044, 0.23281, 0.095845, 74.685, 0.88697, 0.2875, 0.14073
382, -14.1364, 0.010514, 0.030441, 0.1, 2.3925, 2.694, 0.089244, 7.3209, 0.010394, 2.1393, 0.24139, 0.26776, 0.23281, 0.12761, 74.685, 1.027, 0.29114, 0.155
383, -14.1561, 0.010514, 0.030441, 0.1378, 1.7249, 2.694, 0.089244, 7.3209, 0.010394, 2.1393, 0.24139, 0.19864, 0.23281, 0.16338, 74.685, 1.1765, 0.29114, 0.16561
384, -14.1667, 0.010514, 0.030441, 0.1, 1.7249, 2.694, 0.089244, 7.3209, 0.010394, 2.7774, 0.24139, 0.19864, 0.16372, 0.24436, 74.685, 1.4687, 0.32629, 0.16561
385, -14.1748, 0.010514, 0.030441, 0.1, 1.7249, 2.694, 0.089244, 7.3209, 0.010394, 2.1393, 0.24139, 0.19864, 0.23281, 0.16338, 74.685, 1.1706, 0.29114, 0.16561
386, -14.1789, 0.010514, 0.030441, 0.1, 1.7249, 2.694, 0.05314, 7.3209, 0.010394, 2.1393, 0.2815, 0.1641, 0.23281, 0.16338, 74.685, 1.0473, 0.29114, 0.16561
387, -14.1996, 0.010514, 0.030441, 0.1, 1.7249, 2.694, 0.077418, 3.9261, 0.010394, 2.1393, 0.34774, 0.19864, 0.23281, 0.16338, 74.685, 1.0473, 0.29114, 0.16561
388, -14.2100, 0.010514, 0.030441, 0.11766, 2.4466, 2.694, 0.057602, 7.3209, 0.010394, 2.1393, 0.24139, 0.19864, 0.23281, 0.11042, 74.685, 1.0473, 0.29114, 0.16561
389, -14.2148, 0.010514, 0.022541, 0.1, 1.7249, 2.694, 0.089244, 7.3209, 0.014288, 2.1393, 0.24139, 0.19864, 0.34601, 0.16338, 60.053, 1.0473, 0.29114, 0.16561
390, -14.2404, 0.010514, 0.030441, 0.1, 1.7249, 2.694, 0.089244, 3.8488, 0.010394, 2.1393, 0.24139, 0.26561, 0.22642, 0.16338, 51.498, 1.0473, 0.29114, 0.16561
391, -14.2460, 0.010514, 0.030441, 0.14934, 1.7249, 2.694, 0.089244, 7.3209, 0.010394, 1.0821, 0.24139, 0.19864, 0.23281, 0.16338, 53.112, 1.0473, 0.35417, 0.16561
392, -14.2507, 0.010514, 0.030441, 0.1308, 1.7249, 2.694, 0.089244, 4.7821, 0.010394, 2.2671, 0.27215, 0.19864, 0.17963, 0.16338, 74.685, 1.0473, 0.29114, 0.16561
393, -14.2790, 0.010286, 0.030441, 0.1, 1.8936, 1.7633, 0.089244, 7.3209, 0.010394, 2.8207, 0.24139, 0.19864, 0.23281, 0.16338, 74.685, 1.0473, 0.41055, 0.14099
394, -14.2799, 0.010514, 0.030441, 0.1, 1.7249, 2.694, 0.089244, 5.5245, 0.010394, 2.5597, 0.24139, 0.19864, 0.23281, 0.16338, 74.685, 1.0473, 0.29114, 0.16561
395, -14.2811, 0.010514, 0.030441, 0.1, 1.7249, 3.8018, 0.089244, 7.3209, 0.010394, 2.1393, 0.24139, 0.17486, 0.23281, 0.16338, 93.099, 1.1498, 0.29114, 0.16561
396, -14.2837, 0.010514, 0.030441, 0.10849, 1.7249, 2.694, 0.089244, 4.1168, 0.010394, 2.1393, 0.24139, 0.19864, 0.23281, 0.16338, 74.685, 1.0473, 0.29114, 0.16561
397, -14.3002, 0.010514, 0.030441, 0.13556, 1.8936, 1.7633, 0.1077, 7.3209, 0.010394, 2.1393, 0.32891, 0.19864, 0.32639, 0.16338, 74.685, 1.0473, 0.24847, 0.1
398, -14.3102, 0.010514, 0.030441, 0.1, 1.8936, 1.7633, 0.087169, 7.3209, 0.010394, 2.1393, 0.24139, 0.19864, 0.23281, 0.16338, 74.685, 0.53043, 0.34034, 0.1
399, -14.3130, 0.0066531, 0.030441, 0.1, 1.8936, 1.7633, 0.089244, 7.3209, 0.010394, 2.1393, 0.24139, 0.19864, 0.23281, 0.16338, 74.685, 1.0473, 0.34034, 0.1
400, -14.3202, 0.010514, 0.030441, 0.1, 1.7249, 2.694, 0.061874, 7.3209, 0.010394, 2.1393, 0.24139, 0.19864, 0.23281, 0.16338, 74.685, 1.0473, 0.29114, 0.16561
401, -14.3250, 0.010514, 0.030441, 0.1, 1.7249, 2.694, 0.089244, 3.7648, 0.010394, 2.1393, 0.19408, 0.19864, 0.23281, 0.23793, 74.685, 1.0473, 0.29114, 0.16561
402, -14.3471, 0.010514, 0.030441, 0.1, 2.6014, 1.7633, 0.13067, 7.3209, 0.010394, 2.1393, 0.24139, 0.19864, 0.23281, 0.16338, 55.435, 0.53136, 0.34034, 0.1
403, -14.3476, 0.010514, 0.023356, 0.1, 1.7249, 2.694, 0.10353, 7.3209, 0.012123, 1.6449, 0.24139, 0.19864, 0.23281, 0.16033, 74.685, 1.0473, 0.29114, 0.16561
404, -14.3532, 0.010514, 0.030441, 0.10173, 1.6953, 2.694, 0.068579, 7.3209, 0.010394, 2.1393, 0.24139, 0.19864, 0.23281, 0.21118, 40.064, 1.0473, 0.29114, 0.16561
405, -14.3839, 0.013991, 0.030441, 0.1, 1.7249, 2.694, 0.056325, 7.3209, 0.010394, 2.1393, 0.24139, 0.15605, 0.23281, 0.21647, 74.685, 1.0473, 0.29114, 0.16561
406, -14.4085, 0.010514, 0.016755, 0.1, 1.7249, 2.694, 0.089244, 7.3209, 0.010394, 2.1393, 0.24139, 0.11051, 0.34516, 0.16338, 74.624, 1.476, 0.25678, 0.16561
407, -14.4284, 0.010514, 0.030441, 0.1, 2.4137, 2.5387, 0.063279, 7.3209, 0.011191, 2.1393, 0.12218, 0.19864, 0.27236, 0.16338, 74.685, 1.0473, 0.29114, 0.16561
408, -14.4326, 0.010514, 0.030441, 0.10719, 1.6115, 2.694, 0.053709, 7.3209, 0.010394, 2.1393, 0.24139, 0.19864, 0.23281, 0.16338, 96.552, 1.0473, 0.29114, 0.17001
409, -14.4353, 0.010514, 0.018345, 0.1, 1.8837, 2.694, 0.068478, 6.4203, 0.010394, 2.1393, 0.24139, 0.25314, 0.19484, 0.16338, 74.685, 1.0473, 0.29114, 0.16561
410, -14.4515, 0.010514, 0.030441, 0.1, 1.7685, 2.694, 0.089244, 7.3209, 0.010394, 2.1393, 0.24139, 0.19864, 0.23281, 0.16338, 50.304, 1.0473, 0.29114, 0.16323
411, -14.4670, 0.010514, 0.029488, 0.1, 1.8936, 1.7633, 0.057829, 7.3209, 0.010394, 2.1393, 0.24139, 0.19864, 0.23281, 0.16338, 74.685, 0.83194, 0.25706, 0.1
412, -14.4798, 0.010514, 0.030441, 0.1, 1.7249, 2.694, 0.07201, 7.3209, 0.010394, 2.5256, 0.24139, 0.1937, 0.23281, 0.16338, 74.685, 1.0473, 0.29114, 0.16561
413, -14.4840, 0.010514, 0.024586, 0.1, 1.7249, 3.0718, 0.089244, 7.3209, 0.010886, 2.1393, 0.24139, 0.19864, 0.18442, 0.16338, 74.685, 1.0473, 0.29114, 0.16561
414, -14.4984, 0.010514, 0.030441, 0.1, 1.8936, 2.3248, 0.089244, 3.995, 0.014758, 2.1393, 0.2317, 0.19864, 0.23281, 0.16338, 74.685, 1.0473, 0.34034, 0.1
415, -14.5013, 0.010514, 0.030441, 0.1, 1.2657, 2.694, 0.096748, 7.3209, 0.010394, 2.1393, 0.24139, 0.19864, 0.23281, 0.16338, 74.685, 1.0953, 0.29114, 0.16561
416, -14.5156, 0.010514, 0.027088, 0.1, 2.4911, 2.694, 0.089244, 7.3209, 0.010394, 2.1393, 0.24139, 0.19864, 0.2767, 0.16338, 74.685, 1.0473, 0.29114, 0.16561
417, -14.5167, 0.010514, 0.026755, 0.1, 1.7249, 2.694, 0.089244, 7.3209, 0.010394, 2.1393, 0.24139, 0.19864, 0.23281, 0.16338, 74.685, 1.0473, 0.29114, 0.16561
418, -14.5259, 0.010514, 0.030441, 0.11675, 1.7249, 2.694, 0.089244, 7.3209, 0.010394, 2.1393, 0.24139, 0.19864, 0.19661, 0.16338, 38.439, 1.0473, 0.29114, 0.16561
419, -14.5322, 0.010514, 0.030441, 0.1, 1.8936, 1.7633, 0.089244, 7.3209, 0.010394, 2.1393, 0.24139, 0.19864, 0.23281, 0.1907, 74.685, 1.0473, 0.24502, 0.1
