Rank, Fitness, kfsr, krsr, kfmm, krmm, kf1x, kr1x, kfc, krc, krmmTriCoop, kx2, krx2, S0, R0, X0, X0_stimScale
0, -0.0066, 0.0021703, 0.0030985, 0.54109, 36.325, 1.9675, 7.1459, 9.5324, 5.7817, 0.38596, 3.4783, 11.701, 0.66849, 0.66674, 12.502, 0.41718, 5.6023, 0.66961
1, -0.0069, 0.0021703, 0.0030985, 0.62514, 36.325, 1.9815, 7.1459, 9.5324, 5.7817, 0.38596, 3.4783, 10.627, 0.66849, 0.66674, 10.618, 0.41718, 5.6023, 0.66961
2, -0.0069, 0.0021703, 0.0030985, 0.51832, 36.325, 1.9675, 7.1459, 9.5324, 6.8045, 0.3937, 3.4783, 11.701, 0.66849, 0.53287, 10.618, 0.41718, 5.6023, 0.66961
3, -0.0070, 0.0021703, 0.0030985, 0.51832, 45.25, 1.9675, 7.1459, 9.5324, 5.7817, 0.32007, 3.4783, 11.701, 0.66849, 0.66674, 10.618, 0.41718, 5.6023, 0.71592
4, -0.0071, 0.0021703, 0.0033875, 0.29545, 42.566, 1.9675, 7.1459, 9.5324, 5.7817, 0.38596, 3.4783, 11.701, 0.83591, 0.66674, 10.618, 0.41718, 5.6023, 0.60426
5, -0.0076, 0.0021703, 0.0030985, 0.51832, 19.936, 1.9675, 7.1459, 10, 5.7817, 0.38596, 3.4783, 13.677, 0.66849, 0.66674, 15.761, 0.41718, 5.6023, 0.71974
6, -0.0076, 0.0021703, 0.0030985, 0.51832, 36.325, 1.9675, 7.1459, 9.5324, 5.7817, 0.38596, 3.8808, 11.701, 0.66849, 0.4925, 10.618, 0.41718, 5.6023, 0.66961
7, -0.0078, 0.0021703, 0.0028258, 0.51832, 36.325, 1.9675, 7.1459, 9.5324, 5.7817, 0.38596, 3.4783, 11.701, 0.66849, 0.66674, 10.618, 0.41718, 5.6023, 0.63626
8, -0.0080, 0.0021703, 0.0030985, 0.51832, 36.325, 2.3077, 7.1459, 9.5324, 5.7817, 0.40684, 3.4783, 11.701, 0.66849, 0.66674, 10.618, 0.40724, 5.6023, 0.66961
9, -0.0081, 0.0021703, 0.0030985, 0.51832, 36.325, 1.9675, 7.1459, 9.5324, 5.7817, 0.38596, 3.4783, 10.884, 0.66849, 0.66674, 10.618, 0.41718, 5.6023, 0.66961
10, -0.0082, 0.0021703, 0.0030985, 0.51832, 41.328, 1.9675, 7.1459, 9.5324, 8.598, 0.4225, 3.4783, 8.0659, 0.66849, 0.66674, 10.618, 0.41718, 5.6023, 0.70431
